PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_IPM,D_IPM,IPM,POSS,SEASON,SEASON_TYPE
201939,S. Curry,GSW,4.22,0.76,4.98,10141,2018-19,Regular Season
203507,G. Antetokounmpo,MIL,2.51,2.45,4.96,10322,2018-19,Regular Season
201142,K. Durant,GSW,4.24,0.44,4.68,11661,2018-19,Regular Season
202331,P. George,OKC,2.35,2.32,4.67,12400,2018-19,Regular Season
201935,J. Harden,HOU,4.5,-0.43,4.07,11796,2018-19,Regular Season
201980,D. Green,TOR,2.35,1.33,3.68,9322,2018-19,Regular Season
203954,J. Embiid,PHI,2.01,1.52,3.53,9266,2018-19,Regular Season
203081,D. Lillard,POR,3.05,0.3,3.35,12054,2018-19,Regular Season
203076,A. Davis,NOP,1.81,1.46,3.27,8071,2018-19,Regular Season
201950,J. Holiday,NOP,1.97,1.02,2.99,10469,2018-19,Regular Season
203999,N. Jokić,DEN,2.0,0.95,2.95,10279,2018-19,Regular Season
2544,L. James,LAL,1.95,0.99,2.94,8448,2018-19,Regular Season
203497,R. Gobert,UTA,0.59,2.33,2.92,10918,2018-19,Regular Season
200768,K. Lowry,TOR,1.83,1.07,2.9,9392,2018-19,Regular Season
203994,J. Nurkić,POR,1.15,1.58,2.73,8376,2018-19,Regular Season
202696,N. Vučević,ORL,1.27,1.43,2.7,10390,2018-19,Regular Season
1627783,P. Siakam,TOR,1.34,1.35,2.69,10702,2018-19,Regular Season
202695,K. Leonard,TOR,2.39,0.28,2.67,8554,2018-19,Regular Season
202339,E. Bledsoe,MIL,1.68,0.98,2.66,9917,2018-19,Regular Season
202681,K. Irving,BOS,2.26,0.4,2.66,9446,2018-19,Regular Season
200794,P. Millsap,DEN,1.18,1.45,2.63,7826,2018-19,Regular Season
201143,A. Horford,BOS,1.65,0.94,2.59,8267,2018-19,Regular Season
101108,C. Paul,HOU,0.93,1.57,2.5,7702,2018-19,Regular Season
203083,A. Drummond,DET,1.31,1.18,2.49,10864,2018-19,Regular Season
1628401,D. White,SAS,0.92,1.51,2.43,7076,2018-19,Regular Season
202722,D. Bertans,SAS,2.26,0.13,2.39,6865,2018-19,Regular Season
201188,M. Gasol,TOR,0.55,1.75,2.3,9855,2018-19,Regular Season
201568,D. Gallinari,LAC,2.63,-0.37,2.26,8690,2018-19,Regular Season
201144,M. Conley,MEM,1.77,0.49,2.26,9503,2018-19,Regular Season
204060,J. Ingles,UTA,0.55,1.66,2.21,10873,2018-19,Regular Season
201572,B. Lopez,MIL,0.54,1.63,2.17,10124,2018-19,Regular Season
1626157,K. Towns,MIN,1.76,0.13,1.89,10787,2018-19,Regular Season
202710,J. Butler III,PHI,1.24,0.58,1.82,9292,2018-19,Regular Season
201976,P. Beverley,LAC,1.18,0.62,1.8,9097,2018-19,Regular Season
2738,A. Iguodala,GSW,0.39,1.24,1.63,6724,2018-19,Regular Season
1628369,J. Tatum,BOS,0.4,1.22,1.62,10284,2018-19,Regular Season
1627763,M. Brogdon,MIL,1.31,0.27,1.58,7962,2018-19,Regular Season
203110,D. Green,GSW,-0.05,1.59,1.54,8871,2018-19,Regular Season
203939,D. Powell,DAL,2.07,-0.56,1.51,6932,2018-19,Regular Season
202329,A. Aminu,POR,1.01,0.48,1.49,9698,2018-19,Regular Season
203935,M. Smart,BOS,0.46,0.99,1.45,9271,2018-19,Regular Season
1626149,M. Harrell,LAC,1.43,-0.03,1.4,9334,2018-19,Regular Season
203991,C. Capela,HOU,0.89,0.49,1.38,9196,2018-19,Regular Season
1626159,J. Winslow,MIA,0.1,1.27,1.37,8134,2018-19,Regular Season
1628368,D. Fox,SAC,0.6,0.75,1.35,11225,2018-19,Regular Season
203500,S. Adams,OKC,0.49,0.86,1.35,11725,2018-19,Regular Season
200752,R. Gay,SAS,0.11,1.23,1.34,7625,2018-19,Regular Season
1626172,K. Looney,GSW,0.93,0.41,1.34,6340,2018-19,Regular Season
203490,O. Porter Jr.,CHI,0.95,0.38,1.33,7245,2018-19,Regular Season
202689,K. Walker,CHA,2.08,-0.77,1.31,11955,2018-19,Regular Season
1627832,F. VanVleet,TOR,0.99,0.31,1.3,7311,2018-19,Regular Season
201988,P. Mills,SAS,1.96,-0.68,1.28,8111,2018-19,Regular Season
200755,J. Redick,PHI,0.84,0.42,1.26,10316,2018-19,Regular Season
203114,K. Middleton,MIL,0.81,0.45,1.26,10457,2018-19,Regular Season
203496,R. Covington,MIN,-0.86,2.12,1.26,5102,2018-19,Regular Season
203526,R. Neto,UTA,1.03,0.18,1.21,2028,2018-19,Regular Season
202709,C. Joseph,IND,-0.44,1.64,1.2,8570,2018-19,Regular Season
202355,H. Whiteside,MIA,-0.49,1.68,1.19,6964,2018-19,Regular Season
200757,T. Sefolosha,UTA,-0.25,1.41,1.16,2554,2018-19,Regular Season
201588,G. Hill,MIL,-0.05,1.2,1.15,5500,2018-19,Regular Season
202357,N. Bjelica,SAC,1.04,0.07,1.11,7813,2018-19,Regular Season
1626196,J. Richardson,MIA,0.11,1.0,1.11,10540,2018-19,Regular Season
201569,E. Gordon,HOU,1.26,-0.21,1.05,8985,2018-19,Regular Season
1627863,D. House Jr.,HOU,1.31,-0.26,1.05,4096,2018-19,Regular Season
1629011,M. Robinson,NYK,-0.13,1.17,1.04,5694,2018-19,Regular Season
202324,D. Favors,UTA,-0.23,1.27,1.04,7452,2018-19,Regular Season
1628467,M. Kleber,DAL,-0.4,1.44,1.04,6268,2018-19,Regular Season
1626167,M. Turner,IND,-1.17,2.2,1.03,8731,2018-19,Regular Season
1628420,M. Morris,DEN,0.45,0.56,1.01,8095,2018-19,Regular Season
202703,N. Mirotic,MIL,0.65,0.32,0.97,5525,2018-19,Regular Season
201566,R. Westbrook,OKC,0.98,-0.04,0.94,11569,2018-19,Regular Season
1626161,W. Cauley-Stein,SAC,0.21,0.73,0.94,9639,2018-19,Regular Season
202334,E. Davis,BKN,-0.81,1.74,0.93,6051,2018-19,Regular Season
1628381,J. Collins,ATL,1.83,-0.91,0.92,8022,2018-19,Regular Season
203078,B. Beal,WAS,1.97,-1.06,0.91,13031,2018-19,Regular Season
1628464,D. Theis,BOS,0.5,0.4,0.9,3840,2018-19,Regular Season
1628378,D. Mitchell,UTA,0.26,0.62,0.88,11020,2018-19,Regular Season
1628389,B. Adebayo,MIA,-0.59,1.46,0.87,7893,2018-19,Regular Season
1627734,D. Sabonis,IND,0.18,0.69,0.87,7621,2018-19,Regular Season
203087,J. Lamb,CHA,0.32,0.55,0.87,9376,2018-19,Regular Season
