PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,SEASON_TYPE
1630541,Moses Moody,GSW,2023-10-24,GSW vs. PHX,L,18,11,3,0,3,1,1,0.667,0.5,0.5,-6,Regular Season
203076,Anthony Davis,LAL,2023-10-24,LAL @ DEN,L,34,17,8,4,0,2,2,0.353,0.5,1.0,-17,Regular Season
1626174,Christian Wood,LAL,2023-10-24,LAL @ DEN,L,15,7,4,0,0,0,1,0.75,0.0,0.5,2,Regular Season
201142,Kevin Durant,PHX,2023-10-24,PHX @ GSW,W,37,18,11,3,0,1,2,0.318,0.5,0.6,0,Regular Season
203994,Jusuf Nurkić,PHX,2023-10-24,PHX @ GSW,W,28,14,14,3,0,1,1,0.625,0.5,1.0,2,Regular Season
1628960,Grayson Allen,PHX,2023-10-24,PHX @ GSW,W,21,0,4,2,0,0,1,0.0,0.0,,-4,Regular Season
1629006,Josh Okogie,PHX,2023-10-24,PHX @ GSW,W,32,17,5,1,1,0,2,0.778,1.0,1.0,2,Regular Season
1630692,Jordan Goodwin,PHX,2023-10-24,PHX @ GSW,W,14,2,4,3,1,0,2,0.25,0.0,,7,Regular Season
101108,Chris Paul,GSW,2023-10-24,GSW vs. PHX,L,34,14,6,9,2,0,1,0.267,0.0,0.857,5,Regular Season
2544,LeBron James,LAL,2023-10-24,LAL @ DEN,L,29,21,8,5,1,0,0,0.625,0.25,0.0,7,Regular Season
1627752,Taurean Prince,LAL,2023-10-24,LAL @ DEN,L,30,18,3,1,0,1,1,0.75,0.667,1.0,-14,Regular Season
1629637,Jaxson Hayes,LAL,2023-10-24,LAL @ DEN,L,7,0,1,0,0,0,0,,,,-7,Regular Season
1630559,Austin Reaves,LAL,2023-10-24,LAL @ DEN,L,31,14,8,4,2,0,2,0.364,0.5,0.714,-14,Regular Season
1641721,Maxwell Lewis,LAL,2023-10-24,LAL @ DEN,L,1,0,0,0,0,0,0,,,,0,Regular Season
201569,Eric Gordon,PHX,2023-10-24,PHX @ GSW,W,32,10,4,1,1,1,1,0.25,0.222,,6,Regular Season
1629139,Yuta Watanabe,PHX,2023-10-24,PHX @ GSW,W,18,8,4,0,0,1,1,0.6,0.5,,7,Regular Season
202709,Cory Joseph,GSW,2023-10-24,GSW vs. PHX,L,4,0,1,1,0,0,0,,,,-12,Regular Season
1630228,Jonathan Kuminga,GSW,2023-10-24,GSW vs. PHX,L,20,12,6,1,2,1,2,0.5,,0.667,4,Regular Season
203992,Bogdan Bogdanović,ATL,2023-10-25,ATL @ CHA,L,24,7,4,4,3,0,0,0.333,0.2,,6,Regular Season
1629631,De'Andre Hunter,ATL,2023-10-25,ATL @ CHA,L,31,9,4,1,0,0,0,0.444,0.25,0.0,-13,Regular Season
201143,Al Horford,BOS,2023-10-25,BOS @ NYK,W,26,8,7,2,0,0,3,0.75,0.667,,-7,Regular Season
1628378,Donovan Mitchell,CLE,2023-10-25,CLE @ BKN,W,36,27,5,6,4,1,0,0.524,0.4,1.0,7,Regular Season
1629660,Ty Jerome,CLE,2023-10-25,CLE @ BKN,W,6,2,0,0,0,0,0,1.0,,,-7,Regular Season
202685,Jonas Valančiūnas,NOP,2023-10-25,NOP @ MEM,W,29,12,12,1,0,1,3,0.571,0.5,1.0,16,Regular Season
203468,CJ McCollum,NOP,2023-10-25,NOP @ MEM,W,37,24,4,6,2,1,2,0.5,0.545,1.0,-1,Regular Season
1626204,Larry Nance Jr.,NOP,2023-10-25,NOP @ MEM,W,15,2,8,0,1,0,2,0.5,,,-4,Regular Season
1630529,Herbert Jones,NOP,2023-10-25,NOP @ MEM,W,38,13,8,3,1,1,3,0.5,0.667,0.6,2,Regular Season
1641722,Jordan Hawkins,NOP,2023-10-25,NOP @ MEM,W,9,3,0,2,0,0,0,0.5,0.5,,14,Regular Season
201942,DeMar DeRozan,CHI,2023-10-25,CHI vs. OKC,L,33,20,5,2,1,1,0,0.45,0.333,0.333,-29,Regular Season
203083,Andre Drummond,CHI,2023-10-25,CHI vs. OKC,L,16,6,5,1,1,0,1,0.75,,,-1,Regular Season
1628988,Aaron Holiday,HOU,2023-10-25,HOU @ ORL,L,5,0,0,0,0,0,0,0.0,0.0,,-9,Regular Season
1629599,Amir Coffey,LAC,2023-10-25,LAC vs. POR,W,4,2,0,1,0,0,0,0.0,,1.0,-7,Regular Season
1641738,Kobe Brown,LAC,2023-10-25,LAC vs. POR,W,5,0,0,0,0,0,0,0.0,0.0,,-12,Regular Season
1629639,Tyler Herro,MIA,2023-10-25,MIA vs. DET,W,35,16,2,3,3,0,2,0.292,0.286,,6,Regular Season
203944,Julius Randle,NYK,2023-10-25,NYK vs. BOS,L,34,14,11,7,2,0,0,0.227,0.375,0.2,-13,Regular Season
1629643,Chuma Okeke,ORL,2023-10-25,ORL vs. HOU,W,5,0,3,0,0,0,0,0.0,0.0,,9,Regular Season
1630532,Franz Wagner,ORL,2023-10-25,ORL vs. HOU,W,27,19,4,2,1,0,3,0.417,0.429,1.0,10,Regular Season
1630591,Jalen Suggs,ORL,2023-10-25,ORL vs. HOU,W,21,8,4,0,0,0,0,0.25,0.286,,5,Regular Season
1629614,Andrew Nembhard,IND,2023-10-25,IND vs. WAS,W,22,12,4,10,0,0,2,0.667,0.0,,12,Regular Season
1630174,Aaron Nesmith,IND,2023-10-25,IND vs. WAS,W,23,7,5,1,0,1,1,0.4,0.333,1.0,13,Regular Season
1631133,Jabari Walker,POR,2023-10-25,POR @ LAC,L,6,6,1,0,0,0,2,0.667,,0.667,12,Regular Season
203084,Harrison Barnes,SAC,2023-10-25,SAC @ UTA,W,33,33,4,2,1,0,1,0.688,0.714,1.0,10,Regular Season
1626224,Cedi Osman,SAS,2023-10-25,SAS vs. DAL,L,22,12,0,2,0,1,0,0.5,0.333,,-11,Regular Season
1629640,Keldon Johnson,SAS,2023-10-25,SAS vs. DAL,L,32,17,9,7,0,0,3,0.467,0.333,0.667,0,Regular Season
1628983,Shai Gilgeous-Alexander,OKC,2023-10-25,OKC @ CHI,W,36,31,5,10,1,2,1,0.667,0.4,1.0,19,Regular Season
1630544,Tre Mann,OKC,2023-10-25,OKC @ CHI,W,2,0,0,1,0,0,0,,,,0,Regular Season
1629667,Jalen McDaniels,TOR,2023-10-25,TOR vs. MIN,W,16,0,2,2,1,1,0,0.0,0.0,,-3,Regular Season
1630201,Malachi Flynn,TOR,2023-10-25,TOR vs. MIN,W,10,3,0,2,1,0,2,0.333,1.0,,-14,Regular Season
1630567,Scottie Barnes,TOR,2023-10-25,TOR vs. MIN,W,37,17,8,5,2,5,4,0.375,0.25,0.667,2,Regular Season
1641707,Taylor Hendricks,UTA,2023-10-25,UTA vs. SAC,L,2,1,1,0,0,0,0,,,0.5,2,Regular Season
1641718,Keyonte George,UTA,2023-10-25,UTA vs. SAC,L,19,8,2,2,0,0,1,0.6,0.333,1.0,-9,Regular Season
1641729,Brice Sensabaugh,UTA,2023-10-25,UTA vs. SAC,L,2,0,2,0,0,0,0,0.0,,,2,Regular Season
1630215,Jared Butler,WAS,2023-10-25,WAS @ IND,L,3,3,0,0,0,0,0,0.5,1.0,,2,Regular Season
1631093,Jaden Ivey,DET,2023-10-25,DET @ MIA,L,17,4,2,3,0,0,3,0.143,0.0,0.667,-2,Regular Season
1641709,Ausar Thompson,DET,2023-10-25,DET @ MIA,L,27,4,7,3,0,5,2,0.143,0.5,0.5,-14,Regular Season
1626179,Terry Rozier,CHA,2023-10-25,CHA vs. ATL,W,34,24,5,6,0,0,3,0.438,0.286,0.667,14,Regular Season
1631109,Mark Williams,CHA,2023-10-25,CHA vs. ATL,W,30,13,15,1,3,1,2,0.833,,1.0,19,Regular Season
203991,Clint Capela,ATL,2023-10-25,ATL @ CHA,L,29,15,13,0,1,0,2,0.6,,0.75,-19,Regular Season
1630168,Onyeka Okongwu,ATL,2023-10-25,ATL @ CHA,L,19,7,4,2,0,0,1,0.6,,1.0,14,Regular Season
1630552,Jalen Johnson,ATL,2023-10-25,ATL @ CHA,L,29,21,7,2,2,1,0,0.692,0.333,0.5,8,Regular Season
1631100,AJ Griffin,ATL,2023-10-25,ATL @ CHA,L,10,2,2,0,0,0,1,0.5,0.0,,2,Regular Season
1628401,Derrick White,BOS,2023-10-25,BOS @ NYK,W,32,12,6,2,2,1,1,0.667,0.333,0.75,7,Regular Season
1630573,Sam Hauser,BOS,2023-10-25,BOS @ NYK,W,14,0,2,0,1,1,0,0.0,0.0,,5,Regular Season
1630245,Ayo Dosunmu,CHI,2023-10-25,CHI vs. OKC,L,9,8,0,1,1,0,1,0.6,0.5,,3,Regular Season
1630256,Jae'Sean Tate,HOU,2023-10-25,HOU @ ORL,L,15,5,2,0,1,1,0,1.0,1.0,,-11,Regular Season
1630578,Alperen Sengun,HOU,2023-10-25,HOU @ ORL,L,28,14,8,6,0,0,1,0.545,0.0,0.5,-4,Regular Season
1631466,Nate Williams,HOU,2023-10-25,HOU @ ORL,L,5,4,0,0,0,0,0,0.667,0.0,,-9,Regular Season
1630696,Dru Smith,MIA,2023-10-25,MIA vs. DET,W,9,2,0,1,0,0,0,0.5,0.0,,-4,Regular Season
201144,Mike Conley,MIN,2023-10-25,MIN @ TOR,L,31,11,4,3,1,1,1,0.444,0.25,1.0,-6,Regular Season
203915,Spencer Dinwiddie,BKN,2023-10-25,BKN vs. CLE,L,24,5,1,3,0,0,1,0.333,0.333,1.0,-10,Regular Season
1629661,Cameron Johnson,BKN,2023-10-25,BKN vs. CLE,L,26,12,5,3,2,0,2,0.5,0.25,0.5,-1,Regular Season
1628392,Isaiah Hartenstein,NYK,2023-10-25,NYK vs. BOS,L,26,7,8,2,0,0,1,0.75,,0.5,-5,Regular Season
1629656,Quentin Grimes,NYK,2023-10-25,NYK vs. BOS,L,23,11,1,0,0,0,0,0.571,0.5,0.0,-1,Regular Season
1628365,Markelle Fultz,ORL,2023-10-25,ORL vs. HOU,W,25,10,4,2,3,0,1,0.556,,,12,Regular Season
1631094,Paolo Banchero,ORL,2023-10-25,ORL vs. HOU,W,28,12,5,5,1,0,1,0.5,0.0,0.857,11,Regular Season
1629670,Jordan Nwora,IND,2023-10-25,IND vs. WAS,W,6,5,1,1,0,1,0,0.286,0.5,,3,Regular Season
1630167,Obi Toppin,IND,2023-10-25,IND vs. WAS,W,19,11,4,1,1,0,0,0.444,0.4,1.0,7,Regular Season
1630169,Tyrese Haliburton,IND,2023-10-25,IND vs. WAS,W,27,20,3,11,1,2,3,0.563,0.333,,6,Regular Season
1630543,Isaiah Jackson,IND,2023-10-25,IND vs. WAS,W,11,4,4,0,0,0,0,0.5,,,3,Regular Season
1629028,Deandre Ayton,POR,2023-10-25,POR @ LAC,L,23,4,12,1,3,1,3,0.5,,,-5,Regular Season
1630703,Scoot Henderson,POR,2023-10-25,POR @ LAC,L,36,11,3,4,0,0,4,0.455,0.0,1.0,-16,Regular Season
1631200,Kris Murray,POR,2023-10-25,POR @ LAC,L,5,0,1,0,0,0,0,,,,12,Regular Season
1641712,Rayan Rupert,POR,2023-10-25,POR @ LAC,L,2,0,0,0,0,0,0,,,,3,Regular Season
1628368,De'Aaron Fox,SAC,2023-10-25,SAC @ UTA,W,33,18,5,6,1,1,3,0.333,0.143,0.833,14,Regular Season
1628989,Kevin Huerter,SAC,2023-10-25,SAC @ UTA,W,24,7,5,2,0,0,1,0.333,0.2,,6,Regular Season
1630556,Kessler Edwards,SAC,2023-10-25,SAC @ UTA,W,1,0,0,0,0,0,0,0.0,0.0,,-2,Regular Season
1631165,Keon Ellis,SAC,2023-10-25,SAC @ UTA,W,1,0,0,0,0,0,0,,,,-2,Regular Season
1641732,Colby Jones,SAC,2023-10-25,SAC @ UTA,W,1,0,1,0,0,0,0,,,,-2,Regular Season
203926,Doug McDermott,SAS,2023-10-25,SAS vs. DAL,L,11,0,1,1,0,1,0,0.0,0.0,,-7,Regular Season
1630322,Lindy Waters III,OKC,2023-10-25,OKC @ CHI,W,3,0,0,0,0,0,0,0.0,0.0,,0,Regular Season
1641717,Cason Wallace,OKC,2023-10-25,OKC @ CHI,W,19,13,2,1,0,1,1,1.0,1.0,,9,Regular Season
203903,Jordan Clarkson,UTA,2023-10-25,UTA vs. SAC,L,31,24,4,6,0,0,2,0.5,0.4,0.75,-4,Regular Season
1631117,Walker Kessler,UTA,2023-10-25,UTA vs. SAC,L,22,8,8,0,0,1,1,0.8,,,-14,Regular Season
1631323,Simone Fontecchio,UTA,2023-10-25,UTA vs. SAC,L,2,2,1,1,0,0,0,0.5,0.0,,2,Regular Season
203935,Marcus Smart,MEM,2023-10-25,MEM vs. NOP,L,32,17,0,3,2,0,5,0.545,0.333,0.5,3,Regular Season
1628991,Jaren Jackson Jr.,MEM,2023-10-25,MEM vs. NOP,L,36,8,5,3,0,5,3,0.222,0.0,1.0,-1,Regular Season
203488,Mike Muscala,WAS,2023-10-25,WAS @ IND,L,8,0,3,0,0,0,0,,,,-8,Regular Season
1626145,Tyus Jones,WAS,2023-10-25,WAS @ IND,L,28,16,3,6,1,1,2,0.583,0.5,0.0,-17,Regular Season
1630647,Eugene Omoruyi,WAS,2023-10-25,WAS @ IND,L,8,4,2,1,0,0,1,0.667,,,-2,Regular Season
202692,Alec Burks,DET,2023-10-25,DET @ MIA,L,25,7,5,0,0,1,0,0.25,0.4,0.5,9,Regular Season
1628963,Marvin Bagley III,DET,2023-10-25,DET @ MIA,L,16,8,8,3,0,1,1,1.0,,1.0,3,Regular Season
1630165,Killian Hayes,DET,2023-10-25,DET @ MIA,L,31,10,1,3,2,1,1,0.333,0.0,0.667,1,Regular Season
1630191,Isaiah Stewart,DET,2023-10-25,DET @ MIA,L,35,14,14,2,0,0,1,0.545,0.667,,7,Regular Season
1631105,Jalen Duren,DET,2023-10-25,DET @ MIA,L,32,17,14,4,0,4,4,0.727,,0.333,-4,Regular Season
1631204,Marcus Sasser,DET,2023-10-25,DET @ MIA,L,10,8,2,1,0,0,1,0.75,0.667,,2,Regular Season
1630208,Nick Richards,CHA,2023-10-25,CHA vs. ATL,W,18,7,4,1,0,1,2,1.0,,0.75,-14,Regular Season
1641706,Brandon Miller,CHA,2023-10-25,CHA vs. ATL,W,25,13,3,2,0,0,1,0.556,0.429,,-13,Regular Season
1627747,Caris LeVert,CLE,2023-10-25,CLE @ BKN,W,31,11,3,5,1,1,0,0.235,0.375,,-6,Regular Season
1627777,Georges Niang,CLE,2023-10-25,CLE @ BKN,W,20,0,4,0,0,0,0,0.0,0.0,,-9,Regular Season
1630171,Isaac Okoro,CLE,2023-10-25,CLE @ BKN,W,32,18,6,4,2,1,2,0.6,0.5,0.8,5,Regular Season
202696,Nikola Vučević,CHI,2023-10-25,CHI vs. OKC,L,32,11,9,4,3,2,4,0.625,0.0,1.0,-19,Regular Season
203897,Zach LaVine,CHI,2023-10-25,CHI vs. OKC,L,25,16,4,3,0,0,4,0.25,0.222,1.0,1,Regular Season
1628975,Jevon Carter,CHI,2023-10-25,CHI vs. OKC,L,16,3,1,2,0,0,0,0.25,0.25,,-15,Regular Season
202681,Kyrie Irving,DAL,2023-10-25,DAL @ SAS,W,36,22,2,6,1,0,2,0.417,0.125,1.0,1,Regular Season
1641726,Dereck Lively II,DAL,2023-10-25,DAL @ SAS,W,31,16,10,1,1,1,1,0.875,,0.667,20,Regular Season
203493,Reggie Bullock Jr.,HOU,2023-10-25,HOU @ ORL,L,11,3,1,0,1,1,0,1.0,1.0,,-5,Regular Season
1630224,Jalen Green,HOU,2023-10-25,HOU @ ORL,L,30,10,1,0,1,1,4,0.2,0.0,0.857,-12,Regular Season
1631257,Jermaine Samuels Jr.,HOU,2023-10-25,HOU @ ORL,L,6,0,0,0,0,0,0,,,,-10,Regular Season
1641715,Cam Whitmore,HOU,2023-10-25,HOU @ ORL,L,10,0,1,0,0,0,1,0.0,0.0,,-12,Regular Season
201566,Russell Westbrook,LAC,2023-10-25,LAC vs. POR,W,29,11,5,13,0,0,3,0.625,0.5,,30,Regular Season
1627826,Ivica Zubac,LAC,2023-10-25,LAC vs. POR,W,26,20,12,0,0,4,2,0.8,,0.8,25,Regular Season
1630231,KJ Martin,LAC,2023-10-25,LAC vs. POR,W,14,0,1,1,1,0,0,0.0,0.0,,-17,Regular Season
1641757,Jordan Miller,LAC,2023-10-25,LAC vs. POR,W,4,2,0,0,0,0,0,0.5,,,-7,Regular Season
200768,Kyle Lowry,MIA,2023-10-25,MIA vs. DET,W,32,0,2,2,2,1,0,0.0,,,4,Regular Season
201567,Kevin Love,MIA,2023-10-25,MIA vs. DET,W,28,13,10,2,0,0,1,0.444,0.5,1.0,5,Regular Season
202710,Jimmy Butler III,MIA,2023-10-25,MIA vs. DET,W,34,19,13,4,2,0,0,0.333,,0.778,-3,Regular Season
1628997,Caleb Martin,MIA,2023-10-25,MIA vs. DET,W,20,2,3,1,1,0,0,0.143,0.0,,-5,Regular Season
1629130,Duncan Robinson,MIA,2023-10-25,MIA vs. DET,W,22,15,2,1,0,0,0,0.6,0.6,,-3,Regular Season
1628972,Troy Brown Jr.,MIN,2023-10-25,MIN @ TOR,L,5,0,1,0,0,0,0,,,,1,Regular Season
1629675,Naz Reid,MIN,2023-10-25,MIN @ TOR,L,24,10,4,1,0,0,1,0.375,0.0,1.0,1,Regular Season
1627732,Ben Simmons,BKN,2023-10-25,BKN vs. CLE,L,23,4,10,9,0,1,2,0.333,,,-6,Regular Season
1627827,Dorian Finney-Smith,BKN,2023-10-25,BKN vs. CLE,L,28,10,5,2,0,0,3,0.5,0.333,0.0,7,Regular Season
1629651,Nic Claxton,BKN,2023-10-25,BKN vs. CLE,L,28,7,7,4,0,3,0,0.3,,1.0,-12,Regular Season
1630560,Cam Thomas,BKN,2023-10-25,BKN vs. CLE,L,25,36,3,2,1,0,1,0.619,0.4,0.727,5,Regular Season
1628404,Josh Hart,NYK,2023-10-25,NYK vs. BOS,L,22,7,6,0,0,0,1,0.5,0.5,0.5,-1,Regular Season
1629628,RJ Barrett,NYK,2023-10-25,NYK vs. BOS,L,36,24,3,2,1,0,2,0.4,0.4,0.857,6,Regular Season
1630193,Immanuel Quickley,NYK,2023-10-25,NYK vs. BOS,L,28,24,6,4,1,0,2,0.636,0.714,0.833,-3,Regular Season
1628371,Jonathan Isaac,ORL,2023-10-25,ORL vs. HOU,W,14,11,4,0,0,2,2,0.667,0.333,0.667,12,Regular Season
1641710,Anthony Black,ORL,2023-10-25,ORL vs. HOU,W,5,5,0,1,0,2,0,1.0,,1.0,9,Regular Season
204456,T.J. McConnell,IND,2023-10-25,IND vs. WAS,W,6,4,1,2,2,0,0,1.0,,,1,Regular Season
1627741,Buddy Hield,IND,2023-10-25,IND vs. WAS,W,25,14,2,5,1,1,1,0.556,0.571,,15,Regular Season
1628971,Bruce Brown,IND,2023-10-25,IND vs. WAS,W,27,24,3,1,1,0,1,0.727,0.75,1.0,15,Regular Season
1641767,Ben Sheppard,IND,2023-10-25,IND vs. WAS,W,6,0,0,0,0,0,0,0.0,,,3,Regular Season
1627763,Malcolm Brogdon,POR,2023-10-25,POR @ LAC,L,23,20,2,5,0,0,1,0.5,0.6,1.0,-5,Regular Season
1631101,Shaedon Sharpe,POR,2023-10-25,POR @ LAC,L,28,14,6,3,1,0,0,0.429,0.167,1.0,10,Regular Season
1627734,Domantas Sabonis,SAC,2023-10-25,SAC @ UTA,W,32,22,12,5,1,2,3,0.571,0.5,0.714,5,Regular Season
1630537,Chris Duarte,SAC,2023-10-25,SAC @ UTA,W,15,9,2,1,0,0,0,0.6,0.75,,5,Regular Season
1630558,Davion Mitchell,SAC,2023-10-25,SAC @ UTA,W,14,0,3,4,0,0,1,0.0,0.0,,4,Regular Season
1628380,Zach Collins,SAS,2023-10-25,SAS vs. DAL,L,32,14,5,3,1,2,3,0.6,0.0,1.0,-4,Regular Season
1630170,Devin Vassell,SAS,2023-10-25,SAS vs. DAL,L,35,23,5,3,2,0,2,0.529,0.167,0.8,4,Regular Season
1630200,Tre Jones,SAS,2023-10-25,SAS vs. DAL,L,25,16,5,6,0,0,1,0.714,0.667,1.0,1,Regular Season
1631110,Jeremy Sochan,SAS,2023-10-25,SAS vs. DAL,L,29,13,8,5,1,0,3,0.333,0.5,0.5,-10,Regular Season
1630846,Olivier Sarr,OKC,2023-10-25,OKC @ CHI,W,11,4,4,0,0,0,1,1.0,,1.0,6,Regular Season
1631096,Chet Holmgren,OKC,2023-10-25,OKC @ CHI,W,25,11,4,3,1,0,1,0.571,0.667,0.333,14,Regular Season
1627751,Jakob Poeltl,TOR,2023-10-25,TOR vs. MIN,W,24,7,11,1,1,1,0,1.0,,0.25,8,Regular Season
1627783,Pascal Siakam,TOR,2023-10-25,TOR vs. MIN,W,34,15,7,6,1,0,2,0.294,0.6,1.0,7,Regular Season
203482,Kelly Olynyk,UTA,2023-10-25,UTA vs. SAC,L,17,5,6,4,1,0,1,0.667,,1.0,-5,Regular Season
1628374,Lauri Markkanen,UTA,2023-10-25,UTA vs. SAC,L,32,19,10,1,2,0,1,0.4,0.333,0.833,-7,Regular Season
1629012,Collin Sexton,UTA,2023-10-25,UTA vs. SAC,L,20,9,3,0,0,0,3,0.222,0.0,0.714,-10,Regular Season
1629659,Talen Horton-Tucker,UTA,2023-10-25,UTA vs. SAC,L,22,8,1,4,0,1,1,0.333,0.5,,-5,Regular Season
1629677,Luka Samanic,UTA,2023-10-25,UTA vs. SAC,L,2,2,0,0,0,0,0,0.5,0.0,,2,Regular Season
1630209,Omer Yurtseven,UTA,2023-10-25,UTA vs. SAC,L,2,0,1,0,0,0,0,,,,2,Regular Season
1630534,Ochai Agbaji,UTA,2023-10-25,UTA vs. SAC,L,19,5,3,0,0,0,0,0.333,0.5,,-11,Regular Season
1631222,Jake LaRavia,MEM,2023-10-25,MEM vs. NOP,L,15,2,2,1,1,0,0,0.333,0.0,,-11,Regular Season
1629655,Daniel Gafford,WAS,2023-10-25,WAS @ IND,L,21,6,5,0,0,2,0,1.0,,0.5,-23,Regular Season
1630557,Corey Kispert,WAS,2023-10-25,WAS @ IND,L,24,11,5,1,0,0,1,0.364,0.2,1.0,-8,Regular Season
1631157,Ryan Rollins,WAS,2023-10-25,WAS @ IND,L,6,1,3,1,0,0,1,0.0,,0.5,-1,Regular Season
1641731,Bilal Coulibaly,WAS,2023-10-25,WAS @ IND,L,23,3,4,3,0,3,3,0.333,1.0,,-13,Regular Season
202330,Gordon Hayward,CHA,2023-10-25,CHA vs. ATL,W,33,10,8,7,1,1,6,0.5,0.0,0.667,15,Regular Season
1630550,JT Thor,CHA,2023-10-25,CHA vs. ATL,W,20,5,2,1,0,0,0,0.286,0.333,,2,Regular Season
1627759,Jaylen Brown,BOS,2023-10-25,BOS @ NYK,W,38,11,6,5,1,0,2,0.364,0.0,0.75,8,Regular Season
1628369,Jayson Tatum,BOS,2023-10-25,BOS @ NYK,W,39,34,11,4,2,1,4,0.591,0.375,0.833,0,Regular Season
1629636,Darius Garland,CLE,2023-10-25,CLE @ BKN,W,32,15,2,5,2,0,6,0.5,0.2,1.0,6,Regular Season
1628470,Torrey Craig,CHI,2023-10-25,CHI vs. OKC,L,22,11,7,1,0,0,1,0.667,0.75,,-12,Regular Season
1629632,Coby White,CHI,2023-10-25,CHI vs. OKC,L,31,15,4,4,0,0,0,0.286,0.286,0.833,-8,Regular Season
1641763,Julian Phillips,CHI,2023-10-25,CHI vs. OKC,L,4,0,0,0,0,0,0,,,,1,Regular Season
203501,Tim Hardaway Jr.,DAL,2023-10-25,DAL @ SAS,W,28,17,6,4,1,0,1,0.357,0.3,1.0,9,Regular Season
203552,Seth Curry,DAL,2023-10-25,DAL @ SAS,W,4,0,0,0,0,0,0,,,,4,Regular Season
203957,Dante Exum,DAL,2023-10-25,DAL @ SAS,W,8,3,1,0,0,0,0,0.5,0.0,1.0,4,Regular Season
1628415,Dillon Brooks,HOU,2023-10-25,HOU @ ORL,L,26,14,4,2,1,0,2,0.714,0.667,,-15,Regular Season
