PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_RAPM,D_RAPM,RAPM,POSS,SEASON,SEASON_TYPE
201980,D. Green,TOR,3.89,1.97,5.86,9322,2018-19,Regular Season
201142,K. Durant,GSW,4.99,0.77,5.76,11661,2018-19,Regular Season
202331,P. George,OKC,2.26,3.01,5.27,12400,2018-19,Regular Season
201939,S. Curry,GSW,3.77,1.34,5.11,10141,2018-19,Regular Season
201950,J. Holiday,NOP,2.82,1.95,4.77,10469,2018-19,Regular Season
203507,G. Antetokounmpo,MIL,1.89,2.49,4.38,10322,2018-19,Regular Season
203954,J. Embiid,PHI,2.59,1.54,4.13,9266,2018-19,Regular Season
1628401,D. White,SAS,1.86,2.04,3.9,7076,2018-19,Regular Season
200794,P. Millsap,DEN,2.06,1.74,3.8,7826,2018-19,Regular Season
203994,J. Nurkić,POR,1.82,1.96,3.78,8376,2018-19,Regular Season
202722,D. Bertans,SAS,3.55,0.21,3.76,6865,2018-19,Regular Season
1627783,P. Siakam,TOR,1.4,2.24,3.64,10702,2018-19,Regular Season
204060,J. Ingles,UTA,1.1,2.52,3.62,10873,2018-19,Regular Season
201143,A. Horford,BOS,2.38,1.1,3.48,8267,2018-19,Regular Season
200768,K. Lowry,TOR,2.21,1.17,3.38,9392,2018-19,Regular Season
203083,A. Drummond,DET,2.62,0.73,3.35,10864,2018-19,Regular Season
201188,M. Gasol,TOR,1.55,1.72,3.27,9855,2018-19,Regular Season
203526,R. Neto,UTA,2.51,0.75,3.26,2028,2018-19,Regular Season
203081,D. Lillard,POR,2.45,0.81,3.26,12054,2018-19,Regular Season
1626159,J. Winslow,MIA,1.05,2.15,3.2,8134,2018-19,Regular Season
1628369,J. Tatum,BOS,1.36,1.73,3.09,10284,2018-19,Regular Season
202339,E. Bledsoe,MIL,1.97,1.11,3.08,9917,2018-19,Regular Season
201572,B. Lopez,MIL,1.56,1.49,3.05,10124,2018-19,Regular Season
201935,J. Harden,HOU,3.56,-0.57,2.99,11796,2018-19,Regular Season
2544,L. James,LAL,1.55,1.41,2.96,8448,2018-19,Regular Season
201976,P. Beverley,LAC,2.22,0.69,2.91,9097,2018-19,Regular Season
201569,E. Gordon,HOU,2.33,0.56,2.89,8985,2018-19,Regular Season
202696,N. Vučević,ORL,1.29,1.49,2.78,10390,2018-19,Regular Season
1627863,D. House Jr.,HOU,2.51,0.25,2.76,4096,2018-19,Regular Season
2736,L. Deng,MIN,1.8,0.82,2.62,1631,2018-19,Regular Season
203110,D. Green,GSW,0.91,1.65,2.56,8871,2018-19,Regular Season
201988,P. Mills,SAS,3.0,-0.5,2.5,8111,2018-19,Regular Season
202329,A. Aminu,POR,2.26,0.23,2.49,9698,2018-19,Regular Season
101108,C. Paul,HOU,0.45,1.99,2.44,7702,2018-19,Regular Season
1627763,M. Brogdon,MIL,1.63,0.79,2.42,7962,2018-19,Regular Season
201588,G. Hill,MIL,0.41,2.01,2.42,5500,2018-19,Regular Season
2738,A. Iguodala,GSW,1.01,1.39,2.4,6724,2018-19,Regular Season
1628467,M. Kleber,DAL,0.23,2.11,2.34,6268,2018-19,Regular Season
1626172,K. Looney,GSW,1.59,0.71,2.3,6340,2018-19,Regular Season
200752,R. Gay,SAS,0.42,1.87,2.29,7625,2018-19,Regular Season
202357,N. Bjelica,SAC,2.14,0.11,2.25,7813,2018-19,Regular Season
200755,J. Redick,PHI,0.58,1.62,2.2,10316,2018-19,Regular Season
202681,K. Irving,BOS,1.65,0.55,2.2,9446,2018-19,Regular Season
203490,O. Porter Jr.,CHI,1.9,0.3,2.2,7245,2018-19,Regular Season
203114,K. Middleton,MIL,1.17,0.95,2.12,10457,2018-19,Regular Season
202709,C. Joseph,IND,0.23,1.89,2.12,8570,2018-19,Regular Season
1628971,B. Brown,DET,0.26,1.85,2.11,5950,2018-19,Regular Season
1628378,D. Mitchell,UTA,0.68,1.42,2.1,11020,2018-19,Regular Season
201144,M. Conley,MEM,1.54,0.56,2.1,9503,2018-19,Regular Season
201568,D. Gallinari,LAC,2.68,-0.59,2.09,8690,2018-19,Regular Season
203076,A. Davis,NOP,1.34,0.74,2.08,8071,2018-19,Regular Season
203500,S. Adams,OKC,0.86,1.21,2.07,11725,2018-19,Regular Season
1627832,F. VanVleet,TOR,1.48,0.58,2.06,7311,2018-19,Regular Season
203999,N. Jokić,DEN,1.54,0.52,2.06,10279,2018-19,Regular Season
203497,R. Gobert,UTA,0.22,1.81,2.03,10918,2018-19,Regular Season
200757,T. Sefolosha,UTA,0.54,1.48,2.02,2554,2018-19,Regular Season
1628464,D. Theis,BOS,1.08,0.92,2.0,3840,2018-19,Regular Season
202954,B. Wanamaker,BOS,0.45,1.53,1.98,1446,2018-19,Regular Season
202710,J. Butler III,PHI,1.33,0.61,1.94,9292,2018-19,Regular Season
1628400,S. Ojeleye,BOS,0.52,1.36,1.88,2481,2018-19,Regular Season
1626196,J. Richardson,MIA,0.38,1.5,1.88,10540,2018-19,Regular Season
1628381,J. Collins,ATL,2.1,-0.25,1.85,8022,2018-19,Regular Season
201937,R. Rubio,UTA,1.01,0.79,1.8,8054,2018-19,Regular Season
202334,E. Davis,BKN,-0.62,2.39,1.77,6051,2018-19,Regular Season
101141,E. Ilyasova,MIL,0.64,1.13,1.77,5342,2018-19,Regular Season
203496,R. Covington,MIN,-0.69,2.45,1.76,5102,2018-19,Regular Season
203914,G. Harris,DEN,0.08,1.67,1.75,6814,2018-19,Regular Season
1627936,A. Caruso,LAL,0.03,1.7,1.73,2263,2018-19,Regular Season
