PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_SPM,D_SPM,SPM,SEASON,O_SPM_LOSO,D_SPM_LOSO,SPM_LOSO,POSS_BASE,SEASON_TYPE
1628221,Gabe York,IND,0.76,0.67,1.43,2022-23,0.71,0.76,1.47,118,Regular Season
1628374,Lauri Markkanen,UTA,1.59,-0.17,1.42,2022-23,1.62,-0.19,1.43,4834,Regular Season
1629661,Cameron Johnson,BKN,1.04,0.37,1.41,2022-23,1.07,0.38,1.45,2476,Regular Season
1629714,Jarrell Brantley,UTA,1.66,-0.3,1.36,2022-23,1.73,-0.34,1.39,79,Regular Season
1626246,Boban Marjanovic,HOU,0.86,0.49,1.35,2022-23,0.85,0.47,1.32,344,Regular Season
1630696,Dru Smith,BKN,-0.22,1.57,1.35,2022-23,-0.22,1.61,1.39,326,Regular Season
1628973,Jalen Brunson,NYK,1.35,-0.06,1.29,2022-23,1.3,-0.07,1.23,4868,Regular Season
1629627,Zion Williamson,NOP,1.47,-0.19,1.28,2022-23,1.49,-0.29,1.2,2039,Regular Season
201144,Mike Conley,MIN,1.07,0.19,1.26,2022-23,1.02,0.23,1.25,4246,Regular Season
1627832,Fred VanVleet,TOR,0.74,0.46,1.2,2022-23,0.73,0.49,1.22,5216,Regular Season
1630198,Isaiah Joe,OKC,0.98,0.22,1.2,2022-23,0.98,0.25,1.23,2982,Regular Season
1628368,De'Aaron Fox,SAC,1.38,-0.19,1.19,2022-23,1.39,-0.22,1.17,5212,Regular Season
1626145,Tyus Jones,MEM,0.91,0.2,1.11,2022-23,0.91,0.25,1.16,4157,Regular Season
1626164,Devin Booker,PHX,1.51,-0.4,1.11,2022-23,1.52,-0.44,1.08,3817,Regular Season
1627936,Alex Caruso,CHI,-0.31,1.38,1.07,2022-23,-0.35,1.4,1.05,3254,Regular Season
1631117,Walker Kessler,UTA,0.04,1.03,1.07,2022-23,0.02,1.03,1.05,3629,Regular Season
1627763,Malcolm Brogdon,BOS,1.01,0.06,1.07,2022-23,1.01,0.07,1.08,3626,Regular Season
1626163,Frank Kaminsky,HOU,0.61,0.42,1.03,2022-23,0.62,0.47,1.09,482,Regular Season
1626174,Christian Wood,DAL,0.4,0.63,1.03,2022-23,0.37,0.62,0.99,3525,Regular Season
1626204,Larry Nance Jr.,NOP,0.14,0.88,1.02,2022-23,0.1,0.94,1.04,2888,Regular Season
1629634,Brandon Clarke,MEM,0.54,0.47,1.01,2022-23,0.53,0.46,0.99,2362,Regular Season
2544,LeBron James,LAL,1.05,-0.04,1.01,2022-23,1.05,-0.03,1.02,4184,Regular Season
1628401,Derrick White,BOS,0.59,0.4,0.99,2022-23,0.55,0.41,0.96,4806,Regular Season
1631169,Josh Minott,MIN,-0.26,1.23,0.97,2022-23,-0.22,1.2,0.98,212,Regular Season
203991,Clint Capela,ATL,0.4,0.55,0.95,2022-23,0.4,0.61,1.01,3704,Regular Season
1628418,Thomas Bryant,DEN,0.73,0.2,0.93,2022-23,0.73,0.21,0.94,2290,Regular Season
1631367,Jacob Gilyard,MEM,-0.17,1.1,0.93,2022-23,-0.15,1.1,0.95,88,Regular Season
1630530,Trey Murphy III,NOP,0.79,0.11,0.9,2022-23,0.82,0.1,0.92,5134,Regular Season
203496,Robert Covington,LAC,-0.26,1.12,0.86,2022-23,-0.24,1.13,0.89,1624,Regular Season
1629680,Matisse Thybulle,POR,-0.48,1.34,0.86,2022-23,-0.47,1.34,0.87,2523,Regular Season
1631288,Jamal Cain,MIA,0.52,0.34,0.86,2022-23,0.53,0.37,0.9,510,Regular Season
1630695,Micah Potter,UTA,0.88,-0.03,0.85,2022-23,0.87,0.09,0.96,117,Regular Season
1628989,Kevin Huerter,SAC,0.91,-0.06,0.85,2022-23,0.96,-0.06,0.9,4608,Regular Season
1628420,Monte Morris,WAS,0.78,0.05,0.83,2022-23,0.76,0.09,0.85,3518,Regular Season
202331,Paul George,LAC,0.73,0.09,0.82,2022-23,0.76,0.08,0.84,3976,Regular Season
1631109,Mark Williams,CHA,-0.02,0.84,0.82,2022-23,-0.02,0.84,0.82,1765,Regular Season
1630792,Malcolm Hill,CHI,0.68,0.14,0.82,2022-23,0.72,0.24,0.96,20,Regular Season
203932,Aaron Gordon,DEN,0.83,-0.01,0.82,2022-23,0.82,-0.02,0.8,4292,Regular Season
1630217,Desmond Bane,MEM,1.05,-0.23,0.82,2022-23,1.1,-0.25,0.85,3965,Regular Season
1630568,Luka Garza,MIN,2.2,-1.39,0.81,2022-23,2.23,-1.43,0.8,530,Regular Season
201942,DeMar DeRozan,CHI,0.78,0.03,0.81,2022-23,0.77,-0.02,0.75,5542,Regular Season
202692,Alec Burks,DET,0.84,-0.03,0.81,2022-23,0.84,-0.05,0.79,2396,Regular Season
203497,Rudy Gobert,MIN,-0.13,0.93,0.8,2022-23,-0.19,0.95,0.76,4500,Regular Season
1629636,Darius Garland,CLE,1.1,-0.3,0.8,2022-23,1.09,-0.31,0.78,4924,Regular Season
203937,Kyle Anderson,MIN,0.03,0.77,0.8,2022-23,0.0,0.79,0.79,4134,Regular Season
203109,Jae Crowder,MIL,0.47,0.32,0.79,2022-23,0.49,0.36,0.85,741,Regular Season
1627751,Jakob Poeltl,TOR,0.26,0.53,0.79,2022-23,0.25,0.55,0.8,4004,Regular Season
203526,Raul Neto,CLE,0.3,0.48,0.78,2022-23,0.24,0.52,0.76,1000,Regular Season
1629750,Javonte Green,CHI,-0.29,1.07,0.78,2022-23,-0.3,1.05,0.75,1027,Regular Season
1626172,Kevon Looney,GSW,0.51,0.26,0.77,2022-23,0.46,0.36,0.82,4152,Regular Season
1628386,Jarrett Allen,CLE,0.28,0.49,0.77,2022-23,0.25,0.51,0.76,4456,Regular Season
1630600,Isaiah Mobley,CLE,-0.57,1.33,0.76,2022-23,-0.57,1.36,0.79,165,Regular Season
203486,Mason Plumlee,LAC,0.66,0.09,0.75,2022-23,0.61,0.13,0.74,4370,Regular Season
204456,T.J. McConnell,IND,0.4,0.34,0.74,2022-23,0.41,0.36,0.77,3290,Regular Season
201950,Jrue Holiday,MIL,0.93,-0.2,0.73,2022-23,0.95,-0.19,0.76,4668,Regular Season
1630194,Paul Reed,PHI,-0.47,1.19,0.72,2022-23,-0.44,1.19,0.75,1553,Regular Season
1630214,Xavier Tillman,MEM,0.18,0.53,0.71,2022-23,0.18,0.56,0.74,2541,Regular Season
201143,Al Horford,BOS,0.36,0.34,0.7,2022-23,0.35,0.39,0.74,4002,Regular Season
1630200,Tre Jones,SAS,0.4,0.29,0.69,2022-23,0.36,0.33,0.69,4266,Regular Season
1630168,Onyeka Okongwu,ATL,0.16,0.53,0.69,2022-23,0.14,0.53,0.67,3911,Regular Season
201572,Brook Lopez,MIL,0.06,0.62,0.68,2022-23,0.08,0.57,0.65,5048,Regular Season
1630178,Tyrese Maxey,PHI,1.12,-0.47,0.65,2022-23,1.14,-0.49,0.65,4084,Regular Season
203915,Spencer Dinwiddie,BKN,0.92,-0.29,0.63,2022-23,0.9,-0.28,0.62,5480,Regular Season
1629655,Daniel Gafford,WAS,0.21,0.42,0.63,2022-23,0.18,0.4,0.58,3326,Regular Season
1630193,Immanuel Quickley,NYK,0.66,-0.03,0.63,2022-23,0.67,-0.01,0.66,4796,Regular Season
1627741,Buddy Hield,IND,0.73,-0.1,0.63,2022-23,0.8,-0.09,0.71,5289,Regular Season
1629630,Ja Morant,MEM,0.88,-0.26,0.62,2022-23,0.85,-0.27,0.58,4193,Regular Season
1628984,Devonte' Graham,SAS,0.55,0.06,0.61,2022-23,0.52,0.08,0.6,2834,Regular Season
1629057,Robert Williams III,BOS,-0.03,0.64,0.61,2022-23,-0.05,0.69,0.64,1702,Regular Season
202696,Nikola Vučević,CHI,0.15,0.45,0.6,2022-23,0.15,0.51,0.66,5660,Regular Season
1629011,Mitchell Robinson,NYK,-0.14,0.72,0.58,2022-23,-0.18,0.77,0.59,3214,Regular Season
1627750,Jamal Murray,DEN,0.91,-0.33,0.58,2022-23,0.92,-0.33,0.59,4398,Regular Season
1630692,Jordan Goodwin,WAS,-0.13,0.7,0.57,2022-23,-0.14,0.73,0.59,2322,Regular Season
1630531,Jaden Springer,PHI,-0.14,0.7,0.56,2022-23,-0.1,0.68,0.58,189,Regular Season
1629001,De'Anthony Melton,PHI,-0.12,0.68,0.56,2022-23,-0.09,0.7,0.61,4381,Regular Season
1628964,Mo Bamba,LAL,-0.01,0.56,0.55,2022-23,-0.01,0.58,0.57,1580,Regular Season
1629723,John Konchar,MEM,-0.41,0.96,0.55,2022-23,-0.42,1.0,0.58,3216,Regular Season
1628449,Chris Boucher,TOR,0.17,0.38,0.55,2022-23,0.15,0.4,0.55,3134,Regular Season
1629021,Moritz Wagner,ORL,0.6,-0.07,0.53,2022-23,0.58,-0.07,0.51,2364,Regular Season
1626157,Karl-Anthony Towns,MIN,0.6,-0.09,0.51,2022-23,0.59,-0.09,0.5,2046,Regular Season
1626156,D'Angelo Russell,LAL,0.86,-0.35,0.51,2022-23,0.88,-0.36,0.52,4874,Regular Season
1630573,Sam Hauser,BOS,0.4,0.1,0.5,2022-23,0.43,0.14,0.57,2690,Regular Season
1628978,Donte DiVincenzo,GSW,0.11,0.39,0.5,2022-23,0.11,0.44,0.55,4082,Regular Season
1629008,Michael Porter Jr.,DEN,0.7,-0.21,0.49,2022-23,0.76,-0.21,0.55,3762,Regular Season
1630184,Kira Lewis Jr.,NOP,0.37,0.12,0.49,2022-23,0.39,0.11,0.5,496,Regular Season
1627780,Gary Payton II,GSW,0.01,0.48,0.49,2022-23,0.02,0.54,0.56,760,Regular Season
1629020,Jarred Vanderbilt,LAL,-0.11,0.6,0.49,2022-23,-0.13,0.67,0.54,3952,Regular Season
1630559,Austin Reaves,LAL,0.7,-0.22,0.48,2022-23,0.64,-0.23,0.41,3971,Regular Season
1628969,Mikal Bridges,BKN,0.45,0.02,0.47,2022-23,0.45,-0.01,0.44,6120,Regular Season
1627732,Ben Simmons,BKN,-0.46,0.91,0.45,2022-23,-0.49,0.95,0.46,2300,Regular Season
1631114,Jalen Williams,OKC,0.15,0.3,0.45,2022-23,0.16,0.29,0.45,4892,Regular Season
1628404,Josh Hart,NYK,0.07,0.38,0.45,2022-23,0.04,0.44,0.48,5076,Regular Season
1629027,Trae Young,ATL,1.3,-0.85,0.45,2022-23,1.28,-0.89,0.39,5512,Regular Season
203083,Andre Drummond,CHI,-0.55,0.99,0.44,2022-23,-0.55,1.05,0.5,1784,Regular Season
1629002,Chimezie Metu,SAC,0.07,0.36,0.43,2022-23,0.07,0.37,0.44,1502,Regular Season
203484,Kentavious Caldwell-Pope,DEN,-0.16,0.58,0.42,2022-23,-0.17,0.58,0.41,4994,Regular Season
202722,Davis Bertans,DAL,0.4,0.02,0.42,2022-23,0.39,0.05,0.44,1020,Regular Season
1629026,Kenrich Williams,OKC,0.17,0.24,0.41,2022-23,0.14,0.3,0.44,2548,Regular Season
1629660,Ty Jerome,GSW,0.5,-0.1,0.4,2022-23,0.49,-0.09,0.4,1716,Regular Season
203897,Zach LaVine,CHI,0.98,-0.58,0.4,2022-23,1.02,-0.63,0.39,5738,Regular Season
1631112,Kendall Brown,IND,-0.7,1.08,0.38,2022-23,-0.67,1.09,0.42,98,Regular Season
1629018,Gary Trent Jr.,TOR,0.24,0.13,0.37,2022-23,0.28,0.12,0.4,4422,Regular Season
1626181,Norman Powell,LAC,0.55,-0.19,0.36,2022-23,0.55,-0.24,0.31,3300,Regular Season
1631207,Dalen Terry,CHI,-0.3,0.65,0.35,2022-23,-0.32,0.68,0.36,438,Regular Season
1627783,Pascal Siakam,TOR,0.48,-0.14,0.34,2022-23,0.44,-0.13,0.31,5446,Regular Season
1629675,Naz Reid,MIN,0.04,0.3,0.34,2022-23,0.09,0.27,0.36,2711,Regular Season
1626195,Willy Hernangomez,NOP,0.12,0.21,0.33,2022-23,0.08,0.22,0.3,983,Regular Season
202699,Tobias Harris,PHI,0.18,0.14,0.32,2022-23,0.2,0.15,0.35,4905,Regular Season
1629162,Jordan McLaughlin,MIN,0.11,0.21,0.32,2022-23,0.09,0.23,0.32,1498,Regular Season
1630543,Isaiah Jackson,IND,-0.58,0.9,0.32,2022-23,-0.61,0.84,0.23,2262,Regular Season
1629048,Goga Bitadze,ORL,-0.26,0.57,0.31,2022-23,-0.31,0.59,0.28,949,Regular Season
1630322,Lindy Waters III,OKC,0.36,-0.07,0.29,2022-23,0.38,-0.05,0.33,1133,Regular Season
1628379,Luke Kennard,MEM,0.6,-0.32,0.28,2022-23,0.63,-0.3,0.33,2726,Regular Season
203935,Marcus Smart,BOS,-0.11,0.39,0.28,2022-23,-0.15,0.42,0.27,4107,Regular Season
203924,Jerami Grant,POR,0.34,-0.07,0.27,2022-23,0.34,-0.12,0.22,4650,Regular Season
1629234,Drew Eubanks,POR,-0.56,0.83,0.27,2022-23,-0.61,0.84,0.23,3295,Regular Season
1630296,Braxton Key,DET,0.29,-0.03,0.26,2022-23,0.06,0.09,0.15,21,Regular Season
202689,Kemba Walker,DAL,0.59,-0.35,0.24,2022-23,0.53,-0.33,0.2,291,Regular Season
201587,Nicolas Batum,LAC,-0.17,0.39,0.22,2022-23,-0.17,0.42,0.25,3580,Regular Season
203482,Kelly Olynyk,UTA,-0.09,0.31,0.22,2022-23,-0.13,0.32,0.19,4111,Regular Season
200768,Kyle Lowry,MIA,0.12,0.08,0.2,2022-23,0.09,0.1,0.19,3506,Regular Season
1628960,Grayson Allen,MIL,0.24,-0.04,0.2,2022-23,0.23,-0.03,0.2,4176,Regular Season
1631199,Ron Harper Jr.,TOR,0.98,-0.78,0.2,2022-23,0.98,-0.75,0.23,92,Regular Season
203992,Bogdan Bogdanović,ATL,0.42,-0.22,0.2,2022-23,0.45,-0.22,0.23,3177,Regular Season
203488,Mike Muscala,BOS,0.13,0.06,0.19,2022-23,0.12,0.1,0.22,2027,Regular Season
1630596,Evan Mobley,CLE,-0.25,0.44,0.19,2022-23,-0.27,0.42,0.15,5464,Regular Season
1629632,Coby White,CHI,0.12,0.07,0.19,2022-23,0.12,0.1,0.22,3610,Regular Season
1628966,Keita Bates-Diop,SAS,0.26,-0.07,0.19,2022-23,0.27,-0.08,0.19,3112,Regular Season
1630529,Herbert Jones,NOP,-0.35,0.53,0.18,2022-23,-0.36,0.52,0.16,4038,Regular Season
201933,Blake Griffin,BOS,-0.06,0.24,0.18,2022-23,-0.13,0.33,0.2,1175,Regular Season
203944,Julius Randle,NYK,0.64,-0.46,0.18,2022-23,0.65,-0.44,0.21,5610,Regular Season
1630215,Jared Butler,OKC,-0.07,0.25,0.18,2022-23,-0.02,0.25,0.23,160,Regular Season
1628389,Bam Adebayo,MIA,-0.14,0.31,0.17,2022-23,-0.16,0.3,0.14,5252,Regular Season
203084,Harrison Barnes,SAC,0.52,-0.35,0.17,2022-23,0.5,-0.36,0.14,5630,Regular Season
201588,George Hill,IND,0.05,0.11,0.16,2022-23,0.01,0.14,0.15,1746,Regular Season
1631298,Jack White,DEN,-0.32,0.48,0.16,2022-23,-0.28,0.52,0.24,124,Regular Season
1630583,Santi Aldama,MEM,-0.14,0.3,0.16,2022-23,-0.15,0.31,0.16,3608,Regular Season
1631119,Jaylin Williams,OKC,-0.63,0.77,0.14,2022-23,-0.7,0.85,0.15,1935,Regular Season
1630208,Nick Richards,CHA,-0.09,0.23,0.14,2022-23,-0.13,0.22,0.09,2589,Regular Season
201152,Thaddeus Young,TOR,-0.42,0.55,0.13,2022-23,-0.41,0.58,0.17,1634,Regular Season
1628384,OG Anunoby,TOR,-0.26,0.39,0.13,2022-23,-0.22,0.36,0.14,4900,Regular Season
1627884,Derrick Jones Jr.,CHI,-0.31,0.44,0.13,2022-23,-0.32,0.42,0.1,1872,Regular Season
1628365,Markelle Fultz,ORL,0.09,0.03,0.12,2022-23,0.12,0.01,0.13,3752,Regular Season
1630209,Omer Yurtseven,MIA,0.12,-0.01,0.11,2022-23,0.09,0.03,0.12,176,Regular Season
1630578,Alperen Sengun,HOU,-0.17,0.27,0.1,2022-23,-0.22,0.29,0.07,4532,Regular Season
1626196,Josh Richardson,NOP,-0.18,0.27,0.09,2022-23,-0.18,0.28,0.1,3266,Regular Season
1630552,Jalen Johnson,ATL,-0.58,0.67,0.09,2022-23,-0.58,0.69,0.11,2216,Regular Season
202066,Garrett Temple,NOP,-0.4,0.47,0.07,2022-23,-0.36,0.46,0.1,357,Regular Season
203952,Andrew Wiggins,GSW,-0.06,0.13,0.07,2022-23,-0.04,0.14,0.1,2566,Regular Season
1630175,Cole Anthony,ORL,0.2,-0.13,0.07,2022-23,0.2,-0.12,0.08,3236,Regular Season
203078,Bradley Beal,WAS,0.59,-0.53,0.06,2022-23,0.64,-0.59,0.05,3428,Regular Season
1629056,Terence Davis,SAC,-0.23,0.28,0.05,2022-23,-0.17,0.29,0.12,1800,Regular Season
1629139,Yuta Watanabe,BKN,0.01,0.04,0.05,2022-23,0.01,0.06,0.07,1940,Regular Season
203914,Gary Harris,ORL,-0.06,0.11,0.05,2022-23,-0.06,0.12,0.06,2474,Regular Season
1629028,Deandre Ayton,PHX,0.06,-0.02,0.04,2022-23,0.09,-0.02,0.07,4191,Regular Season
1628436,Luke Kornet,BOS,-0.13,0.17,0.04,2022-23,-0.15,0.18,0.03,1666,Regular Season
1630637,Carlik Jones,CHI,0.1,-0.07,0.03,2022-23,0.08,-0.08,0.0,115,Regular Season
1630577,Julian Champagnie,SAS,0.2,-0.17,0.03,2022-23,0.23,-0.16,0.07,698,Regular Season
1629004,Svi Mykhailiuk,CHA,0.37,-0.36,0.01,2022-23,0.39,-0.36,0.03,981,Regular Season
1627749,Dejounte Murray,ATL,0.01,0.0,0.01,2022-23,0.04,0.02,0.06,5710,Regular Season
1628370,Malik Monk,SAC,0.6,-0.59,0.01,2022-23,0.63,-0.62,0.01,3706,Regular Season
1628410,Edmond Sumner,BKN,-0.13,0.14,0.01,2022-23,-0.14,0.1,-0.04,1563,Regular Season
201976,Patrick Beverley,CHI,-0.5,0.5,0.0,2022-23,-0.53,0.51,-0.02,3778,Regular Season
202709,Cory Joseph,DET,0.26,-0.26,0.0,2022-23,0.23,-0.24,-0.01,2528,Regular Season
1628976,Wendell Carter Jr.,ORL,0.12,-0.12,0.0,2022-23,0.12,-0.1,0.02,3532,Regular Season
201937,Ricky Rubio,CLE,-0.66,0.65,-0.01,2022-23,-0.72,0.7,-0.02,1148,Regular Season
1630170,Devin Vassell,SAS,0.05,-0.06,-0.01,2022-23,0.08,-0.06,0.02,2551,Regular Season
1630163,LaMelo Ball,CHA,0.38,-0.39,-0.01,2022-23,0.4,-0.34,0.06,2760,Regular Season
203994,Jusuf Nurkić,POR,-0.44,0.43,-0.01,2022-23,-0.46,0.46,0.0,2876,Regular Season
1630206,Jay Scrubb,ORL,-0.52,0.51,-0.01,2022-23,-0.43,0.49,0.06,63,Regular Season
1628971,Bruce Brown,DEN,-0.22,0.2,-0.02,2022-23,-0.2,0.19,-0.01,4713,Regular Season
202711,Bojan Bogdanovic,DET,0.81,-0.83,-0.02,2022-23,0.85,-0.89,-0.04,4008,Regular Season
203939,Dwight Powell,DAL,0.05,-0.08,-0.03,2022-23,-0.03,-0.04,-0.07,2951,Regular Season
204060,Joe Ingles,MIL,0.05,-0.09,-0.04,2022-23,0.05,-0.05,0.0,2257,Regular Season
203110,Draymond Green,GSW,-0.55,0.51,-0.04,2022-23,-0.58,0.54,-0.04,4948,Regular Season
1629033,Theo Pinson,DAL,-0.02,-0.02,-0.04,2022-23,-0.05,0.05,0.0,678,Regular Season
1627759,Jaylen Brown,BOS,0.27,-0.32,-0.05,2022-23,0.31,-0.34,-0.03,5055,Regular Season
1630240,Saben Lee,PHX,-0.28,0.23,-0.05,2022-23,-0.33,0.24,-0.09,798,Regular Season
1626224,Cedi Osman,CLE,0.04,-0.1,-0.06,2022-23,0.03,-0.09,-0.06,3130,Regular Season
201567,Kevin Love,MIA,-0.39,0.33,-0.06,2022-23,-0.44,0.43,-0.01,2532,Regular Season
203501,Tim Hardaway Jr.,DAL,0.02,-0.08,-0.06,2022-23,0.01,-0.06,-0.05,4376,Regular Season
1631099,Keegan Murray,SAC,-0.02,-0.05,-0.07,2022-23,0.0,-0.03,-0.03,5017,Regular Season
1626149,Montrezl Harrell,PHI,-0.1,0.03,-0.07,2022-23,-0.15,0.01,-0.14,1422,Regular Season
1626168,Trey Lyles,SAC,-0.14,0.07,-0.07,2022-23,-0.14,0.08,-0.06,2658,Regular Season
1629638,Nickeil Alexander-Walker,MIN,-0.34,0.26,-0.08,2022-23,-0.35,0.25,-0.1,1878,Regular Season
1629650,Moses Brown,LAC,0.11,-0.2,-0.09,2022-23,0.07,-0.18,-0.11,613,Regular Season
1629646,Charles Bassey,SAS,-0.35,0.26,-0.09,2022-23,-0.32,0.26,-0.06,1086,Regular Season
203925,Joe Harris,BKN,0.2,-0.31,-0.11,2022-23,0.23,-0.3,-0.07,3178,Regular Season
1630586,Usman Garuba,HOU,-0.59,0.48,-0.11,2022-23,-0.6,0.53,-0.07,2046,Regular Season
1631260,AJ Green,MIL,0.45,-0.58,-0.13,2022-23,0.5,-0.55,-0.05,722,Regular Season
1630532,Franz Wagner,ORL,0.17,-0.3,-0.13,2022-23,0.17,-0.32,-0.15,5502,Regular Season
203210,JaMychal Green,GSW,0.1,-0.24,-0.14,2022-23,0.13,-0.24,-0.11,1736,Regular Season
1629656,Quentin Grimes,NYK,0.17,-0.32,-0.15,2022-23,0.19,-0.32,-0.13,4334,Regular Season
1629006,Josh Okogie,PHX,-0.53,0.38,-0.15,2022-23,-0.59,0.39,-0.2,2824,Regular Season
1630288,Jeff Dowtin Jr.,TOR,-0.43,0.27,-0.16,2022-23,-0.44,0.26,-0.18,521,Regular Season
1630570,Trendon Watford,POR,-0.18,0.02,-0.16,2022-23,-0.19,0.04,-0.15,2458,Regular Season
1631245,Quenton Jackson,WAS,-0.19,0.03,-0.16,2022-23,-0.28,0.02,-0.26,295,Regular Season
1628381,John Collins,ATL,-0.59,0.43,-0.16,2022-23,-0.61,0.44,-0.17,4546,Regular Season
1630180,Saddiq Bey,ATL,0.09,-0.26,-0.17,2022-23,0.11,-0.25,-0.14,4548,Regular Season
1628427,Vlatko Čančar,DEN,-0.2,0.03,-0.17,2022-23,-0.22,0.04,-0.18,1822,Regular Season
1628382,Justin Jackson,BOS,-1.49,1.31,-0.18,2022-23,-1.5,1.33,-0.17,212,Regular Season
1626169,Stanley Johnson,UTA,-0.11,-0.08,-0.19,2022-23,-0.12,-0.07,-0.19,1004,Regular Season
1629731,Dean Wade,CLE,-0.76,0.57,-0.19,2022-23,-0.77,0.59,-0.18,1818,Regular Season
203585,Rodney McGruder,DET,-0.12,-0.08,-0.2,2022-23,-0.13,-0.04,-0.17,1096,Regular Season
203457,Nerlens Noel,BKN,-2.16,1.95,-0.21,2022-23,-2.15,1.9,-0.25,422,Regular Season
1630688,Ish Wainright,PHX,-0.5,0.29,-0.21,2022-23,-0.49,0.31,-0.18,1916,Regular Season
1629012,Collin Sexton,UTA,0.47,-0.68,-0.21,2022-23,0.46,-0.73,-0.27,2454,Regular Season
