TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,FTA_RATE_RANK,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,SEASON_TYPE
1610612763,Memphis Grizzlies,82,22,60,0.268,48.1,36.7,82.8,0.444,9.2,26.2,0.352,16.6,21.1,0.786,9.5,31.0,40.5,21.5,15.0,7.5,4.8,5.1,23.2,20.4,99.3,-6.2,1,29,29,29,27,30,30,27,24,24,25,17,16,6,18,30,29,26,24,22,14,23,30,10,29,27,101.8,103.6,108.4,110.4,-6.6,-6.8,0.586,1.44,16.6,0.276,0.721,0.493,0.156,0.5,0.539,97.3,95.65,79.71,7865,0.46,27,26,27,12,29,24,10,23,23,28,28,27,29,27,0.255,0.529,0.333,0.154,0.279,14,21,30,5,23,Regular Season
1610612764,Washington Wizards,82,43,39,0.524,48.4,39.9,85.6,0.467,9.9,26.5,0.375,16.8,21.8,0.772,10.0,33.1,43.1,25.2,14.6,7.9,4.3,4.7,21.3,20.0,106.6,0.6,1,17,17,17,5,12,19,11,21,23,4,13,14,16,13,22,21,4,18,10,22,13,25,15,13,15,106.9,108.1,106.2,107.7,0.7,0.4,0.631,1.73,18.4,0.274,0.732,0.504,0.148,0.525,0.56,98.9,97.67,81.39,8087,0.509,15,15,15,3,7,4,11,13,12,20,11,12,16,13,0.254,0.522,0.279,0.151,0.268,15,15,27,9,13,Regular Season
1610612765,Detroit Pistons,82,39,43,0.476,48.3,39.1,86.9,0.45,10.8,28.9,0.373,14.7,19.8,0.745,10.1,33.6,43.7,22.8,13.4,7.7,3.9,4.9,18.4,18.4,103.8,-0.1,1,19,19,19,12,16,9,23,14,16,5,27,24,25,11,18,16,15,7,14,27,17,4,27,22,19,104.9,106.6,104.8,106.7,0.0,-0.1,0.582,1.7,17.1,0.269,0.74,0.499,0.138,0.512,0.543,98.4,96.75,80.62,7981,0.489,19,10,19,19,10,18,16,9,18,7,20,26,23,21,0.227,0.524,0.222,0.152,0.26,25,16,3,8,9,Regular Season
1610612766,Charlotte Hornets,82,36,46,0.439,48.2,39.0,86.7,0.45,10.0,27.2,0.369,20.2,27.0,0.747,10.1,35.4,45.5,21.6,12.7,6.8,4.5,4.9,17.2,22.4,108.2,0.3,1,20,20,20,16,18,11,24,19,21,8,1,1,24,12,4,3,24,3,28,18,20,2,1,10,17,107.0,109.0,107.0,109.0,0.0,-0.1,0.554,1.7,16.1,0.271,0.763,0.512,0.128,0.508,0.549,100.5,98.66,82.21,8143,0.5,9,17,18,25,9,27,13,2,5,2,25,18,10,18,0.312,0.532,0.208,0.137,0.237,1,23,1,24,2,Regular Season
1610612738,Boston Celtics,19,11,8,0.579,48.5,36.4,83.3,0.437,10.5,30.6,0.343,18.1,23.5,0.767,8.8,32.8,41.7,21.2,11.6,6.8,4.1,5.6,20.4,21.4,101.4,0.7,3,3,15,3,2,15,9,12,7,4,11,6,5,9,9,9,9,9,2,12,12,12,7,4,12,5,105.1,107.1,104.6,106.2,0.5,0.9,0.582,1.82,16.5,0.256,0.747,0.494,0.123,0.5,0.541,95.3,93.74,78.11,1799,0.499,9,5,5,7,3,10,8,6,11,2,13,12,13,6,0.283,0.518,0.275,0.142,0.253,5,8,10,7,6,Playoffs
1610612739,Cleveland Cavaliers,22,12,10,0.545,48.5,36.9,81.9,0.45,10.0,30.3,0.331,17.4,23.1,0.752,9.8,31.6,41.4,19.2,12.7,6.0,4.4,4.4,19.5,21.9,101.1,-1.7,1,2,16,5,5,13,14,10,9,5,15,7,7,11,3,12,10,12,5,14,9,6,4,3,14,8,106.5,108.3,108.5,111.1,-2.0,-2.8,0.522,1.52,15.3,0.289,0.744,0.513,0.136,0.512,0.55,94.0,92.13,76.77,2055,0.483,8,11,10,13,12,12,2,8,2,6,11,8,15,10,0.282,0.529,0.252,0.128,0.256,6,10,6,14,8,Playoffs
1610612740,New Orleans Pelicans,9,5,4,0.556,48.0,42.9,89.8,0.478,9.9,27.0,0.366,14.3,18.3,0.782,7.9,37.7,45.6,26.9,14.4,8.1,5.0,4.9,19.3,19.0,110.0,-0.8,8,5,1,4,7,1,2,4,11,12,6,13,15,5,15,1,2,1,12,6,7,8,3,15,2,7,105.4,105.5,105.7,107.0,-0.3,-1.4,0.627,1.86,19.0,0.215,0.762,0.497,0.139,0.533,0.562,104.6,103.89,86.57,938,0.504,11,8,8,4,2,2,15,3,9,8,5,5,1,5,0.204,0.514,0.214,0.133,0.238,15,6,1,12,3,Playoffs
1610612744,Golden State Warriors,21,16,5,0.762,48.2,41.2,86.0,0.48,11.2,31.4,0.357,16.8,20.4,0.822,9.1,35.9,45.0,26.0,12.9,7.9,5.8,3.6,19.7,19.4,110.4,10.0,2,1,10,1,6,3,5,3,2,3,10,9,12,3,8,4,4,2,6,7,4,2,5,13,1,1,111.9,112.7,100.5,102.0,11.4,10.7,0.632,2.03,19.2,0.255,0.732,0.508,0.131,0.545,0.581,98.8,97.73,81.44,2058,0.572,1,1,1,3,1,1,9,11,3,4,2,2,8,1,0.237,0.481,0.241,0.138,0.268,14,1,2,11,11,Playoffs
1610612745,Houston Rockets,17,11,6,0.647,48.0,37.2,85.3,0.436,13.4,39.8,0.337,17.2,22.2,0.772,8.8,34.2,43.0,18.8,12.1,8.1,5.5,4.4,19.1,19.5,104.9,1.8,4,3,12,2,7,11,6,14,1,1,13,8,10,7,10,7,8,15,3,5,5,5,2,11,7,4,106.7,108.5,106.1,107.0,0.6,1.6,0.506,1.56,14.7,0.251,0.755,0.494,0.125,0.514,0.552,97.8,96.56,80.47,1644,0.497,7,7,4,14,10,14,11,4,12,3,8,7,9,8,0.261,0.53,0.251,0.145,0.245,10,11,5,4,4,Playoffs
1610612748,Miami Heat,5,1,4,0.2,48.0,36.6,82.8,0.442,10.8,27.6,0.391,19.4,28.6,0.678,9.6,31.4,41.0,23.8,16.0,8.8,6.4,4.2,29.2,24.0,103.4,-10.8,13,13,1,13,7,14,11,11,3,10,2,3,1,16,4,14,11,4,16,2,2,4,16,2,8,16,101.6,101.8,109.6,112.2,-8.0,-10.4,0.65,1.49,17.3,0.235,0.655,0.449,0.157,0.507,0.542,103.0,101.7,84.75,508,0.429,16,13,16,2,13,7,13,16,16,15,12,11,2,14,0.345,0.514,0.364,0.157,0.345,1,5,16,2,16,Playoffs
1610612749,Milwaukee Bucks,7,3,4,0.429,48.7,39.1,78.3,0.5,9.6,25.7,0.372,14.0,19.9,0.705,5.6,33.0,38.6,22.0,13.1,6.6,6.7,4.1,22.9,19.4,101.9,-0.6,9,9,1,8,1,5,16,1,13,14,4,14,13,14,16,8,15,7,7,13,1,3,15,13,10,6,107.7,108.7,106.1,108.8,1.6,-0.1,0.562,1.67,17.8,0.19,0.698,0.466,0.14,0.561,0.585,94.2,92.55,77.13,656,0.509,6,9,6,8,8,4,16,15,14,9,1,1,14,4,0.254,0.503,0.291,0.138,0.302,11,3,11,10,15,Playoffs
1610612750,Minnesota Timberwolves,5,1,4,0.2,48.0,38.0,82.6,0.46,9.0,21.8,0.413,16.6,22.8,0.728,8.6,36.6,45.2,22.4,12.6,5.0,3.2,6.2,18.2,17.6,101.6,-8.8,13,13,1,13,7,9,12,7,14,16,1,10,9,12,11,2,3,6,4,16,14,15,1,16,11,13,105.1,106.9,113.3,116.0,-8.2,-9.0,0.589,1.78,17.4,0.245,0.745,0.506,0.133,0.515,0.548,97.0,95.1,79.25,475,0.475,10,15,14,5,4,6,12,7,6,5,7,10,11,11,0.276,0.531,0.259,0.088,0.255,7,12,7,16,7,Playoffs
1610612754,Indiana Pacers,7,3,4,0.429,48.0,38.6,80.1,0.481,9.7,27.1,0.358,13.7,19.3,0.711,8.1,31.9,40.0,21.1,13.1,8.1,2.7,3.6,21.9,20.3,100.6,5.7,9,9,1,8,7,8,15,2,12,11,9,15,14,13,14,11,13,10,7,4,16,1,12,9,15,2,107.4,110.3,103.0,103.4,4.4,6.9,0.548,1.61,17.1,0.274,0.735,0.507,0.144,0.542,0.567,92.8,91.43,76.19,638,0.545,3,2,2,11,9,8,4,10,4,11,3,4,16,2,0.241,0.503,0.313,0.157,0.265,13,2,14,1,10,Playoffs
1610612755,Philadelphia 76ers,10,5,5,0.5,48.5,38.7,88.5,0.437,9.9,29.3,0.338,21.5,28.3,0.76,13.4,36.1,49.5,25.8,14.6,7.8,4.1,5.9,22.8,25.5,108.8,3.9,6,5,10,6,3,7,3,13,10,7,12,1,2,10,1,3,1,3,14,9,11,13,14,1,3,3,106.5,108.9,104.7,105.0,1.8,3.9,0.667,1.77,18.0,0.333,0.769,0.543,0.146,0.493,0.539,100.1,98.87,82.39,999,0.532,5,3,3,1,5,3,1,2,1,14,14,13,4,3,0.32,0.514,0.321,0.138,0.231,2,6,15,9,2,Playoffs
