PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_RAPM,D_RAPM,RAPM,POSS,SEASON,SEASON_TYPE
1628369,J. Tatum,BOS,4.12,2.31,6.43,11118,2021-22,Regular Season
201142,K. Durant,BKN,3.25,1.95,5.2,8703,2021-22,Regular Season
203999,N. Jokić,DEN,2.95,2.17,5.12,10296,2021-22,Regular Season
201588,G. Hill,MIL,0.86,4.11,4.97,5243,2021-22,Regular Season
1629636,D. Garland,CLE,3.09,1.86,4.95,9825,2021-22,Regular Season
201939,S. Curry,GSW,1.59,3.26,4.85,9291,2021-22,Regular Season
203954,J. Embiid,PHI,2.69,1.6,4.29,9254,2021-22,Regular Season
201950,J. Holiday,MIL,3.88,0.35,4.23,9303,2021-22,Regular Season
1630193,I. Quickley,NYK,2.23,1.9,4.13,7199,2021-22,Regular Season
1628969,M. Bridges,PHX,3.22,0.71,3.93,11980,2021-22,Regular Season
203497,R. Gobert,UTA,1.09,2.81,3.9,8682,2021-22,Regular Season
203507,G. Antetokounmpo,MIL,2.68,1.04,3.72,9404,2021-22,Regular Season
203493,R. Bullock Jr.,DAL,1.24,2.09,3.33,7612,2021-22,Regular Season
201937,R. Rubio,CLE,-0.11,3.33,3.22,4048,2021-22,Regular Season
1627780,G. Payton II,GSW,1.56,1.55,3.11,5197,2021-22,Regular Season
1630631,J. Alvarado,NOP,1.57,1.54,3.11,3470,2021-22,Regular Season
1628401,D. White,BOS,0.12,2.93,3.05,9194,2021-22,Regular Season
1628389,B. Adebayo,MIA,0.85,2.18,3.03,7359,2021-22,Regular Season
202331,P. George,LAC,-1.57,4.49,2.92,4517,2021-22,Regular Season
1629026,K. Williams,OKC,-0.56,3.41,2.85,4395,2021-22,Regular Season
101108,C. Paul,PHX,0.87,1.97,2.84,8927,2021-22,Regular Season
203109,J. Crowder,PHX,1.26,1.55,2.81,7918,2021-22,Regular Season
1627759,J. Brown,BOS,0.84,1.92,2.76,9102,2021-22,Regular Season
203935,M. Smart,BOS,1.82,0.89,2.71,9478,2021-22,Regular Season
1628970,M. Bridges,CHA,2.72,-0.01,2.71,11978,2021-22,Regular Season
1627832,F. VanVleet,TOR,0.75,1.9,2.65,10020,2021-22,Regular Season
1627827,D. Finney-Smith,DAL,2.35,0.29,2.64,10504,2021-22,Regular Season
1626149,M. Harrell,CHA,1.38,1.21,2.59,6755,2021-22,Regular Season
1626164,D. Booker,PHX,2.76,-0.2,2.56,9922,2021-22,Regular Season
202355,H. Whiteside,UTA,3.25,-0.72,2.53,4798,2021-22,Regular Season
1627783,P. Siakam,TOR,2.14,0.38,2.52,10397,2021-22,Regular Season
202083,W. Matthews,MIL,1.29,1.22,2.51,4253,2021-22,Regular Season
201942,D. DeRozan,CHI,3.3,-0.82,2.48,11344,2021-22,Regular Season
202681,K. Irving,BKN,3.07,-0.6,2.47,4602,2021-22,Regular Season
203496,R. Covington,LAC,0.3,2.15,2.45,8078,2021-22,Regular Season
