PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,SEASON_TYPE,GP,MIN,W_PCT,PTS,REB,OREB,DREB,AST,STL,BLK,TOV,PF,FG_PCT,FG3_PCT,FT_PCT,EFG_PCT,TS_PCT,USG_PCT,AST_PCT,AST_TO,AST_RATIO,TM_TOV_PCT,OREB_PCT,DREB_PCT,REB_PCT,OFF_RATING,DEF_RATING,NET_RATING,PACE,PIE,PLUS_MINUS,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,E_USG_PCT,ON_NET_RATING,OFF_NET_RATING,NET_SWING,CLUTCH_NET_RATING,CLUTCH_MIN,OBPM,DBPM,BPM,VORP,XEFG,SHOTMAKING_OVER_XEFG,XEFG_FGA,BOX_CREATION,OFFENSIVE_LOAD,O_RAPM,D_RAPM,RAPM,RAPM_POSS,O_IPM,D_IPM,IPM,IPM_POSS,WPA
1628386,Jarrett Allen,1610612739,CLE,27.0,Regular Season,82,28.0,0.78,13.5,9.7,2.6,7.1,1.9,0.9,0.9,1.2,1.5,0.706,0.0,0.718,0.706,0.724,0.156,0.091,1.63,15.5,9.5,0.095,0.238,0.169,121.9,111.3,10.5,101.43,0.148,6.3,120.9,109.5,11.4,0.158,10.5,7.0,3.5,26.0,82.37833333333333,2.99,1.25,4.24,3.57,0.5911,0.1152,640.0,1.8,21.4,2.06,1.32,3.38,9739.0,1.71,1.3,3.01,9739.0,24.27
201566,Russell Westbrook,1610612743,DEN,36.0,Regular Season,75,27.9,0.573,13.3,4.9,1.4,3.6,6.1,1.4,0.5,3.2,2.5,0.449,0.323,0.661,0.505,0.532,0.23,0.289,1.89,27.9,14.8,0.05,0.119,0.086,115.7,116.2,-0.6,103.3,0.093,-0.3,115.5,114.6,0.9,0.235,-0.6,8.6,-9.2,2.5,83.40833333333333,-0.83,-0.26,-1.08,0.48,0.5634,-0.0574,830.0,7.8,39.3,-1.05,-0.92,-1.97,9034.0,-1.2,-0.94,-2.14,9034.0,22.49
1630168,Onyeka Okongwu,1610612737,ATL,24.0,Regular Season,74,27.9,0.473,13.4,8.9,3.0,5.9,2.3,0.9,0.9,1.2,2.6,0.567,0.324,0.759,0.602,0.634,0.169,0.113,1.87,16.2,8.7,0.103,0.213,0.157,114.9,113.7,1.1,104.52,0.122,0.5,113.8,112.7,1.1,0.172,1.1,-2.9,4.0,7.8,111.18833333333332,1.23,0.08,1.32,1.67,0.5891,0.0141,683.0,2.7,24.1,1.0,0.31,1.31,8968.0,0.89,0.08,0.97,8968.0,23.49
1629012,Collin Sexton,1610612762,UTA,26.0,Regular Season,63,27.9,0.222,18.4,2.7,1.0,1.8,4.2,0.7,0.1,2.5,2.3,0.48,0.406,0.865,0.543,0.593,0.264,0.246,1.65,18.9,11.5,0.033,0.06,0.047,110.4,117.9,-7.5,101.38,0.106,-4.5,109.5,117.7,-8.2,0.27,-7.5,-10.9,3.4,-18.3,63.395,1.37,-2.29,-0.92,0.48,0.5168,0.0271,866.0,8.6,42.2,0.36,-0.83,-0.47,7400.0,0.26,-1.27,-1.01,7400.0,25.9
1628392,Isaiah Hartenstein,1610612760,OKC,27.0,Regular Season,57,27.9,0.86,11.2,10.7,2.9,7.9,3.8,0.8,1.1,1.7,3.0,0.581,0.0,0.675,0.581,0.599,0.165,0.178,2.28,25.9,11.3,0.103,0.262,0.185,118.3,105.3,13.0,101.56,0.138,7.3,117.0,105.1,11.9,0.167,13.0,13.2,-0.2,35.8,41.56,0.35,2.47,2.82,1.95,0.5393,0.0419,480.0,2.1,25.1,0.56,1.45,2.01,6723.0,-0.03,1.17,1.14,6723.0,13.32
1627736,Malik Beasley,1610612765,DET,28.0,Regular Season,82,27.8,0.537,16.3,2.6,0.6,2.0,1.7,0.9,0.1,1.0,1.5,0.43,0.416,0.679,0.579,0.59,0.215,0.089,1.67,10.3,6.2,0.02,0.069,0.045,113.3,110.2,3.1,102.76,0.091,2.1,112.1,109.5,2.6,0.222,3.1,0.2,2.9,-3.7,103.97833333333334,2.38,-1.17,1.21,1.69,0.5296,0.0508,1069.0,3.2,29.3,0.83,0.47,1.3,9768.0,0.82,0.01,0.83,9768.0,30.17
1630193,Immanuel Quickley,1610612761,TOR,26.0,Regular Season,33,27.8,0.364,17.1,3.5,0.5,3.1,5.8,0.7,0.1,1.8,1.8,0.42,0.378,0.867,0.517,0.57,0.246,0.32,3.29,25.7,7.8,0.016,0.107,0.06,109.0,110.7,-1.6,101.44,0.128,-1.2,109.2,110.8,-1.5,0.254,-1.6,-4.8,3.2,-15.3,34.00833333333333,2.74,-0.83,1.91,0.96,0.5205,-0.0022,437.0,9.9,43.1,0.44,0.2,0.64,3841.0,0.6,-0.23,0.37,3841.0,14.15
1630230,Naji Marshall,1610612742,DAL,27.0,Regular Season,69,27.8,0.464,13.2,4.8,1.1,3.7,3.0,1.0,0.2,1.6,1.6,0.508,0.275,0.813,0.551,0.584,0.197,0.161,1.86,18.9,10.2,0.04,0.125,0.084,111.5,114.7,-3.2,101.27,0.105,-2.0,111.0,113.8,-2.8,0.202,-3.2,0.5,-3.7,-8.2,92.225,-0.45,-0.55,-1.0,0.46,0.541,0.0159,704.0,3.6,28.4,-0.14,-0.47,-0.61,8094.0,-0.33,-0.61,-0.94,8094.0,21.22
1630182,Josh Green,1610612766,CHA,24.0,Regular Season,68,27.8,0.25,7.4,2.5,0.8,1.7,1.6,1.1,0.2,1.0,2.4,0.428,0.391,0.681,0.543,0.559,0.115,0.081,1.54,17.1,11.1,0.027,0.06,0.043,105.3,114.2,-8.9,100.08,0.043,-5.4,104.1,113.8,-9.7,0.118,-8.9,-8.5,-0.4,-14.5,90.46333333333334,-4.54,0.12,-4.42,-1.23,0.5573,-0.0133,420.0,0.7,15.9,-1.99,-0.16,-2.15,7844.0,-2.07,-0.21,-2.28,7844.0,11.05
1641717,Cason Wallace,1610612760,OKC,21.0,Regular Season,68,27.6,0.809,8.4,3.4,1.0,2.3,2.5,1.8,0.5,0.9,2.1,0.474,0.356,0.811,0.55,0.562,0.124,0.117,2.93,23.5,8.0,0.036,0.079,0.057,117.2,107.1,10.1,101.87,0.075,5.4,116.0,106.2,9.8,0.127,10.1,15.5,-5.4,21.8,49.525,-1.65,2.65,1.0,1.43,0.5616,-0.0115,489.0,1.7,18.7,-0.09,0.48,0.39,7961.0,-0.52,0.78,0.26,7961.0,11.61
201143,Al Horford,1610612738,BOS,39.0,Regular Season,60,27.6,0.733,9.0,6.2,1.3,4.8,2.1,0.6,0.9,0.8,1.4,0.423,0.363,0.895,0.547,0.563,0.136,0.102,2.78,19.6,7.0,0.046,0.165,0.106,119.6,108.1,11.5,97.75,0.091,6.6,119.2,106.5,12.8,0.139,11.5,7.4,4.1,16.7,65.70166666666667,-0.17,1.13,0.96,1.24,0.55,-0.0022,460.0,1.7,19.6,1.77,1.87,3.64,6768.0,0.64,1.35,1.99,6768.0,12.36
1629675,Naz Reid,1610612750,MIN,25.0,Regular Season,80,27.5,0.588,14.2,6.0,1.2,4.9,2.3,0.7,0.9,1.4,2.4,0.462,0.379,0.776,0.556,0.577,0.21,0.123,1.68,14.2,8.5,0.041,0.171,0.106,116.2,108.8,7.4,99.34,0.11,4.3,114.9,108.4,6.5,0.215,7.4,2.5,4.9,-22.5,65.34666666666666,0.63,0.69,1.32,1.82,0.5454,0.0122,921.0,3.8,29.8,1.51,0.58,2.09,9081.0,0.81,0.44,1.25,9081.0,28.86
1631096,Chet Holmgren,1610612760,OKC,23.0,Regular Season,32,27.4,0.813,15.0,8.0,1.5,6.5,2.0,0.7,2.2,1.8,2.3,0.49,0.379,0.754,0.554,0.599,0.214,0.091,1.13,12.1,10.8,0.054,0.208,0.136,121.7,105.6,16.1,103.83,0.122,9.2,120.1,105.4,14.7,0.218,16.1,12.0,4.1,-8.3,5.308333333333334,0.42,2.01,2.43,0.99,0.5526,0.0033,340.0,3.4,29.3,1.36,1.08,2.44,3788.0,0.31,1.08,1.39,3788.0,9.45
1630202,Payton Pritchard,1610612738,BOS,27.0,Playoffs,11,27.4,0.545,11.9,2.3,0.8,1.5,1.5,0.5,0.0,0.8,1.7,0.455,0.403,0.824,0.591,0.615,0.176,0.088,1.89,12.8,6.8,0.033,0.049,0.042,121.4,109.1,12.3,91.37,0.086,6.5,119.5,106.4,13.1,0.179,12.3,-4.5,16.8,-12.5,4.928333333333334,1.27,-0.83,0.43,0.18,0.5429,0.0602,97.0,2.4,23.9,,,,,,,,,
203497,Rudy Gobert,1610612750,MIN,33.0,Playoffs,15,27.4,0.6,7.9,8.6,3.1,5.5,0.7,0.5,1.2,0.9,2.5,0.582,0.0,0.52,0.582,0.584,0.121,0.039,0.85,8.6,10.2,0.106,0.192,0.148,111.7,103.7,8.0,95.15,0.097,3.9,108.7,103.7,5.0,0.12,8.0,-2.9,10.9,11.0,10.051666666666666,-1.13,-0.11,-1.24,0.08,0.6232,-0.041,79.0,0.6,15.5,,,,,,,,,
203471,Dennis Schröder,1610612765,DET,31.0,Playoffs,6,27.4,0.333,12.5,2.3,0.7,1.7,3.7,1.2,0.2,1.2,2.0,0.491,0.476,0.813,0.585,0.625,0.178,0.232,3.14,24.4,7.8,0.027,0.057,0.043,107.4,110.2,-2.8,99.63,0.118,-2.3,108.3,109.3,-1.0,0.183,-2.8,2.3,-5.1,-18.7,16.865,2.33,0.8,3.13,0.21,0.5034,0.0928,52.0,5.7,28.8,,,,,,,,,
1630558,Davion Mitchell,1610612748,MIA,26.0,Regular Season,74,27.4,0.338,7.9,2.3,0.5,1.8,4.9,1.0,0.2,1.7,2.5,0.468,0.398,0.69,0.557,0.573,0.135,0.237,2.84,36.2,12.8,0.017,0.063,0.041,111.0,110.7,0.3,98.76,0.069,0.0,110.4,110.0,0.4,0.138,-2.3,-7.9,5.6,-19.3,113.6,-2.81,0.45,-2.36,-0.17,0.5583,0.0031,472.0,4.6,25.0,0.5,1.43,1.93,8318.0,-0.07,0.87,0.8,8318.0,14.47
1629630,Ja Morant,1610612763,MEM,25.0,Playoffs,3,27.3,0.0,18.3,2.0,0.3,1.7,5.0,0.7,0.7,2.0,1.0,0.415,0.25,0.636,0.453,0.475,0.312,0.306,2.5,19.0,7.6,0.011,0.049,0.03,100.6,112.1,-11.5,103.17,0.107,-5.3,100.3,111.0,-10.7,0.323,-11.5,-27.1,15.6,,,1.98,-2.88,-0.9,0.02,0.4927,-0.0399,53.0,7.3,47.5,,,,,,,,,
1627741,Buddy Hield,1610612744,GSW,32.0,Playoffs,12,27.3,0.417,12.5,3.5,1.5,2.0,1.8,1.2,0.4,1.1,2.0,0.416,0.429,0.929,0.548,0.572,0.187,0.102,1.62,12.7,7.9,0.052,0.078,0.064,110.1,110.4,-0.3,96.82,0.087,0.6,109.7,111.3,-1.6,0.193,-0.3,-7.1,6.8,13.2,9.355,1.47,-0.64,0.83,0.24,0.5361,0.0119,125.0,2.8,26.2,,,,,,,,,
1631108,Max Christie,1610612742,DAL,22.0,Regular Season,78,27.3,0.513,9.6,3.3,0.5,2.8,1.9,0.8,0.4,1.1,1.5,0.427,0.366,0.855,0.525,0.57,0.15,0.093,1.66,16.4,9.9,0.019,0.102,0.061,112.6,114.3,-1.7,100.27,0.069,-1.1,112.9,113.6,-0.7,0.154,-0.9,-0.8,-0.1,0.8,88.56333333333333,-1.92,-0.57,-2.49,-0.25,0.5381,-0.0118,588.0,1.7,20.5,1.07,-0.92,0.15,8838.0,0.05,-0.86,-0.81,8838.0,16.29
202691,Klay Thompson,1610612742,DAL,35.0,Regular Season,72,27.3,0.458,14.0,3.4,0.6,2.8,2.0,0.7,0.4,1.2,1.1,0.412,0.391,0.905,0.535,0.552,0.214,0.104,1.65,12.7,7.7,0.022,0.097,0.06,112.8,115.2,-2.4,100.53,0.083,-1.1,112.8,114.3,-1.5,0.219,-2.4,-0.4,-2.0,-17.1,72.35666666666667,0.55,-1.75,-1.19,0.38,0.5201,0.0147,877.0,3.2,29.1,-0.14,-1.25,-1.39,8170.0,-0.33,-1.12,-1.45,8170.0,24.61
1627736,Malik Beasley,1610612765,DET,28.0,Playoffs,6,27.2,0.333,14.0,2.5,0.2,2.3,1.2,0.5,0.2,1.2,1.7,0.373,0.339,1.0,0.507,0.535,0.219,0.076,1.0,7.5,7.5,0.006,0.08,0.045,104.9,108.9,-4.0,102.74,0.08,-2.3,104.1,107.4,-3.4,0.222,-4.0,6.8,-10.8,20.0,4.448333333333333,0.42,-1.87,-1.45,0.02,0.5377,-0.0311,75.0,2.0,27.5,,,,,,,,,
1629631,De'Andre Hunter,1610612739,CLE,27.0,Regular Season,64,27.2,0.594,17.0,4.0,0.7,3.3,1.4,0.8,0.2,1.3,2.4,0.47,0.405,0.846,0.573,0.623,0.221,0.077,1.12,8.7,7.8,0.024,0.117,0.071,115.9,113.9,2.0,104.77,0.101,1.4,115.4,112.7,2.7,0.226,-2.7,-3.5,0.8,9.8,122.67333333333332,1.16,-0.7,0.45,1.06,0.5334,0.041,760.0,3.0,29.1,1.4,-1.02,0.38,7597.0,0.94,-0.84,0.1,7597.0,27.93
1630534,Ochai Agbaji,1610612761,TOR,25.0,Regular Season,64,27.2,0.297,10.4,3.8,1.0,2.8,1.5,0.9,0.5,0.8,2.0,0.498,0.399,0.708,0.593,0.601,0.144,0.081,1.81,13.9,7.6,0.033,0.098,0.066,106.4,112.2,-5.7,101.93,0.081,-3.3,105.7,110.8,-5.1,0.148,-5.7,-2.5,-3.2,-15.9,73.54666666666667,-1.29,0.19,-1.09,0.42,0.5888,0.0039,534.0,1.4,19.4,-1.99,1.02,-0.97,7388.0,-1.64,0.56,-1.08,7388.0,15.12
203084,Harrison Barnes,1610612759,SAS,33.0,Regular Season,82,27.2,0.415,12.3,3.8,1.2,2.6,1.7,0.5,0.2,0.6,0.9,0.508,0.433,0.809,0.622,0.656,0.157,0.085,2.72,14.2,5.2,0.042,0.091,0.067,114.5,115.6,-1.2,100.08,0.092,-0.3,113.7,114.5,-0.9,0.158,-1.2,-4.9,3.7,18.6,72.36166666666666,1.52,-1.58,-0.06,1.05,0.5709,0.0532,681.0,2.3,21.4,1.4,-0.6,0.8,9284.0,1.17,-0.95,0.22,9284.0,23.42
1627824,Guerschon Yabusele,1610612755,PHI,29.0,Regular Season,70,27.1,0.329,11.0,5.6,1.9,3.7,2.1,0.8,0.3,1.2,2.3,0.501,0.38,0.725,0.593,0.616,0.163,0.114,1.7,17.2,10.1,0.07,0.149,0.108,113.5,116.7,-3.2,97.28,0.092,-1.7,112.4,115.6,-3.3,0.167,-3.2,-9.4,6.2,-11.8,95.93666666666668,-0.01,-0.96,-0.97,0.5,0.5762,0.0202,560.0,2.7,23.1,1.7,-0.58,1.12,7676.0,1.01,-0.81,0.2,7676.0,18.52
1630165,Killian Hayes,1610612751,BKN,23.0,Regular Season,6,27.1,0.167,9.0,3.0,0.8,2.2,5.2,0.7,0.7,1.5,2.2,0.419,0.381,0.833,0.512,0.559,0.145,0.274,3.44,34.8,10.1,0.028,0.087,0.055,109.9,115.6,-5.7,101.72,0.085,-4.0,109.3,113.7,-4.3,0.147,-5.7,-19.2,13.5,-66.7,1.2833333333333334,-0.47,0.35,-0.13,0.08,0.534,-0.0223,43.0,5.1,27.3,0.41,-0.07,0.34,683.0,-0.47,-0.37,-0.84,683.0,0.83
1642259,Alex Sarr,1610612764,WAS,20.0,Regular Season,67,27.1,0.194,13.0,6.5,1.9,4.6,2.4,0.7,1.5,1.7,2.2,0.394,0.308,0.679,0.457,0.482,0.23,0.139,1.41,13.7,9.7,0.06,0.158,0.108,102.7,116.4,-13.7,104.3,0.084,-8.1,102.0,116.1,-14.1,0.234,-13.7,-11.0,-2.7,-11.3,53.25666666666667,-2.19,-0.93,-3.11,-0.55,0.5311,-0.0739,828.0,3.1,31.1,-2.31,0.07,-2.24,7858.0,-2.87,-0.22,-3.09,7858.0,18.2
1628997,Caleb Martin,1610612742,DAL,29.0,Regular Season,45,27.1,0.378,7.9,3.9,1.2,2.8,2.1,1.0,0.5,1.2,1.9,0.424,0.359,0.622,0.485,0.513,0.143,0.116,1.7,19.0,11.2,0.042,0.105,0.073,106.5,112.8,-6.3,98.64,0.063,-3.4,106.5,112.1,-5.6,0.147,-6.4,-2.0,-4.4,-11.3,60.92666666666667,-3.03,-0.14,-3.16,-0.34,0.5374,-0.049,302.0,1.5,20.0,-1.56,0.14,-1.42,4973.0,-1.9,-0.01,-1.91,4973.0,8.52
1627752,Taurean Prince,1610612749,MIL,31.0,Regular Season,80,27.1,0.575,8.2,3.6,0.4,3.2,1.9,1.0,0.2,1.0,2.1,0.457,0.439,0.813,0.6,0.613,0.123,0.093,1.89,20.1,10.6,0.016,0.11,0.065,114.0,114.5,-0.4,100.95,0.064,-0.3,113.7,113.5,0.2,0.125,-0.4,5.6,-6.0,12.5,72.195,-1.88,0.54,-1.34,0.34,0.5584,0.0441,512.0,1.4,16.9,0.16,-1.08,-0.92,9084.0,-0.44,-0.71,-1.15,9084.0,15.27
203915,Spencer Dinwiddie,1610612742,DAL,32.0,Regular Season,79,27.0,0.468,11.0,2.6,0.2,2.4,4.4,0.9,0.2,1.3,1.5,0.416,0.334,0.802,0.496,0.553,0.175,0.228,3.42,28.3,8.3,0.008,0.086,0.048,110.1,115.1,-5.0,101.4,0.089,-2.8,109.8,114.8,-5.0,0.181,-5.0,3.4,-8.4,-1.5,90.64166666666668,-1.1,-0.84,-1.94,0.03,0.5264,-0.0301,682.0,4.8,28.9,-1.13,-0.96,-2.09,8987.0,-0.77,-0.8,-1.57,8987.0,21.09
1631260,AJ Green,1610612749,MIL,25.0,Playoffs,5,27.0,0.2,11.0,2.8,0.4,2.4,2.0,0.0,0.2,0.0,2.6,0.462,0.514,0.5,0.692,0.69,0.132,0.104,0.0,20.0,0.0,0.015,0.085,0.051,116.2,110.5,5.7,97.37,0.077,2.0,116.0,110.9,5.1,0.134,5.7,-20.3,26.0,-18.3,9.9,2.95,-2.48,0.47,0.08,0.5259,0.1664,39.0,2.5,19.3,,,,,,,,,
1641744,Zach Edey,1610612763,MEM,23.0,Playoffs,4,27.0,0.0,6.3,7.8,2.8,5.0,1.8,0.0,2.5,1.5,3.0,0.667,0.0,0.714,0.667,0.691,0.092,0.101,1.17,21.9,18.8,0.092,0.168,0.13,94.8,122.0,-27.2,101.89,0.084,-14.5,93.4,121.2,-27.8,0.092,-27.2,-12.2,-15.0,100.0,1.2583333333333333,-2.6,-0.03,-2.63,-0.02,0.5793,0.0873,15.0,0.7,13.4,,,,,,,,,
1629651,Nic Claxton,1610612751,BKN,26.0,Regular Season,70,26.9,0.286,10.3,7.4,2.2,5.1,2.2,0.9,1.4,1.2,2.1,0.563,0.238,0.513,0.568,0.569,0.166,0.14,1.8,17.9,9.9,0.08,0.198,0.137,103.6,116.2,-12.6,97.38,0.115,-7.1,102.7,114.1,-11.4,0.17,-12.6,-2.7,-9.9,-28.2,116.43333333333334,-0.98,1.23,0.25,1.17,0.5711,-0.0033,568.0,1.8,23.2,-2.7,-0.39,-3.09,7622.0,-2.49,0.16,-2.33,7622.0,17.25
1642274,Yves Missi,1610612740,NOP,21.0,Regular Season,73,26.8,0.26,9.1,8.2,3.5,4.7,1.4,0.5,1.3,1.1,2.0,0.547,0.0,0.623,0.547,0.572,0.141,0.072,1.21,12.9,10.7,0.122,0.177,0.149,107.8,120.5,-12.7,99.85,0.09,-7.0,107.2,118.9,-11.7,0.143,-12.7,-6.3,-6.4,-4.9,80.18166666666667,-1.6,-1.57,-3.17,-0.6,0.6156,-0.0677,491.0,1.0,18.8,-1.13,-2.21,-3.34,8123.0,-1.41,-1.68,-3.09,8123.0,14.76
1629656,Quentin Grimes,1610612755,PHI,25.0,Regular Season,75,26.8,0.387,14.6,4.3,0.8,3.5,3.0,1.0,0.3,1.9,1.8,0.467,0.385,0.757,0.565,0.595,0.218,0.172,1.62,17.9,11.0,0.028,0.126,0.077,111.9,118.1,-6.2,100.7,0.105,-3.5,111.3,116.9,-5.7,0.225,0.4,3.2,-2.8,-3.7,59.615,1.14,-0.95,0.19,1.13,0.5517,0.0133,823.0,5.2,32.9,0.41,-2.4,-1.99,8447.0,0.2,-1.88,-1.68,8447.0,23.07
1626145,Tyus Jones,1610612756,PHX,29.0,Regular Season,81,26.8,0.444,10.2,2.4,0.5,1.9,5.3,0.9,0.1,1.1,0.8,0.448,0.414,0.895,0.57,0.585,0.16,0.276,4.71,34.9,7.4,0.019,0.069,0.045,113.6,116.1,-2.5,99.19,0.099,-1.1,113.4,116.0,-2.6,0.163,-2.5,-4.1,1.6,-12.3,73.035,1.25,-1.12,0.13,1.1,0.5216,0.0479,683.0,6.3,29.3,0.02,-0.25,-0.23,8905.0,0.37,-0.53,-0.16,8905.0,18.69
1641764,Brandin Podziemski,1610612744,GSW,22.0,Regular Season,64,26.8,0.594,11.7,5.1,1.0,4.1,3.4,1.1,0.2,1.2,1.5,0.445,0.372,0.758,0.537,0.557,0.177,0.194,2.93,22.8,7.8,0.034,0.151,0.089,111.6,105.1,6.6,100.36,0.114,4.1,111.5,104.6,6.9,0.184,6.6,0.3,6.3,-11.0,68.14,-0.4,0.66,0.26,1.12,0.5224,0.0176,625.0,4.3,28.3,-0.32,3.03,2.71,7129.0,-0.4,2.18,1.78,7129.0,14.98
1630703,Scoot Henderson,1610612757,POR,21.0,Regular Season,66,26.7,0.455,12.7,3.0,0.8,2.2,5.1,1.0,0.2,2.7,2.7,0.419,0.354,0.767,0.496,0.54,0.22,0.274,1.89,25.9,13.7,0.028,0.083,0.054,112.5,113.7,-1.3,100.99,0.084,-0.6,110.9,113.0,-2.1,0.223,-1.3,-4.5,3.2,-0.3,41.10166666666667,-1.31,-0.78,-2.09,-0.04,0.5482,-0.0519,681.0,7.5,37.9,1.25,-1.01,0.24,7413.0,0.28,-1.05,-0.77,7413.0,18.94
1642264,Stephon Castle,1610612759,SAS,20.0,Regular Season,81,26.7,0.407,14.7,3.7,1.1,2.6,4.1,0.9,0.3,2.2,2.0,0.428,0.285,0.724,0.476,0.522,0.253,0.231,1.88,20.1,10.7,0.039,0.092,0.066,111.8,116.6,-4.7,101.89,0.087,-3.0,112.0,115.2,-3.3,0.259,-4.7,-0.3,-4.4,3.6,75.13,-1.5,-1.54,-3.04,-0.54,0.5544,-0.0763,984.0,6.0,38.4,0.45,-1.36,-0.91,9141.0,-0.42,-1.48,-1.9,9141.0,26.13
1631109,Mark Williams,1610612766,CHA,23.0,Regular Season,44,26.6,0.205,15.3,10.2,3.0,7.2,2.5,0.7,1.2,1.6,2.4,0.604,0.0,0.804,0.604,0.647,0.21,0.154,1.54,15.7,10.2,0.103,0.255,0.178,106.3,118.9,-12.7,100.77,0.156,-6.8,105.1,118.3,-13.2,0.214,-12.7,-7.7,-5.0,1.0,53.985,2.52,0.87,3.39,1.7,0.5925,0.0116,447.0,2.6,29.2,-0.97,-2.15,-3.12,4904.0,-0.5,-1.11,-1.61,4904.0,14.92
1642273,Kyshawn George,1610612764,WAS,21.0,Regular Season,68,26.5,0.221,8.7,4.2,0.7,3.5,2.5,1.0,0.7,1.4,3.0,0.372,0.322,0.753,0.476,0.503,0.156,0.133,1.74,19.8,11.4,0.025,0.122,0.074,105.4,115.5,-10.1,102.7,0.058,-5.3,104.9,115.2,-10.3,0.16,-10.1,-14.2,4.1,-1.2,41.21333333333333,-3.7,-0.24,-3.94,-0.94,0.5496,-0.0708,543.0,2.1,22.4,-0.93,-0.07,-1.0,7674.0,-1.55,-0.16,-1.71,7674.0,13.69
1630557,Corey Kispert,1610612764,WAS,26.0,Regular Season,61,26.3,0.23,11.6,3.0,0.6,2.4,1.7,0.4,0.2,1.0,1.6,0.451,0.364,0.852,0.558,0.584,0.169,0.094,1.61,13.4,8.3,0.021,0.084,0.053,108.7,117.1,-8.5,102.68,0.074,-4.5,107.4,116.9,-9.5,0.175,-8.5,-14.2,5.7,-26.8,15.491666666666667,-1.24,-2.29,-3.53,-0.66,0.5506,0.0119,560.0,2.1,23.2,0.87,-1.34,-0.47,6839.0,0.1,-1.59,-1.49,6839.0,13.62
1642348,Justin Edwards,1610612755,PHI,21.0,Regular Season,44,26.2,0.25,10.1,3.4,1.0,2.3,1.6,1.0,0.4,1.1,2.2,0.455,0.363,0.696,0.546,0.559,0.165,0.084,1.41,13.3,9.5,0.038,0.094,0.065,111.6,123.2,-11.6,99.43,0.062,-6.4,110.4,122.7,-12.3,0.168,-11.6,-4.3,-7.3,-27.6,43.12,-1.89,-0.97,-2.86,-0.25,0.5452,0.0011,378.0,1.8,22.1,-0.07,-3.92,-3.99,4777.0,-0.6,-2.79,-3.39,4777.0,8.93
1631105,Jalen Duren,1610612765,DET,21.0,Regular Season,78,26.1,0.551,11.8,10.3,3.6,6.8,2.7,0.7,1.1,1.7,3.2,0.692,0.0,0.669,0.692,0.703,0.161,0.141,1.54,21.0,13.6,0.137,0.259,0.199,115.5,114.0,1.5,101.29,0.14,0.5,114.2,112.9,1.4,0.163,1.5,2.8,-1.3,-7.1,99.85833333333332,1.91,1.44,3.35,2.52,0.6183,0.074,546.0,2.1,23.5,1.5,-1.4,0.1,8581.0,1.18,-0.63,0.55,8581.0,20.72
203903,Jordan Clarkson,1610612762,UTA,33.0,Regular Season,37,26.0,0.27,16.2,3.2,0.7,2.5,3.7,0.8,0.2,2.3,1.4,0.408,0.362,0.797,0.493,0.54,0.269,0.238,1.6,17.8,11.1,0.025,0.092,0.058,107.5,117.5,-10.0,102.16,0.102,-5.5,105.9,116.9,-11.0,0.277,-10.0,-9.0,-1.0,-17.5,33.971666666666664,0.54,-2.16,-1.62,0.09,0.5106,-0.0147,490.0,7.1,41.4,-0.93,-0.04,-0.97,4102.0,-1.1,-0.62,-1.72,4102.0,12.95
1642377,Jaylen Wells,1610612763,MEM,21.0,Regular Season,79,25.9,0.595,10.4,3.4,1.1,2.3,1.7,0.6,0.1,0.9,1.8,0.425,0.352,0.822,0.527,0.56,0.156,0.082,1.96,14.4,7.4,0.04,0.083,0.061,116.7,111.9,4.7,104.64,0.065,2.4,114.6,111.0,3.6,0.158,4.7,5.4,-0.7,18.9,66.73833333333333,-0.63,-1.06,-1.69,0.16,0.5398,-0.0132,676.0,1.7,21.7,0.7,-0.51,0.19,8956.0,0.03,-0.55,-0.52,8956.0,16.85
1642268,Isaiah Collier,1610612762,UTA,20.0,Regular Season,71,25.9,0.197,8.7,3.3,0.5,2.9,6.3,0.9,0.2,2.9,2.1,0.422,0.249,0.682,0.459,0.494,0.186,0.342,2.14,34.9,16.3,0.017,0.104,0.061,108.3,118.6,-10.4,102.44,0.077,-5.7,107.4,118.3,-10.9,0.19,-10.4,-8.5,-1.9,-31.2,75.115,-3.61,-1.46,-5.07,-1.44,0.5422,-0.0813,550.0,5.8,33.8,-0.74,-1.79,-2.53,7828.0,-1.4,-1.67,-3.07,7828.0,14.06
1626179,Terry Rozier,1610612748,MIA,31.0,Regular Season,64,25.9,0.422,10.6,3.7,0.7,3.0,2.6,0.6,0.2,1.2,1.1,0.391,0.295,0.852,0.462,0.497,0.195,0.152,2.14,18.1,8.4,0.025,0.113,0.068,107.3,112.3,-4.9,99.13,0.078,-2.2,107.4,111.6,-4.2,0.201,-4.9,3.7,-8.6,-13.9,103.92,-2.3,-0.85,-3.15,-0.43,0.544,-0.0789,631.0,3.0,27.8,-1.93,-0.26,-2.19,6801.0,-2.09,-0.57,-2.66,6801.0,15.72
