PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,RA_FGM,RA_FGA,RA_FG_PCT,PAINT_FGM,PAINT_FGA,PAINT_FG_PCT,MID_FGM,MID_FGA,MID_FG_PCT,LC3_FGM,LC3_FGA,LC3_FG_PCT,RC3_FGM,RC3_FGA,RC3_FG_PCT,ATB3_FGM,ATB3_FGA,ATB3_FG_PCT,BC_FGM,BC_FGA,BC_FG_PCT,C3_FGM,C3_FGA,C3_FG_PCT,SEASON_TYPE
202692,Alec Burks,1610612752,NYK,30.0,Alec,51.0,119.0,0.429,47.0,132.0,0.356,31.0,89.0,0.348,22.0,51.0,0.431,17.0,44.0,0.386,117.0,293.0,0.399,0.0,0.0,0.0,39.0,95.0,0.411,Regular Season
1630758,Aleem Ford,1610612753,ORL,24.0,Aleem,3.0,3.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,12.0,0.167,0.0,0.0,0.0,0.0,3.0,0.0,Regular Season
1630197,Aleksej Pokusevski,1610612760,OKC,20.0,Aleksej,79.0,119.0,0.664,37.0,101.0,0.366,13.0,39.0,0.333,10.0,28.0,0.357,4.0,14.0,0.286,43.0,155.0,0.277,0.0,0.0,0.0,14.0,42.0,0.333,Regular Season
1627936,Alex Caruso,1610612741,CHI,28.0,Alex,42.0,78.0,0.538,12.0,32.0,0.375,7.0,21.0,0.333,7.0,29.0,0.241,11.0,19.0,0.579,23.0,75.0,0.307,0.0,2.0,0.0,18.0,48.0,0.375,Regular Season
203458,Alex Len,1610612758,SAC,29.0,Alex,59.0,85.0,0.694,27.0,66.0,0.409,2.0,4.0,0.5,2.0,4.0,0.5,0.0,2.0,0.0,4.0,15.0,0.267,0.0,0.0,0.0,2.0,6.0,0.333,Regular Season
1628035,Alfonzo McKinnie,1610612741,CHI,29.0,Alfonzo,11.0,21.0,0.524,2.0,4.0,0.5,2.0,9.0,0.222,2.0,6.0,0.333,2.0,5.0,0.4,5.0,16.0,0.313,0.0,0.0,0.0,4.0,11.0,0.364,Regular Season
1628993,Alize Johnson,1610612740,NOP,26.0,Alize,11.0,24.0,0.458,6.0,11.0,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,Regular Season
1630578,Alperen Sengun,1610612745,HOU,19.0,Alperen,170.0,277.0,0.614,46.0,114.0,0.404,4.0,17.0,0.235,0.0,2.0,0.0,2.0,8.0,0.25,27.0,101.0,0.267,0.0,6.0,0.0,2.0,10.0,0.2,Regular Season
1629599,Amir Coffey,1610612746,LAC,25.0,Amir,72.0,100.0,0.72,30.0,72.0,0.417,13.0,40.0,0.325,14.0,35.0,0.4,16.0,46.0,0.348,66.0,172.0,0.384,0.0,1.0,0.0,30.0,81.0,0.37,Regular Season
203083,Andre Drummond,1610612751,BKN,28.0,Andre,207.0,338.0,0.612,38.0,83.0,0.458,2.0,9.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Regular Season
2738,Andre Iguodala,1610612744,GSW,38.0,Andre,22.0,31.0,0.71,5.0,9.0,0.556,2.0,8.0,0.25,4.0,13.0,0.308,3.0,13.0,0.231,10.0,44.0,0.227,0.0,3.0,0.0,7.0,26.0,0.269,Regular Season
203952,Andrew Wiggins,1610612744,GSW,27.0,Andrew,159.0,222.0,0.716,92.0,219.0,0.42,67.0,180.0,0.372,42.0,87.0,0.483,8.0,26.0,0.308,107.0,285.0,0.375,0.0,0.0,0.0,50.0,113.0,0.442,Regular Season
1629014,Anfernee Simons,1610612757,POR,23.0,Anfernee,62.0,111.0,0.559,53.0,109.0,0.486,59.0,135.0,0.437,11.0,25.0,0.44,6.0,16.0,0.375,162.0,399.0,0.406,0.0,2.0,0.0,17.0,41.0,0.415,Regular Season
203076,Anthony Davis,1610612747,LAL,29.0,Anthony,234.0,304.0,0.77,51.0,126.0,0.405,72.0,195.0,0.369,0.0,3.0,0.0,4.0,6.0,0.667,9.0,61.0,0.148,0.0,0.0,0.0,4.0,9.0,0.444,Regular Season
1630162,Anthony Edwards,1610612750,MIN,20.0,Anthony,256.0,408.0,0.627,42.0,132.0,0.318,37.0,105.0,0.352,12.0,35.0,0.343,9.0,24.0,0.375,193.0,539.0,0.358,0.0,2.0,0.0,21.0,59.0,0.356,Regular Season
1630264,Anthony Gill,1610612764,WAS,29.0,Anthony,26.0,41.0,0.634,22.0,40.0,0.55,0.0,2.0,0.0,3.0,5.0,0.6,5.0,8.0,0.625,6.0,13.0,0.462,0.0,0.0,0.0,8.0,13.0,0.615,Regular Season
1630237,Anthony Lamb,1610612745,HOU,24.0,Anthony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,0.0,,,,0.0,0.0,0.0,Regular Season
1629717,Armoni Brooks,1610612761,TOR,24.0,Armoni,18.0,26.0,0.692,4.0,9.0,0.444,2.0,5.0,0.4,8.0,25.0,0.32,2.0,10.0,0.2,64.0,213.0,0.3,0.0,1.0,0.0,10.0,35.0,0.286,Regular Season
1629083,Arnoldas Kulboka,1610612766,CHA,24.0,Arnoldas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,Regular Season
1630559,Austin Reaves,1610612747,LAL,24.0,Austin,56.0,78.0,0.718,26.0,45.0,0.578,11.0,28.0,0.393,8.0,24.0,0.333,10.0,26.0,0.385,35.0,114.0,0.307,0.0,3.0,0.0,18.0,50.0,0.36,Regular Season
203085,Austin Rivers,1610612743,DEN,29.0,Austin,50.0,73.0,0.685,17.0,41.0,0.415,0.0,5.0,0.0,30.0,62.0,0.484,20.0,47.0,0.426,29.0,122.0,0.238,0.0,0.0,0.0,50.0,109.0,0.459,Regular Season
202340,Avery Bradley,1610612747,LAL,31.0,Avery,32.0,58.0,0.552,13.0,34.0,0.382,22.0,49.0,0.449,27.0,65.0,0.415,19.0,54.0,0.352,35.0,90.0,0.389,0.0,0.0,0.0,46.0,119.0,0.387,Regular Season
1630245,Ayo Dosunmu,1610612741,CHI,22.0,Ayo,141.0,211.0,0.668,25.0,59.0,0.424,42.0,80.0,0.525,11.0,34.0,0.324,28.0,61.0,0.459,30.0,89.0,0.337,1.0,1.0,1.0,39.0,95.0,0.411,Regular Season
1629168,BJ Johnson,1610612753,ORL,26.0,BJ,2.0,5.0,0.4,0.0,2.0,0.0,5.0,8.0,0.625,1.0,1.0,1.0,0.0,2.0,0.0,3.0,7.0,0.429,0.0,0.0,0.0,1.0,3.0,0.333,Regular Season
1628389,Bam Adebayo,1610612748,MIA,24.0,Bam,238.0,325.0,0.732,126.0,279.0,0.452,42.0,119.0,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Regular Season
203463,Ben McLemore,1610612757,POR,29.0,Ben,39.0,57.0,0.684,2.0,11.0,0.182,26.0,56.0,0.464,35.0,73.0,0.479,33.0,65.0,0.508,81.0,275.0,0.295,0.0,2.0,0.0,68.0,138.0,0.493,Regular Season
202687,Bismack Biyombo,1610612756,PHX,29.0,Bismack,64.0,85.0,0.753,20.0,54.0,0.37,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Season
201933,Blake Griffin,1610612751,BKN,33.0,Blake,76.0,127.0,0.598,15.0,29.0,0.517,4.0,12.0,0.333,6.0,25.0,0.24,4.0,14.0,0.286,28.0,105.0,0.267,0.0,1.0,0.0,10.0,39.0,0.256,Regular Season
1626246,Boban Marjanovic,1610612742,DAL,33.0,Boban,20.0,28.0,0.714,15.0,29.0,0.517,6.0,9.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Regular Season
1626171,Bobby Portis,1610612749,MIL,27.0,Bobby,134.0,216.0,0.62,85.0,173.0,0.491,65.0,146.0,0.445,24.0,54.0,0.444,29.0,78.0,0.372,80.0,202.0,0.396,0.0,2.0,0.0,53.0,132.0,0.402,Regular Season
203992,Bogdan Bogdanović,1610612737,ATL,29.0,Bogdan,64.0,106.0,0.604,61.0,128.0,0.477,49.0,101.0,0.485,29.0,57.0,0.509,23.0,54.0,0.426,116.0,345.0,0.336,0.0,3.0,0.0,52.0,111.0,0.468,Regular Season
202711,Bojan Bogdanovic,1610612762,UTA,33.0,Bojan,135.0,203.0,0.665,89.0,198.0,0.449,17.0,59.0,0.288,24.0,60.0,0.4,53.0,129.0,0.411,104.0,279.0,0.373,0.0,0.0,0.0,77.0,189.0,0.407,Regular Season
1629626,Bol Bol,1610612753,ORL,22.0,Bol,7.0,8.0,0.875,5.0,9.0,0.556,2.0,6.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,Regular Season
1630538,Bones Hyland,1610612743,DEN,21.0,Bones,56.0,94.0,0.596,21.0,63.0,0.333,22.0,56.0,0.393,16.0,37.0,0.432,3.0,26.0,0.115,112.0,293.0,0.382,0.0,2.0,0.0,19.0,63.0,0.302,Regular Season
202954,Brad Wanamaker,1610612764,WAS,32.0,Brad,10.0,25.0,0.4,6.0,13.0,0.462,8.0,22.0,0.364,0.0,2.0,0.0,0.0,1.0,0.0,4.0,13.0,0.308,0.0,1.0,0.0,0.0,3.0,0.0,Regular Season
203078,Bradley Beal,1610612764,WAS,29.0,Bradley,134.0,200.0,0.67,72.0,196.0,0.367,79.0,165.0,0.479,14.0,31.0,0.452,5.0,21.0,0.238,44.0,158.0,0.278,0.0,0.0,0.0,19.0,52.0,0.365,Regular Season
1630527,Brandon Boston,1610612746,LAC,20.0,Brandon,55.0,96.0,0.573,8.0,40.0,0.2,28.0,78.0,0.359,7.0,17.0,0.412,2.0,8.0,0.25,25.0,83.0,0.301,0.0,3.0,0.0,9.0,25.0,0.36,Regular Season
1629634,Brandon Clarke,1610612763,MEM,25.0,Brandon,186.0,247.0,0.753,88.0,161.0,0.547,9.0,17.0,0.529,1.0,5.0,0.2,2.0,10.0,0.2,2.0,7.0,0.286,0.0,0.0,0.0,3.0,15.0,0.2,Regular Season
1629164,Brandon Goodwin,1610612739,CLE,26.0,Brandon,29.0,49.0,0.592,13.0,34.0,0.382,3.0,16.0,0.188,1.0,4.0,0.25,1.0,4.0,0.25,17.0,45.0,0.378,0.0,2.0,0.0,2.0,8.0,0.25,Regular Season
1627742,Brandon Ingram,1610612740,NOP,24.0,Brandon,111.0,169.0,0.657,78.0,180.0,0.433,190.0,408.0,0.466,3.0,16.0,0.188,9.0,16.0,0.563,61.0,191.0,0.319,1.0,3.0,0.333,12.0,32.0,0.375,Regular Season
202688,Brandon Knight,1610612742,DAL,30.0,Brandon,6.0,7.0,0.857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,14.0,0.286,0.0,1.0,0.0,0.0,2.0,0.0,Regular Season
1630314,Brandon Williams,1610612757,POR,22.0,Brandon,42.0,88.0,0.477,18.0,51.0,0.353,15.0,38.0,0.395,5.0,9.0,0.556,5.0,13.0,0.385,20.0,80.0,0.25,0.0,3.0,0.0,10.0,22.0,0.455,Regular Season
1630296,Braxton Key,1610612765,DET,25.0,Braxton,23.0,33.0,0.697,4.0,11.0,0.364,0.0,7.0,0.0,2.0,5.0,0.4,1.0,4.0,0.25,3.0,12.0,0.25,0.0,0.0,0.0,3.0,9.0,0.333,Regular Season
1630271,Brodric Thomas,1610612738,BOS,25.0,Brodric,6.0,7.0,0.857,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,Regular Season
201572,Brook Lopez,1610612749,MIL,34.0,Brook,34.0,44.0,0.773,8.0,26.0,0.308,0.0,8.0,0.0,1.0,2.0,0.5,8.0,16.0,0.5,10.0,35.0,0.286,0.0,0.0,0.0,9.0,18.0,0.5,Regular Season
1628971,Bruce Brown,1610612751,BKN,25.0,Bruce,155.0,235.0,0.66,58.0,150.0,0.387,5.0,28.0,0.179,10.0,36.0,0.278,16.0,27.0,0.593,12.0,30.0,0.4,0.0,0.0,0.0,26.0,63.0,0.413,Regular Season
1628981,Bruno Fernando,1610612745,HOU,23.0,Bruno,25.0,39.0,0.641,8.0,11.0,0.727,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Regular Season
1627854,Bryn Forbes,1610612743,DEN,28.0,Bryn,17.0,30.0,0.567,40.0,87.0,0.46,54.0,129.0,0.419,22.0,33.0,0.667,8.0,19.0,0.421,90.0,241.0,0.373,0.0,0.0,0.0,30.0,52.0,0.577,Regular Season
1627741,Buddy Hield,1610612754,IND,29.0,Buddy,104.0,176.0,0.591,31.0,94.0,0.33,51.0,113.0,0.451,34.0,80.0,0.425,12.0,37.0,0.324,213.0,596.0,0.357,1.0,2.0,0.5,46.0,117.0,0.393,Regular Season
1629604,CJ Elleby,1610612757,POR,22.0,CJ,65.0,112.0,0.58,12.0,46.0,0.261,7.0,24.0,0.292,6.0,26.0,0.231,4.0,15.0,0.267,27.0,84.0,0.321,0.0,1.0,0.0,10.0,41.0,0.244,Regular Season
203468,CJ McCollum,1610612740,NOP,30.0,CJ,106.0,173.0,0.613,120.0,254.0,0.472,128.0,270.0,0.474,16.0,41.0,0.39,10.0,26.0,0.385,156.0,400.0,0.39,0.0,0.0,0.0,26.0,67.0,0.388,Regular Season
101139,CJ Miles,1610612738,BOS,35.0,CJ,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,Regular Season
1630595,Cade Cunningham,1610612765,DET,20.0,Cade,175.0,301.0,0.581,83.0,229.0,0.362,57.0,138.0,0.413,10.0,33.0,0.303,9.0,25.0,0.36,95.0,303.0,0.314,0.0,2.0,0.0,19.0,58.0,0.328,Regular Season
1628997,Caleb Martin,1610612748,MIA,26.0,Caleb,121.0,174.0,0.695,7.0,40.0,0.175,16.0,41.0,0.39,14.0,35.0,0.4,16.0,39.0,0.41,34.0,80.0,0.425,0.0,1.0,0.0,30.0,74.0,0.405,Regular Season
1629629,Cam Reddish,1610612752,NYK,22.0,Cam,56.0,101.0,0.554,23.0,57.0,0.404,20.0,66.0,0.303,15.0,26.0,0.577,10.0,30.0,0.333,41.0,128.0,0.32,0.0,0.0,0.0,25.0,56.0,0.446,Regular Season
1630560,Cam Thomas,1610612751,BKN,20.0,Cam,35.0,66.0,0.53,64.0,118.0,0.542,72.0,145.0,0.497,10.0,19.0,0.526,3.0,13.0,0.231,34.0,142.0,0.239,0.0,0.0,0.0,13.0,32.0,0.406,Regular Season
1629661,Cameron Johnson,1610612756,PHX,26.0,Cameron,73.0,97.0,0.753,32.0,77.0,0.416,8.0,42.0,0.19,26.0,62.0,0.419,43.0,88.0,0.489,97.0,240.0,0.404,0.0,1.0,0.0,69.0,150.0,0.46,Regular Season
1630787,Cameron McGriff,1610612757,POR,24.0,Cameron,3.0,6.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,0.0,Regular Season
1628419,Cameron Oliver,1610612737,ATL,25.0,Cameron,6.0,9.0,0.667,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,Regular Season
1626166,Cameron Payne,1610612756,PHX,27.0,Cameron,69.0,132.0,0.523,72.0,174.0,0.414,28.0,70.0,0.4,2.0,9.0,0.222,3.0,12.0,0.25,66.0,190.0,0.347,0.0,0.0,0.0,5.0,21.0,0.238,Regular Season
1627747,Caris LeVert,1610612739,CLE,27.0,Caris,133.0,214.0,0.621,125.0,287.0,0.436,39.0,97.0,0.402,3.0,15.0,0.2,7.0,19.0,0.368,72.0,222.0,0.324,0.0,0.0,0.0,10.0,34.0,0.294,Regular Season
1630637,Carlik Jones,1610612743,DEN,24.0,Carlik,1.0,4.0,0.25,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Regular Season
2546,Carmelo Anthony,1610612747,LAL,38.0,Carmelo,55.0,86.0,0.64,26.0,59.0,0.441,89.0,181.0,0.492,16.0,38.0,0.421,17.0,37.0,0.459,116.0,322.0,0.36,0.0,0.0,0.0,33.0,75.0,0.44,Regular Season
1629035,Carsen Edwards,1610612765,DET,24.0,Carsen,2.0,7.0,0.286,0.0,4.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,15.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,Regular Season
1630199,Cassius Stanley,1610612765,DET,22.0,Cassius,9.0,16.0,0.563,6.0,11.0,0.545,0.0,2.0,0.0,1.0,2.0,0.5,1.0,6.0,0.167,2.0,9.0,0.222,0.0,0.0,0.0,2.0,8.0,0.25,Regular Season
1630216,Cassius Winston,1610612764,WAS,24.0,Cassius,0.0,1.0,0.0,1.0,3.0,0.333,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,Regular Season
1627760,Cat Barber,1610612737,ATL,27.0,Cat,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,Regular Season
1626224,Cedi Osman,1610612739,CLE,27.0,Cedi,92.0,144.0,0.639,19.0,50.0,0.38,8.0,20.0,0.4,14.0,39.0,0.359,14.0,29.0,0.483,100.0,289.0,0.346,0.0,1.0,0.0,28.0,68.0,0.412,Regular Season
1628990,Chandler Hutchison,1610612756,PHX,26.0,Chandler,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Season
1629646,Charles Bassey,1610612755,PHI,21.0,Charles,21.0,29.0,0.724,8.0,11.0,0.727,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Regular Season
1629718,Charlie Brown Jr.,1610612755,PHI,25.0,Charlie,8.0,18.0,0.444,1.0,5.0,0.2,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,0.1,0.0,0.0,0.0,0.0,2.0,0.0,Regular Season
1630602,Chaundee Brown Jr.,1610612737,ATL,23.0,Chaundee,3.0,6.0,0.5,0.0,5.0,0.0,1.0,3.0,0.333,0.0,3.0,0.0,1.0,1.0,1.0,5.0,13.0,0.385,0.0,1.0,0.0,1.0,4.0,0.25,Regular Season
1627767,Cheick Diallo,1610612765,DET,25.0,Cheick,2.0,6.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Season
1629002,Chimezie Metu,1610612758,SAC,25.0,Chimezie,85.0,124.0,0.685,42.0,95.0,0.442,19.0,44.0,0.432,4.0,20.0,0.2,15.0,39.0,0.385,38.0,127.0,0.299,0.0,0.0,0.0,19.0,59.0,0.322,Regular Season
1628449,Chris Boucher,1610612761,TOR,29.0,Chris,175.0,264.0,0.663,18.0,53.0,0.34,8.0,32.0,0.25,9.0,25.0,0.36,20.0,42.0,0.476,38.0,160.0,0.238,0.0,1.0,0.0,29.0,67.0,0.433,Regular Season
1629185,Chris Chiozza,1610612744,GSW,26.0,Chris,2.0,12.0,0.167,3.0,11.0,0.273,2.0,5.0,0.4,2.0,8.0,0.25,1.0,5.0,0.2,14.0,40.0,0.35,0.0,0.0,0.0,3.0,13.0,0.231,Regular Season
1630537,Chris Duarte,1610612754,IND,25.0,Chris,89.0,157.0,0.567,30.0,80.0,0.375,55.0,129.0,0.426,20.0,46.0,0.435,7.0,26.0,0.269,67.0,179.0,0.374,0.0,4.0,0.0,27.0,72.0,0.375,Regular Season
101108,Chris Paul,1610612756,PHX,37.0,Chris,20.0,31.0,0.645,126.0,209.0,0.603,154.0,297.0,0.519,3.0,13.0,0.231,2.0,4.0,0.5,58.0,179.0,0.324,0.0,3.0,0.0,5.0,17.0,0.294,Regular Season
1629735,Chris Silva,1610612748,MIA,25.0,Chris,7.0,10.0,0.7,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Season
1626174,Christian Wood,1610612745,HOU,26.0,Christian,221.0,327.0,0.676,77.0,159.0,0.484,11.0,56.0,0.196,11.0,22.0,0.5,8.0,19.0,0.421,112.0,294.0,0.381,0.0,1.0,0.0,19.0,41.0,0.463,Regular Season
1629643,Chuma Okeke,1610612753,ORL,23.0,Chuma,65.0,103.0,0.631,21.0,61.0,0.344,12.0,41.0,0.293,21.0,50.0,0.42,15.0,44.0,0.341,82.0,276.0,0.297,0.0,0.0,0.0,36.0,94.0,0.383,Regular Season
203991,Clint Capela,1610612737,ATL,28.0,Clint,329.0,497.0,0.662,39.0,102.0,0.382,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Regular Season
1629632,Coby White,1610612741,CHI,22.0,Coby,87.0,139.0,0.626,29.0,80.0,0.363,27.0,73.0,0.37,19.0,48.0,0.396,14.0,26.0,0.538,103.0,276.0,0.373,0.0,2.0,0.0,33.0,74.0,0.446,Regular Season
1628998,Cody Martin,1610612766,CHA,26.0,Cody,120.0,184.0,0.652,12.0,43.0,0.279,12.0,38.0,0.316,19.0,55.0,0.345,18.0,43.0,0.419,23.0,59.0,0.39,0.0,1.0,0.0,37.0,98.0,0.378,Regular Season
203469,Cody Zeller,1610612757,POR,29.0,Cody,41.0,66.0,0.621,9.0,19.0,0.474,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Regular Season
1630175,Cole Anthony,1610612753,ORL,22.0,Cole,99.0,180.0,0.55,79.0,195.0,0.405,48.0,149.0,0.322,12.0,28.0,0.429,0.0,7.0,0.0,119.0,351.0,0.339,0.0,2.0,0.0,12.0,35.0,0.343,Regular Season
1629012,Collin Sexton,1610612739,CLE,23.0,Collin,38.0,53.0,0.717,12.0,34.0,0.353,7.0,19.0,0.368,2.0,4.0,0.5,1.0,4.0,0.25,8.0,37.0,0.216,0.0,0.0,0.0,3.0,8.0,0.375,Regular Season
1630557,Corey Kispert,1610612764,WAS,23.0,Corey,83.0,110.0,0.755,29.0,57.0,0.509,10.0,28.0,0.357,30.0,63.0,0.476,15.0,45.0,0.333,67.0,211.0,0.318,0.0,0.0,0.0,45.0,108.0,0.417,Regular Season
202709,Cory Joseph,1610612765,DET,30.0,Cory,65.0,116.0,0.56,30.0,70.0,0.429,18.0,56.0,0.321,12.0,28.0,0.429,7.0,13.0,0.538,46.0,115.0,0.4,0.0,2.0,0.0,19.0,41.0,0.463,Regular Season
1628591,Craig Sword,1610612764,WAS,28.0,Craig,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Regular Season
1626156,D'Angelo Russell,1610612750,MIN,26.0,D'Angelo,92.0,143.0,0.643,62.0,143.0,0.434,72.0,174.0,0.414,14.0,31.0,0.452,5.0,15.0,0.333,156.0,466.0,0.335,0.0,3.0,0.0,19.0,46.0,0.413,Regular Season
201571,D.J. Augustin,1610612747,LAL,34.0,D.J.,19.0,35.0,0.543,5.0,14.0,0.357,2.0,9.0,0.222,10.0,22.0,0.455,9.0,18.0,0.5,49.0,124.0,0.395,0.0,0.0,0.0,19.0,40.0,0.475,Regular Season
1628391,D.J. Wilson,1610612761,TOR,26.0,D.J.,6.0,6.0,1.0,2.0,4.0,0.5,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Regular Season
