PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,WPA,WPA_PLAYS,SEASON,SEASON_TYPE
201566,R. Westbrook,OKC,59.09,1173,2017-18,Regular Season
2544,L. James,CLE,58.81,1244,2017-18,Regular Season
203076,A. Davis,NOP,53.97,1275,2017-18,Regular Season
203081,D. Lillard,POR,50.08,1112,2017-18,Regular Season
201942,D. DeRozan,TOR,49.85,1105,2017-18,Regular Season
203507,G. Antetokounmpo,MIL,49.24,1229,2017-18,Regular Season
201935,J. Harden,HOU,48.4,1273,2017-18,Regular Season
203078,B. Beal,WAS,48.16,975,2017-18,Regular Season
202689,K. Walker,CHA,45.98,950,2017-18,Regular Season
101150,L. Williams,LAC,45.59,1014,2017-18,Regular Season
203468,C. McCollum,POR,45.36,876,2017-18,Regular Season
203506,V. Oladipo,IND,45.12,934,2017-18,Regular Season
201142,K. Durant,GSW,44.76,988,2017-18,Regular Season
200746,L. Aldridge,SAS,43.55,1021,2017-18,Regular Season
201950,J. Holiday,NOP,41.86,802,2017-18,Regular Season
1626157,K. Towns,MIN,40.89,983,2017-18,Regular Season
202331,P. George,OKC,40.89,912,2017-18,Regular Season
203114,K. Middleton,MIL,39.77,912,2017-18,Regular Season
202681,K. Irving,BOS,39.1,766,2017-18,Regular Season
203084,H. Barnes,DAL,37.91,795,2017-18,Regular Season
1628378,D. Mitchell,UTA,37.47,833,2017-18,Regular Season
202710,J. Butler III,MIN,37.16,800,2017-18,Regular Season
203954,J. Embiid,PHI,35.4,869,2017-18,Regular Season
203952,A. Wiggins,MIN,35.29,770,2017-18,Regular Season
201609,G. Dragic,MIA,35.2,701,2017-18,Regular Season
203471,D. Schröder,ATL,34.74,724,2017-18,Regular Season
202339,E. Bledsoe,PHX,34.5,720,2017-18,Regular Season
203944,J. Randle,LAL,34.31,808,2017-18,Regular Season
203999,N. Jokić,DEN,34.14,770,2017-18,Regular Season
202699,T. Harris,DET,33.94,740,2017-18,Regular Season
1628398,K. Kuzma,LAL,32.53,615,2017-18,Regular Season
202691,K. Thompson,GSW,32.49,657,2017-18,Regular Season
203115,W. Barton,DEN,32.33,647,2017-18,Regular Season
203915,S. Dinwiddie,BKN,32.29,542,2017-18,Regular Season
1627750,J. Murray,DEN,32.26,707,2017-18,Regular Season
201933,B. Griffin,LAC,32.1,695,2017-18,Regular Season
2546,C. Anthony,OKC,32.05,620,2017-18,Regular Season
202326,D. Cousins,NOP,31.71,698,2017-18,Regular Season
201188,M. Gasol,MEM,31.18,715,2017-18,Regular Season
1627732,B. Simmons,PHI,31.13,735,2017-18,Regular Season
2730,D. Howard,CHA,31.03,839,2017-18,Regular Season
201939,S. Curry,GSW,30.82,704,2017-18,Regular Season
1626164,D. Booker,PHX,30.54,744,2017-18,Regular Season
200768,K. Lowry,TOR,30.1,626,2017-18,Regular Season
203933,T. Warren,PHX,29.53,721,2017-18,Regular Season
203083,A. Drummond,DET,29.26,703,2017-18,Regular Season
1628369,J. Tatum,BOS,29.05,610,2017-18,Regular Season
203994,J. Nurkić,POR,28.39,651,2017-18,Regular Season
204001,K. Porziņģis,NYK,28.39,608,2017-18,Regular Season
201569,E. Gordon,HOU,28.37,609,2017-18,Regular Season
1626196,J. Richardson,MIA,28.07,519,2017-18,Regular Season
203490,O. Porter Jr.,WAS,27.49,551,2017-18,Regular Season
203914,G. Harris,DEN,27.31,574,2017-18,Regular Season
200755,J. Redick,PHI,27.28,598,2017-18,Regular Season
203903,J. Clarkson,LAL,26.83,582,2017-18,Regular Season
1627752,T. Prince,ATL,26.75,567,2017-18,Regular Season
1627741,B. Hield,SAC,26.34,486,2017-18,Regular Season
202711,B. Bogdanović,IND,26.21,582,2017-18,Regular Season
201936,T. Evans,MEM,26.18,528,2017-18,Regular Season
203967,D. Šarić,PHI,26.1,581,2017-18,Regular Season
201960,D. Carroll,BKN,26.06,512,2017-18,Regular Season
203459,A. Crabbe,BKN,25.77,452,2017-18,Regular Season
203095,E. Fournier,ORL,25.68,518,2017-18,Regular Season
1628372,D. Smith Jr.,DAL,25.43,538,2017-18,Regular Season
201567,K. Love,CLE,25.32,568,2017-18,Regular Season
1628374,L. Markkanen,CHI,25.24,514,2017-18,Regular Season
201143,A. Horford,BOS,25.21,462,2017-18,Regular Season
1627759,J. Brown,BOS,25.02,523,2017-18,Regular Season
203932,A. Gordon,ORL,25.0,531,2017-18,Regular Season
203484,K. Caldwell-Pope,LAL,24.96,493,2017-18,Regular Season
1627742,B. Ingram,LAL,24.81,550,2017-18,Regular Season
203500,S. Adams,OKC,24.59,608,2017-18,Regular Season
1626178,R. Hollis-Jefferson,BKN,24.46,591,2017-18,Regular Season
203496,R. Covington,PHI,24.33,461,2017-18,Regular Season
203085,A. Rivers,LAC,24.28,443,2017-18,Regular Season
201572,B. Lopez,LAL,24.03,479,2017-18,Regular Season
203145,K. Bazemore,ATL,24.03,444,2017-18,Regular Season
203087,J. Lamb,CHA,23.93,559,2017-18,Regular Season
101108,C. Paul,HOU,23.84,570,2017-18,Regular Season
201937,R. Rubio,UTA,23.77,565,2017-18,Regular Season
202734,E. Moore,NOP,23.56,471,2017-18,Regular Season
201952,J. Teague,MIN,23.48,556,2017-18,Regular Season
203482,K. Olynyk,MIA,23.23,450,2017-18,Regular Season
201959,T. Gibson,MIN,23.15,567,2017-18,Regular Season
1626179,T. Rozier,BOS,23.08,431,2017-18,Regular Season
