PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_SPM,D_SPM,SPM,SEASON,O_SPM_LOSO,D_SPM_LOSO,SPM_LOSO,POSS_BASE,SEASON_TYPE
1630167,Obi Toppin,IND,1.29,0.02,1.31,2025-26,1.28,0.03,1.31,917,Regular Season
1630696,Dru Smith,MIA,0.13,1.17,1.3,2025-26,0.13,1.12,1.25,2526,Regular Season
1630559,Austin Reaves,LAL,1.49,-0.19,1.3,2025-26,1.51,-0.14,1.37,3680,Regular Season
1629645,Kevin Porter Jr.,MIL,0.49,0.8,1.29,2025-26,0.49,0.81,1.3,2598,Regular Season
1630572,Sandro Mamukelashvili,TOR,1.06,0.23,1.29,2025-26,1.07,0.2,1.27,3666,Regular Season
1630530,Trey Murphy III,NOP,1.09,0.19,1.28,2025-26,1.09,0.16,1.25,4962,Regular Season
1629057,Robert Williams III,POR,0.1,1.17,1.27,2025-26,0.17,1.11,1.28,2151,Regular Season
1626166,Cameron Payne,PHI,0.19,1.06,1.25,2025-26,0.17,0.99,1.16,806,Regular Season
1630193,Immanuel Quickley,TOR,1.07,0.18,1.25,2025-26,1.05,0.16,1.21,4636,Regular Season
1629048,Goga Bitadze,ORL,0.39,0.85,1.24,2025-26,0.43,0.78,1.21,2070,Regular Season
1642504,Cormac Ryan,MIL,1.42,-0.19,1.23,2025-26,1.47,-0.17,1.3,540,Regular Season
1628374,Lauri Markkanen,UTA,1.26,-0.04,1.22,2025-26,1.22,-0.11,1.11,3137,Regular Season
204001,Kristaps Porziņģis,GSW,0.68,0.52,1.2,2025-26,0.65,0.48,1.13,1638,Regular Season
1629646,Charles Bassey,GSW,0.67,0.52,1.19,2025-26,0.68,0.47,1.15,310,Regular Season
1642396,Blake Hinson,UTA,1.8,-0.61,1.19,2025-26,1.82,-0.65,1.17,613,Regular Season
201935,James Harden,CLE,1.7,-0.52,1.18,2025-26,1.71,-0.46,1.25,5020,Regular Season
1630162,Anthony Edwards,MIN,1.32,-0.15,1.17,2025-26,1.33,-0.11,1.22,4538,Regular Season
1642402,Enrique Freeman,MIN,-0.7,1.83,1.13,2025-26,-0.63,1.82,1.19,86,Regular Season
1629750,Javonte Green,DET,0.17,0.93,1.1,2025-26,0.19,0.87,1.06,3088,Regular Season
1629674,Neemias Queta,BOS,0.26,0.84,1.1,2025-26,0.28,0.78,1.06,3844,Regular Season
203552,Seth Curry,GSW,1.62,-0.54,1.08,2025-26,1.64,-0.56,1.08,270,Regular Season
1627780,Gary Payton II,GSW,0.77,0.28,1.05,2025-26,0.79,0.25,1.04,2402,Regular Season
1641771,Jalen Slawson,IND,-0.6,1.64,1.04,2025-26,-0.56,1.62,1.06,648,Regular Season
203648,Thanasis Antetokounmpo,MIL,-0.56,1.58,1.02,2025-26,-0.54,1.56,1.02,296,Regular Season
1629627,Zion Williamson,NOP,1.31,-0.3,1.01,2025-26,1.32,-0.24,1.08,3951,Regular Season
1631216,Caleb Houstan,ATL,1.91,-0.91,1.0,2025-26,1.98,-0.9,1.08,158,Regular Season
202331,Paul George,PHI,0.3,0.7,1.0,2025-26,0.29,0.69,0.98,2368,Regular Season
1642276,Kel'el Ware,MIA,0.23,0.77,1.0,2025-26,0.23,0.67,0.9,3754,Regular Season
1642400,Tristan Enaruna,CLE,0.65,0.35,1.0,2025-26,0.63,0.24,0.87,176,Regular Season
1629011,Mitchell Robinson,NYK,0.2,0.78,0.98,2025-26,0.2,0.63,0.83,2387,Regular Season
203932,Aaron Gordon,DEN,1.13,-0.16,0.97,2025-26,1.11,-0.17,0.94,2086,Regular Season
1631109,Mark Williams,PHX,0.56,0.39,0.95,2025-26,0.58,0.35,0.93,2980,Regular Season
1628960,Grayson Allen,PHX,0.76,0.18,0.94,2025-26,0.73,0.11,0.84,3014,Regular Season
1628369,Jayson Tatum,BOS,0.28,0.66,0.94,2025-26,0.22,0.67,0.89,1064,Regular Season
1626157,Karl-Anthony Towns,NYK,0.72,0.21,0.93,2025-26,0.67,0.2,0.87,4789,Regular Season
201142,Kevin Durant,HOU,1.09,-0.16,0.93,2025-26,1.12,-0.11,1.01,5830,Regular Season
1631210,Jacob Toppin,ATL,0.29,0.62,0.91,2025-26,0.36,0.59,0.95,32,Regular Season
1631169,Josh Minott,BKN,0.29,0.61,0.9,2025-26,0.33,0.57,0.9,1710,Regular Season
2544,LeBron James,LAL,0.85,0.05,0.9,2025-26,0.86,0.11,0.97,4124,Regular Season
1629162,Jordan McLaughlin,SAS,-0.02,0.9,0.88,2025-26,-0.02,0.85,0.83,575,Regular Season
1630595,Cade Cunningham,DET,0.91,-0.05,0.86,2025-26,0.89,-0.0,0.89,4589,Regular Season
1641794,Dillon Jones,NYK,0.01,0.85,0.86,2025-26,-0.05,0.84,0.79,79,Regular Season
201569,Eric Gordon,PHI,0.74,0.1,0.84,2025-26,0.84,0.09,0.93,157,Regular Season
1642263,Reed Sheppard,HOU,0.27,0.57,0.84,2025-26,0.29,0.54,0.83,4409,Regular Season
1630695,Micah Potter,IND,0.84,-0.01,0.83,2025-26,0.85,-0.01,0.84,1968,Regular Season
1629655,Daniel Gafford,DAL,-0.01,0.84,0.83,2025-26,0.02,0.81,0.83,2569,Regular Season
1642866,Joan Beringer,MIN,0.28,0.54,0.82,2025-26,0.32,0.48,0.8,682,Regular Season
1629726,Garrison Mathews,IND,0.44,0.37,0.81,2025-26,0.45,0.34,0.79,414,Regular Season
1629637,Jaxson Hayes,LAL,0.46,0.34,0.8,2025-26,0.51,0.34,0.85,2514,Regular Season
1628969,Mikal Bridges,NYK,0.41,0.37,0.78,2025-26,0.42,0.32,0.74,5534,Regular Season
1631221,Collin Gillespie,PHX,0.64,0.13,0.77,2025-26,0.63,0.06,0.69,4681,Regular Season
1641709,Ausar Thompson,DET,-0.41,1.18,0.77,2025-26,-0.41,1.16,0.75,3970,Regular Season
1631117,Walker Kessler,UTA,0.71,0.06,0.77,2025-26,0.8,0.09,0.89,313,Regular Season
1628392,Isaiah Hartenstein,OKC,0.18,0.58,0.76,2025-26,0.19,0.55,0.74,2378,Regular Season
1642270,Donovan Clingan,POR,0.32,0.44,0.76,2025-26,0.29,0.32,0.61,4444,Regular Season
1642389,Zyon Pullin,MIN,1.97,-1.22,0.75,2025-26,2.07,-1.07,1.0,95,Regular Season
1630567,Scottie Barnes,TOR,0.13,0.62,0.75,2025-26,0.14,0.61,0.75,5616,Regular Season
1629008,Michael Porter Jr.,BKN,0.92,-0.17,0.75,2025-26,0.88,-0.19,0.69,3480,Regular Season
1631119,Jaylin Williams,OKC,-0.11,0.86,0.75,2025-26,-0.11,0.88,0.77,2698,Regular Season
203954,Joel Embiid,PHI,1.08,-0.34,0.74,2025-26,1.06,-0.3,0.76,2519,Regular Season
1630163,LaMelo Ball,CHA,0.82,-0.08,0.74,2025-26,0.76,-0.14,0.62,4200,Regular Season
1641725,Trey Alexander,NOP,0.01,0.73,0.74,2025-26,0.04,0.74,0.78,242,Regular Season
1629638,Nickeil Alexander-Walker,ATL,0.74,-0.0,0.74,2025-26,0.75,-0.03,0.72,5650,Regular Season
1630241,Sam Merrill,CLE,1.03,-0.31,0.72,2025-26,1.04,-0.35,0.69,2910,Regular Season
1627936,Alex Caruso,OKC,-0.41,1.13,0.72,2025-26,-0.4,1.08,0.68,2158,Regular Season
1641765,Olivier-Maxence Prosper,MEM,0.77,-0.06,0.71,2025-26,0.8,-0.06,0.74,2139,Regular Season
1628436,Luke Kornet,SAS,0.33,0.38,0.71,2025-26,0.35,0.29,0.64,3032,Regular Season
1630549,Day'Ron Sharpe,BKN,0.47,0.21,0.68,2025-26,0.47,0.19,0.66,2360,Regular Season
1628973,Jalen Brunson,NYK,1.23,-0.56,0.67,2025-26,1.19,-0.55,0.64,5324,Regular Season
201143,Al Horford,GSW,-0.09,0.75,0.66,2025-26,-0.08,0.7,0.62,2020,Regular Season
1642382,Branden Carlson,OKC,0.29,0.37,0.66,2025-26,0.31,0.34,0.65,1015,Regular Season
1630568,Luka Garza,BOS,1.24,-0.59,0.65,2025-26,1.24,-0.67,0.57,2261,Regular Season
1630596,Evan Mobley,CLE,0.28,0.37,0.65,2025-26,0.28,0.36,0.64,4366,Regular Season
1630643,Jay Huff,IND,-0.37,1.02,0.65,2025-26,-0.33,0.97,0.64,3662,Regular Season
1631255,Karlo Matković,NOP,0.13,0.51,0.64,2025-26,0.18,0.5,0.68,1930,Regular Season
1628404,Josh Hart,NYK,0.28,0.36,0.64,2025-26,0.28,0.37,0.65,4118,Regular Season
1627751,Jakob Poeltl,TOR,0.43,0.21,0.64,2025-26,0.47,0.23,0.7,2394,Regular Season
1628389,Bam Adebayo,MIA,0.04,0.59,0.63,2025-26,-0.02,0.55,0.53,5114,Regular Season
1630552,Jalen Johnson,ATL,0.58,0.05,0.63,2025-26,0.57,0.12,0.69,5475,Regular Season
1642349,Ajay Mitchell,OKC,0.37,0.25,0.62,2025-26,0.37,0.25,0.62,3118,Regular Season
1628384,OG Anunoby,NYK,0.35,0.27,0.62,2025-26,0.37,0.27,0.64,4588,Regular Season
1641717,Cason Wallace,OKC,-0.26,0.87,0.61,2025-26,-0.25,0.84,0.59,4325,Regular Season
1641718,Keyonte George,UTA,1.16,-0.55,0.61,2025-26,1.17,-0.48,0.69,3866,Regular Season
201942,DeMar DeRozan,SAC,0.76,-0.16,0.6,2025-26,0.76,-0.11,0.65,5058,Regular Season
1642066,Myron Gardner,MIA,0.42,0.17,0.59,2025-26,0.41,0.17,0.58,905,Regular Season
1641854,Craig Porter Jr.,CLE,-0.1,0.69,0.59,2025-26,-0.09,0.62,0.53,2431,Regular Season
1630639,A.J. Lawson,TOR,-0.09,0.67,0.58,2025-26,-0.1,0.65,0.55,458,Regular Season
1641869,Malachi Smith,BKN,0.24,0.33,0.57,2025-26,0.26,0.27,0.53,744,Regular Season
1642914,Javon Small,MEM,0.86,-0.29,0.57,2025-26,0.88,-0.27,0.61,1801,Regular Season
1628418,Thomas Bryant,CLE,0.33,0.23,0.56,2025-26,0.32,0.18,0.5,1548,Regular Season
1626181,Norman Powell,MIA,0.88,-0.32,0.56,2025-26,0.88,-0.29,0.59,3798,Regular Season
1630591,Jalen Suggs,ORL,-0.1,0.66,0.56,2025-26,-0.09,0.65,0.56,3440,Regular Season
1630700,Dyson Daniels,ATL,0.05,0.49,0.54,2025-26,0.05,0.46,0.51,5408,Regular Season
1630538,Bones Hyland,MIN,0.71,-0.18,0.53,2025-26,0.72,-0.17,0.55,2508,Regular Season
1630245,Ayo Dosunmu,MIN,0.88,-0.37,0.51,2025-26,0.91,-0.34,0.57,4035,Regular Season
1630551,Justin Champagnie,WAS,0.14,0.36,0.5,2025-26,0.13,0.29,0.42,2955,Regular Season
1628368,De'Aaron Fox,SAS,0.76,-0.26,0.5,2025-26,0.77,-0.23,0.54,4768,Regular Season
1628963,Marvin Bagley III,DAL,0.67,-0.17,0.5,2025-26,0.68,-0.2,0.48,2576,Regular Season
203937,Kyle Anderson,MIN,-0.23,0.72,0.49,2025-26,-0.21,0.73,0.52,1836,Regular Season
1641764,Brandin Podziemski,GSW,0.25,0.24,0.49,2025-26,0.24,0.22,0.46,4886,Regular Season
1631165,Keon Ellis,CLE,-0.4,0.88,0.48,2025-26,-0.37,0.84,0.47,3086,Regular Season
202685,Jonas Valančiūnas,DEN,0.31,0.17,0.48,2025-26,0.28,0.17,0.45,1752,Regular Season
1641732,Colby Jones,DET,-0.91,1.38,0.47,2025-26,-1.09,1.44,0.35,14,Regular Season
203501,Tim Hardaway Jr.,DEN,0.84,-0.37,0.47,2025-26,0.84,-0.38,0.46,4472,Regular Season
1630188,Jalen Smith,CHI,0.1,0.37,0.47,2025-26,0.08,0.32,0.4,2348,Regular Season
1642266,Ja'Kobe Walter,TOR,0.23,0.24,0.47,2025-26,0.24,0.22,0.46,3080,Regular Season
1630202,Payton Pritchard,BOS,1.02,-0.55,0.47,2025-26,1.01,-0.58,0.43,5136,Regular Season
1630166,Deni Avdija,POR,0.87,-0.41,0.46,2025-26,0.85,-0.33,0.52,4716,Regular Season
1631114,Jalen Williams,OKC,0.39,0.06,0.45,2025-26,0.38,0.1,0.48,1988,Regular Season
1629651,Nic Claxton,BKN,0.0,0.43,0.43,2025-26,-0.0,0.39,0.39,3968,Regular Season
1630168,Onyeka Okongwu,ATL,0.08,0.35,0.43,2025-26,0.09,0.34,0.43,4973,Regular Season
1628401,Derrick White,BOS,0.04,0.39,0.43,2025-26,0.02,0.3,0.32,5288,Regular Season
1630631,Jose Alvarado,NYK,0.13,0.29,0.42,2025-26,0.13,0.28,0.41,2820,Regular Season
1630692,Jordan Goodwin,PHX,-0.09,0.49,0.4,2025-26,-0.13,0.39,0.26,3238,Regular Season
1629639,Tyler Herro,MIA,0.73,-0.33,0.4,2025-26,0.73,-0.31,0.42,2228,Regular Season
1642886,Koby Brea,PHX,1.43,-1.03,0.4,2025-26,1.43,-1.04,0.39,163,Regular Season
1628978,Donte DiVincenzo,MIN,0.18,0.22,0.4,2025-26,0.18,0.18,0.36,5302,Regular Season
1642851,Kon Knueppel,CHA,0.98,-0.59,0.39,2025-26,0.99,-0.59,0.4,5328,Regular Season
1629012,Collin Sexton,CHI,0.62,-0.23,0.39,2025-26,0.63,-0.21,0.42,3465,Regular Season
203497,Rudy Gobert,MIN,-0.38,0.76,0.38,2025-26,-0.37,0.7,0.33,5035,Regular Season
1628380,Zach Collins,CHI,0.65,-0.27,0.38,2025-26,0.65,-0.27,0.38,394,Regular Season
1629130,Duncan Robinson,DET,0.61,-0.24,0.37,2025-26,0.62,-0.26,0.36,4458,Regular Season
1630532,Franz Wagner,ORL,0.65,-0.28,0.37,2025-26,0.63,-0.27,0.36,2228,Regular Season
1628379,Luke Kennard,LAL,0.59,-0.24,0.35,2025-26,0.64,-0.21,0.43,3522,Regular Season
1631217,Moussa Diabaté,CHA,-0.11,0.44,0.33,2025-26,-0.12,0.36,0.24,3884,Regular Season
1642938,Curtis Jones,DEN,-0.01,0.32,0.31,2025-26,-0.03,0.27,0.24,180,Regular Season
1630558,Davion Mitchell,MIA,0.43,-0.12,0.31,2025-26,0.46,-0.09,0.37,4349,Regular Season
1627749,Dejounte Murray,NOP,0.16,0.15,0.31,2025-26,0.18,0.26,0.44,811,Regular Season
1631157,Ryan Rollins,MIL,0.25,0.05,0.3,2025-26,0.27,0.07,0.34,4924,Regular Season
1630811,Keaton Wallace,ATL,-0.02,0.32,0.3,2025-26,-0.02,0.33,0.31,1118,Regular Season
1630577,Julian Champagnie,SAS,0.11,0.19,0.3,2025-26,0.12,0.18,0.3,4826,Regular Season
1630533,Ziaire Williams,BKN,-0.31,0.6,0.29,2025-26,-0.29,0.59,0.3,2689,Regular Season
1641708,Amen Thompson,HOU,0.42,-0.13,0.29,2025-26,0.42,-0.13,0.29,6028,Regular Season
1641757,Jordan Miller,LAC,0.43,-0.14,0.29,2025-26,0.46,-0.11,0.35,2706,Regular Season
1641775,Jordan Walsh,BOS,-0.21,0.5,0.29,2025-26,-0.18,0.48,0.3,2406,Regular Season
1630540,Miles McBride,NYK,0.5,-0.22,0.28,2025-26,0.5,-0.26,0.24,2218,Regular Season
1630541,Moses Moody,GSW,0.23,0.05,0.28,2025-26,0.25,0.02,0.27,3268,Regular Season
203482,Kelly Olynyk,SAS,0.04,0.24,0.28,2025-26,0.04,0.22,0.26,743,Regular Season
1642867,Collin Murray-Boyles,TOR,0.1,0.18,0.28,2025-26,0.12,0.16,0.28,2567,Regular Season
1631207,Dalen Terry,PHI,-0.48,0.75,0.27,2025-26,-0.48,0.71,0.23,1197,Regular Season
1630180,Saddiq Bey,NOP,0.76,-0.49,0.27,2025-26,0.73,-0.51,0.22,4760,Regular Season
1630583,Santi Aldama,MEM,0.05,0.22,0.27,2025-26,0.03,0.19,0.22,2612,Regular Season
1631243,Mouhamed Gueye,ATL,-0.55,0.8,0.25,2025-26,-0.56,0.75,0.19,2480,Regular Season
202696,Nikola Vučević,BOS,0.16,0.08,0.24,2025-26,0.13,0.04,0.17,3856,Regular Season
1627739,Kris Dunn,LAC,-0.25,0.48,0.23,2025-26,-0.21,0.5,0.29,4546,Regular Season
1626164,Devin Booker,PHX,0.84,-0.62,0.22,2025-26,0.81,-0.59,0.22,4527,Regular Season
1630578,Alperen Sengun,HOU,0.05,0.17,0.22,2025-26,0.01,0.15,0.16,4882,Regular Season
1643016,Bez Mbeng,UTA,-0.5,0.71,0.21,2025-26,-0.47,0.71,0.24,1096,Regular Season
1628449,Chris Boucher,BOS,-1.99,2.2,0.21,2025-26,-2.01,2.18,0.17,189,Regular Season
1642364,Jamir Watkins,WAS,-0.48,0.69,0.21,2025-26,-0.48,0.67,0.19,2206,Regular Season
1626167,Myles Turner,MIL,-0.47,0.67,0.2,2025-26,-0.45,0.64,0.19,4000,Regular Season
1626192,Pat Connaughton,CHA,-0.12,0.31,0.19,2025-26,-0.13,0.25,0.12,570,Regular Season
1630581,Josh Giddey,CHI,0.34,-0.15,0.19,2025-26,0.34,-0.09,0.25,3774,Regular Season
1643052,Chaney Johnson,BKN,0.32,-0.14,0.18,2025-26,0.35,-0.11,0.24,723,Regular Season
1629731,Dean Wade,CLE,-0.23,0.4,0.17,2025-26,-0.22,0.37,0.15,2792,Regular Season
1628989,Kevin Huerter,DET,-0.16,0.33,0.17,2025-26,-0.16,0.32,0.16,3300,Regular Season
203076,Anthony Davis,WAS,-0.74,0.91,0.17,2025-26,-0.79,0.84,0.05,1321,Regular Season
1642967,John Poulakidas,DAL,0.38,-0.22,0.16,2025-26,0.4,-0.22,0.18,554,Regular Season
1629622,Max Strus,CLE,0.49,-0.33,0.16,2025-26,0.47,-0.34,0.13,618,Regular Season
1631131,Oscar Tshiebwe,UTA,0.55,-0.4,0.15,2025-26,0.52,-0.45,0.07,966,Regular Season
1626220,Royce O'Neale,PHX,-0.09,0.23,0.14,2025-26,-0.07,0.21,0.14,4618,Regular Season
201567,Kevin Love,UTA,0.11,0.02,0.13,2025-26,0.06,-0.03,0.03,1334,Regular Season
204060,Joe Ingles,MIN,-0.23,0.36,0.13,2025-26,-0.13,0.44,0.31,342,Regular Season
1642268,Isaiah Collier,UTA,0.34,-0.22,0.12,2025-26,0.37,-0.13,0.24,3284,Regular Season
1629614,Andrew Nembhard,IND,0.69,-0.57,0.12,2025-26,0.68,-0.53,0.15,3800,Regular Season
1629640,Keldon Johnson,SAS,0.63,-0.51,0.12,2025-26,0.61,-0.52,0.09,4059,Regular Season
1630217,Desmond Bane,ORL,0.7,-0.59,0.11,2025-26,0.71,-0.55,0.16,5872,Regular Season
1630249,Vít Krejčí,POR,0.22,-0.11,0.11,2025-26,0.24,-0.12,0.12,2964,Regular Season
1628381,John Collins,LAC,0.03,0.08,0.11,2025-26,0.05,0.08,0.13,3843,Regular Season
1642844,Dylan Harper,SAS,0.34,-0.24,0.1,2025-26,0.35,-0.21,0.14,3279,Regular Season
1642264,Stephon Castle,SAS,0.5,-0.4,0.1,2025-26,0.49,-0.34,0.15,4331,Regular Season
1641744,Zach Edey,MEM,-0.54,0.64,0.1,2025-26,-0.53,0.6,0.07,596,Regular Season
203994,Jusuf Nurkić,UTA,-0.55,0.64,0.09,2025-26,-0.58,0.65,0.07,2378,Regular Season
1626171,Bobby Portis,MIL,0.22,-0.13,0.09,2025-26,0.2,-0.15,0.05,3320,Regular Season
1631121,Bryce McGowens,NOP,0.07,0.02,0.09,2025-26,0.09,0.05,0.14,1894,Regular Season
1642352,Keshad Johnson,MIA,-0.17,0.26,0.09,2025-26,-0.17,0.21,0.04,628,Regular Season
1630611,Gui Santos,GSW,-0.03,0.11,0.08,2025-26,-0.02,0.11,0.09,2892,Regular Season
1642910,John Tonje,BOS,-0.68,0.76,0.08,2025-26,-0.75,0.73,-0.02,88,Regular Season
1642530,Yuki Kawamura,CHI,-0.05,0.13,0.08,2025-26,-0.07,0.11,0.04,460,Regular Season
202699,Tobias Harris,DET,0.01,0.06,0.07,2025-26,0.0,0.08,0.08,3675,Regular Season
1630573,Sam Hauser,BOS,0.22,-0.15,0.07,2025-26,0.22,-0.2,0.02,3923,Regular Season
1642347,Jamal Shead,TOR,-0.16,0.22,0.06,2025-26,-0.17,0.21,0.04,3851,Regular Season
1630590,Scotty Pippen Jr.,MEM,-0.71,0.76,0.05,2025-26,-0.72,0.75,0.03,464,Regular Season
203991,Clint Capela,HOU,-0.62,0.67,0.05,2025-26,-0.63,0.56,-0.07,1893,Regular Season
1629628,RJ Barrett,TOR,0.52,-0.47,0.05,2025-26,0.5,-0.43,0.07,3613,Regular Season
1629675,Naz Reid,MIN,-0.41,0.46,0.05,2025-26,-0.42,0.45,0.03,4286,Regular Season
201144,Mike Conley,MIN,-0.11,0.15,0.04,2025-26,-0.1,0.14,0.04,2104,Regular Season
1641810,Antonio Reeves,CHA,0.78,-0.74,0.04,2025-26,0.82,-0.75,0.07,129,Regular Season
1629636,Darius Garland,LAC,0.68,-0.64,0.04,2025-26,0.69,-0.62,0.07,2848,Regular Season
1630623,Tyson Etienne,BKN,0.68,-0.64,0.04,2025-26,0.68,-0.61,0.07,798,Regular Season
1642362,Payton Sandfort,OKC,0.67,-0.64,0.03,2025-26,0.68,-0.59,0.09,134,Regular Season
1630314,Brandon Williams,DAL,0.09,-0.06,0.03,2025-26,0.09,-0.01,0.08,3195,Regular Season
1642271,Kyle Filipowski,UTA,-0.02,0.05,0.03,2025-26,-0.03,0.09,0.06,3888,Regular Season
1631248,Baylor Scheierman,BOS,-0.15,0.17,0.02,2025-26,-0.14,0.14,0.0,2858,Regular Season
1642954,Will Richard,GSW,-0.23,0.25,0.02,2025-26,-0.21,0.22,0.01,2921,Regular Season
1629021,Moritz Wagner,ORL,-0.2,0.22,0.02,2025-26,-0.27,0.2,-0.07,904,Regular Season
1628371,Jonathan Isaac,ORL,-1.2,1.22,0.02,2025-26,-1.21,1.15,-0.06,1084,Regular Season
1641750,Ryan Kalkbrenner,CHA,-0.26,0.27,0.01,2025-26,-0.17,0.24,0.07,3082,Regular Season
1628366,Lonzo Ball,CLE,-0.72,0.73,0.01,2025-26,-0.72,0.72,0.0,1584,Regular Season
201572,Brook Lopez,LAC,-0.79,0.78,-0.01,2025-26,-0.77,0.74,-0.03,3314,Regular Season
1630170,Devin Vassell,SAS,0.08,-0.1,-0.02,2025-26,0.09,-0.11,-0.02,4340,Regular Season
1642857,Kasparas Jakučionis,MIA,0.25,-0.27,-0.02,2025-26,0.27,-0.26,0.01,2095,Regular Season
203944,Julius Randle,MIN,0.48,-0.5,-0.02,2025-26,0.46,-0.45,0.01,5546,Regular Season
