PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,WPA,WPA_PLAYS,SEASON,SEASON_TYPE
1642856,E. Dëmin,BKN,13.22,233,2025-26,Regular Season
1630538,B. Hyland,MIN,13.1,276,2025-26,Regular Season
203903,J. Clarkson,NYK,12.98,315,2025-26,Regular Season
1631106,T. Eason,HOU,12.9,293,2025-26,Regular Season
1642258,Z. Risacher,ATL,12.81,302,2025-26,Regular Season
1642860,W. Riley,WAS,12.69,415,2025-26,Regular Season
1631323,S. Fontecchio,MIA,12.68,280,2025-26,Regular Season
1627884,D. Jones Jr.,LAC,12.59,260,2025-26,Regular Season
1631217,M. Diabaté,CHA,12.48,345,2025-26,Regular Season
204001,K. Porziņģis,ATL,12.44,306,2025-26,Regular Season
1629652,L. Dort,OKC,12.43,246,2025-26,Regular Season
1631128,C. Braun,DEN,12.38,281,2025-26,Regular Season
1642363,N. Clifford,SAC,12.25,319,2025-26,Regular Season
1630560,C. Thomas,BKN,12.17,326,2025-26,Regular Season
1630191,I. Stewart,DET,12.14,319,2025-26,Regular Season
1631114,J. Williams,OKC,12.12,324,2025-26,Regular Season
1631126,C. Love,POR,11.93,226,2025-26,Regular Season
1642262,C. Williams,UTA,11.86,322,2025-26,Regular Season
1630598,A. Wiggins,OKC,11.83,284,2025-26,Regular Season
1641757,J. Miller,LAC,11.81,347,2025-26,Regular Season
1630533,Z. Williams,BKN,11.78,303,2025-26,Regular Season
202685,J. Valančiūnas,DEN,11.7,332,2025-26,Regular Season
1629673,J. Poole,NOP,11.64,263,2025-26,Regular Season
1630631,J. Alvarado,NOP,11.55,222,2025-26,Regular Season
1631230,D. Barlow,PHI,11.5,309,2025-26,Regular Season
1630568,L. Garza,BOS,11.42,296,2025-26,Regular Season
204456,T. McConnell,IND,11.37,267,2025-26,Regular Season
1630529,H. Jones,NOP,11.31,233,2025-26,Regular Season
1642345,O. Ighodaro,PHX,11.29,292,2025-26,Regular Season
1642266,J. Walter,TOR,11.22,251,2025-26,Regular Season
1642366,Q. Post,GSW,11.15,227,2025-26,Regular Season
1630249,V. Krejčí,ATL,10.99,230,2025-26,Regular Season
1629630,J. Morant,MEM,10.97,236,2025-26,Regular Season
1641765,O. Prosper,MEM,10.9,278,2025-26,Regular Season
1629750,J. Green,DET,10.88,290,2025-26,Regular Season
1642272,J. McCain,PHI,10.87,255,2025-26,Regular Season
1630549,D. Sharpe,BKN,10.84,317,2025-26,Regular Season
1627751,J. Poeltl,TOR,10.78,276,2025-26,Regular Season
203076,A. Davis,DAL,10.66,228,2025-26,Regular Season
1630540,M. McBride,NYK,10.65,208,2025-26,Regular Season
203484,K. Caldwell-Pope,MEM,10.53,222,2025-26,Regular Season
1629013,L. Shamet,NYK,10.47,213,2025-26,Regular Season
1630551,J. Champagnie,WAS,10.41,312,2025-26,Regular Season
1642849,N. Traore,BKN,10.22,256,2025-26,Regular Season
1629637,J. Hayes,LAL,10.21,296,2025-26,Regular Season
1642867,C. Murray-Boyles,TOR,10.21,268,2025-26,Regular Season
1629004,S. Mykhailiuk,UTA,10.15,198,2025-26,Regular Season
1629018,G. Trent Jr.,MIL,10.11,223,2025-26,Regular Season
1642383,W. Clayton Jr.,UTA,10.09,286,2025-26,Regular Season
1631119,J. Williams,OKC,10.07,222,2025-26,Regular Season
1641750,R. Kalkbrenner,CHA,10.05,302,2025-26,Regular Season
1630194,P. Reed,DET,10.02,282,2025-26,Regular Season
1628436,L. Kornet,SAS,9.94,269,2025-26,Regular Season
1630172,P. Williams,CHI,9.91,232,2025-26,Regular Season
1630311,P. Spencer,GSW,9.9,230,2025-26,Regular Season
203994,J. Nurkić,UTA,9.86,242,2025-26,Regular Season
1629611,T. Mann,BKN,9.38,231,2025-26,Regular Season
1641767,B. Sheppard,IND,9.33,207,2025-26,Regular Season
1630557,C. Kispert,ATL,9.32,261,2025-26,Regular Season
1630695,M. Potter,IND,9.3,236,2025-26,Regular Season
1631245,Q. Jackson,IND,9.23,252,2025-26,Regular Season
1627747,C. LeVert,DET,9.18,220,2025-26,Regular Season
1642883,S. James,CHA,9.18,220,2025-26,Regular Season
1629057,R. Williams III,POR,9.17,211,2025-26,Regular Season
1627936,A. Caruso,OKC,9.15,168,2025-26,Regular Season
1631165,K. Ellis,SAC,9.14,220,2025-26,Regular Season
1628392,I. Hartenstein,OKC,9.13,248,2025-26,Regular Season
201143,A. Horford,GSW,9.03,160,2025-26,Regular Season
203083,A. Drummond,PHI,8.83,212,2025-26,Regular Season
1642874,D. Wolf,BKN,8.74,262,2025-26,Regular Season
1642920,K. Sanders,LAC,8.62,236,2025-26,Regular Season
1642954,W. Richard,GSW,8.51,208,2025-26,Regular Season
1642948,R. Nembhard,DAL,8.5,187,2025-26,Regular Season
1631124,J. Strawther,DEN,8.41,206,2025-26,Regular Season
1641707,T. Hendricks,UTA,8.39,212,2025-26,Regular Season
1631248,B. Scheierman,BOS,8.37,179,2025-26,Regular Season
1642274,Y. Missi,NOP,8.36,217,2025-26,Regular Season
1630703,S. Henderson,POR,8.28,227,2025-26,Regular Season
1630228,J. Kuminga,GSW,8.27,246,2025-26,Regular Season
1642461,S. Jones,DEN,8.27,163,2025-26,Regular Season
1642346,R. Dunn,PHX,8.2,187,2025-26,Regular Season
1630696,D. Smith,MIA,8.16,222,2025-26,Regular Season
1641737,A. Bona,PHI,8.15,210,2025-26,Regular Season
1626156,D. Russell,DAL,7.98,137,2025-26,Regular Season
1630543,I. Jackson,IND,7.84,219,2025-26,Regular Season
1631172,O. Dieng,OKC,7.82,200,2025-26,Regular Season
1641772,N. Tomlin,CLE,7.71,197,2025-26,Regular Season
1629048,G. Bitadze,ORL,7.7,221,2025-26,Regular Season
1631321,S. Cissoko,POR,7.67,191,2025-26,Regular Season
1642962,D. Powell,BKN,7.67,213,2025-26,Regular Season
1641774,T. Vukcevic,WAS,7.64,239,2025-26,Regular Season
1629011,M. Robinson,NYK,7.63,191,2025-26,Regular Season
1631342,D. Plowden,SAC,7.57,162,2025-26,Regular Season
1627734,D. Sabonis,SAC,7.56,175,2025-26,Regular Season
1629731,D. Wade,CLE,7.55,149,2025-26,Regular Season
1631200,K. Murray,POR,7.53,168,2025-26,Regular Season
1641711,G. Dick,TOR,7.49,238,2025-26,Regular Season
1642348,J. Edwards,PHI,7.49,176,2025-26,Regular Season
1630702,J. Hardy,DAL,7.48,237,2025-26,Regular Season
1630579,J. Sims,MIL,7.44,189,2025-26,Regular Season
1631246,V. Williams Jr.,MEM,7.4,142,2025-26,Regular Season
1631255,K. Matković,NOP,7.35,172,2025-26,Regular Season
1629006,J. Okogie,HOU,7.32,166,2025-26,Regular Season
1628369,J. Tatum,BOS,7.3,183,2025-26,Regular Season
1642269,D. Carter,SAC,7.26,188,2025-26,Regular Season
1641775,J. Walsh,BOS,7.24,180,2025-26,Regular Season
1629027,T. Young,ATL,7.21,161,2025-26,Regular Season
1631099,K. Murray,SAC,7.16,164,2025-26,Regular Season
1627741,B. Hield,GSW,7.06,173,2025-26,Regular Season
1631107,N. Jović,MIA,7.04,184,2025-26,Regular Season
1628975,J. Carter,CHI,7.03,138,2025-26,Regular Season
1642914,J. Small,MEM,7.0,202,2025-26,Regular Season
1629660,T. Jerome,MEM,6.99,151,2025-26,Regular Season
1628418,T. Bryant,CLE,6.96,188,2025-26,Regular Season
1630570,T. Watford,PHI,6.88,198,2025-26,Regular Season
1631243,M. Gueye,ATL,6.72,171,2025-26,Regular Season
1631121,B. McGowens,NOP,6.69,188,2025-26,Regular Season
1631093,J. Ivey,DET,6.68,152,2025-26,Regular Season
1631169,J. Minott,BOS,6.65,174,2025-26,Regular Season
1627824,G. Yabusele,NYK,6.57,179,2025-26,Regular Season
1641854,C. Porter Jr.,CLE,6.56,140,2025-26,Regular Season
1631213,T. Martin,BKN,6.43,128,2025-26,Regular Season
1641738,K. Brown,LAC,6.43,174,2025-26,Regular Season
1642879,B. Saraf,BKN,6.41,193,2025-26,Regular Season
1630534,O. Agbaji,TOR,6.35,158,2025-26,Regular Season
1642857,K. Jakučionis,MIA,6.29,160,2025-26,Regular Season
201587,N. Batum,LAC,6.28,105,2025-26,Regular Season
1630167,O. Toppin,IND,6.04,142,2025-26,Regular Season
1629026,K. Williams,OKC,5.97,173,2025-26,Regular Season
201144,M. Conley,MIN,5.96,117,2025-26,Regular Season
1628988,A. Holiday,HOU,5.88,140,2025-26,Regular Season
201567,K. Love,UTA,5.84,116,2025-26,Regular Season
1642864,H. González,BOS,5.81,130,2025-26,Regular Season
1630592,J. Wilson,BKN,5.75,179,2025-26,Regular Season
1642265,R. Dillingham,MIN,5.71,204,2025-26,Regular Season
1629618,J. Pickett,DEN,5.69,113,2025-26,Regular Season
1641712,R. Rupert,POR,5.62,165,2025-26,Regular Season
1627749,D. Murray,NOP,5.59,127,2025-26,Regular Season
1629020,J. Vanderbilt,LAL,5.59,146,2025-26,Regular Season
1630264,A. Gill,WAS,5.56,169,2025-26,Regular Season
1642364,J. Watkins,WAS,5.56,189,2025-26,Regular Season
1629723,J. Konchar,MEM,5.4,126,2025-26,Regular Season
1630208,N. Richards,PHX,5.37,168,2025-26,Regular Season
1631159,L. Miller,MIN,5.33,184,2025-26,Regular Season
1630175,C. Anthony,MIL,5.26,114,2025-26,Regular Season
1629684,G. Williams,CHA,5.21,122,2025-26,Regular Season
1642868,C. Bryant,SAS,5.15,138,2025-26,Regular Season
1631133,J. Walker,PHI,5.01,147,2025-26,Regular Season
1629021,M. Wagner,ORL,4.97,142,2025-26,Regular Season
1630545,T. Shannon Jr.,MIN,4.96,133,2025-26,Regular Season
1642928,D. Cardwell,SAC,4.95,131,2025-26,Regular Season
1630544,T. Mann,CHA,4.89,132,2025-26,Regular Season
203991,C. Capela,HOU,4.84,163,2025-26,Regular Season
203937,K. Anderson,UTA,4.74,155,2025-26,Regular Season
1641722,J. Hawkins,NOP,4.73,117,2025-26,Regular Season
203500,S. Adams,HOU,4.68,117,2025-26,Regular Season
1642877,M. Peavy,NOP,4.62,128,2025-26,Regular Season
1641715,C. Whitmore,WAS,4.6,100,2025-26,Regular Season
1627752,T. Prince,MIL,4.53,92,2025-26,Regular Season
1626145,T. Jones,ORL,4.52,83,2025-26,Regular Season
1642878,T. Proctor,CLE,4.48,133,2025-26,Regular Season
1641740,J. Clark,MIN,4.47,143,2025-26,Regular Season
1629234,D. Eubanks,SAC,4.39,125,2025-26,Regular Season
1630536,S. Cooper,WAS,4.37,177,2025-26,Regular Season
1630182,J. Green,CHA,4.36,108,2025-26,Regular Season
1641744,Z. Edey,MEM,4.31,87,2025-26,Regular Season
1642278,T. Kolek,NYK,4.31,122,2025-26,Regular Season
1630192,Z. Nnaji,DEN,4.23,105,2025-26,Regular Season
1642853,R. Fleming,PHX,4.2,106,2025-26,Regular Season
203939,D. Powell,DAL,4.19,143,2025-26,Regular Season
203992,B. Bogdanović,LAC,4.14,79,2025-26,Regular Season
1629216,G. Vincent,LAL,4.13,96,2025-26,Regular Season
1628997,C. Martin,DAL,4.13,122,2025-26,Regular Season
1642885,M. Diawara,NYK,4.12,108,2025-26,Regular Season
1642942,J. Mashack,MEM,4.1,96,2025-26,Regular Season
1631123,J. Bouyea,PHX,3.94,132,2025-26,Regular Season
1631250,P. Nance,MIL,3.93,104,2025-26,Regular Season
1630679,E. Thompson,IND,3.92,111,2025-26,Regular Season
1628366,L. Ball,CLE,3.89,67,2025-26,Regular Season
1642859,J. Richardson,ORL,3.89,122,2025-26,Regular Season
1642869,N. Penda,ORL,3.84,115,2025-26,Regular Season
1631288,J. Cain,ORL,3.8,113,2025-26,Regular Season
1641724,J. Howard,ORL,3.77,142,2025-26,Regular Season
1642275,T. Salaün,CHA,3.73,106,2025-26,Regular Season
1641989,E. Harkless,UTA,3.7,103,2025-26,Regular Season
1642419,J. Battle,TOR,3.63,83,2025-26,Regular Season
1642854,A. Newell,ATL,3.6,107,2025-26,Regular Season
1629680,M. Thybulle,POR,3.59,79,2025-26,Regular Season
1642396,B. Hinson,UTA,3.55,71,2025-26,Regular Season
1643018,L. Cryer,GSW,3.53,64,2025-26,Regular Season
1642880,K. Jones,IND,3.42,72,2025-26,Regular Season
1631131,O. Tshiebwe,UTA,3.4,119,2025-26,Regular Season
1626166,C. Payne,PHI,3.21,75,2025-26,Regular Season
1628371,J. Isaac,ORL,3.18,81,2025-26,Regular Season
1631110,J. Sochan,SAS,3.18,83,2025-26,Regular Season
1631204,M. Sasser,DET,3.08,84,2025-26,Regular Season
1642277,J. Furphy,IND,2.97,87,2025-26,Regular Season
1643007,T. Peter,IND,2.95,70,2025-26,Regular Season
1628396,T. Bradley,IND,2.93,96,2025-26,Regular Season
203926,D. McDermott,SAC,2.93,62,2025-26,Regular Season
1629622,M. Strus,CLE,2.92,54,2025-26,Regular Season
1630811,K. Wallace,ATL,2.87,80,2025-26,Regular Season
1631174,T. Burton,MEM,2.86,65,2025-26,Regular Season
1627827,D. Finney-Smith,HOU,2.84,52,2025-26,Regular Season
1630619,M. Cisse,DAL,2.84,104,2025-26,Regular Season
1642882,J. Reese,WAS,2.78,91,2025-26,Regular Season
1630623,T. Etienne,BKN,2.77,88,2025-26,Regular Season
1642949,Y. Niederhäuser,LAC,2.75,111,2025-26,Regular Season
1641869,M. Smith,BKN,2.72,56,2025-26,Regular Season
1628380,Z. Collins,CHI,2.72,51,2025-26,Regular Season
1631113,K. Chandler,UTA,2.68,89,2025-26,Regular Season
1630590,S. Pippen Jr.,MEM,2.67,61,2025-26,Regular Season
1630165,K. Hayes,SAC,2.62,68,2025-26,Regular Season
1631207,D. Terry,CHI,2.57,84,2025-26,Regular Season
1642382,B. Carlson,OKC,2.53,113,2025-26,Regular Season
1631218,T. Jackson-Davis,GSW,2.51,109,2025-26,Regular Season
1642504,C. Ryan,MIL,2.51,77,2025-26,Regular Season
1629599,A. Coffey,MIL,2.42,77,2025-26,Regular Season
1630604,E. Liddell,BKN,2.41,75,2025-26,Regular Season
1641763,J. Phillips,CHI,2.37,69,2025-26,Regular Season
1641733,N. Smith Jr.,LAL,2.36,81,2025-26,Regular Season
1642066,M. Gardner,MIA,2.35,78,2025-26,Regular Season
1631104,B. Wesley,POR,2.34,82,2025-26,Regular Season
203482,K. Olynyk,SAS,2.33,74,2025-26,Regular Season
203914,G. Harris,MIL,2.32,54,2025-26,Regular Season
1642261,D. Knecht,LAL,2.31,103,2025-26,Regular Season
1641778,L. Black,WAS,2.25,47,2025-26,Regular Season
1630256,J. Tate,HOU,2.21,63,2025-26,Regular Season
1643052,C. Johnson,BKN,2.2,79,2025-26,Regular Season
1642862,L. McNeeley,CHA,2.09,70,2025-26,Regular Season
1642358,A. Johnson,WAS,2.07,91,2025-26,Regular Season
1631199,R. Harper Jr.,BOS,1.98,49,2025-26,Regular Season
1641727,D. Whitehead,MEM,1.94,42,2025-26,Regular Season
1626204,L. Nance Jr.,CLE,1.89,58,2025-26,Regular Season
203552,S. Curry,GSW,1.83,35,2025-26,Regular Season
1630610,D. Jarreau,MEM,1.82,51,2025-26,Regular Season
1629646,C. Bassey,MEM,1.8,45,2025-26,Regular Season
1641790,P. Hall,MEM,1.78,53,2025-26,Regular Season
1642354,K. Simpson,CHA,1.75,45,2025-26,Regular Season
1642863,K. Maluach,PHX,1.71,78,2025-26,Regular Season
1643016,B. Mbeng,UTA,1.71,65,2025-26,Regular Season
