PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_RAPM,D_RAPM,RAPM,POSS,SEASON,SEASON_TYPE
203954,J. Embiid,PHI,5.01,3.01,8.02,25167,2022-23,Regular Season
203999,N. Jokić,DEN,6.29,1.43,7.72,30219,2022-23,Regular Season
201950,J. Holiday,MIL,4.5,1.98,6.48,26907,2022-23,Regular Season
201142,K. Durant,PHX,3.99,2.49,6.48,20615,2022-23,Regular Season
1628369,J. Tatum,BOS,5.49,0.94,6.43,32020,2022-23,Regular Season
202695,K. Leonard,LAC,5.96,0.43,6.39,14385,2022-23,Regular Season
1628401,D. White,BOS,2.35,3.93,6.28,23200,2022-23,Regular Season
202331,P. George,LAC,1.84,3.57,5.41,19869,2022-23,Regular Season
203507,G. Antetokounmpo,MIL,3.53,1.63,5.16,26801,2022-23,Regular Season
203110,D. Green,GSW,1.54,3.3,4.84,24128,2022-23,Regular Season
1626164,D. Booker,PHX,5.51,-0.78,4.73,26888,2022-23,Regular Season
1630193,I. Quickley,NYK,1.05,3.62,4.67,21777,2022-23,Regular Season
1629636,D. Garland,CLE,3.19,1.42,4.61,27021,2022-23,Regular Season
1627936,A. Caruso,CHI,0.24,4.32,4.56,16284,2022-23,Regular Season
201939,S. Curry,GSW,3.27,1.24,4.51,27259,2022-23,Regular Season
1629026,K. Williams,OKC,0.97,3.36,4.33,15598,2022-23,Regular Season
202681,K. Irving,DAL,5.11,-0.83,4.28,21791,2022-23,Regular Season
203932,A. Gordon,DEN,2.87,1.37,4.24,24089,2022-23,Regular Season
1629008,M. Porter Jr.,DEN,3.05,1.04,4.09,16456,2022-23,Regular Season
1626172,K. Looney,GSW,2.69,1.4,4.09,20406,2022-23,Regular Season
1628991,J. Jackson Jr.,MEM,1.72,2.36,4.08,17778,2022-23,Regular Season
1630529,H. Jones,NOP,1.26,2.8,4.06,17687,2022-23,Regular Season
203076,A. Davis,LAL,0.57,3.48,4.05,18977,2022-23,Regular Season
1626167,M. Turner,IND,1.7,2.29,3.99,18835,2022-23,Regular Season
2544,L. James,LAL,3.25,0.68,3.93,23416,2022-23,Regular Season
1628970,M. Bridges,CHA,2.31,1.57,3.88,20035,2022-23,Regular Season
203081,D. Lillard,POR,5.3,-1.42,3.88,23308,2022-23,Regular Season
1627780,G. Payton II,GSW,2.5,1.31,3.81,6902,2022-23,Regular Season
1630217,D. Bane,MEM,2.3,1.51,3.81,23879,2022-23,Regular Season
201588,G. Hill,IND,0.26,3.38,3.64,11472,2022-23,Regular Season
202692,A. Burks,DET,2.37,1.27,3.64,19227,2022-23,Regular Season
1630532,F. Wagner,ORL,1.13,2.48,3.61,21156,2022-23,Regular Season
1629627,Z. Williamson,NOP,2.72,0.88,3.6,12720,2022-23,Regular Season
1628969,M. Bridges,BKN,2.58,0.95,3.53,33830,2022-23,Regular Season
1628389,B. Adebayo,MIA,1.11,2.4,3.51,26548,2022-23,Regular Season
203488,M. Muscala,BOS,1.78,1.69,3.47,9321,2022-23,Regular Season
1630559,A. Reaves,LAL,2.16,1.26,3.42,13916,2022-23,Regular Season
203497,R. Gobert,MIN,-1.07,4.45,3.38,26825,2022-23,Regular Season
201144,M. Conley,MIN,2.55,0.81,3.36,23110,2022-23,Regular Season
1628983,S. Gilgeous-Alexander,OKC,3.92,-0.58,3.34,23659,2022-23,Regular Season
1630631,J. Alvarado,NOP,1.61,1.72,3.33,9009,2022-23,Regular Season
1629651,N. Claxton,BKN,1.19,2.1,3.29,15867,2022-23,Regular Season
1628404,J. Hart,NYK,2.86,0.31,3.17,23259,2022-23,Regular Season
200752,R. Gay,UTA,0.27,2.88,3.15,13485,2022-23,Regular Season
203109,J. Crowder,MIL,0.62,2.51,3.13,16238,2022-23,Regular Season
1628378,D. Mitchell,CLE,3.3,-0.21,3.09,26585,2022-23,Regular Season
101108,C. Paul,PHX,1.34,1.73,3.07,25613,2022-23,Regular Season
1627783,P. Siakam,TOR,2.78,0.25,3.03,29643,2022-23,Regular Season
202710,J. Butler III,MIA,2.81,0.17,2.98,23552,2022-23,Regular Season
1629057,R. Williams III,BOS,-0.0,2.93,2.93,14793,2022-23,Regular Season
1631132,C. Koloko,TOR,0.39,2.54,2.93,3326,2022-23,Regular Season
1628374,L. Markkanen,UTA,2.0,0.9,2.9,22794,2022-23,Regular Season
201935,J. Harden,PHI,3.72,-0.82,2.9,25294,2022-23,Regular Season
1629661,C. Johnson,BKN,0.77,2.12,2.89,18123,2022-23,Regular Season
1629680,M. Thybulle,POR,-0.46,3.3,2.84,17305,2022-23,Regular Season
201942,D. DeRozan,CHI,2.98,-0.18,2.8,31037,2022-23,Regular Season
1627832,F. VanVleet,TOR,1.53,1.27,2.8,28341,2022-23,Regular Season
203991,C. Capela,ATL,1.92,0.85,2.77,23728,2022-23,Regular Season
1630688,I. Wainright,PHX,1.19,1.58,2.77,5349,2022-23,Regular Season
1628415,D. Brooks,MEM,0.42,2.35,2.77,21719,2022-23,Regular Season
1629750,J. Green,CHI,1.64,1.04,2.68,10333,2022-23,Regular Season
1626204,L. Nance Jr.,NOP,0.55,2.08,2.63,14437,2022-23,Regular Season
203496,R. Covington,LAC,0.31,2.31,2.62,20694,2022-23,Regular Season
1629723,J. Konchar,MEM,0.68,1.93,2.61,14289,2022-23,Regular Season
1628386,J. Allen,CLE,0.89,1.7,2.59,23917,2022-23,Regular Season
1626153,D. Wright,WAS,1.1,1.45,2.55,18172,2022-23,Regular Season
1627751,J. Poeltl,TOR,1.89,0.64,2.53,23924,2022-23,Regular Season
1628973,J. Brunson,NYK,3.41,-0.9,2.51,26762,2022-23,Regular Season
1630596,E. Mobley,CLE,0.02,2.49,2.51,20322,2022-23,Regular Season
1626246,B. Marjanović,HOU,0.34,2.16,2.5,2330,2022-23,Regular Season
203500,S. Adams,MEM,2.59,-0.1,2.49,19833,2022-23,Regular Season
201572,B. Lopez,MIL,0.05,2.43,2.48,19578,2022-23,Regular Season
1628379,L. Kennard,MEM,1.46,0.99,2.45,18369,2022-23,Regular Season
1627734,D. Sabonis,SAC,1.83,0.62,2.45,29812,2022-23,Regular Season
1631117,W. Kessler,UTA,1.27,1.17,2.44,7258,2022-23,Regular Season
1630540,M. McBride,NYK,1.21,1.14,2.35,4578,2022-23,Regular Season
1628989,K. Huerter,SAC,2.26,0.08,2.34,27125,2022-23,Regular Season
201587,N. Batum,LAC,1.48,0.85,2.33,20741,2022-23,Regular Season
203897,Z. LaVine,CHI,2.17,0.15,2.32,29761,2022-23,Regular Season
203935,M. Smart,BOS,2.08,0.18,2.26,24371,2022-23,Regular Season
203939,D. Powell,DAL,1.43,0.82,2.25,16973,2022-23,Regular Season
1629639,T. Herro,MIA,2.01,0.23,2.24,24939,2022-23,Regular Season
1629011,M. Robinson,NYK,1.16,1.0,2.16,17328,2022-23,Regular Season
1627884,D. Jones Jr.,CHI,0.8,1.34,2.14,13002,2022-23,Regular Season
1628392,I. Hartenstein,NYK,1.5,0.62,2.12,14127,2022-23,Regular Season
1630264,A. Gill,WAS,2.05,0.06,2.11,5407,2022-23,Regular Season
1629029,L. Dončić,DAL,3.56,-1.47,2.09,28386,2022-23,Regular Season
202330,G. Hayward,CHA,-0.34,2.42,2.08,19789,2022-23,Regular Season
1627827,D. Finney-Smith,BKN,1.14,0.94,2.08,26501,2022-23,Regular Season
1627742,B. Ingram,NOP,1.39,0.68,2.07,22755,2022-23,Regular Season
1626157,K. Towns,MIN,1.81,0.25,2.06,21815,2022-23,Regular Season
1628384,O. Anunoby,TOR,0.64,1.42,2.06,22750,2022-23,Regular Season
1629027,T. Young,ATL,4.0,-1.94,2.06,30969,2022-23,Regular Season
203078,B. Beal,WAS,2.36,-0.37,1.99,22272,2022-23,Regular Season
2738,A. Iguodala,GSW,-2.6,4.59,1.99,8411,2022-23,Regular Season
1627732,B. Simmons,BKN,1.08,0.89,1.97,12547,2022-23,Regular Season
203992,B. Bogdanović,ATL,2.76,-0.84,1.92,19332,2022-23,Regular Season
1629611,T. Mann,LAC,1.69,0.22,1.91,22427,2022-23,Regular Season
204001,K. Porziņģis,WAS,1.59,0.29,1.88,20268,2022-23,Regular Season
1628420,M. Morris,WAS,2.76,-0.89,1.87,21146,2022-23,Regular Season
200768,K. Lowry,MIA,0.39,1.47,1.86,22493,2022-23,Regular Season
1629006,J. Okogie,PHX,-0.12,1.97,1.85,13010,2022-23,Regular Season
1626161,W. Cauley-Stein,HOU,-0.01,1.85,1.84,4451,2022-23,Regular Season
1629630,J. Morant,MEM,2.14,-0.3,1.84,25208,2022-23,Regular Season
1629162,J. McLaughlin,MIN,-0.05,1.85,1.8,10976,2022-23,Regular Season
1630162,A. Edwards,MIN,1.92,-0.13,1.79,32498,2022-23,Regular Season
202711,B. Bogdanović,DET,2.81,-1.03,1.78,26026,2022-23,Regular Season
1630284,K. Harris,ORL,0.69,1.08,1.77,1931,2022-23,Regular Season
203501,T. Hardaway Jr.,DAL,1.4,0.32,1.72,21920,2022-23,Regular Season
1630322,L. Waters III,OKC,0.92,0.8,1.72,4237,2022-23,Regular Season
203084,H. Barnes,SAC,2.18,-0.47,1.71,31065,2022-23,Regular Season
1631106,T. Eason,HOU,0.87,0.82,1.69,7440,2022-23,Regular Season
203994,J. Nurkić,POR,-1.69,3.35,1.66,16005,2022-23,Regular Season
1626149,M. Harrell,PHI,0.5,1.15,1.65,16166,2022-23,Regular Season
1629111,J. Landale,PHX,0.54,1.11,1.65,6630,2022-23,Regular Season
1630168,O. Okongwu,ATL,0.69,0.94,1.63,14378,2022-23,Regular Season
203524,S. Hill,ATL,0.55,1.07,1.62,6781,2022-23,Regular Season
1628373,F. Ntilikina,DAL,-0.38,2.0,1.62,6630,2022-23,Regular Season
203493,R. Bullock Jr.,DAL,0.61,0.99,1.6,25032,2022-23,Regular Season
203944,J. Randle,NYK,1.63,-0.04,1.59,32467,2022-23,Regular Season
1626159,J. Winslow,POR,-0.15,1.72,1.57,8679,2022-23,Regular Season
200782,P. Tucker,PHI,1.14,0.42,1.56,21423,2022-23,Regular Season
1630166,D. Avdija,WAS,0.77,0.78,1.55,22137,2022-23,Regular Season
1630567,S. Barnes,TOR,0.67,0.84,1.51,21535,2022-23,Regular Season
202083,W. Matthews,MIL,0.68,0.82,1.5,12443,2022-23,Regular Season
1629652,L. Dort,OKC,0.14,1.36,1.5,23266,2022-23,Regular Season
1629056,T. Davis,SAC,1.04,0.43,1.47,10452,2022-23,Regular Season
1631288,J. Cain,MIA,0.26,1.18,1.44,1019,2022-23,Regular Season
1626156,D. Russell,LAL,1.35,0.06,1.41,23805,2022-23,Regular Season
203903,J. Clarkson,UTA,2.41,-1.0,1.41,24839,2022-23,Regular Season
1630573,S. Hauser,BOS,1.32,0.08,1.4,6031,2022-23,Regular Season
202683,E. Freedom,BOS,0.69,0.7,1.39,9995,2022-23,Regular Season
1626220,R. O'Neale,BKN,0.47,0.92,1.39,29082,2022-23,Regular Season
1630209,O. Yurtseven,MIA,1.35,0.04,1.39,3210,2022-23,Regular Season
204060,J. Ingles,MIL,1.01,0.35,1.36,16931,2022-23,Regular Season
1628976,W. Carter Jr.,ORL,-1.27,2.61,1.34,20595,2022-23,Regular Season
201143,A. Horford,BOS,0.27,1.07,1.34,19381,2022-23,Regular Season
1629001,D. Melton,PHI,0.21,1.12,1.33,20419,2022-23,Regular Season
1629632,C. White,CHI,1.86,-0.54,1.32,23254,2022-23,Regular Season
1626166,C. Payne,PHX,0.34,0.94,1.28,13919,2022-23,Regular Season
202355,H. Whiteside,UTA,1.29,-0.01,1.28,7123,2022-23,Regular Season
1630600,I. Mobley,CLE,0.21,1.06,1.27,330,2022-23,Regular Season
