PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_SPM,D_SPM,SPM,SEASON,O_SPM_LOSO,D_SPM_LOSO,SPM_LOSO,POSS_BASE,SEASON_TYPE
1630643,Jay Huff,MEM,0.95,0.59,1.54,2024-25,0.94,0.61,1.55,1643,Regular Season
1631119,Jaylin Williams,OKC,0.47,1.05,1.52,2024-25,0.46,1.07,1.53,1660,Regular Season
1630600,Isaiah Mobley,PHI,0.19,1.29,1.48,2024-25,0.28,1.07,1.35,38,Regular Season
1642352,Keshad Johnson,MIA,0.38,1.1,1.48,2024-25,0.32,1.09,1.41,206,Regular Season
1630202,Payton Pritchard,BOS,1.71,-0.25,1.46,2024-25,1.71,-0.23,1.48,4558,Regular Season
101108,Chris Paul,SAS,1.01,0.44,1.45,2024-25,1.0,0.48,1.48,4786,Regular Season
1630596,Evan Mobley,CLE,0.77,0.67,1.44,2024-25,0.74,0.71,1.45,4571,Regular Season
1629021,Moritz Wagner,ORL,1.02,0.37,1.39,2024-25,0.99,0.4,1.39,1184,Regular Season
201142,Kevin Durant,PHX,1.09,0.25,1.34,2024-25,1.05,0.34,1.39,4684,Regular Season
1628369,Jayson Tatum,BOS,1.24,0.07,1.31,2024-25,1.23,0.11,1.34,5398,Regular Season
1626157,Karl-Anthony Towns,NYK,1.05,0.26,1.31,2024-25,1.01,0.28,1.29,5195,Regular Season
202695,Kawhi Leonard,LAC,0.64,0.66,1.3,2024-25,0.61,0.69,1.3,2389,Regular Season
1629627,Zion Williamson,NOP,1.44,-0.15,1.29,2024-25,1.42,-0.18,1.24,1830,Regular Season
1641801,Emanuel Miller,CHI,1.45,-0.19,1.26,2024-25,1.46,-0.34,1.12,50,Regular Season
1631109,Mark Williams,CHA,0.77,0.48,1.25,2024-25,0.73,0.48,1.21,2452,Regular Season
1628378,Donovan Mitchell,CLE,1.41,-0.18,1.23,2024-25,1.42,-0.19,1.23,4728,Regular Season
1642382,Branden Carlson,OKC,0.28,0.94,1.22,2024-25,0.31,0.93,1.24,522,Regular Season
1629661,Cameron Johnson,BKN,1.42,-0.22,1.2,2024-25,1.4,-0.19,1.21,3659,Regular Season
1630200,Tre Jones,CHI,0.93,0.26,1.19,2024-25,0.9,0.24,1.14,1944,Regular Season
1630539,Kai Jones,DAL,0.6,0.59,1.19,2024-25,0.53,0.53,1.06,954,Regular Season
2544,LeBron James,LAL,1.24,-0.09,1.15,2024-25,1.21,0.01,1.22,5090,Regular Season
1629636,Darius Garland,CLE,1.56,-0.42,1.14,2024-25,1.56,-0.38,1.18,4880,Regular Season
1630559,Austin Reaves,LAL,1.24,-0.11,1.13,2024-25,1.23,-0.08,1.15,5310,Regular Season
1628401,Derrick White,BOS,0.91,0.2,1.11,2024-25,0.91,0.24,1.15,5265,Regular Season
1627734,Domantas Sabonis,SAC,1.16,-0.06,1.1,2024-25,1.11,-0.03,1.08,5074,Regular Season
1630590,Scotty Pippen Jr.,MEM,0.43,0.66,1.09,2024-25,0.42,0.65,1.07,3698,Regular Season
1631114,Jalen Williams,OKC,0.67,0.42,1.09,2024-25,0.65,0.41,1.06,4770,Regular Season
1629006,Josh Okogie,CHA,-0.08,1.15,1.07,2024-25,-0.06,1.13,1.07,1282,Regular Season
1628449,Chris Boucher,TOR,0.93,0.14,1.07,2024-25,0.93,0.13,1.06,1782,Regular Season
1631245,Quenton Jackson,IND,0.33,0.74,1.07,2024-25,0.32,0.68,1.0,818,Regular Season
1626204,Larry Nance Jr.,ATL,0.38,0.68,1.06,2024-25,0.35,0.69,1.04,1004,Regular Season
1631127,Harrison Ingram,SAS,-0.51,1.55,1.04,2024-25,-0.54,1.63,1.09,75,Regular Season
1631165,Keon Ellis,SAC,0.09,0.95,1.04,2024-25,0.07,0.94,1.01,4007,Regular Season
1630700,Dyson Daniels,ATL,-0.22,1.25,1.03,2024-25,-0.24,1.27,1.03,5588,Regular Season
1627780,Gary Payton II,GSW,0.53,0.5,1.03,2024-25,0.49,0.46,0.95,1938,Regular Season
1629048,Goga Bitadze,ORL,0.03,1.0,1.03,2024-25,0.02,0.96,0.98,2850,Regular Season
1629011,Mitchell Robinson,NYK,0.12,0.89,1.01,2024-25,0.13,0.84,0.97,575,Regular Season
202696,Nikola Vučević,CHI,0.79,0.21,1.0,2024-25,0.76,0.24,1.0,4948,Regular Season
1628436,Luke Kornet,BOS,0.57,0.42,0.99,2024-25,0.56,0.34,0.9,2703,Regular Season
1630178,Tyrese Maxey,PHI,0.93,0.03,0.96,2024-25,0.94,0.0,0.94,4036,Regular Season
1631169,Josh Minott,MIN,0.09,0.86,0.95,2024-25,0.08,0.81,0.89,588,Regular Season
201144,Mike Conley,MIN,0.61,0.33,0.94,2024-25,0.61,0.35,0.96,3562,Regular Season
1630538,Bones Hyland,MIN,0.53,0.41,0.94,2024-25,0.55,0.44,0.99,484,Regular Season
1642285,Cam Spencer,MEM,1.16,-0.25,0.91,2024-25,1.18,-0.31,0.87,532,Regular Season
1642024,Alex Reese,PHI,-0.25,1.14,0.89,2024-25,-0.27,1.13,0.86,470,Regular Season
1629057,Robert Williams III,POR,-0.66,1.53,0.87,2024-25,-0.7,1.54,0.84,732,Regular Season
1627826,Ivica Zubac,LAC,0.48,0.39,0.87,2024-25,0.43,0.4,0.83,5394,Regular Season
1630167,Obi Toppin,IND,0.75,0.11,0.86,2024-25,0.72,0.14,0.86,3315,Regular Season
1631105,Jalen Duren,DET,0.62,0.24,0.86,2024-25,0.58,0.21,0.79,4290,Regular Season
1629639,Tyler Herro,MIA,1.36,-0.5,0.86,2024-25,1.34,-0.43,0.91,5532,Regular Season
1631106,Tari Eason,HOU,-0.03,0.89,0.86,2024-25,-0.03,0.86,0.83,3014,Regular Season
1630188,Jalen Smith,CHI,0.32,0.53,0.85,2024-25,0.33,0.51,0.84,2112,Regular Season
1627783,Pascal Siakam,IND,0.86,-0.02,0.84,2024-25,0.84,-0.05,0.79,5332,Regular Season
1630314,Brandon Williams,DAL,0.75,0.09,0.84,2024-25,0.72,0.12,0.84,1049,Regular Season
1630288,Jeff Dowtin Jr.,PHI,0.54,0.3,0.84,2024-25,0.52,0.28,0.8,1277,Regular Season
1626145,Tyus Jones,PHX,0.96,-0.12,0.84,2024-25,0.96,-0.08,0.88,4452,Regular Season
1630168,Onyeka Okongwu,ATL,0.61,0.22,0.83,2024-25,0.58,0.19,0.77,4484,Regular Season
1627750,Jamal Murray,DEN,0.87,-0.04,0.83,2024-25,0.86,-0.04,0.82,5072,Regular Season
202681,Kyrie Irving,DAL,1.09,-0.28,0.81,2024-25,1.08,-0.27,0.81,3762,Regular Season
1630198,Isaiah Joe,OKC,0.85,-0.04,0.81,2024-25,0.85,-0.04,0.81,3404,Regular Season
1641709,Ausar Thompson,DET,-0.23,1.03,0.8,2024-25,-0.24,0.98,0.74,2828,Regular Season
1641740,Jaylen Clark,MIN,0.2,0.6,0.8,2024-25,0.2,0.51,0.71,1093,Regular Season
1628404,Josh Hart,NYK,0.36,0.42,0.78,2024-25,0.33,0.45,0.78,5918,Regular Season
201935,James Harden,LAC,0.96,-0.18,0.78,2024-25,0.97,-0.11,0.86,5770,Regular Season
1629723,John Konchar,MEM,-0.49,1.27,0.78,2024-25,-0.5,1.31,0.81,1224,Regular Season
1641726,Dereck Lively II,DAL,0.36,0.42,0.78,2024-25,0.34,0.36,0.7,1736,Regular Season
1628371,Jonathan Isaac,ORL,-0.69,1.46,0.77,2024-25,-0.64,1.43,0.79,2222,Regular Season
1629626,Bol Bol,PHX,0.3,0.45,0.75,2024-25,0.28,0.52,0.8,940,Regular Season
1629650,Moses Brown,DAL,0.26,0.49,0.75,2024-25,0.17,0.52,0.69,262,Regular Season
1626158,Richaun Holmes,WAS,0.58,0.17,0.75,2024-25,0.54,0.12,0.66,1112,Regular Season
1630530,Trey Murphy III,NOP,0.74,-0.02,0.72,2024-25,0.74,-0.0,0.74,3942,Regular Season
1628991,Jaren Jackson Jr.,MEM,0.23,0.49,0.72,2024-25,0.22,0.45,0.67,4864,Regular Season
1628978,Donte DiVincenzo,MIN,0.37,0.35,0.72,2024-25,0.37,0.4,0.77,3351,Regular Season
204456,T.J. McConnell,IND,0.19,0.52,0.71,2024-25,0.16,0.53,0.69,3010,Regular Season
1631131,Oscar Tshiebwe,UTA,0.47,0.23,0.7,2024-25,0.44,0.18,0.62,540,Regular Season
203114,Khris Middleton,WAS,0.6,0.1,0.7,2024-25,0.58,0.1,0.68,1830,Regular Season
1630193,Immanuel Quickley,TOR,1.23,-0.53,0.7,2024-25,1.24,-0.54,0.7,1920,Regular Season
1630162,Anthony Edwards,MIN,1.07,-0.38,0.69,2024-25,1.07,-0.32,0.75,5906,Regular Season
1626181,Norman Powell,LAC,0.88,-0.23,0.65,2024-25,0.86,-0.21,0.65,4072,Regular Season
1630174,Aaron Nesmith,IND,0.56,0.09,0.65,2024-25,0.53,0.06,0.59,2364,Regular Season
1626164,Devin Booker,PHX,1.3,-0.65,0.65,2024-25,1.31,-0.66,0.65,5725,Regular Season
1631096,Chet Holmgren,OKC,-0.33,0.97,0.64,2024-25,-0.33,0.99,0.66,1894,Regular Season
1631128,Christian Braun,DEN,0.68,-0.05,0.63,2024-25,0.64,-0.06,0.58,5642,Regular Season
203937,Kyle Anderson,MIA,-0.05,0.67,0.62,2024-25,-0.05,0.64,0.59,2077,Regular Season
1627739,Kris Dunn,LAC,-0.4,1.01,0.61,2024-25,-0.41,1.0,0.59,3679,Regular Season
200768,Kyle Lowry,PHI,-0.14,0.74,0.6,2024-25,-0.13,0.73,0.6,1356,Regular Season
203497,Rudy Gobert,MIN,0.02,0.57,0.59,2024-25,-0.01,0.53,0.52,4866,Regular Season
1630583,Santi Aldama,MEM,0.44,0.14,0.58,2024-25,0.43,0.17,0.6,3666,Regular Season
1630678,Terry Taylor,SAC,1.87,-1.29,0.58,2024-25,2.03,-1.13,0.9,12,Regular Season
1630217,Desmond Bane,ORL,0.73,-0.15,0.58,2024-25,0.71,-0.12,0.59,4834,Regular Season
1631157,Ryan Rollins,MIL,0.11,0.47,0.58,2024-25,0.09,0.46,0.55,1720,Regular Season
1626167,Myles Turner,IND,-0.2,0.77,0.57,2024-25,-0.2,0.8,0.6,4519,Regular Season
1630573,Sam Hauser,BOS,0.55,0.01,0.56,2024-25,0.54,0.02,0.56,3078,Regular Season
1628396,Tony Bradley,IND,0.28,0.27,0.55,2024-25,0.26,0.26,0.52,240,Regular Season
1641764,Brandin Podziemski,GSW,0.15,0.4,0.55,2024-25,0.15,0.41,0.56,3564,Regular Season
1630696,Dru Smith,MIA,-0.28,0.82,0.54,2024-25,-0.3,0.82,0.52,556,Regular Season
1630581,Josh Giddey,CHI,0.36,0.17,0.53,2024-25,0.35,0.24,0.59,4590,Regular Season
1629162,Jordan McLaughlin,SAS,0.32,0.21,0.53,2024-25,0.32,0.22,0.54,640,Regular Season
1627751,Jakob Poeltl,TOR,0.15,0.38,0.53,2024-25,0.11,0.37,0.48,3669,Regular Season
1629631,De'Andre Hunter,CLE,0.74,-0.23,0.51,2024-25,0.73,-0.24,0.49,3798,Regular Season
1628389,Bam Adebayo,MIA,-0.0,0.51,0.51,2024-25,-0.01,0.51,0.5,5364,Regular Season
1629673,Jordan Poole,WAS,0.62,-0.12,0.5,2024-25,0.63,-0.08,0.55,4347,Regular Season
1629643,Chuma Okeke,CLE,0.45,0.05,0.5,2024-25,0.45,0.04,0.49,402,Regular Season
1641708,Amen Thompson,HOU,0.09,0.39,0.48,2024-25,0.08,0.4,0.48,4650,Regular Season
1630537,Chris Duarte,CHI,1.16,-0.68,0.48,2024-25,1.16,-0.73,0.43,160,Regular Season
1627746,Skal Labissiere,SAC,1.58,-1.11,0.47,2024-25,1.55,-1.2,0.35,24,Regular Season
1628366,Lonzo Ball,CHI,-0.08,0.54,0.46,2024-25,-0.06,0.58,0.52,1696,Regular Season
1641717,Cason Wallace,OKC,-0.26,0.72,0.46,2024-25,-0.27,0.72,0.45,3980,Regular Season
202692,Alec Burks,MIA,0.33,0.12,0.45,2024-25,0.32,0.16,0.48,1750,Regular Season
1628418,Thomas Bryant,IND,0.21,0.24,0.45,2024-25,0.21,0.22,0.43,2015,Regular Season
1631197,Jared Rhoden,TOR,0.68,-0.24,0.44,2024-25,0.67,-0.28,0.39,487,Regular Season
1630249,Vít Krejčí,ATL,0.35,0.09,0.44,2024-25,0.33,0.09,0.42,2450,Regular Season
1626220,Royce O'Neale,PHX,0.13,0.31,0.44,2024-25,0.12,0.33,0.45,3778,Regular Season
203932,Aaron Gordon,DEN,1.04,-0.6,0.44,2024-25,1.02,-0.6,0.42,3056,Regular Season
1629634,Brandon Clarke,MEM,0.18,0.24,0.42,2024-25,0.15,0.16,0.31,2656,Regular Season
1628960,Grayson Allen,PHX,0.41,0.0,0.41,2024-25,0.4,0.03,0.43,3190,Regular Season
1641790,PJ Hall,DEN,0.31,0.1,0.41,2024-25,0.3,-0.01,0.29,127,Regular Season
1627747,Caris LeVert,ATL,0.42,-0.02,0.4,2024-25,0.42,-0.02,0.4,3434,Regular Season
203084,Harrison Barnes,SAS,0.89,-0.49,0.4,2024-25,0.88,-0.49,0.39,4642,Regular Season
1631117,Walker Kessler,UTA,-0.25,0.65,0.4,2024-25,-0.26,0.65,0.39,3652,Regular Season
1641755,Kevin McCullar Jr.,NYK,-1.95,2.35,0.4,2024-25,-1.94,2.21,0.27,60,Regular Season
1628384,OG Anunoby,NYK,0.18,0.2,0.38,2024-25,0.18,0.19,0.37,5504,Regular Season
1630551,Justin Champagnie,WAS,-0.01,0.39,0.38,2024-25,-0.02,0.39,0.37,2860,Regular Season
203897,Zach LaVine,SAC,0.99,-0.62,0.37,2024-25,0.96,-0.53,0.43,5500,Regular Season
1630532,Franz Wagner,ORL,0.43,-0.06,0.37,2024-25,0.43,-0.1,0.33,4121,Regular Season
1631243,Mouhamed Gueye,ATL,-0.7,1.07,0.37,2024-25,-0.67,1.03,0.36,1134,Regular Season
201567,Kevin Love,MIA,-0.75,1.11,0.36,2024-25,-0.71,1.08,0.37,539,Regular Season
1628392,Isaiah Hartenstein,OKC,-0.08,0.43,0.35,2024-25,-0.11,0.43,0.32,3362,Regular Season
1631230,Dominick Barlow,ATL,0.03,0.3,0.33,2024-25,0.04,0.19,0.23,806,Regular Season
1630631,Jose Alvarado,NOP,0.09,0.23,0.32,2024-25,0.11,0.25,0.36,2842,Regular Season
1626172,Kevon Looney,GSW,-0.12,0.43,0.31,2024-25,-0.09,0.34,0.25,2386,Regular Season
1628379,Luke Kennard,MEM,0.57,-0.26,0.31,2024-25,0.55,-0.22,0.33,3225,Regular Season
1631116,Patrick Baldwin Jr.,LAC,0.54,-0.23,0.31,2024-25,0.5,-0.17,0.33,226,Regular Season
1629637,Jaxson Hayes,LAL,-0.41,0.72,0.31,2024-25,-0.45,0.65,0.2,2275,Regular Season
1630531,Jaden Springer,UTA,-0.7,1.01,0.31,2024-25,-0.68,0.97,0.29,772,Regular Season
1628380,Zach Collins,CHI,0.15,0.15,0.3,2024-25,0.15,0.11,0.26,2081,Regular Season
1628381,John Collins,UTA,0.1,0.19,0.29,2024-25,0.08,0.22,0.3,2576,Regular Season
1630166,Deni Avdija,POR,0.29,-0.01,0.28,2024-25,0.28,0.02,0.3,4512,Regular Season
1642484,RayJ Dennis,IND,-1.08,1.34,0.26,2024-25,-1.02,1.33,0.31,150,Regular Season
1629651,Nic Claxton,BKN,-0.71,0.97,0.26,2024-25,-0.72,0.95,0.23,3811,Regular Season
1627832,Fred VanVleet,HOU,0.04,0.22,0.26,2024-25,0.07,0.21,0.28,4366,Regular Season
1631204,Marcus Sasser,DET,0.48,-0.23,0.25,2024-25,0.48,-0.23,0.25,1703,Regular Season
1629632,Coby White,CHI,0.65,-0.42,0.23,2024-25,0.64,-0.39,0.25,5344,Regular Season
1631342,Daeqwon Plowden,ATL,2.03,-1.8,0.23,2024-25,1.96,-1.79,0.17,146,Regular Season
1630241,Sam Merrill,CLE,0.16,0.07,0.23,2024-25,0.17,0.06,0.23,2958,Regular Season
1630540,Miles McBride,NYK,0.11,0.11,0.22,2024-25,0.13,0.08,0.21,3299,Regular Season
1627736,Malik Beasley,DET,0.74,-0.53,0.21,2024-25,0.76,-0.52,0.24,4884,Regular Season
1642276,Kel'el Ware,MIA,-0.51,0.72,0.21,2024-25,-0.54,0.73,0.19,2890,Regular Season
1629027,Trae Young,ATL,1.01,-0.81,0.2,2024-25,1.04,-0.76,0.28,6004,Regular Season
1642277,Johnny Furphy,IND,-0.63,0.82,0.19,2024-25,-0.61,0.79,0.18,806,Regular Season
1630598,Aaron Wiggins,OKC,0.48,-0.29,0.19,2024-25,0.47,-0.28,0.19,3687,Regular Season
203110,Draymond Green,GSW,-0.74,0.93,0.19,2024-25,-0.74,0.98,0.24,4158,Regular Season
1631107,Nikola Jović,MIA,0.15,0.03,0.18,2024-25,0.14,0.04,0.18,2348,Regular Season
1642366,Quinten Post,GSW,0.35,-0.17,0.18,2024-25,0.35,-0.18,0.17,1402,Regular Season
202685,Jonas Valančiūnas,SAC,-0.04,0.22,0.18,2024-25,-0.07,0.21,0.14,3190,Regular Season
202709,Cory Joseph,ORL,-0.27,0.44,0.17,2024-25,-0.26,0.44,0.18,1242,Regular Season
1641989,Elijah Harkless,UTA,-0.94,1.11,0.17,2024-25,-0.88,1.04,0.16,286,Regular Season
1630552,Jalen Johnson,ATL,-0.36,0.53,0.17,2024-25,-0.38,0.59,0.21,2837,Regular Season
1629726,Garrison Mathews,ATL,0.18,-0.01,0.17,2024-25,0.19,-0.03,0.16,1798,Regular Season
1628368,De'Aaron Fox,SAS,0.35,-0.19,0.16,2024-25,0.35,-0.21,0.14,4772,Regular Season
201950,Jrue Holiday,BOS,0.16,-0.01,0.15,2024-25,0.17,0.0,0.17,3928,Regular Season
1641774,Tristan Vukcevic,WAS,-0.03,0.18,0.15,2024-25,-0.04,0.2,0.16,1087,Regular Season
1626166,Cameron Payne,NYK,0.29,-0.15,0.14,2024-25,0.31,-0.2,0.11,2268,Regular Season
1629656,Quentin Grimes,PHI,0.29,-0.16,0.13,2024-25,0.28,-0.12,0.16,4224,Regular Season
201572,Brook Lopez,MIL,-0.22,0.35,0.13,2024-25,-0.22,0.36,0.14,5310,Regular Season
203954,Joel Embiid,PHI,0.5,-0.37,0.13,2024-25,0.51,-0.37,0.14,1192,Regular Season
203915,Spencer Dinwiddie,DAL,0.15,-0.03,0.12,2024-25,0.16,-0.04,0.12,4494,Regular Season
201587,Nicolas Batum,LAC,-0.44,0.56,0.12,2024-25,-0.46,0.55,0.09,2825,Regular Season
1630192,Zeke Nnaji,DEN,-0.76,0.88,0.12,2024-25,-0.74,0.82,0.08,1276,Regular Season
1629750,Javonte Green,CLE,-0.75,0.87,0.12,2024-25,-0.75,0.86,0.11,2668,Regular Season
1629026,Kenrich Williams,OKC,0.02,0.09,0.11,2024-25,0.01,0.07,0.08,2360,Regular Season
1629675,Naz Reid,MIN,-0.01,0.1,0.09,2024-25,-0.01,0.1,0.09,4540,Regular Season
1631218,Trayce Jackson-Davis,GSW,0.14,-0.05,0.09,2024-25,0.14,-0.09,0.05,2022,Regular Season
1629018,Gary Trent Jr.,MIL,0.16,-0.07,0.09,2024-25,0.15,-0.08,0.07,3958,Regular Season
1629646,Charles Bassey,SAS,-0.68,0.76,0.08,2024-25,-0.68,0.72,0.04,810,Regular Season
201942,DeMar DeRozan,SAC,0.51,-0.45,0.06,2024-25,0.5,-0.51,-0.01,5732,Regular Season
1629652,Luguentz Dort,OKC,-0.2,0.26,0.06,2024-25,-0.2,0.23,0.03,4406,Regular Season
1629008,Michael Porter Jr.,DEN,0.55,-0.5,0.05,2024-25,0.54,-0.49,0.05,5474,Regular Season
1628470,Torrey Craig,BOS,-0.05,0.1,0.05,2024-25,-0.02,0.06,0.04,634,Regular Season
203078,Bradley Beal,PHX,0.29,-0.24,0.05,2024-25,0.27,-0.24,0.03,3502,Regular Season
1628975,Jevon Carter,CHI,-0.06,0.1,0.04,2024-25,-0.03,0.1,0.07,697,Regular Season
1627824,Guerschon Yabusele,PHI,0.26,-0.22,0.04,2024-25,0.25,-0.24,0.01,3838,Regular Season
1642278,Tyler Kolek,NYK,-0.17,0.21,0.04,2024-25,-0.12,0.2,0.08,612,Regular Season
203486,Mason Plumlee,PHX,-0.49,0.53,0.04,2024-25,-0.51,0.47,-0.04,2679,Regular Season
1629020,Jarred Vanderbilt,LAL,-0.75,0.78,0.03,2024-25,-0.75,0.75,0.0,1207,Regular Season
203957,Dante Exum,DAL,0.2,-0.17,0.03,2024-25,0.19,-0.18,0.01,781,Regular Season
1630543,Isaiah Jackson,IND,-0.54,0.56,0.02,2024-25,-0.52,0.47,-0.05,181,Regular Season
201145,Jeff Green,HOU,0.48,-0.46,0.02,2024-25,0.46,-0.47,-0.01,833,Regular Season
1630541,Moses Moody,GSW,0.05,-0.03,0.02,2024-25,0.06,-0.05,0.01,3430,Regular Season
1628408,PJ Dozier,MIN,0.55,-0.54,0.01,2024-25,0.54,-0.62,-0.08,72,Regular Season
1630170,Devin Vassell,SAS,-0.09,0.1,0.01,2024-25,-0.09,0.1,0.01,4174,Regular Season
1631133,Jabari Walker,POR,-0.24,0.25,0.01,2024-25,-0.26,0.21,-0.05,1602,Regular Season
1628964,Mo Bamba,NOP,-1.1,1.09,-0.01,2024-25,-1.09,1.07,-0.02,832,Regular Season
1641739,Toumani Camara,POR,-0.48,0.47,-0.01,2024-25,-0.47,0.45,-0.02,5310,Regular Season
1641732,Colby Jones,WAS,-0.75,0.74,-0.01,2024-25,-0.76,0.76,0.0,1050,Regular Season
202331,Paul George,PHI,-0.6,0.58,-0.02,2024-25,-0.6,0.61,0.01,2746,Regular Season
201143,Al Horford,BOS,-0.31,0.28,-0.03,2024-25,-0.3,0.31,0.01,3384,Regular Season
1630578,Alperen Sengun,HOU,-0.2,0.17,-0.03,2024-25,-0.19,0.12,-0.07,4978,Regular Season
1630165,Killian Hayes,BKN,0.04,-0.07,-0.03,2024-25,0.06,-0.07,-0.01,342,Regular Season
1642349,Ajay Mitchell,OKC,-0.22,0.17,-0.05,2024-25,-0.23,0.13,-0.1,1240,Regular Season
1629622,Max Strus,CLE,0.32,-0.38,-0.06,2024-25,0.33,-0.37,-0.04,2694,Regular Season
1629731,Dean Wade,CLE,-0.36,0.3,-0.06,2024-25,-0.35,0.3,-0.05,2631,Regular Season
1626153,Delon Wright,NYK,-0.79,0.73,-0.06,2024-25,-0.75,0.79,0.04,1290,Regular Season
1630556,Kessler Edwards,DAL,-0.57,0.5,-0.07,2024-25,-0.59,0.47,-0.12,1276,Regular Season
1642399,Jesse Edwards,MIN,-0.59,0.52,-0.07,2024-25,-0.58,0.13,-0.45,10,Regular Season
1642530,Yuki Kawamura,MEM,0.27,-0.34,-0.07,2024-25,0.3,-0.37,-0.07,196,Regular Season
203482,Kelly Olynyk,NOP,-0.08,0.0,-0.08,2024-25,-0.08,-0.02,-0.1,1848,Regular Season
1630549,Day'Ron Sharpe,BKN,-0.26,0.17,-0.09,2024-25,-0.23,0.13,-0.1,1825,Regular Season
203939,Dwight Powell,DAL,-0.46,0.35,-0.11,2024-25,-0.47,0.2,-0.27,1146,Regular Season
1631255,Karlo Matković,NOP,-0.42,0.31,-0.11,2024-25,-0.44,0.28,-0.16,1664,Regular Season
1641796,Pelle Larsson,MIA,-0.23,0.11,-0.12,2024-25,-0.23,0.03,-0.2,1580,Regular Season
1641890,Tyler Smith,MIL,0.11,-0.23,-0.12,2024-25,0.11,-0.2,-0.09,254,Regular Season
203484,Kentavious Caldwell-Pope,MEM,-0.49,0.36,-0.13,2024-25,-0.49,0.36,-0.13,4590,Regular Season
1641716,Jarace Walker,IND,-0.57,0.44,-0.13,2024-25,-0.59,0.47,-0.12,2508,Regular Season
1626156,D'Angelo Russell,BKN,-0.12,-0.01,-0.13,2024-25,-0.08,-0.02,-0.1,3078,Regular Season
1628374,Lauri Markkanen,UTA,0.2,-0.35,-0.15,2024-25,0.22,-0.36,-0.14,3118,Regular Season
1630183,Jaden McDaniels,MIN,-0.57,0.42,-0.15,2024-25,-0.57,0.4,-0.17,5346,Regular Season
1630215,Jared Butler,PHI,0.22,-0.37,-0.15,2024-25,0.23,-0.39,-0.16,2221,Regular Season
