PLAYER_ID,HX,HY,FGA,FGM,FG3A,FG3M,SEASON_TYPE
0,-65.0,112.5,1564,703,0,0,Regular Season
0,238.2,112.5,1347,509,1347,509,Regular Season
0,-238.2,112.5,1297,471,1297,471,Regular Season
0,-216.5,75.0,1296,531,1217,497,Regular Season
0,86.6,75.0,1097,475,0,0,Regular Season
0,-86.6,75.0,1084,436,0,0,Regular Season
0,43.3,150.0,1028,457,0,0,Regular Season
0,86.6,150.0,1026,422,0,0,Regular Season
0,108.3,37.5,1017,442,0,0,Regular Season
0,-43.3,150.0,962,436,0,0,Regular Season
0,-86.6,150.0,951,394,0,0,Regular Season
0,-108.3,37.5,892,388,0,0,Regular Season
0,-173.2,150.0,860,323,718,265,Regular Season
0,86.6,0.0,854,377,0,0,Regular Season
0,108.3,112.5,835,364,0,0,Regular Season
0,-108.3,112.5,823,329,0,0,Regular Season
0,-238.2,-37.5,810,322,810,322,Regular Season
0,-86.6,0.0,800,349,0,0,Regular Season
0,-151.6,262.5,734,230,734,230,Regular Season
0,129.9,0.0,703,285,0,0,Regular Season
0,-129.9,0.0,665,300,0,0,Regular Season
0,0.0,300.0,656,233,656,233,Regular Season
0,151.6,262.5,640,179,640,179,Regular Season
0,-21.7,187.5,622,261,0,0,Regular Season
0,21.7,187.5,611,252,0,0,Regular Season
0,173.2,150.0,548,207,461,176,Regular Season
0,-129.9,75.0,542,210,0,0,Regular Season
0,-151.6,37.5,531,225,0,0,Regular Season
0,-129.9,150.0,517,203,0,0,Regular Season
0,129.9,75.0,503,214,0,0,Regular Season
0,129.9,150.0,462,181,0,0,Regular Season
0,151.6,37.5,431,180,0,0,Regular Season
0,65.0,187.5,424,171,0,0,Regular Season
0,-65.0,187.5,422,149,0,0,Regular Season
0,-43.3,225.0,421,146,316,118,Regular Season
0,-194.9,112.5,366,151,281,110,Regular Season
0,-259.8,0.0,353,134,353,134,Regular Season
0,151.6,112.5,344,136,0,0,Regular Season
0,-43.3,300.0,343,108,343,108,Regular Season
0,43.3,225.0,342,126,248,92,Regular Season
0,-151.6,112.5,340,141,0,0,Regular Season
0,0.0,225.0,337,127,163,63,Regular Season
0,43.3,300.0,306,89,306,89,Regular Season
0,108.3,187.5,293,105,0,0,Regular Season
0,259.8,0.0,293,121,293,121,Regular Season
0,238.2,-37.5,290,117,290,117,Regular Season
0,-108.3,187.5,287,112,0,0,Regular Season
0,194.9,112.5,263,89,201,68,Regular Season
0,173.2,0.0,257,115,0,0,Regular Season
0,-173.2,0.0,253,114,0,0,Regular Season
0,86.6,300.0,218,56,218,56,Regular Season
0,-86.6,300.0,218,77,218,77,Regular Season
0,-194.9,37.5,176,67,0,0,Regular Season
0,173.2,75.0,165,62,0,0,Regular Season
0,-173.2,75.0,164,64,0,0,Regular Season
0,194.9,37.5,143,57,0,0,Regular Season
0,-129.9,300.0,121,32,121,32,Regular Season
0,-216.5,225.0,120,42,120,42,Regular Season
0,-194.9,262.5,110,37,110,37,Regular Season
0,129.9,300.0,108,34,108,34,Regular Season
0,259.8,75.0,104,45,104,45,Regular Season
0,194.9,262.5,93,24,93,24,Regular Season
0,216.5,225.0,88,27,88,27,Regular Season
0,-259.8,75.0,76,35,76,35,Regular Season
0,173.2,300.0,56,15,56,15,Regular Season
0,-238.2,187.5,52,18,52,18,Regular Season
0,-173.2,300.0,44,10,44,10,Regular Season
0,238.2,187.5,38,10,38,10,Regular Season
0,-108.3,-37.5,31,12,0,0,Regular Season
0,-151.6,-37.5,29,13,0,0,Regular Season
0,21.7,337.5,28,8,28,8,Regular Season
0,108.3,-37.5,27,12,0,0,Regular Season
0,151.6,-37.5,25,14,0,0,Regular Season
2544,0.0,0.0,235,188,0,0,Regular Season
2544,-21.7,37.5,105,62,0,0,Regular Season
2544,21.7,37.5,95,59,0,0,Regular Season
2544,-129.9,225.0,31,10,31,10,Regular Season
2544,-21.7,262.5,29,11,29,11,Regular Season
2544,21.7,262.5,28,9,28,9,Regular Season
2544,-108.3,262.5,28,7,28,7,Regular Season
2544,-43.3,0.0,28,15,0,0,Regular Season
2544,-65.0,37.5,25,12,0,0,Regular Season
2544,43.3,0.0,23,8,0,0,Regular Season
2544,0.0,75.0,23,8,0,0,Regular Season
2544,-21.7,112.5,22,10,0,0,Regular Season
2544,-43.3,75.0,21,5,0,0,Regular Season
2544,-65.0,262.5,21,6,21,6,Regular Season
2544,-194.9,187.5,20,9,20,9,Regular Season
2544,129.9,225.0,20,10,20,10,Regular Season
2544,65.0,37.5,19,8,0,0,Regular Season
2544,-173.2,225.0,17,5,17,5,Regular Season
2544,-65.0,112.5,16,9,0,0,Regular Season
2544,-151.6,37.5,14,6,0,0,Regular Season
2544,65.0,262.5,14,9,14,9,Regular Season
2544,-151.6,262.5,14,9,14,9,Regular Season
2544,108.3,262.5,14,9,14,9,Regular Season
2544,43.3,75.0,14,7,0,0,Regular Season
2544,-86.6,150.0,14,7,0,0,Regular Season
2544,-21.7,187.5,13,7,0,0,Regular Season
2544,-129.9,0.0,12,6,0,0,Regular Season
2544,-151.6,187.5,12,4,11,4,Regular Season
2544,86.6,150.0,11,3,0,0,Regular Season
2544,-108.3,112.5,11,6,0,0,Regular Season
2544,0.0,300.0,11,4,11,4,Regular Season
2544,-43.3,300.0,11,6,11,6,Regular Season
2544,-238.2,37.5,11,4,11,4,Regular Season
2544,151.6,187.5,10,2,9,2,Regular Season
2544,-129.9,150.0,10,5,0,0,Regular Season
2544,173.2,225.0,10,2,10,2,Regular Season
2544,-86.6,0.0,9,6,0,0,Regular Season
2544,108.3,112.5,9,5,0,0,Regular Season
2544,-65.0,187.5,9,0,0,0,Regular Season
2544,-216.5,0.0,9,3,9,3,Regular Season
2544,-86.6,75.0,9,2,0,0,Regular Season
2544,-173.2,0.0,9,6,0,0,Regular Season
2544,129.9,150.0,8,0,0,0,Regular Season
2544,-108.3,37.5,8,3,0,0,Regular Season
2544,0.0,225.0,8,4,2,1,Regular Season
2544,65.0,112.5,7,4,0,0,Regular Season
2544,194.9,187.5,7,3,7,3,Regular Season
2544,216.5,0.0,7,2,5,2,Regular Season
2544,216.5,150.0,7,2,7,2,Regular Season
2544,65.0,187.5,7,2,0,0,Regular Season
2544,-216.5,150.0,7,4,7,4,Regular Season
2544,21.7,112.5,7,5,0,0,Regular Season
2544,-86.6,225.0,7,1,6,1,Regular Season
2544,129.9,0.0,7,5,0,0,Regular Season
2544,86.6,225.0,6,1,6,1,Regular Season
2544,129.9,75.0,6,2,0,0,Regular Season
2544,21.7,187.5,6,6,0,0,Regular Season
2544,238.2,37.5,6,1,6,1,Regular Season
2544,-194.9,37.5,5,2,0,0,Regular Season
2544,151.6,37.5,5,2,0,0,Regular Season
2544,173.2,75.0,5,3,0,0,Regular Season
2544,216.5,75.0,5,2,4,2,Regular Season
2544,0.0,150.0,5,4,0,0,Regular Season
2544,-43.3,225.0,4,3,4,3,Regular Season
2544,151.6,112.5,4,1,0,0,Regular Season
2544,-238.2,112.5,4,2,4,2,Regular Season
2544,-43.3,150.0,4,3,0,0,Regular Season
2544,-151.6,112.5,4,1,0,0,Regular Season
2544,-173.2,75.0,3,2,0,0,Regular Season
2544,86.6,300.0,3,0,3,0,Regular Season
2544,-86.6,300.0,3,1,3,1,Regular Season
2544,-173.2,150.0,3,1,3,1,Regular Season
2544,-216.5,75.0,3,2,3,2,Regular Season
2544,108.3,37.5,3,2,0,0,Regular Season
2544,86.6,75.0,3,0,0,0,Regular Season
101108,-129.9,225.0,37,10,37,10,Regular Season
101108,21.7,262.5,34,12,34,12,Regular Season
101108,129.9,225.0,32,14,32,14,Regular Season
101108,-21.7,262.5,25,7,25,7,Regular Season
101108,-65.0,262.5,22,13,22,13,Regular Season
101108,0.0,150.0,22,11,0,0,Regular Season
101108,86.6,225.0,21,5,21,5,Regular Season
101108,65.0,112.5,18,6,0,0,Regular Season
101108,-86.6,225.0,17,6,17,6,Regular Season
101108,0.0,0.0,15,12,0,0,Regular Season
101108,-151.6,187.5,15,9,15,9,Regular Season
101108,-216.5,0.0,15,4,15,4,Regular Season
101108,151.6,187.5,14,4,14,4,Regular Season
101108,21.7,112.5,13,8,0,0,Regular Season
101108,108.3,112.5,13,8,0,0,Regular Season
101108,65.0,262.5,13,7,13,7,Regular Season
101108,86.6,150.0,12,7,0,0,Regular Season
101108,-108.3,262.5,12,5,12,5,Regular Season
101108,-216.5,150.0,11,4,11,4,Regular Season
101108,-194.9,187.5,11,4,11,4,Regular Season
101108,216.5,0.0,11,3,11,3,Regular Season
101108,108.3,262.5,9,3,9,3,Regular Season
101108,238.2,37.5,9,4,9,4,Regular Season
101108,-173.2,225.0,8,4,8,4,Regular Season
101108,43.3,150.0,8,5,0,0,Regular Season
101108,129.9,0.0,8,4,0,0,Regular Season
101108,-173.2,150.0,7,4,7,4,Regular Season
101108,194.9,187.5,6,1,6,1,Regular Season
101108,129.9,75.0,6,3,0,0,Regular Season
101108,-238.2,37.5,6,2,6,2,Regular Season
101108,-21.7,112.5,6,3,0,0,Regular Season
101108,129.9,150.0,5,0,0,0,Regular Season
101108,86.6,75.0,5,3,0,0,Regular Season
101108,43.3,75.0,5,3,0,0,Regular Season
101108,21.7,187.5,5,2,0,0,Regular Season
101108,216.5,75.0,4,3,4,3,Regular Season
101108,-65.0,112.5,4,2,0,0,Regular Season
101108,173.2,225.0,4,2,4,2,Regular Season
101108,-21.7,187.5,4,3,0,0,Regular Season
101108,86.6,0.0,4,1,0,0,Regular Season
101108,-108.3,112.5,4,2,0,0,Regular Season
101108,-86.6,150.0,4,1,0,0,Regular Season
101108,173.2,150.0,4,2,4,2,Regular Season
101108,151.6,37.5,4,2,0,0,Regular Season
101108,108.3,37.5,4,3,0,0,Regular Season
101108,-129.9,0.0,4,2,0,0,Regular Season
101108,173.2,0.0,3,2,0,0,Regular Season
101108,0.0,75.0,3,1,0,0,Regular Season
101108,-238.2,112.5,3,2,3,2,Regular Season
101108,-151.6,262.5,3,1,3,1,Regular Season
101108,-216.5,75.0,3,1,3,1,Regular Season
101108,21.7,37.5,3,2,0,0,Regular Season
101108,-129.9,75.0,3,1,0,0,Regular Season
101108,-43.3,75.0,3,3,0,0,Regular Season
200768,129.9,225.0,7,2,7,2,Regular Season
200768,-129.9,225.0,7,2,7,2,Regular Season
200768,216.5,75.0,7,4,7,4,Regular Season
200768,0.0,0.0,5,3,0,0,Regular Season
200768,-216.5,0.0,5,1,5,1,Regular Season
200768,21.7,262.5,4,0,4,0,Regular Season
200768,-194.9,187.5,4,3,4,3,Regular Season
200768,151.6,187.5,4,2,4,2,Regular Season
200768,21.7,37.5,3,2,0,0,Regular Season
200768,-238.2,37.5,3,1,3,1,Regular Season
200768,-173.2,225.0,3,1,3,1,Regular Season
200768,-86.6,225.0,3,1,3,1,Regular Season
200768,194.9,187.5,3,0,3,0,Regular Season
200768,173.2,225.0,3,2,3,2,Regular Season
200768,238.2,37.5,3,2,3,2,Regular Season
200768,-21.7,112.5,3,3,0,0,Regular Season
200768,-108.3,262.5,3,1,3,1,Regular Season
200768,-65.0,262.5,3,0,3,0,Regular Season
200768,0.0,75.0,3,0,0,0,Regular Season
201142,0.0,0.0,68,60,0,0,Regular Season
201142,65.0,112.5,48,23,0,0,Regular Season
201142,21.7,37.5,46,30,0,0,Regular Season
201142,-21.7,112.5,42,21,0,0,Regular Season
201142,21.7,112.5,39,22,0,0,Regular Season
201142,-129.9,225.0,37,15,37,15,Regular Season
201142,-21.7,37.5,35,18,0,0,Regular Season
201142,-65.0,112.5,31,18,0,0,Regular Season
201142,43.3,75.0,29,16,0,0,Regular Season
201142,238.2,37.5,28,14,28,14,Regular Season
201142,-43.3,75.0,27,16,0,0,Regular Season
201142,0.0,75.0,25,12,0,0,Regular Season
201142,108.3,112.5,24,10,0,0,Regular Season
201142,108.3,37.5,23,12,0,0,Regular Season
201142,-216.5,0.0,22,11,22,11,Regular Season
201142,0.0,150.0,22,14,0,0,Regular Season
201142,129.9,225.0,21,11,21,11,Regular Season
201142,21.7,262.5,20,7,20,7,Regular Season
201142,-108.3,112.5,19,9,0,0,Regular Season
201142,-21.7,262.5,18,9,18,9,Regular Season
201142,173.2,225.0,18,5,18,5,Regular Season
201142,65.0,262.5,17,4,17,4,Regular Season
201142,-86.6,75.0,17,8,0,0,Regular Season
201142,86.6,150.0,17,11,0,0,Regular Season
201142,-151.6,187.5,16,10,16,10,Regular Season
201142,-65.0,37.5,16,11,0,0,Regular Season
201142,86.6,75.0,16,7,0,0,Regular Season
201142,-238.2,37.5,15,7,15,7,Regular Season
201142,43.3,150.0,15,8,0,0,Regular Season
201142,-86.6,225.0,14,6,14,6,Regular Season
201142,108.3,262.5,14,6,14,6,Regular Season
201142,65.0,37.5,14,9,0,0,Regular Season
201142,-65.0,262.5,14,7,14,7,Regular Season
201142,-194.9,187.5,13,6,13,6,Regular Season
201142,43.3,0.0,12,7,0,0,Regular Season
201142,-43.3,0.0,12,6,0,0,Regular Season
201142,129.9,75.0,12,7,0,0,Regular Season
201142,194.9,187.5,12,3,12,3,Regular Season
201142,-151.6,37.5,12,7,0,0,Regular Season
201142,-129.9,75.0,11,5,0,0,Regular Season
201142,86.6,0.0,11,7,0,0,Regular Season
201142,216.5,0.0,11,5,11,5,Regular Season
201142,-43.3,150.0,11,6,0,0,Regular Season
201142,-108.3,37.5,11,5,0,0,Regular Season
201142,151.6,187.5,10,3,10,3,Regular Season
201142,129.9,0.0,10,6,0,0,Regular Season
201142,-86.6,150.0,9,7,0,0,Regular Season
201142,86.6,225.0,8,1,8,1,Regular Season
201142,-216.5,150.0,8,1,8,1,Regular Season
201142,-129.9,0.0,7,3,0,0,Regular Season
201142,-173.2,150.0,6,3,5,2,Regular Season
201142,-86.6,0.0,6,4,0,0,Regular Season
201142,-129.9,150.0,5,2,0,0,Regular Season
201142,173.2,0.0,5,3,0,0,Regular Season
201142,0.0,300.0,5,2,5,2,Regular Season
201142,-151.6,112.5,5,4,0,0,Regular Season
201142,151.6,112.5,5,0,0,0,Regular Season
201142,216.5,75.0,5,1,5,1,Regular Season
201142,151.6,37.5,5,2,0,0,Regular Season
201142,-21.7,187.5,5,1,0,0,Regular Season
201142,238.2,112.5,5,4,5,4,Regular Season
201142,-238.2,112.5,5,2,5,2,Regular Season
201142,216.5,150.0,4,2,4,2,Regular Season
201142,65.0,187.5,4,2,0,0,Regular Season
201142,129.9,150.0,4,2,0,0,Regular Season
201142,151.6,262.5,4,2,4,2,Regular Season
201142,173.2,150.0,4,2,3,1,Regular Season
201142,-108.3,262.5,3,2,3,2,Regular Season
201142,259.8,0.0,3,2,3,2,Regular Season
201142,21.7,187.5,3,3,0,0,Regular Season
201142,-173.2,225.0,3,2,3,2,Regular Season
201142,-216.5,75.0,3,2,3,2,Regular Season
201143,0.0,0.0,46,35,0,0,Regular Season
201143,129.9,225.0,27,9,27,9,Regular Season
201143,238.2,37.5,26,11,26,11,Regular Season
201143,21.7,37.5,25,14,0,0,Regular Season
201143,216.5,0.0,21,7,21,7,Regular Season
201143,-238.2,37.5,19,11,19,11,Regular Season
201143,-216.5,0.0,18,3,18,3,Regular Season
201143,194.9,187.5,16,4,16,4,Regular Season
201143,151.6,187.5,14,6,14,6,Regular Season
201143,-129.9,225.0,14,9,14,9,Regular Season
201143,216.5,75.0,14,4,14,4,Regular Season
201143,43.3,0.0,14,6,0,0,Regular Season
201143,-151.6,187.5,11,1,11,1,Regular Season
201143,21.7,262.5,11,2,11,2,Regular Season
201143,-194.9,187.5,11,4,11,4,Regular Season
201143,-21.7,37.5,11,5,0,0,Regular Season
201143,65.0,262.5,11,3,11,3,Regular Season
201143,-108.3,262.5,10,3,10,3,Regular Season
201143,0.0,75.0,10,5,0,0,Regular Season
201143,-21.7,262.5,10,3,10,3,Regular Season
201143,-65.0,262.5,9,5,9,5,Regular Season
201143,65.0,37.5,8,3,0,0,Regular Season
201143,-86.6,225.0,8,4,8,4,Regular Season
201143,108.3,262.5,8,3,8,3,Regular Season
201143,238.2,112.5,8,1,8,1,Regular Season
201143,-216.5,150.0,8,4,8,4,Regular Season
201143,43.3,75.0,7,3,0,0,Regular Season
201143,86.6,225.0,6,1,6,1,Regular Season
201143,-216.5,75.0,6,3,4,3,Regular Season
201143,173.2,225.0,6,3,6,3,Regular Season
201143,-173.2,225.0,5,2,5,2,Regular Season
201143,-43.3,0.0,4,2,0,0,Regular Season
201143,216.5,150.0,3,1,3,1,Regular Season
201143,21.7,112.5,3,1,0,0,Regular Season
201143,43.3,225.0,3,1,2,1,Regular Season
201144,129.9,225.0,26,7,26,7,Regular Season
201144,0.0,0.0,26,18,0,0,Regular Season
201144,216.5,0.0,21,8,20,8,Regular Season
201144,-216.5,0.0,19,8,19,8,Regular Season
201144,-21.7,37.5,19,7,0,0,Regular Season
201144,-129.9,225.0,18,6,18,6,Regular Season
201144,238.2,37.5,18,12,18,12,Regular Season
201144,21.7,37.5,15,5,0,0,Regular Season
201144,-65.0,262.5,15,7,15,7,Regular Season
201144,151.6,187.5,15,8,15,8,Regular Season
201144,21.7,262.5,14,5,14,5,Regular Season
201144,-238.2,37.5,13,8,13,8,Regular Season
201144,-86.6,225.0,13,5,12,5,Regular Season
201144,-194.9,187.5,12,5,12,5,Regular Season
201144,194.9,187.5,12,4,12,4,Regular Season
201144,86.6,225.0,12,3,10,3,Regular Season
201144,0.0,75.0,12,4,0,0,Regular Season
201144,43.3,75.0,11,3,0,0,Regular Season
201144,21.7,112.5,11,2,0,0,Regular Season
201144,-151.6,187.5,11,2,11,2,Regular Season
201144,65.0,262.5,9,3,9,3,Regular Season
201144,-21.7,262.5,7,3,7,3,Regular Season
201144,-108.3,262.5,7,3,7,3,Regular Season
201144,-43.3,0.0,7,3,0,0,Regular Season
201144,173.2,225.0,7,3,7,3,Regular Season
201144,216.5,150.0,6,2,6,2,Regular Season
201144,216.5,75.0,6,3,5,3,Regular Season
201144,-216.5,75.0,6,2,6,2,Regular Season
201144,-21.7,112.5,6,4,0,0,Regular Season
201144,238.2,112.5,6,3,6,3,Regular Season
201144,173.2,150.0,6,2,6,2,Regular Season
201144,-43.3,75.0,6,2,0,0,Regular Season
201144,108.3,262.5,5,2,5,2,Regular Season
201144,-108.3,37.5,5,3,0,0,Regular Season
201144,-216.5,150.0,5,3,5,3,Regular Season
201144,-173.2,150.0,4,2,3,2,Regular Season
201144,-65.0,37.5,4,2,0,0,Regular Season
201144,-65.0,112.5,4,1,0,0,Regular Season
201144,86.6,75.0,4,3,0,0,Regular Season
201144,238.2,-37.5,4,2,4,2,Regular Season
201144,43.3,0.0,3,0,0,0,Regular Season
201144,-194.9,112.5,3,1,3,1,Regular Season
201145,0.0,0.0,13,11,0,0,Regular Season
201145,238.2,37.5,13,7,13,7,Regular Season
201145,-216.5,0.0,13,4,13,4,Regular Season
201145,-151.6,187.5,6,1,6,1,Regular Season
201145,216.5,0.0,5,0,5,0,Regular Season
201145,21.7,37.5,5,3,0,0,Regular Season
201145,-238.2,37.5,4,2,4,2,Regular Season
201145,108.3,37.5,3,2,0,0,Regular Season
201145,151.6,187.5,3,1,3,1,Regular Season
201145,238.2,112.5,3,0,3,0,Regular Season
201145,-216.5,75.0,3,0,3,0,Regular Season
201145,-65.0,112.5,3,1,0,0,Regular Season
201145,-21.7,262.5,3,0,3,0,Regular Season
201145,129.9,225.0,3,1,3,1,Regular Season
201566,0.0,0.0,190,133,0,0,Regular Season
201566,-21.7,37.5,76,32,0,0,Regular Season
201566,21.7,37.5,67,36,0,0,Regular Season
201566,238.2,37.5,29,15,29,15,Regular Season
201566,-43.3,0.0,27,18,0,0,Regular Season
201566,43.3,0.0,26,11,0,0,Regular Season
201566,-238.2,37.5,23,10,23,10,Regular Season
201566,-194.9,187.5,21,7,21,7,Regular Season
201566,-216.5,0.0,18,5,18,5,Regular Season
201566,-151.6,187.5,17,3,17,3,Regular Season
201566,-65.0,37.5,16,4,0,0,Regular Season
201566,216.5,0.0,13,6,13,6,Regular Season
201566,21.7,262.5,13,5,13,5,Regular Season
201566,-129.9,225.0,13,2,13,2,Regular Season
201566,-216.5,150.0,13,2,13,2,Regular Season
201566,0.0,75.0,12,8,0,0,Regular Season
201566,216.5,75.0,12,5,12,5,Regular Season
201566,129.9,225.0,10,6,10,6,Regular Season
201566,-151.6,112.5,10,3,0,0,Regular Season
201566,-21.7,262.5,8,1,8,1,Regular Season
201566,-108.3,262.5,8,1,8,1,Regular Season
201566,43.3,75.0,8,1,0,0,Regular Season
201566,21.7,112.5,7,1,0,0,Regular Season
201566,65.0,262.5,7,2,7,2,Regular Season
201566,151.6,187.5,7,1,7,1,Regular Season
201566,216.5,150.0,6,1,6,1,Regular Season
201566,-43.3,75.0,6,2,0,0,Regular Season
201566,86.6,225.0,6,1,6,1,Regular Season
201566,-21.7,112.5,6,1,0,0,Regular Season
201566,-108.3,112.5,6,1,0,0,Regular Season
201566,65.0,37.5,6,5,0,0,Regular Season
201566,108.3,262.5,6,2,6,2,Regular Season
201566,173.2,225.0,6,0,6,0,Regular Season
201566,-129.9,75.0,6,1,0,0,Regular Season
201566,86.6,75.0,5,0,0,0,Regular Season
201566,-86.6,225.0,5,1,5,1,Regular Season
201566,-173.2,225.0,5,2,5,2,Regular Season
201566,0.0,150.0,5,1,0,0,Regular Season
201566,-108.3,37.5,4,3,0,0,Regular Season
201566,-129.9,150.0,4,2,0,0,Regular Season
201566,-43.3,225.0,4,2,2,2,Regular Season
201566,-238.2,112.5,4,0,4,0,Regular Season
201566,-216.5,75.0,4,2,4,2,Regular Season
201566,-65.0,262.5,4,0,4,0,Regular Season
201566,194.9,187.5,4,3,4,3,Regular Season
201566,108.3,112.5,3,1,0,0,Regular Season
201566,-173.2,150.0,3,2,3,2,Regular Season
201566,-194.9,112.5,3,0,2,0,Regular Season
201566,-65.0,112.5,3,2,0,0,Regular Season
201566,-86.6,75.0,3,0,0,0,Regular Season
201566,86.6,150.0,3,1,0,0,Regular Season
201566,173.2,150.0,3,3,3,3,Regular Season
201566,65.0,112.5,3,0,0,0,Regular Season
201566,-86.6,150.0,3,2,0,0,Regular Season
201566,-43.3,150.0,3,0,0,0,Regular Season
201566,238.2,112.5,3,1,3,1,Regular Season
201566,151.6,112.5,3,1,0,0,Regular Season
201566,-238.2,-37.5,3,0,3,0,Regular Season
201567,0.0,0.0,20,7,0,0,Regular Season
201567,-216.5,0.0,7,3,7,3,Regular Season
201567,-86.6,225.0,7,3,7,3,Regular Season
201567,21.7,37.5,6,3,0,0,Regular Season
201567,21.7,262.5,6,2,6,2,Regular Season
201567,-21.7,37.5,5,1,0,0,Regular Season
201567,43.3,0.0,5,2,0,0,Regular Season
201567,-194.9,187.5,4,2,4,2,Regular Season
201567,-21.7,262.5,4,3,4,3,Regular Season
201567,-173.2,150.0,3,0,3,0,Regular Season
201567,-65.0,262.5,3,2,3,2,Regular Season
201567,-238.2,37.5,3,0,3,0,Regular Season
201567,151.6,187.5,3,2,3,2,Regular Season
201567,-129.9,225.0,3,0,3,0,Regular Season
201569,0.0,0.0,22,15,0,0,Regular Season
201569,173.2,225.0,15,5,15,5,Regular Season
201569,21.7,37.5,13,4,0,0,Regular Season
201569,194.9,187.5,11,6,11,6,Regular Season
201569,65.0,262.5,8,2,8,2,Regular Season
201569,0.0,75.0,7,2,0,0,Regular Season
201569,-216.5,0.0,7,5,7,5,Regular Season
201569,129.9,225.0,6,3,6,3,Regular Season
201569,43.3,0.0,6,0,0,0,Regular Season
201569,-108.3,262.5,6,4,6,4,Regular Season
201569,21.7,262.5,6,2,6,2,Regular Season
201569,151.6,262.5,5,2,5,2,Regular Season
201569,43.3,300.0,5,2,5,2,Regular Season
201569,238.2,37.5,5,2,5,2,Regular Season
201569,-21.7,37.5,5,3,0,0,Regular Season
201569,-151.6,187.5,5,3,5,3,Regular Season
201569,216.5,150.0,4,1,4,1,Regular Season
201569,151.6,187.5,4,0,4,0,Regular Season
201569,-151.6,262.5,4,2,4,2,Regular Season
201569,-173.2,225.0,4,3,4,3,Regular Season
201569,-43.3,0.0,3,2,0,0,Regular Season
201569,-129.9,225.0,3,1,3,1,Regular Season
201569,-216.5,150.0,3,1,3,1,Regular Season
201569,-21.7,262.5,3,2,3,2,Regular Season
201569,-238.2,37.5,3,0,3,0,Regular Season
201569,-194.9,187.5,3,1,3,1,Regular Season
201569,-43.3,300.0,3,0,3,0,Regular Season
201572,0.0,0.0,152,120,0,0,Regular Season
201572,129.9,225.0,46,20,46,20,Regular Season
201572,21.7,37.5,39,26,0,0,Regular Season
201572,21.7,112.5,27,14,0,0,Regular Season
201572,-129.9,225.0,26,7,26,7,Regular Season
201572,-21.7,37.5,24,18,0,0,Regular Season
201572,108.3,262.5,23,10,23,10,Regular Season
201572,0.0,75.0,22,9,0,0,Regular Season
201572,-21.7,262.5,21,8,21,8,Regular Season
201572,-65.0,262.5,19,7,19,7,Regular Season
201572,173.2,225.0,17,3,17,3,Regular Season
201572,21.7,262.5,17,9,17,9,Regular Season
201572,86.6,225.0,15,7,15,7,Regular Season
201572,65.0,262.5,15,4,15,4,Regular Season
201572,-173.2,225.0,14,6,14,6,Regular Season
201572,0.0,150.0,14,8,0,0,Regular Season
201572,194.9,187.5,13,3,13,3,Regular Season
201572,-108.3,262.5,12,2,12,2,Regular Season
201572,-216.5,0.0,12,5,11,5,Regular Season
201572,43.3,0.0,12,5,0,0,Regular Season
201572,-21.7,112.5,12,6,0,0,Regular Season
201572,216.5,150.0,11,6,11,6,Regular Season
201572,-194.9,187.5,11,4,11,4,Regular Season
201572,151.6,262.5,11,4,11,4,Regular Season
201572,65.0,37.5,9,5,0,0,Regular Season
