PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2M,FG3M,FG3A,CLOSE_DEF,SEASON_TYPE
1626204,Larry Nance Jr.,NOP,61,0.137,22,33,0.667,0.667,22,0,0,VERY_TIGHT,Regular Season
1630570,Trendon Watford,BKN,61,0.113,21,33,0.636,0.636,21,0,0,VERY_TIGHT,Regular Season
1626174,Christian Wood,LAL,49,0.129,18,33,0.545,0.545,18,0,0,VERY_TIGHT,Regular Season
1630192,Zeke Nnaji,DEN,56,0.226,16,33,0.485,0.485,16,0,0,VERY_TIGHT,Regular Season
203486,Mason Plumlee,LAC,46,0.209,19,32,0.594,0.594,19,0,0,VERY_TIGHT,Regular Season
1626145,Tyus Jones,WAS,66,0.048,14,32,0.438,0.438,14,0,0,VERY_TIGHT,Regular Season
1630533,Ziaire Williams,MEM,51,0.085,10,32,0.313,0.313,10,0,0,VERY_TIGHT,Regular Season
201143,Al Horford,BOS,64,0.076,18,31,0.581,0.581,18,0,0,VERY_TIGHT,Regular Season
1628989,Kevin Huerter,SAC,64,0.056,16,31,0.516,0.548,14,2,3,VERY_TIGHT,Regular Season
1629022,Lonnie Walker IV,BKN,57,0.065,16,31,0.516,0.532,15,1,2,VERY_TIGHT,Regular Season
203110,Draymond Green,GSW,54,0.087,14,31,0.452,0.452,14,0,0,VERY_TIGHT,Regular Season
1641710,Anthony Black,ORL,69,0.126,14,31,0.452,0.452,14,0,0,VERY_TIGHT,Regular Season
1630230,Naji Marshall,NOP,65,0.085,10,31,0.323,0.323,10,0,0,VERY_TIGHT,Regular Season
1630209,Omer Yurtseven,UTA,47,0.163,18,30,0.6,0.6,18,0,0,VERY_TIGHT,Regular Season
1627777,Georges Niang,CLE,82,0.047,16,30,0.533,0.533,16,0,0,VERY_TIGHT,Regular Season
