PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_IPM,D_IPM,IPM,POSS,SEASON,SEASON_TYPE
203497,R. Gobert,UTA,1.52,3.97,5.49,9143,2020-21,Regular Season
202695,K. Leonard,LAC,4.17,1.22,5.39,7223,2020-21,Regular Season
203954,J. Embiid,PHI,3.07,1.21,4.28,6651,2020-21,Regular Season
201142,K. Durant,BKN,3.32,0.68,4.0,4980,2020-21,Regular Season
201144,M. Conley,UTA,1.84,2.06,3.9,6247,2020-21,Regular Season
203507,G. Antetokounmpo,MIL,2.06,1.83,3.89,8708,2020-21,Regular Season
2544,L. James,LAL,2.18,1.54,3.72,6283,2020-21,Regular Season
203999,N. Jokić,DEN,4.26,-0.61,3.65,10193,2020-21,Regular Season
201939,S. Curry,GSW,3.82,-0.27,3.55,9484,2020-21,Regular Season
202710,J. Butler III,MIA,1.84,1.7,3.54,7111,2020-21,Regular Season
202331,P. George,LAC,1.61,1.6,3.21,7399,2020-21,Regular Season
203991,C. Capela,ATL,0.86,2.23,3.09,7823,2020-21,Regular Season
101108,C. Paul,PHX,1.78,0.87,2.65,8984,2020-21,Regular Season
201152,T. Young,CHI,2.57,0.08,2.65,6837,2020-21,Regular Season
203081,D. Lillard,POR,4.11,-1.56,2.55,10128,2020-21,Regular Season
203110,D. Green,GSW,1.58,0.91,2.49,8618,2020-21,Regular Season
1626157,K. Towns,MIN,2.54,-0.05,2.49,7210,2020-21,Regular Season
201950,J. Holiday,MIL,1.88,0.59,2.47,8268,2020-21,Regular Season
1629029,L. Dončić,DAL,3.04,-0.75,2.29,9367,2020-21,Regular Season
1628969,M. Bridges,PHX,1.49,0.68,2.17,9609,2020-21,Regular Season
1629627,Z. Williamson,NOP,2.64,-0.5,2.14,8642,2020-21,Regular Season
204060,J. Ingles,UTA,1.57,0.57,2.14,7818,2020-21,Regular Season
1626220,R. O'Neale,UTA,0.87,1.27,2.14,9302,2020-21,Regular Season
202681,K. Irving,BKN,2.79,-0.66,2.13,7999,2020-21,Regular Season
1628449,C. Boucher,TOR,1.75,0.27,2.02,6066,2020-21,Regular Season
204456,T. McConnell,IND,1.25,0.73,1.98,7785,2020-21,Regular Season
1629008,M. Porter Jr.,DEN,2.52,-0.54,1.98,7826,2020-21,Regular Season
1627750,J. Murray,DEN,1.82,0.12,1.94,6889,2020-21,Regular Season
1626166,C. Payne,PHX,1.88,0.04,1.92,4422,2020-21,Regular Season
1627732,B. Simmons,PHI,0.5,1.39,1.89,7947,2020-21,Regular Season
1629680,M. Thybulle,PHI,-0.02,1.9,1.88,5459,2020-21,Regular Season
201587,N. Batum,LAC,0.96,0.91,1.87,7519,2020-21,Regular Season
1629027,T. Young,ATL,3.56,-1.82,1.74,8873,2020-21,Regular Season
203468,C. McCollum,POR,2.0,-0.29,1.71,6702,2020-21,Regular Season
203496,R. Covington,POR,1.08,0.62,1.7,9367,2020-21,Regular Season
203925,J. Harris,BKN,1.41,0.27,1.68,9055,2020-21,Regular Season
1627832,F. VanVleet,TOR,0.76,0.92,1.68,7891,2020-21,Regular Season
1627827,D. Finney-Smith,DAL,1.53,0.11,1.64,7875,2020-21,Regular Season
1629651,N. Claxton,BKN,-0.31,1.95,1.64,2479,2020-21,Regular Season
1628381,J. Collins,ATL,1.57,0.04,1.61,7668,2020-21,Regular Season
1628369,J. Tatum,BOS,2.04,-0.44,1.6,9517,2020-21,Regular Season
201935,J. Harden,BKN,2.67,-1.07,1.6,6683,2020-21,Regular Season
1627936,A. Caruso,LAL,-0.63,2.17,1.54,5048,2020-21,Regular Season
1626161,W. Cauley-Stein,DAL,0.02,1.47,1.49,3688,2020-21,Regular Season
203944,J. Randle,NYK,0.14,1.33,1.47,10854,2020-21,Regular Season
1627751,J. Poeltl,SAS,0.24,1.22,1.46,7658,2020-21,Regular Season
1626167,M. Turner,IND,-0.76,2.21,1.45,6099,2020-21,Regular Season
1626192,P. Connaughton,MIL,0.48,0.97,1.45,6824,2020-21,Regular Season
1629001,D. Melton,MEM,0.16,1.28,1.44,4468,2020-21,Regular Season
1628984,D. Graham,CHA,0.61,0.8,1.41,6775,2020-21,Regular Season
203897,Z. LaVine,CHI,2.27,-0.9,1.37,8628,2020-21,Regular Season
1628384,O. Anunoby,TOR,0.36,0.99,1.35,5961,2020-21,Regular Season
202699,T. Harris,PHI,0.43,0.91,1.34,8424,2020-21,Regular Season
202704,R. Jackson,LAC,1.29,0.04,1.33,6335,2020-21,Regular Season
1626158,R. Holmes,SAC,0.71,0.61,1.32,7473,2020-21,Regular Season
1629655,D. Gafford,WAS,0.5,0.78,1.28,3428,2020-21,Regular Season
202689,K. Walker,BOS,1.08,0.18,1.26,5668,2020-21,Regular Season
1628401,D. White,SAS,0.66,0.59,1.25,4393,2020-21,Regular Season
201980,D. Green,PHI,0.55,0.63,1.18,8147,2020-21,Regular Season
203076,A. Davis,LAL,0.31,0.86,1.17,4833,2020-21,Regular Season
1628389,B. Adebayo,MIA,0.42,0.75,1.17,8685,2020-21,Regular Season
1627749,D. Murray,SAS,0.12,1.04,1.16,8918,2020-21,Regular Season
1626164,D. Booker,PHX,2.19,-1.06,1.13,9331,2020-21,Regular Season
1629130,D. Robinson,MIA,0.16,0.96,1.12,9163,2020-21,Regular Season
1627777,G. Niang,UTA,0.32,0.79,1.11,4845,2020-21,Regular Season
1627783,P. Siakam,TOR,1.13,-0.02,1.11,8353,2020-21,Regular Season
1628408,P. Dozier,DEN,-1.07,2.14,1.07,4502,2020-21,Regular Season
201959,T. Gibson,NYK,-0.21,1.27,1.06,3778,2020-21,Regular Season
202685,J. Valančiūnas,MEM,0.84,0.22,1.06,7433,2020-21,Regular Season
203078,B. Beal,WAS,3.05,-2.0,1.05,9464,2020-21,Regular Season
1628973,J. Brunson,DAL,0.79,0.22,1.01,6947,2020-21,Regular Season
1630193,I. Quickley,NYK,1.07,-0.06,1.01,4987,2020-21,Regular Season
203992,B. Bogdanović,ATL,1.26,-0.31,0.95,5398,2020-21,Regular Season
203145,K. Bazemore,GSW,-0.93,1.88,0.95,5761,2020-21,Regular Season
1626174,C. Wood,HOU,-0.01,0.93,0.92,5672,2020-21,Regular Season
203967,D. Šarić,PHX,0.68,0.19,0.87,3609,2020-21,Regular Season
201572,B. Lopez,MIL,0.42,0.45,0.87,8224,2020-21,Regular Season
1629020,J. Vanderbilt,MIN,-0.76,1.61,0.85,4941,2020-21,Regular Season
1628971,B. Brown,BKN,1.18,-0.34,0.84,6014,2020-21,Regular Season
203484,K. Caldwell-Pope,LAL,0.01,0.83,0.84,7916,2020-21,Regular Season
201565,D. Rose,NYK,0.04,0.79,0.83,5243,2020-21,Regular Season
203109,J. Crowder,PHX,-0.41,1.24,0.83,6837,2020-21,Regular Season
1626172,K. Looney,GSW,0.29,0.5,0.79,4909,2020-21,Regular Season
200752,R. Gay,SAS,-0.86,1.65,0.79,5699,2020-21,Regular Season
1627742,B. Ingram,NOP,1.53,-0.75,0.78,8734,2020-21,Regular Season
203473,D. Dedmon,MIA,0.74,0.03,0.77,842,2020-21,Regular Season
1629052,O. Brissett,IND,0.75,0.01,0.76,2333,2020-21,Regular Season
203493,R. Bullock Jr.,NYK,0.2,0.55,0.75,7891,2020-21,Regular Season
201568,D. Gallinari,ATL,1.1,-0.38,0.72,4952,2020-21,Regular Season
203937,K. Anderson,MEM,-0.61,1.31,0.7,8019,2020-21,Regular Season
1628415,D. Brooks,MEM,0.3,0.37,0.67,8521,2020-21,Regular Season
203488,M. Muscala,OKC,-0.6,1.27,0.67,2756,2020-21,Regular Season
1627788,F. Korkmaz,PHI,-0.05,0.71,0.66,4473,2020-21,Regular Season
1628983,S. Gilgeous-Alexander,OKC,1.59,-0.94,0.65,4934,2020-21,Regular Season
1628467,M. Kleber,DAL,-0.33,0.97,0.64,5545,2020-21,Regular Season
1628978,D. DiVincenzo,MIL,0.77,-0.16,0.61,7883,2020-21,Regular Season
203935,M. Smart,BOS,0.76,-0.15,0.61,6679,2020-21,Regular Season
203084,H. Barnes,SAC,1.31,-0.7,0.61,8858,2020-21,Regular Season
1628970,M. Bridges,CHA,0.65,-0.05,0.6,8057,2020-21,Regular Season
202330,G. Hayward,CHA,0.42,0.18,0.6,6280,2020-21,Regular Season
203994,J. Nurkić,POR,-1.08,1.67,0.59,3749,2020-21,Regular Season
203939,D. Powell,DAL,0.23,0.31,0.54,3969,2020-21,Regular Season
201976,P. Beverley,LAC,-0.15,0.67,0.52,3372,2020-21,Regular Season
202722,D. Bertans,WAS,1.11,-0.64,0.47,6476,2020-21,Regular Season
1627759,J. Brown,BOS,0.5,-0.03,0.47,8391,2020-21,Regular Season
200794,P. Millsap,DEN,-0.09,0.54,0.45,4702,2020-21,Regular Season
1629057,R. Williams III,BOS,0.5,-0.05,0.45,4060,2020-21,Regular Season
203121,D. Miller,OKC,-0.16,0.58,0.42,837,2020-21,Regular Season
1630191,I. Stewart,DET,-0.95,1.37,0.42,6058,2020-21,Regular Season
202692,A. Burks,NYK,-0.11,0.53,0.42,5081,2020-21,Regular Season
202066,G. Temple,CHI,-0.17,0.57,0.4,6476,2020-21,Regular Season
202711,B. Bogdanović,UTA,0.67,-0.27,0.4,9215,2020-21,Regular Season
1627814,D. Lee,GSW,0.63,-0.25,0.38,4598,2020-21,Regular Season
1626171,B. Portis,MIL,0.41,-0.04,0.37,5929,2020-21,Regular Season
1626153,D. Wright,SAC,-0.09,0.46,0.37,7196,2020-21,Regular Season
1626149,M. Harrell,LAL,0.0,0.37,0.37,6567,2020-21,Regular Season
1629628,R. Barrett,NYK,-0.19,0.55,0.36,10241,2020-21,Regular Season
1628420,M. Morris,DEN,0.41,-0.05,0.36,4918,2020-21,Regular Season
201988,P. Mills,SAS,-0.51,0.87,0.36,7133,2020-21,Regular Season
203932,A. Gordon,DEN,0.16,0.19,0.35,5696,2020-21,Regular Season
1629308,J. Toscano-Anderson,GSW,-0.95,1.29,0.34,4797,2020-21,Regular Season
1628366,L. Ball,NOP,0.27,0.05,0.32,7373,2020-21,Regular Season
1629026,K. Williams,OKC,0.34,-0.02,0.32,6108,2020-21,Regular Season
1629611,T. Mann,LAC,0.26,0.05,0.31,5225,2020-21,Regular Season
2772,T. Ariza,MIA,0.19,0.12,0.31,3446,2020-21,Regular Season
1629631,D. Hunter,ATL,-0.84,1.15,0.31,2869,2020-21,Regular Season
1629723,J. Konchar,MEM,0.24,0.06,0.3,2392,2020-21,Regular Season
1629630,J. Morant,MEM,1.6,-1.31,0.29,8779,2020-21,Regular Season
1629028,D. Ayton,PHX,0.86,-0.59,0.27,8595,2020-21,Regular Season
201588,G. Hill,PHI,0.31,-0.05,0.26,2737,2020-21,Regular Season
1628378,D. Mitchell,UTA,1.33,-1.07,0.26,7379,2020-21,Regular Season
1629103,K. Martin,IND,-0.28,0.53,0.25,1383,2020-21,Regular Season
1629017,K. Thomas,HOU,0.6,-0.35,0.25,675,2020-21,Regular Season
201145,J. Green,BKN,0.53,-0.28,0.25,7780,2020-21,Regular Season
203552,S. Curry,PHI,0.38,-0.14,0.24,6839,2020-21,Regular Season
1630214,X. Tillman,MEM,-0.52,0.76,0.24,4559,2020-21,Regular Season
1626195,W. Hernangomez,NOP,0.84,-0.61,0.23,3608,2020-21,Regular Season
1629661,C. Johnson,PHX,-0.39,0.61,0.22,5838,2020-21,Regular Season
1628021,D. Nwaba,HOU,-0.72,0.93,0.21,2925,2020-21,Regular Season
1627826,I. Zubac,LAC,-0.24,0.42,0.18,6604,2020-21,Regular Season
201143,A. Horford,OKC,-0.87,1.05,0.18,3251,2020-21,Regular Season
203526,R. Neto,WAS,-0.31,0.48,0.17,6180,2020-21,Regular Season
1626181,N. Powell,POR,0.48,-0.33,0.15,9319,2020-21,Regular Season
201188,M. Gasol,LAL,-1.2,1.34,0.14,4137,2020-21,Regular Season
1628386,J. Allen,CLE,0.08,0.06,0.14,7677,2020-21,Regular Season
1627741,B. Hield,SAC,1.32,-1.18,0.14,10291,2020-21,Regular Season
203095,E. Fournier,BOS,0.92,-0.81,0.11,5341,2020-21,Regular Season
204020,T. Johnson,BKN,0.3,-0.22,0.08,2837,2020-21,Regular Season
1627763,M. Brogdon,IND,0.26,-0.19,0.07,8181,2020-21,Regular Season
1626204,L. Nance Jr.,CLE,-1.61,1.68,0.07,4420,2020-21,Regular Season
201933,B. Griffin,BKN,0.04,0.02,0.06,4839,2020-21,Regular Season
1629605,T. Fall,BOS,-0.16,0.2,0.04,568,2020-21,Regular Season
202694,M. Morris Sr.,LAC,1.3,-1.26,0.04,6170,2020-21,Regular Season
203087,J. Lamb,IND,0.5,-0.46,0.04,3268,2020-21,Regular Season
202397,I. Smith,WAS,-0.35,0.38,0.03,4030,2020-21,Regular Season
203114,K. Middleton,MIL,0.76,-0.74,0.02,9792,2020-21,Regular Season
201942,D. DeRozan,SAS,1.97,-1.97,0.0,8610,2020-21,Regular Season
203482,K. Olynyk,HOU,0.52,-0.52,0.0,8396,2020-21,Regular Season
203501,T. Hardaway Jr.,DAL,0.91,-0.92,-0.01,8145,2020-21,Regular Season
203516,J. Ennis III,ORL,0.04,-0.06,-0.02,4073,2020-21,Regular Season
203457,N. Noel,NYK,-1.03,1.01,-0.02,6240,2020-21,Regular Season
1628396,T. Bradley,OKC,0.45,-0.49,-0.04,2877,2020-21,Regular Season
1629652,L. Dort,OKC,-0.58,0.52,-0.06,6477,2020-21,Regular Season
200768,K. Lowry,TOR,0.73,-0.81,-0.08,6781,2020-21,Regular Season
1630267,F. Campazzo,DEN,-0.57,0.49,-0.08,5848,2020-21,Regular Season
203471,D. Schröder,LAL,0.42,-0.51,-0.09,8142,2020-21,Regular Season
1628960,G. Allen,MEM,0.17,-0.28,-0.11,5351,2020-21,Regular Season
1628436,L. Kornet,BOS,-1.23,1.11,-0.12,1459,2020-21,Regular Season
203200,J. Holiday,IND,-0.26,0.14,-0.12,9415,2020-21,Regular Season
1629750,J. Green,CHI,-0.24,0.1,-0.14,1948,2020-21,Regular Season
202683,E. Freedom,POR,0.04,-0.19,-0.15,8166,2020-21,Regular Season
201586,S. Ibaka,LAC,-0.02,-0.13,-0.15,3878,2020-21,Regular Season
201566,R. Westbrook,WAS,-0.55,0.39,-0.16,10554,2020-21,Regular Season
202083,W. Matthews,LAL,-0.9,0.74,-0.16,4667,2020-21,Regular Season
1626179,T. Rozier,CHA,1.06,-1.23,-0.17,9907,2020-21,Regular Season
203920,K. Birch,TOR,-0.46,0.29,-0.17,6322,2020-21,Regular Season
1627747,C. LeVert,IND,0.05,-0.24,-0.19,6502,2020-21,Regular Season
1628370,M. Monk,CHA,0.15,-0.36,-0.21,3691,2020-21,Regular Season
1629659,T. Horton-Tucker,LAL,-1.13,0.92,-0.21,5473,2020-21,Regular Season
1628975,J. Carter,PHX,-0.26,0.03,-0.23,2953,2020-21,Regular Season
1628998,C. Martin,CHA,-0.6,0.37,-0.23,3519,2020-21,Regular Season
1627761,D. Bembry,TOR,-0.87,0.63,-0.24,4059,2020-21,Regular Season
1629023,P. Washington,CHA,-0.66,0.39,-0.27,8098,2020-21,Regular Season
1629643,C. Okeke,ORL,-1.11,0.83,-0.28,4739,2020-21,Regular Season
1629743,D. Hall,ORL,-0.49,0.21,-0.28,751,2020-21,Regular Season
203107,T. Satoransky,CHI,-0.15,-0.13,-0.28,5381,2020-21,Regular Season
203469,C. Zeller,CHA,0.18,-0.47,-0.29,4212,2020-21,Regular Season
1630256,J. Tate,HOU,-0.21,-0.08,-0.29,8703,2020-21,Regular Season
1629637,J. Hayes,NOP,-1.36,1.07,-0.29,4135,2020-21,Regular Season
1626163,F. Kaminsky,PHX,-0.13,-0.19,-0.32,2939,2020-21,Regular Season
1629013,L. Shamet,BKN,0.45,-0.78,-0.33,5897,2020-21,Regular Season
1629634,B. Clarke,MEM,-0.59,0.26,-0.33,6010,2020-21,Regular Season
1629134,K. Nunn,MIA,0.18,-0.53,-0.35,6718,2020-21,Regular Season
1629673,J. Poole,GSW,-0.11,-0.24,-0.35,4173,2020-21,Regular Season
1628402,F. Jackson,DET,-0.29,-0.06,-0.35,3052,2020-21,Regular Season
1628392,I. Hartenstein,CLE,-0.77,0.42,-0.35,2296,2020-21,Regular Season
1628372,D. Smith Jr.,DET,-0.71,0.36,-0.35,1695,2020-21,Regular Season
1630184,K. Lewis Jr.,NOP,-0.42,0.05,-0.37,3837,2020-21,Regular Season
1630194,P. Reed,PHI,-0.71,0.34,-0.37,740,2020-21,Regular Season
1627853,R. Arcidiacono,CHI,-0.57,0.19,-0.38,1809,2020-21,Regular Season
1629003,S. Milton,PHI,-0.46,0.08,-0.38,6164,2020-21,Regular Season
203903,J. Clarkson,UTA,0.63,-1.01,-0.38,7623,2020-21,Regular Season
1630219,S. Mays,ATL,-0.24,-0.15,-0.39,1082,2020-21,Regular Season
1628404,J. Hart,NOP,-0.16,-0.24,-0.4,5699,2020-21,Regular Season
203524,S. Hill,ATL,0.01,-0.42,-0.41,6227,2020-21,Regular Season
1629681,K. Tillie,MEM,-0.73,0.31,-0.42,755,2020-21,Regular Season
203115,W. Barton,DEN,0.39,-0.83,-0.44,7030,2020-21,Regular Season
1628539,M. Mulder,GSW,0.24,-0.71,-0.47,3354,2020-21,Regular Season
203486,M. Plumlee,DET,0.13,-0.61,-0.48,6138,2020-21,Regular Season
1629719,D. Cacok,LAL,-0.57,0.06,-0.51,423,2020-21,Regular Season
1627734,D. Sabonis,IND,-0.6,0.09,-0.51,9545,2020-21,Regular Season
201937,R. Rubio,MIN,-0.41,-0.11,-0.52,7649,2020-21,Regular Season
1629663,L. King,SAC,-0.79,0.25,-0.54,365,2020-21,Regular Season
201609,G. Dragic,MIA,-0.25,-0.3,-0.55,5459,2020-21,Regular Season
203487,M. Carter-Williams,ORL,-1.87,1.31,-0.56,3354,2020-21,Regular Season
1630223,J. Harris,TOR,-0.28,-0.29,-0.57,729,2020-21,Regular Season
1627780,G. Payton II,GSW,-0.61,0.04,-0.57,185,2020-21,Regular Season
203500,S. Adams,NOP,0.12,-0.7,-0.58,6648,2020-21,Regular Season
203924,J. Grant,DET,-0.53,-0.05,-0.58,7600,2020-21,Regular Season
1628035,A. McKinnie,LAL,-0.42,-0.17,-0.59,1093,2020-21,Regular Season
1629185,C. Chiozza,BKN,-0.79,0.19,-0.6,966,2020-21,Regular Season
1629653,D. Dotson,CHI,-0.66,0.05,-0.61,206,2020-21,Regular Season
1630202,P. Pritchard,BOS,0.11,-0.72,-0.61,5236,2020-21,Regular Season
203585,R. McGruder,DET,-0.03,-0.58,-0.61,783,2020-21,Regular Season
201961,W. Ellington,DET,0.76,-1.38,-0.62,4174,2020-21,Regular Season
1627756,D. Valentine,CHI,-1.07,0.45,-0.62,4269,2020-21,Regular Season
201952,J. Teague,MIL,0.32,-0.95,-0.63,3969,2020-21,Regular Season
204001,K. Porziņģis,DAL,0.59,-1.23,-0.64,5452,2020-21,Regular Season
203210,J. Green,DEN,-0.72,0.08,-0.64,4564,2020-21,Regular Season
1629670,J. Nwora,MIL,-0.66,0.02,-0.64,1186,2020-21,Regular Season
203915,S. Dinwiddie,BKN,-0.87,0.21,-0.66,283,2020-21,Regular Season
1628989,K. Huerter,ATL,-0.36,-0.31,-0.67,8781,2020-21,Regular Season
1630167,O. Toppin,NYK,-0.43,-0.24,-0.67,2730,2020-21,Regular Season
1629011,M. Robinson,NYK,-1.4,0.71,-0.69,3420,2020-21,Regular Season
202684,T. Thompson,BOS,-0.8,0.11,-0.69,5333,2020-21,Regular Season
1629603,M. Diakite,MIL,-0.99,0.29,-0.7,619,2020-21,Regular Season
203085,A. Rivers,DEN,-0.33,-0.37,-0.7,3429,2020-21,Regular Season
203083,A. Drummond,LAL,-0.84,0.14,-0.7,5072,2020-21,Regular Season
2738,A. Iguodala,MIA,-1.38,0.67,-0.71,5416,2020-21,Regular Season
1628414,S. Thornwell,ORL,-0.98,0.25,-0.73,893,2020-21,Regular Season
1626246,B. Marjanović,DAL,-0.92,0.19,-0.73,1116,2020-21,Regular Season
1627752,T. Prince,CLE,-0.03,-0.71,-0.74,3805,2020-21,Regular Season
1627846,A. Nader,PHX,-1.22,0.48,-0.74,1509,2020-21,Regular Season
1629006,J. Okogie,MIN,-1.04,0.29,-0.75,5146,2020-21,Regular Season
1628993,A. Johnson,BKN,-0.48,-0.28,-0.76,793,2020-21,Regular Season
1628464,D. Theis,CHI,-0.8,0.04,-0.76,6614,2020-21,Regular Season
1629014,A. Simons,POR,0.83,-1.59,-0.76,4520,2020-21,Regular Season
1628418,T. Bryant,WAS,-0.18,-0.59,-0.77,1220,2020-21,Regular Season
202324,D. Favors,UTA,-0.14,-0.63,-0.77,4308,2020-21,Regular Season
1630183,J. McDaniels,MIN,-0.51,-0.27,-0.78,6490,2020-21,Regular Season
203504,T. Burke,DAL,0.04,-0.83,-0.79,3737,2020-21,Regular Season
1627812,Y. Ferrell,LAC,-0.77,-0.04,-0.81,564,2020-21,Regular Season
203476,G. Dieng,SAS,-0.14,-0.67,-0.81,2333,2020-21,Regular Season
1628374,L. Markkanen,CHI,-0.92,0.11,-0.81,5512,2020-21,Regular Season
1630264,A. Gill,WAS,-0.66,-0.17,-0.83,922,2020-21,Regular Season
202326,D. Cousins,LAC,-1.73,0.9,-0.83,3022,2020-21,Regular Season
201567,K. Love,CLE,-0.25,-0.59,-0.84,2582,2020-21,Regular Season
1629048,G. Bitadze,IND,-0.98,0.14,-0.84,2441,2020-21,Regular Season
203658,N. Pelle,NYK,-0.71,-0.14,-0.85,345,2020-21,Regular Season
203957,D. Exum,HOU,-1.26,0.4,-0.86,496,2020-21,Regular Season
203490,O. Porter Jr.,ORL,-0.9,0.04,-0.86,2585,2020-21,Regular Season
1629682,T. Waters,BOS,-0.6,-0.28,-0.88,1007,2020-21,Regular Season
1628425,S. Brown,HOU,-0.96,0.07,-0.89,5215,2020-21,Regular Season
204038,L. Galloway,PHX,-0.23,-0.66,-0.89,1830,2020-21,Regular Season
1630163,L. Ball,CHA,-0.38,-0.52,-0.9,6278,2020-21,Regular Season
1629060,R. Hachimura,WAS,-1.2,0.3,-0.9,7933,2020-21,Regular Season
1629139,Y. Watanabe,TOR,-1.21,0.3,-0.91,3037,2020-21,Regular Season
101141,E. Ilyasova,UTA,-0.85,-0.06,-0.91,595,2020-21,Regular Season
1626245,C. Felicio,CHI,-0.88,-0.04,-0.92,336,2020-21,Regular Season
203503,T. Snell,ATL,-0.27,-0.65,-0.92,4049,2020-21,Regular Season
202335,P. Patterson,LAC,-0.42,-0.5,-0.92,2405,2020-21,Regular Season
202334,E. Davis,MIN,-1.33,0.4,-0.93,1254,2020-21,Regular Season
1628400,S. Ojeleye,BOS,-1.3,0.37,-0.93,3877,2020-21,Regular Season
201229,A. Tolliver,PHI,-0.94,0.0,-0.94,424,2020-21,Regular Season
1627823,J. Hernangomez,MIN,0.19,-1.14,-0.95,3858,2020-21,Regular Season
1628972,T. Brown Jr.,CHI,-0.57,-0.39,-0.96,2172,2020-21,Regular Season
200746,L. Aldridge,BKN,-0.71,-0.25,-0.96,2805,2020-21,Regular Season
1630230,N. Marshall,NOP,-0.9,-0.09,-0.99,3046,2020-21,Regular Season
200765,R. Rondo,LAC,-1.15,0.14,-1.01,3141,2020-21,Regular Season
1629610,D. Jeffries,HOU,-0.65,-0.37,-1.02,2122,2020-21,Regular Season
1628578,A. Brimah,IND,-0.91,-0.11,-1.02,131,2020-21,Regular Season
1626178,R. Hollis-Jefferson,POR,-0.65,-0.38,-1.03,446,2020-21,Regular Season
1629740,N. Melli,DAL,-1.71,0.68,-1.03,2281,2020-21,Regular Season
203521,M. Dellavedova,CLE,-0.35,-0.69,-1.04,917,2020-21,Regular Season
1629636,D. Garland,CLE,-0.5,-0.54,-1.04,7349,2020-21,Regular Season
1628373,F. Ntilikina,NYK,-1.25,0.21,-1.04,1303,2020-21,Regular Season
1628455,A. James,BKN,-0.51,-0.54,-1.05,975,2020-21,Regular Season
1626253,A. Toupane,MIL,-1.05,-0.0,-1.05,262,2020-21,Regular Season
1629632,C. White,CHI,-0.73,-0.32,-1.05,9106,2020-21,Regular Season
1626156,D. Russell,MIN,0.66,-1.71,-1.05,5199,2020-21,Regular Season
1630174,A. Nesmith,BOS,-0.78,-0.27,-1.05,2801,2020-21,Regular Season
201580,J. McGee,DEN,-1.9,0.85,-1.05,2795,2020-21,Regular Season
1629660,T. Jerome,OKC,-0.42,-0.64,-1.06,3354,2020-21,Regular Season
1628368,D. Fox,SAC,0.94,-2.0,-1.06,8650,2020-21,Regular Season
1630240,S. Lee,DET,-0.4,-0.66,-1.06,3197,2020-21,Regular Season
201569,E. Gordon,HOU,-0.5,-0.57,-1.07,3393,2020-21,Regular Season
1629726,G. Mathews,WAS,-0.35,-0.72,-1.07,4579,2020-21,Regular Season
1630182,J. Green,DAL,-1.28,0.2,-1.08,1836,2020-21,Regular Season
