PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_RAPM,D_RAPM,RAPM,POSS,SEASON,SEASON_TYPE
203486,M. Plumlee,CHA,1.26,-0.76,0.5,8886,2025-26,Regular Season
1630227,D. Nix,SAC,0.23,0.26,0.49,278,2025-26,Regular Season
1631220,D. Seabron,NOP,0.16,0.33,0.49,235,2025-26,Regular Season
1641813,M. Sears,MIL,0.57,-0.09,0.48,101,2025-26,Regular Season
1629162,J. McLaughlin,SAS,0.23,0.25,0.48,4997,2025-26,Regular Season
1631127,H. Ingram,SAS,0.45,0.02,0.47,255,2025-26,Regular Season
1629717,A. Brooks,BKN,0.58,-0.12,0.46,424,2025-26,Regular Season
1630240,S. Lee,PHX,-0.05,0.51,0.46,755,2025-26,Regular Season
1642272,J. McCain,PHI,0.1,0.34,0.44,7351,2025-26,Regular Season
203937,K. Anderson,UTA,-2.23,2.67,0.44,15175,2025-26,Regular Season
1627734,D. Sabonis,SAC,0.34,0.08,0.42,24767,2025-26,Regular Season
1642914,J. Small,MEM,1.18,-0.76,0.42,3602,2025-26,Regular Season
1642928,D. Cardwell,SAC,-1.26,1.68,0.42,3758,2025-26,Regular Season
1642450,D. Jenkins,DET,-0.08,0.5,0.42,6208,2025-26,Regular Season
201935,J. Harden,LAC,2.8,-2.38,0.42,31590,2025-26,Regular Season
1642866,J. Beringer,MIN,1.35,-0.93,0.42,1364,2025-26,Regular Season
1630200,T. Jones,CHI,0.31,0.1,0.41,20733,2025-26,Regular Season
1631321,S. Cissoko,POR,-0.9,1.31,0.41,7167,2025-26,Regular Season
1628420,M. Morris,IND,-0.95,1.36,0.41,4596,2025-26,Regular Season
1630678,T. Taylor,SAC,0.21,0.19,0.4,769,2025-26,Regular Season
1643047,C. Huntley,PHX,0.39,0.01,0.4,166,2025-26,Regular Season
203939,D. Powell,DAL,-0.03,0.43,0.4,9718,2025-26,Regular Season
202685,J. Valančiūnas,DEN,1.28,-0.88,0.4,17786,2025-26,Regular Season
1630554,J. Preston,UTA,0.27,0.11,0.38,297,2025-26,Regular Season
1631205,B. Boeheim,OKC,0.01,0.37,0.38,397,2025-26,Regular Season
1628984,D. Graham,SAS,-0.03,0.39,0.36,1312,2025-26,Regular Season
1642050,J. Rowe,GSW,0.16,0.18,0.34,232,2025-26,Regular Season
1630538,B. Hyland,MIN,-0.13,0.47,0.34,8206,2025-26,Regular Season
1630539,K. Jones,LAC,-0.19,0.53,0.34,1909,2025-26,Regular Season
1642368,N. Dante,ATL,0.43,-0.09,0.34,279,2025-26,Regular Season
1628998,C. Martin,IND,-1.54,1.87,0.33,8247,2025-26,Regular Season
1629652,L. Dort,OKC,0.24,0.09,0.33,26068,2025-26,Regular Season
1631262,J. Bernard,WAS,0.1,0.21,0.31,646,2025-26,Regular Season
1643018,L. Cryer,GSW,-0.0,0.3,0.3,1186,2025-26,Regular Season
1642285,C. Spencer,MEM,0.97,-0.68,0.29,8318,2025-26,Regular Season
1629010,J. Robinson,GSW,0.09,0.2,0.29,334,2025-26,Regular Season
201988,P. Mills,UTA,-0.72,1.0,0.28,3074,2025-26,Regular Season
1642955,K. Richmond,WAS,-0.11,0.38,0.27,302,2025-26,Regular Season
1626153,D. Wright,MIL,-1.38,1.65,0.27,5674,2025-26,Regular Season
1641809,D. Peterson,CHA,0.04,0.22,0.26,1089,2025-26,Regular Season
1629659,T. Horton-Tucker,CHI,0.57,-0.33,0.24,7417,2025-26,Regular Season
1643024,C. Mañon,LAL,0.04,0.2,0.24,187,2025-26,Regular Season
1629716,M. Bolden,MIL,0.11,0.13,0.24,497,2025-26,Regular Season
1641735,A. Bailey,CHA,0.13,0.11,0.24,263,2025-26,Regular Season
1641789,J. Gortman,DAL,0.07,0.17,0.24,241,2025-26,Regular Season
1642389,Z. Pullin,MIN,0.39,-0.15,0.24,200,2025-26,Regular Season
1629216,G. Vincent,LAL,0.63,-0.4,0.23,10962,2025-26,Regular Season
1627746,S. Labissiere,WAS,0.12,0.11,0.23,199,2025-26,Regular Season
201565,D. Rose,MEM,-0.41,0.63,0.22,1690,2025-26,Regular Season
1641771,J. Slawson,IND,-0.3,0.52,0.22,1440,2025-26,Regular Season
1627788,F. Korkmaz,PHI,0.46,-0.24,0.22,1279,2025-26,Regular Season
1629636,D. Garland,CLE,2.01,-1.8,0.21,23159,2025-26,Regular Season
1630762,P. Wheeler,PHI,0.02,0.19,0.21,173,2025-26,Regular Season
1642856,E. Dëmin,BKN,-0.16,0.36,0.2,5396,2025-26,Regular Season
1641842,R. Holland II,DET,-1.97,2.17,0.2,11827,2025-26,Regular Season
1630564,R. Gray,SAS,0.27,-0.07,0.2,161,2025-26,Regular Season
1631457,A. Morales,ORL,0.12,0.08,0.2,96,2025-26,Regular Season
1642950,L. Olbrich,CHI,-0.02,0.2,0.18,1492,2025-26,Regular Season
1631211,T. Keels,MIA,-0.26,0.44,0.18,75,2025-26,Regular Season
1631209,I. Wong,CHA,-0.83,1.0,0.17,1091,2025-26,Regular Season
1630181,R. Hampton,WAS,0.06,0.11,0.17,315,2025-26,Regular Season
1631170,J. Jaquez Jr.,MIA,0.73,-0.56,0.17,23600,2025-26,Regular Season
1642490,J. Oduro,NOP,0.74,-0.57,0.17,380,2025-26,Regular Season
1626143,J. Okafor,IND,0.07,0.09,0.16,14,2025-26,Regular Season
1641747,D. Holmes II,DEN,0.21,-0.05,0.16,819,2025-26,Regular Season
1641766,A. Sanogo,CHI,0.15,0.01,0.16,360,2025-26,Regular Season
1630207,N. Hinton,HOU,0.16,0.0,0.16,326,2025-26,Regular Season
1627759,J. Brown,BOS,1.68,-1.52,0.16,28750,2025-26,Regular Season
1626174,C. Wood,LAL,-0.41,0.57,0.16,3666,2025-26,Regular Season
1642911,R. Zikarsky,MIN,0.15,0.0,0.15,152,2025-26,Regular Season
1642269,D. Carter,SAC,0.44,-0.3,0.14,4546,2025-26,Regular Season
1630171,I. Okoro,CHI,0.59,-0.45,0.14,19442,2025-26,Regular Season
203200,J. Holiday,DEN,-0.19,0.33,0.14,3540,2025-26,Regular Season
1642910,J. Tonje,BOS,0.18,-0.04,0.14,176,2025-26,Regular Season
202709,C. Joseph,ORL,0.6,-0.47,0.13,3724,2025-26,Regular Season
1642959,C. Youngblood,OKC,0.12,0.01,0.13,744,2025-26,Regular Season
1641737,A. Bona,PHI,-0.18,0.31,0.13,9014,2025-26,Regular Season
1643257,J. Kent,POR,-0.17,0.29,0.12,85,2025-26,Regular Season
1630530,T. Murphy III,NOP,0.39,-0.28,0.11,24764,2025-26,Regular Season
1630259,J. Ford,SAC,0.16,-0.06,0.1,79,2025-26,Regular Season
1641970,M. Pereira,MEM,-0.34,0.44,0.1,505,2025-26,Regular Season
1630929,H. Drell,CHI,0.18,-0.08,0.1,127,2025-26,Regular Season
1629052,O. Brissett,PHI,0.47,-0.38,0.09,3198,2025-26,Regular Season
1641710,A. Black,ORL,-0.91,1.0,0.09,20583,2025-26,Regular Season
1628379,L. Kennard,ATL,2.22,-2.13,0.09,17615,2025-26,Regular Season
1631222,J. LaRavia,LAL,1.47,-1.38,0.09,17763,2025-26,Regular Season
1629639,T. Herro,MIA,1.36,-1.28,0.08,21293,2025-26,Regular Season
1630828,A. Antetokounmpo,MIL,-0.1,0.18,0.08,87,2025-26,Regular Season
