PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,RA_FGM,RA_FGA,RA_FG_PCT,PAINT_FGM,PAINT_FGA,PAINT_FG_PCT,MID_FGM,MID_FGA,MID_FG_PCT,LC3_FGM,LC3_FGA,LC3_FG_PCT,RC3_FGM,RC3_FGA,RC3_FG_PCT,ATB3_FGM,ATB3_FGA,ATB3_FG_PCT,BC_FGM,BC_FGA,BC_FG_PCT,C3_FGM,C3_FGA,C3_FG_PCT,SEASON_TYPE
1630639,A.J. Lawson,1610612742,DAL,23.0,A.J.,38.0,53.0,0.717,1.0,15.0,0.067,2.0,3.0,0.667,4.0,17.0,0.235,4.0,15.0,0.267,5,18,0.278,0.0,0.0,0.0,8.0,32.0,0.25,Regular Season
1631260,AJ Green,1610612749,MIL,24.0,AJ,6.0,7.0,0.857,0.0,4.0,0.0,8.0,16.0,0.5,12.0,24.0,0.5,6.0,15.0,0.4,51,130,0.392,0.0,0.0,0.0,18.0,39.0,0.462,Regular Season
1631100,AJ Griffin,1610612737,ATL,20.0,AJ,3.0,5.0,0.6,3.0,12.0,0.25,2.0,6.0,0.333,1.0,6.0,0.167,1.0,3.0,0.333,8,30,0.267,0.0,0.0,0.0,2.0,9.0,0.222,Regular Season
203932,Aaron Gordon,1610612743,DEN,28.0,Aaron,328.0,463.0,0.708,19.0,78.0,0.244,11.0,37.0,0.297,7.0,29.0,0.241,13.0,27.0,0.481,20,81,0.247,0.0,1.0,0.0,20.0,56.0,0.357,Regular Season
1628988,Aaron Holiday,1610612745,HOU,27.0,Aaron,46.0,71.0,0.648,33.0,84.0,0.393,23.0,45.0,0.511,7.0,18.0,0.389,16.0,31.0,0.516,61,167,0.365,0.0,1.0,0.0,23.0,49.0,0.469,Regular Season
1630174,Aaron Nesmith,1610612754,IND,24.0,Aaron,121.0,186.0,0.651,38.0,86.0,0.442,16.0,30.0,0.533,25.0,60.0,0.417,38.0,86.0,0.442,77,187,0.412,0.0,0.0,0.0,63.0,146.0,0.432,Regular Season
1630598,Aaron Wiggins,1610612760,OKC,25.0,Aaron,120.0,181.0,0.663,27.0,54.0,0.5,3.0,16.0,0.188,18.0,45.0,0.4,3.0,8.0,0.375,41,73,0.562,0.0,0.0,0.0,21.0,53.0,0.396,Regular Season
1641745,Adam Flagler,1610612760,OKC,24.0,Adam,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.167,0.0,0.0,0.0,0.0,0.0,0.0,Regular Season
1641766,Adama Sanogo,1610612741,CHI,22.0,Adama,12.0,20.0,0.6,2.0,7.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Season
1629678,Admiral Schofield,1610612753,ORL,27.0,Admiral,3.0,5.0,0.6,0.0,3.0,0.0,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,4,12,0.333,0.0,0.0,0.0,2.0,4.0,0.5,Regular Season
201143,Al Horford,1610612738,BOS,38.0,Al,77.0,102.0,0.755,22.0,45.0,0.489,7.0,14.0,0.5,19.0,44.0,0.432,28.0,61.0,0.459,61,153,0.399,0.0,0.0,0.0,47.0,105.0,0.448,Regular Season
202692,Alec Burks,1610612752,NYK,32.0,Alec,28.0,65.0,0.431,29.0,87.0,0.333,29.0,87.0,0.333,18.0,51.0,0.353,19.0,47.0,0.404,87,232,0.375,0.0,0.0,0.0,37.0,98.0,0.378,Regular Season
1630197,Aleksej Pokusevski,1610612766,CHA,22.0,Aleksej,24.0,33.0,0.727,5.0,19.0,0.263,2.0,14.0,0.143,1.0,8.0,0.125,2.0,9.0,0.222,15,38,0.395,0.0,0.0,0.0,3.0,17.0,0.176,Regular Season
1627936,Alex Caruso,1610612741,CHI,30.0,Alex,81.0,128.0,0.633,27.0,57.0,0.474,9.0,24.0,0.375,24.0,62.0,0.387,27.0,63.0,0.429,85,207,0.411,0.0,0.0,0.0,51.0,125.0,0.408,Regular Season
1641788,Alex Fudge,1610612742,DAL,21.0,Alex,3.0,5.0,0.6,2.0,4.0,0.5,0.0,1.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,1.0,3.0,0.333,Regular Season
203458,Alex Len,1610612758,SAC,31.0,Alex,36.0,48.0,0.75,12.0,27.0,0.444,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Regular Season
1631214,Alondes Williams,1610612748,MIA,25.0,Alondes,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Season
1630578,Alperen Sengun,1610612745,HOU,21.0,Alperen,299.0,450.0,0.664,165.0,343.0,0.481,30.0,78.0,0.385,0.0,1.0,0.0,0.0,1.0,0.0,33,107,0.308,0.0,2.0,0.0,0.0,2.0,0.0,Regular Season
1641735,Amari Bailey,1610612766,CHA,20.0,Amari,5.0,9.0,0.556,1.0,3.0,0.333,1.0,4.0,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Regular Season
1641708,Amen Thompson,1610612745,HOU,21.0,Amen,192.0,281.0,0.683,31.0,80.0,0.388,8.0,27.0,0.296,0.0,6.0,0.0,2.0,12.0,0.167,6,39,0.154,0.0,1.0,0.0,2.0,18.0,0.111,Regular Season
1629599,Amir Coffey,1610612746,LAC,27.0,Amir,50.0,67.0,0.746,36.0,68.0,0.529,10.0,33.0,0.303,18.0,43.0,0.419,23.0,56.0,0.411,29,82,0.354,0.0,3.0,0.0,41.0,99.0,0.414,Regular Season
203083,Andre Drummond,1610612741,CHI,30.0,Andre,225.0,373.0,0.603,40.0,101.0,0.396,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Regular Season
1641748,Andre Jackson Jr.,1610612749,MIL,22.0,Andre,21.0,31.0,0.677,8.0,19.0,0.421,4.0,4.0,1.0,4.0,12.0,0.333,6.0,18.0,0.333,7,16,0.438,0.0,0.0,0.0,10.0,30.0,0.333,Regular Season
1641847,Andrew Funk,1610612741,CHI,24.0,Andrew,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Regular Season
1629614,Andrew Nembhard,1610612754,IND,24.0,Andrew,88.0,125.0,0.704,61.0,129.0,0.473,50.0,97.0,0.515,13.0,24.0,0.542,15.0,30.0,0.5,33,117,0.282,0.0,0.0,0.0,28.0,54.0,0.519,Regular Season
203952,Andrew Wiggins,1610612744,GSW,29.0,Andrew,129.0,206.0,0.626,88.0,201.0,0.438,45.0,119.0,0.378,15.0,33.0,0.455,2.0,16.0,0.125,74,204,0.363,0.0,1.0,0.0,17.0,49.0,0.347,Regular Season
1629014,Anfernee Simons,1610612757,POR,25.0,Anfernee,94.0,163.0,0.577,67.0,150.0,0.447,43.0,119.0,0.361,5.0,18.0,0.278,5.0,15.0,0.333,146,372,0.392,0.0,0.0,0.0,10.0,33.0,0.303,Regular Season
1641710,Anthony Black,1610612753,ORL,20.0,Anthony,60.0,92.0,0.652,10.0,30.0,0.333,8.0,31.0,0.258,7.0,20.0,0.35,13.0,28.0,0.464,17,46,0.37,0.0,0.0,0.0,20.0,48.0,0.417,Regular Season
203076,Anthony Davis,1610612747,LAL,31.0,Anthony,434.0,576.0,0.753,164.0,379.0,0.433,86.0,221.0,0.389,3.0,17.0,0.176,0.0,1.0,0.0,26,89,0.292,0.0,0.0,0.0,3.0,18.0,0.167,Regular Season
1630162,Anthony Edwards,1610612750,MIN,22.0,Anthony,292.0,423.0,0.69,131.0,304.0,0.431,105.0,299.0,0.351,12.0,32.0,0.375,6.0,20.0,0.3,172,475,0.362,0.0,5.0,0.0,18.0,52.0,0.346,Regular Season
1630264,Anthony Gill,1610612764,WAS,31.0,Anthony,48.0,74.0,0.649,16.0,42.0,0.381,1.0,3.0,0.333,1.0,9.0,0.111,0.0,5.0,0.0,9,27,0.333,0.0,0.0,0.0,1.0,14.0,0.071,Regular Season
1629717,Armoni Brooks,1610612751,BKN,26.0,Armoni,1.0,7.0,0.143,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11,29,0.379,0.0,0.0,0.0,0.0,3.0,0.0,Regular Season
1630204,Ashton Hagans,1610612757,POR,24.0,Ashton,16.0,26.0,0.615,5.0,19.0,0.263,0.0,1.0,0.0,1.0,2.0,0.5,1.0,1.0,1.0,6,22,0.273,0.0,0.0,0.0,2.0,3.0,0.667,Regular Season
1641709,Ausar Thompson,1610612765,DET,21.0,Ausar,154.0,235.0,0.655,42.0,92.0,0.457,15.0,40.0,0.375,5.0,31.0,0.161,10.0,35.0,0.286,6,43,0.14,0.0,4.0,0.0,15.0,66.0,0.227,Regular Season
1630559,Austin Reaves,1610612747,LAL,26.0,Austin,160.0,215.0,0.744,93.0,191.0,0.487,50.0,114.0,0.439,10.0,36.0,0.278,11.0,27.0,0.407,133,354,0.376,0.0,3.0,0.0,21.0,63.0,0.333,Regular Season
1630245,Ayo Dosunmu,1610612741,CHI,24.0,Ayo,169.0,267.0,0.633,46.0,99.0,0.465,26.0,58.0,0.448,20.0,57.0,0.351,37.0,95.0,0.389,62,142,0.437,0.0,1.0,0.0,57.0,152.0,0.375,Regular Season
1628389,Bam Adebayo,1610612748,MIA,26.0,Bam,213.0,313.0,0.681,237.0,473.0,0.501,65.0,189.0,0.344,0.0,1.0,0.0,3.0,6.0,0.5,12,35,0.343,0.0,0.0,0.0,3.0,7.0,0.429,Regular Season
1641767,Ben Sheppard,1610612754,IND,22.0,Ben,33.0,50.0,0.66,4.0,17.0,0.235,4.0,6.0,0.667,12.0,34.0,0.353,21.0,49.0,0.429,16,73,0.219,0.0,0.0,0.0,33.0,83.0,0.398,Regular Season
1627732,Ben Simmons,1610612751,BKN,27.0,Ben,38.0,54.0,0.704,5.0,18.0,0.278,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Season
1631097,Bennedict Mathurin,1610612754,IND,22.0,Bennedict,125.0,235.0,0.532,56.0,145.0,0.386,35.0,69.0,0.507,6.0,13.0,0.462,5.0,12.0,0.417,69,189,0.365,0.0,0.0,0.0,11.0,25.0,0.44,Regular Season
1641731,Bilal Coulibaly,1610612764,WAS,19.0,Bilal,103.0,163.0,0.632,15.0,58.0,0.259,6.0,26.0,0.231,18.0,42.0,0.429,19.0,54.0,0.352,27,89,0.303,0.0,0.0,0.0,37.0,96.0,0.385,Regular Season
202687,Bismack Biyombo,1610612760,OKC,31.0,Bismack,49.0,73.0,0.671,25.0,57.0,0.439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Season
1631104,Blake Wesley,1610612759,SAS,21.0,Blake,65.0,110.0,0.591,23.0,37.0,0.622,2.0,13.0,0.154,1.0,5.0,0.2,7.0,13.0,0.538,4,35,0.114,0.0,2.0,0.0,8.0,18.0,0.444,Regular Season
1626246,Boban Marjanovic,1610612745,HOU,35.0,Boban,13.0,16.0,0.813,4.0,12.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Season
1626171,Bobby Portis,1610612749,MIL,29.0,Bobby,154.0,228.0,0.675,106.0,210.0,0.505,106.0,234.0,0.453,22.0,58.0,0.379,21.0,50.0,0.42,57,138,0.413,0.0,0.0,0.0,43.0,108.0,0.398,Regular Season
203992,Bogdan Bogdanović,1610612737,ATL,31.0,Bogdan,95.0,177.0,0.537,86.0,177.0,0.486,50.0,104.0,0.481,28.0,72.0,0.389,30.0,72.0,0.417,182,493,0.369,0.0,5.0,0.0,58.0,144.0,0.403,Regular Season
202711,Bojan Bogdanovic,1610612752,NYK,35.0,Bojan,67.0,114.0,0.588,57.0,115.0,0.496,52.0,118.0,0.441,17.0,45.0,0.378,25.0,55.0,0.455,91,234,0.389,0.0,0.0,0.0,42.0,100.0,0.42,Regular Season
1629626,Bol Bol,1610612756,PHX,24.0,Bol,29.0,32.0,0.906,32.0,43.0,0.744,10.0,24.0,0.417,7.0,18.0,0.389,6.0,15.0,0.4,9,19,0.474,0.0,0.0,0.0,13.0,33.0,0.394,Regular Season
1630538,Bones Hyland,1610612746,LAC,23.0,Bones,29.0,50.0,0.58,18.0,45.0,0.4,6.0,21.0,0.286,4.0,9.0,0.444,2.0,9.0,0.222,38,116,0.328,0.0,1.0,0.0,6.0,18.0,0.333,Regular Season
203078,Bradley Beal,1610612756,PHX,31.0,Bradley,144.0,207.0,0.696,70.0,149.0,0.47,62.0,144.0,0.431,15.0,34.0,0.441,17.0,40.0,0.425,69,161,0.429,0.0,0.0,0.0,32.0,74.0,0.432,Regular Season
1641764,Brandin Podziemski,1610612744,GSW,21.0,Brandin,94.0,140.0,0.671,77.0,191.0,0.403,10.0,32.0,0.313,9.0,29.0,0.31,10.0,20.0,0.5,71,184,0.386,0.0,1.0,0.0,19.0,49.0,0.388,Regular Season
