GROUP_SET,GROUP_ID,GROUP_NAME,GP,W,L,W_PCT,MIN,PLUS_MINUS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PTS,OFF_RATING,DEF_RATING,NET_RATING,PACE,POSS,EFG_PCT,TS_PCT,AST_RATIO,AST_PCT,AST_TO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,PIE,SEASON_TYPE,team,team_id,players_list
Lineups,-201959-203952-1626157-,T. Gibson - A. Wiggins - K. Towns,82,47,35,0.573,2037.375,293.0,1781.0,3660.0,0.487,326.0,894.0,0.365,803.0,1018.0,0.789,465.0,1402.0,1867.0,993.0,515.0,363.0,199.0,4691.0,113.7,106.5,7.3,97.25,4125,0.531,0.571,17.4,0.558,1.93,0.303,0.734,0.52,0.125,0.551,Regular Season,MIN,1610612750,"[""T. Gibson"", ""A. Wiggins"", ""K. Towns""]"
Lineups,-2546-201566-202331-,C. Anthony - R. Westbrook - P. George,75,45,30,0.6,1975.525,268.0,1746.0,3714.0,0.47,424.0,1176.0,0.361,722.0,1011.0,0.714,579.0,1346.0,1925.0,952.0,595.0,390.0,183.0,4638.0,112.7,106.5,6.2,99.87,4117,0.527,0.558,16.5,0.545,1.6,0.345,0.743,0.535,0.145,0.522,Regular Season,OKC,1610612760,"[""C. Anthony"", ""R. Westbrook"", ""P. George""]"
Lineups,-2546-201566-203500-,C. Anthony - R. Westbrook - S. Adams,73,42,31,0.575,1948.826667,251.0,1723.0,3699.0,0.466,406.0,1147.0,0.354,672.0,950.0,0.707,610.0,1339.0,1949.0,924.0,595.0,365.0,169.0,4524.0,112.2,106.2,6.0,99.22,4032,0.521,0.549,16.2,0.536,1.55,0.363,0.745,0.544,0.148,0.52,Regular Season,OKC,1610612760,"[""C. Anthony"", ""R. Westbrook"", ""S. Adams""]"
Lineups,-201952-201959-203952-,J. Teague - T. Gibson - A. Wiggins,70,41,29,0.586,1929.755,105.0,1686.0,3475.0,0.485,296.0,815.0,0.363,760.0,967.0,0.786,419.0,1289.0,1708.0,911.0,494.0,340.0,180.0,4428.0,112.4,109.6,2.7,98.04,3940,0.528,0.568,16.9,0.54,1.84,0.291,0.726,0.509,0.125,0.526,Regular Season,MIN,1610612750,"[""J. Teague"", ""T. Gibson"", ""A. Wiggins""]"
Lineups,-201566-202331-203500-,R. Westbrook - P. George - S. Adams,71,41,30,0.577,1893.701667,292.0,1673.0,3554.0,0.471,415.0,1143.0,0.363,672.0,933.0,0.72,549.0,1315.0,1864.0,927.0,596.0,384.0,173.0,4433.0,112.1,105.1,7.0,100.06,3955,0.529,0.559,16.7,0.554,1.56,0.346,0.746,0.538,0.151,0.53,Regular Season,OKC,1610612760,"[""R. Westbrook"", ""P. George"", ""S. Adams""]"
Lineups,-201952-203952-1626157-,J. Teague - A. Wiggins - K. Towns,70,41,29,0.586,1811.173333,221.0,1592.0,3281.0,0.485,302.0,808.0,0.374,727.0,918.0,0.792,413.0,1240.0,1653.0,877.0,479.0,317.0,166.0,4213.0,113.8,107.8,6.0,98.15,3703,0.531,0.572,17.2,0.551,1.83,0.305,0.732,0.52,0.129,0.541,Regular Season,MIN,1610612750,"[""J. Teague"", ""A. Wiggins"", ""K. Towns""]"
Lineups,-200768-201586-201942-,K. Lowry - S. Ibaka - D. DeRozan,71,50,21,0.704,1788.541667,280.0,1546.0,3239.0,0.477,431.0,1180.0,0.365,715.0,881.0,0.812,359.0,1337.0,1696.0,913.0,498.0,245.0,203.0,4238.0,113.6,106.2,7.4,100.1,3732,0.544,0.584,17.9,0.591,1.83,0.263,0.747,0.512,0.133,0.541,Regular Season,TOR,1610612761,"[""K. Lowry"", ""S. Ibaka"", ""D. DeRozan""]"
Lineups,-201952-201959-1626157-,J. Teague - T. Gibson - K. Towns,70,41,29,0.586,1764.67,211.0,1545.0,3163.0,0.488,288.0,769.0,0.375,705.0,886.0,0.796,386.0,1208.0,1594.0,854.0,458.0,302.0,166.0,4083.0,113.8,107.5,6.3,97.8,3588,0.534,0.575,17.3,0.553,1.86,0.296,0.726,0.514,0.128,0.544,Regular Season,MIN,1610612750,"[""J. Teague"", ""T. Gibson"", ""K. Towns""]"
Lineups,-2730-101107-202689-,D. Howard - M. Williams - K. Walker,75,32,43,0.427,1732.46,45.0,1434.0,3077.0,0.466,338.0,907.0,0.373,728.0,1028.0,0.708,386.0,1334.0,1720.0,780.0,501.0,239.0,199.0,3934.0,108.5,107.4,1.1,100.41,3627,0.521,0.557,16.0,0.544,1.56,0.265,0.761,0.515,0.138,0.513,Regular Season,CHA,1610612766,"[""D. Howard"", ""M. Williams"", ""K. Walker""]"
Lineups,-201950-202734-203076-,J. Holiday - E. Moore - A. Davis,74,44,30,0.595,1712.566667,249.0,1554.0,3175.0,0.489,326.0,907.0,0.359,559.0,691.0,0.809,302.0,1296.0,1598.0,976.0,515.0,315.0,245.0,3993.0,108.2,101.7,6.5,103.27,3689,0.541,0.574,19.3,0.628,1.9,0.232,0.728,0.496,0.14,0.562,Regular Season,NOP,1610612740,"[""J. Holiday"", ""E. Moore"", ""A. Davis""]"
Lineups,-2546-202331-203500-,C. Anthony - P. George - S. Adams,70,41,29,0.586,1694.265,246.0,1503.0,3204.0,0.469,361.0,1011.0,0.357,597.0,833.0,0.717,517.0,1162.0,1679.0,824.0,528.0,335.0,149.0,3964.0,112.2,105.8,6.4,99.82,3533,0.525,0.555,16.5,0.548,1.56,0.356,0.748,0.542,0.149,0.525,Regular Season,OKC,1610612760,"[""C. Anthony"", ""P. George"", ""S. Adams""]"
Lineups,-101162-203078-203490-,M. Gortat - B. Beal - O. Porter Jr.,77,42,35,0.545,1667.806667,202.0,1434.0,2979.0,0.481,356.0,873.0,0.408,481.0,606.0,0.794,328.0,1176.0,1504.0,915.0,481.0,279.0,154.0,3705.0,109.5,104.1,5.4,97.12,3383,0.541,0.571,19.4,0.638,1.9,0.262,0.748,0.511,0.142,0.538,Regular Season,WAS,1610612764,"[""M. Gortat"", ""B. Beal"", ""O. Porter Jr.""]"
Lineups,-201959-202710-203952-,T. Gibson - J. Butler - A. Wiggins,59,37,22,0.627,1625.06,304.0,1412.0,2896.0,0.488,253.0,696.0,0.364,643.0,813.0,0.791,366.0,1100.0,1466.0,791.0,403.0,327.0,162.0,3720.0,113.9,104.7,9.2,96.41,3265,0.531,0.572,17.5,0.56,1.96,0.305,0.731,0.52,0.123,0.568,Regular Season,MIN,1610612750,"[""T. Gibson"", ""J. Butler"", ""A. Wiggins""]"
Lineups,-201152-202711-203506-,T. Young - B. Bogdanovic - V. Oladipo,74,47,27,0.635,1619.895,219.0,1387.0,2853.0,0.486,343.0,857.0,0.4,497.0,632.0,0.786,276.0,1113.0,1389.0,774.0,463.0,334.0,154.0,3614.0,108.7,102.5,6.2,98.35,3325,0.546,0.577,17.4,0.558,1.67,0.231,0.717,0.482,0.139,0.535,Regular Season,IND,1610612754,"[""T. Young"", ""B. Bogdanovic"", ""V. Oladipo""]"
Lineups,-2730-201587-202689-,D. Howard - N. Batum - K. Walker,62,27,35,0.435,1608.936667,39.0,1350.0,2897.0,0.466,341.0,903.0,0.378,652.0,898.0,0.726,332.0,1196.0,1528.0,764.0,445.0,227.0,183.0,3693.0,109.9,109.4,0.5,99.97,3361,0.525,0.561,16.8,0.566,1.72,0.261,0.76,0.509,0.132,0.508,Regular Season,CHA,1610612766,"[""D. Howard"", ""N. Batum"", ""K. Walker""]"
Lineups,-202693-203078-203490-,M. Morris - B. Beal - O. Porter Jr.,69,36,33,0.522,1571.81,146.0,1370.0,2791.0,0.491,326.0,813.0,0.401,471.0,578.0,0.815,297.0,1070.0,1367.0,884.0,462.0,265.0,133.0,3537.0,111.2,106.9,4.3,97.0,3181,0.549,0.581,19.9,0.645,1.91,0.264,0.74,0.507,0.145,0.531,Regular Season,WAS,1610612764,"[""M. Morris"", ""B. Beal"", ""O. Porter Jr.""]"
Lineups,-2730-202689-203077-,D. Howard - K. Walker - M. Kidd-Gilchrist,71,33,38,0.465,1566.401667,36.0,1299.0,2797.0,0.464,295.0,797.0,0.37,657.0,915.0,0.718,344.0,1184.0,1528.0,721.0,428.0,215.0,167.0,3550.0,108.7,107.5,1.2,100.16,3267,0.517,0.555,16.3,0.555,1.68,0.267,0.764,0.514,0.131,0.512,Regular Season,CHA,1610612766,"[""D. Howard"", ""K. Walker"", ""M. Kidd-Gilchrist""]"
Lineups,-201959-202710-1626157-,T. Gibson - J. Butler - K. Towns,59,37,22,0.627,1520.878333,326.0,1322.0,2702.0,0.489,248.0,676.0,0.367,606.0,761.0,0.796,344.0,1019.0,1363.0,747.0,374.0,296.0,155.0,3498.0,114.9,104.3,10.6,96.04,3045,0.535,0.576,17.7,0.565,2.0,0.306,0.724,0.518,0.123,0.573,Regular Season,MIN,1610612750,"[""T. Gibson"", ""J. Butler"", ""K. Towns""]"
Lineups,-200768-201942-202685-,K. Lowry - D. DeRozan - J. Valanciunas,72,53,19,0.736,1516.806667,257.0,1312.0,2737.0,0.479,379.0,998.0,0.38,585.0,717.0,0.816,315.0,1148.0,1463.0,787.0,439.0,186.0,173.0,3588.0,114.2,106.7,7.5,99.13,3143,0.549,0.588,18.2,0.6,1.79,0.279,0.752,0.524,0.14,0.542,Regular Season,TOR,1610612761,"[""K. Lowry"", ""D. DeRozan"", ""J. Valanciunas""]"
Lineups,-202710-203952-1626157-,J. Butler - A. Wiggins - K. Towns,59,37,22,0.627,1511.786667,318.0,1316.0,2705.0,0.487,253.0,683.0,0.37,608.0,771.0,0.789,350.0,1017.0,1367.0,750.0,377.0,297.0,153.0,3493.0,115.1,104.7,10.4,96.32,3035,0.533,0.574,17.7,0.57,1.99,0.315,0.725,0.522,0.124,0.571,Regular Season,MIN,1610612750,"[""J. Butler"", ""A. Wiggins"", ""K. Towns""]"
Lineups,-203081-203468-203994-,D. Lillard - C. McCollum - J. Nurkic,69,42,27,0.609,1451.808333,179.0,1234.0,2673.0,0.462,307.0,848.0,0.362,496.0,620.0,0.8,302.0,1079.0,1381.0,679.0,383.0,241.0,187.0,3271.0,109.0,103.0,6.0,99.2,3000,0.519,0.555,16.8,0.55,1.77,0.256,0.762,0.51,0.128,0.533,Regular Season,POR,1610612757,"[""D. Lillard"", ""C. McCollum"", ""J. Nurkic""]"
Lineups,-101162-202693-203078-,M. Gortat - M. Morris - B. Beal,73,37,36,0.507,1434.898333,55.0,1214.0,2541.0,0.478,288.0,719.0,0.401,390.0,498.0,0.783,281.0,998.0,1279.0,774.0,430.0,234.0,122.0,3106.0,107.5,105.3,2.2,96.76,2888,0.534,0.563,19.3,0.638,1.8,0.261,0.747,0.508,0.149,0.516,Regular Season,WAS,1610612764,"[""M. Gortat"", ""M. Morris"", ""B. Beal""]"
Lineups,-203496-203967-1627732-,R. Covington - D. Saric - B. Simmons,74,47,27,0.635,1432.713333,396.0,1263.0,2587.0,0.488,346.0,913.0,0.379,478.0,642.0,0.745,338.0,1128.0,1466.0,828.0,455.0,257.0,132.0,3350.0,111.5,98.6,12.9,100.54,3005,0.555,0.584,19.6,0.656,1.82,0.285,0.773,0.54,0.151,0.585,Regular Season,PHI,1610612755,"[""R. Covington"", ""D. Saric"", ""B. Simmons""]"
Lineups,-201586-201942-202685-,S. Ibaka - D. DeRozan - J. Valanciunas,71,50,21,0.704,1430.938333,243.0,1241.0,2578.0,0.481,348.0,924.0,0.377,560.0,689.0,0.813,298.0,1085.0,1383.0,734.0,402.0,173.0,156.0,3390.0,114.0,106.5,7.5,99.41,2973,0.549,0.588,18.0,0.591,1.83,0.274,0.757,0.524,0.135,0.543,Regular Season,TOR,1610612761,"[""S. Ibaka"", ""D. DeRozan"", ""J. Valanciunas""]"
Lineups,-202339-203114-203507-,E. Bledsoe - K. Middleton - G. Antetokounmpo,64,35,29,0.547,1430.221667,191.0,1227.0,2444.0,0.502,246.0,692.0,0.355,589.0,748.0,0.787,239.0,987.0,1226.0,694.0,406.0,272.0,183.0,3289.0,112.1,106.0,6.1,98.3,2934,0.552,0.593,17.7,0.566,1.71,0.242,0.727,0.497,0.138,0.546,Regular Season,MIL,1610612749,"[""E. Bledsoe"", ""K. Middleton"", ""G. Antetokounmpo""]"
Lineups,-101107-202689-203077-,M. Williams - K. Walker - M. Kidd-Gilchrist,68,31,37,0.456,1417.92,63.0,1179.0,2548.0,0.463,267.0,722.0,0.37,579.0,807.0,0.717,323.0,1101.0,1424.0,632.0,393.0,195.0,158.0,3204.0,108.4,105.7,2.7,100.36,2957,0.515,0.552,15.9,0.536,1.61,0.267,0.767,0.518,0.133,0.518,Regular Season,CHA,1610612766,"[""M. Williams"", ""K. Walker"", ""M. Kidd-Gilchrist""]"
Lineups,-201163-203999-1627750-,W. Chandler - N. Jokic - J. Murray,67,39,28,0.582,1392.566667,232.0,1225.0,2524.0,0.485,370.0,926.0,0.4,442.0,541.0,0.817,317.0,945.0,1262.0,779.0,405.0,232.0,131.0,3262.0,115.3,107.6,7.7,97.29,2829,0.559,0.591,19.5,0.636,1.92,0.299,0.748,0.524,0.143,0.539,Regular Season,DEN,1610612743,"[""W. Chandler"", ""N. Jokic"", ""J. Murray""]"
Lineups,-2730-101107-203077-,D. Howard - M. Williams - M. Kidd-Gilchrist,69,30,39,0.435,1389.67,42.0,1151.0,2479.0,0.464,247.0,677.0,0.365,578.0,803.0,0.72,315.0,1069.0,1384.0,622.0,404.0,195.0,155.0,3127.0,107.6,105.9,1.7,100.48,2906,0.514,0.552,15.9,0.54,1.54,0.267,0.758,0.515,0.139,0.516,Regular Season,CHA,1610612766,"[""D. Howard"", ""M. Williams"", ""M. Kidd-Gilchrist""]"
Lineups,-200768-201586-202685-,K. Lowry - S. Ibaka - J. Valanciunas,69,50,19,0.725,1386.701667,194.0,1191.0,2497.0,0.477,347.0,919.0,0.378,523.0,648.0,0.807,289.0,1048.0,1337.0,711.0,403.0,171.0,149.0,3252.0,112.9,106.7,6.2,99.46,2881,0.546,0.584,18.0,0.597,1.76,0.27,0.754,0.52,0.14,0.535,Regular Season,TOR,1610612761,"[""K. Lowry"", ""S. Ibaka"", ""J. Valanciunas""]"
Lineups,-202339-203089-203114-,E. Bledsoe - J. Henson - K. Middleton,65,35,30,0.538,1358.958333,163.0,1165.0,2322.0,0.502,224.0,607.0,0.369,529.0,667.0,0.793,232.0,933.0,1165.0,677.0,388.0,264.0,179.0,3083.0,112.2,105.5,6.7,97.4,2747,0.55,0.589,18.3,0.581,1.74,0.244,0.717,0.494,0.141,0.54,Regular Season,MIL,1610612749,"[""E. Bledsoe"", ""J. Henson"", ""K. Middleton""]"
Lineups,-201152-201954-203506-,T. Young - D. Collison - V. Oladipo,63,39,24,0.619,1347.446667,178.0,1177.0,2385.0,0.494,300.0,702.0,0.427,418.0,533.0,0.784,228.0,894.0,1122.0,675.0,375.0,287.0,126.0,3072.0,110.8,105.2,5.7,98.39,2772,0.556,0.586,18.1,0.573,1.8,0.235,0.711,0.479,0.135,0.533,Regular Season,IND,1610612754,"[""T. Young"", ""D. Collison"", ""V. Oladipo""]"
Lineups,-202329-203468-203994-,A. Aminu - C. McCollum - J. Nurkic,65,38,27,0.585,1340.418333,157.0,1140.0,2482.0,0.459,285.0,801.0,0.356,443.0,555.0,0.798,284.0,993.0,1277.0,610.0,334.0,232.0,177.0,3008.0,109.5,103.1,6.4,98.67,2747,0.517,0.552,16.5,0.535,1.83,0.259,0.743,0.502,0.122,0.53,Regular Season,POR,1610612757,"[""A. Aminu"", ""C. McCollum"", ""J. Nurkic""]"
Lineups,-101107-201587-202689-,M. Williams - N. Batum - K. Walker,58,24,34,0.414,1334.766667,26.0,1111.0,2393.0,0.464,267.0,727.0,0.367,546.0,746.0,0.732,276.0,1008.0,1284.0,612.0,381.0,190.0,157.0,3035.0,108.3,107.7,0.6,100.66,2803,0.52,0.558,16.3,0.551,1.61,0.254,0.76,0.508,0.136,0.51,Regular Season,CHA,1610612766,"[""M. Williams"", ""N. Batum"", ""K. Walker""]"
Lineups,-201952-202710-203952-,J. Teague - J. Butler - A. Wiggins,48,31,17,0.646,1332.111667,199.0,1168.0,2389.0,0.489,217.0,580.0,0.374,536.0,678.0,0.791,296.0,881.0,1177.0,645.0,346.0,265.0,126.0,3089.0,114.3,107.2,7.1,97.27,2703,0.534,0.575,17.3,0.552,1.86,0.309,0.722,0.517,0.128,0.555,Regular Season,MIN,1610612750,"[""J. Teague"", ""J. Butler"", ""A. Wiggins""]"
Lineups,-202329-203081-203468-,A. Aminu - D. Lillard - C. McCollum,59,34,25,0.576,1329.543333,231.0,1134.0,2470.0,0.459,312.0,856.0,0.364,494.0,593.0,0.833,274.0,988.0,1262.0,606.0,333.0,229.0,169.0,3074.0,111.5,103.1,8.3,99.55,2758,0.522,0.563,16.3,0.534,1.82,0.267,0.745,0.507,0.121,0.541,Regular Season,POR,1610612757,"[""A. Aminu"", ""D. Lillard"", ""C. McCollum""]"
Lineups,-201952-201959-202710-,J. Teague - T. Gibson - J. Butler,48,31,17,0.646,1326.653333,165.0,1154.0,2352.0,0.491,214.0,567.0,0.377,528.0,662.0,0.798,284.0,876.0,1160.0,638.0,343.0,256.0,123.0,3050.0,113.8,107.8,6.0,96.93,2681,0.536,0.577,17.3,0.553,1.86,0.297,0.724,0.513,0.128,0.551,Regular Season,MIN,1610612750,"[""J. Teague"", ""T. Gibson"", ""J. Butler""]"
Lineups,-203089-203114-203507-,J. Henson - K. Middleton - G. Antetokounmpo,70,35,35,0.5,1326.256667,226.0,1125.0,2237.0,0.503,230.0,599.0,0.384,535.0,683.0,0.783,222.0,934.0,1156.0,656.0,382.0,243.0,178.0,3015.0,111.7,103.4,8.3,97.68,2700,0.554,0.594,18.1,0.583,1.72,0.242,0.736,0.504,0.141,0.555,Regular Season,MIL,1610612749,"[""J. Henson"", ""K. Middleton"", ""G. Antetokounmpo""]"
Lineups,-2730-101107-201587-,D. Howard - M. Williams - N. Batum,60,24,36,0.4,1309.86,48.0,1087.0,2330.0,0.467,254.0,688.0,0.369,543.0,740.0,0.734,274.0,995.0,1269.0,608.0,392.0,194.0,157.0,2971.0,107.9,106.5,1.4,100.76,2754,0.521,0.559,16.5,0.559,1.55,0.255,0.755,0.509,0.142,0.518,Regular Season,CHA,1610612766,"[""D. Howard"", ""M. Williams"", ""N. Batum""]"
Lineups,-203914-203999-1627750-,G. Harris - N. Jokic - J. Murray,59,34,25,0.576,1308.63,196.0,1164.0,2357.0,0.494,328.0,851.0,0.385,451.0,555.0,0.813,281.0,886.0,1167.0,748.0,385.0,227.0,113.0,3107.0,115.3,109.0,6.3,98.41,2695,0.563,0.597,19.8,0.643,1.94,0.282,0.763,0.522,0.143,0.537,Regular Season,DEN,1610612743,"[""G. Harris"", ""N. Jokic"", ""J. Murray""]"
Lineups,-201587-202689-203077-,N. Batum - K. Walker - M. Kidd-Gilchrist,60,26,34,0.433,1305.788333,43.0,1097.0,2346.0,0.468,265.0,709.0,0.374,543.0,750.0,0.724,269.0,977.0,1246.0,620.0,344.0,190.0,137.0,3002.0,109.9,108.2,1.8,100.48,2731,0.524,0.561,16.8,0.565,1.8,0.256,0.766,0.509,0.126,0.514,Regular Season,CHA,1610612766,"[""N. Batum"", ""K. Walker"", ""M. Kidd-Gilchrist""]"
Lineups,-201952-202710-1626157-,J. Teague - J. Butler - K. Towns,48,31,17,0.646,1295.506667,257.0,1129.0,2309.0,0.489,226.0,588.0,0.384,547.0,684.0,0.8,284.0,858.0,1142.0,639.0,335.0,251.0,122.0,3031.0,115.3,105.9,9.4,97.2,2628,0.538,0.581,17.6,0.566,1.91,0.308,0.723,0.518,0.127,0.565,Regular Season,MIN,1610612750,"[""J. Teague"", ""J. Butler"", ""K. Towns""]"
Lineups,-2730-201587-203077-,D. Howard - N. Batum - M. Kidd-Gilchrist,62,26,36,0.419,1293.75,29.0,1077.0,2313.0,0.466,250.0,681.0,0.367,536.0,738.0,0.726,267.0,960.0,1227.0,612.0,353.0,191.0,136.0,2940.0,108.7,107.6,1.1,100.36,2705,0.52,0.557,16.8,0.568,1.73,0.255,0.758,0.505,0.13,0.512,Regular Season,CHA,1610612766,"[""D. Howard"", ""N. Batum"", ""M. Kidd-Gilchrist""]"
Lineups,-202329-203081-203994-,A. Aminu - D. Lillard - J. Nurkic,57,34,23,0.596,1286.115,251.0,1090.0,2374.0,0.459,295.0,814.0,0.362,449.0,555.0,0.809,275.0,981.0,1256.0,601.0,342.0,215.0,175.0,2924.0,110.8,100.8,9.9,98.73,2640,0.521,0.558,16.8,0.551,1.76,0.268,0.751,0.514,0.13,0.55,Regular Season,POR,1610612757,"[""A. Aminu"", ""D. Lillard"", ""J. Nurkic""]"
Lineups,-201937-204060-1628378-,R. Rubio - J. Ingles - D. Mitchell,72,42,30,0.583,1274.211667,246.0,1074.0,2238.0,0.48,299.0,798.0,0.375,425.0,552.0,0.77,236.0,914.0,1150.0,670.0,392.0,257.0,131.0,2872.0,109.6,99.4,10.3,99.13,2620,0.547,0.579,18.6,0.624,1.71,0.252,0.768,0.514,0.15,0.552,Regular Season,UTA,1610612762,"[""R. Rubio"", ""J. Ingles"", ""D. Mitchell""]"
Lineups,-202083-203084-1628372-,W. Matthews - H. Barnes - D. Smith Jr.,52,18,34,0.346,1257.54,-288.0,971.0,2232.0,0.435,312.0,865.0,0.361,365.0,470.0,0.777,183.0,836.0,1019.0,529.0,329.0,186.0,96.0,2619.0,101.6,112.7,-11.0,98.42,2577,0.505,0.537,15.7,0.545,1.61,0.205,0.748,0.463,0.128,0.425,Regular Season,DAL,1610612742,"[""W. Matthews"", ""H. Barnes"", ""D. Smith Jr.""]"
Lineups,-201152-203506-1626167-,T. Young - V. Oladipo - M. Turner,58,39,19,0.672,1251.901667,206.0,1071.0,2199.0,0.487,283.0,675.0,0.419,401.0,512.0,0.783,236.0,846.0,1082.0,601.0,341.0,260.0,137.0,2826.0,110.9,103.2,7.6,97.52,2549,0.551,0.583,17.5,0.561,1.76,0.249,0.711,0.487,0.134,0.544,Regular Season,IND,1610612754,"[""T. Young"", ""V. Oladipo"", ""M. Turner""]"
Lineups,-101162-202693-203490-,M. Gortat - M. Morris - O. Porter Jr.,69,36,33,0.522,1251.24,84.0,1077.0,2221.0,0.485,252.0,617.0,0.408,327.0,404.0,0.809,244.0,869.0,1113.0,694.0,362.0,202.0,108.0,2733.0,109.3,105.6,3.7,96.08,2501,0.542,0.57,19.8,0.644,1.92,0.265,0.749,0.512,0.145,0.525,Regular Season,WAS,1610612764,"[""M. Gortat"", ""M. Morris"", ""O. Porter Jr.""]"
Lineups,-202324-204060-1628378-,D. Favors - J. Ingles - D. Mitchell,74,44,30,0.595,1247.94,133.0,1049.0,2172.0,0.483,290.0,762.0,0.381,355.0,463.0,0.767,236.0,904.0,1140.0,640.0,391.0,214.0,119.0,2743.0,108.3,102.6,5.7,97.62,2533,0.55,0.577,18.5,0.61,1.64,0.258,0.782,0.524,0.154,0.535,Regular Season,UTA,1610612762,"[""D. Favors"", ""J. Ingles"", ""D. Mitchell""]"
Lineups,-201152-201954-202711-,T. Young - D. Collison - B. Bogdanovic,65,36,29,0.554,1247.708333,55.0,1063.0,2193.0,0.485,267.0,653.0,0.409,366.0,457.0,0.801,197.0,821.0,1018.0,618.0,355.0,251.0,122.0,2759.0,107.9,106.0,1.9,98.29,2558,0.546,0.576,18.0,0.581,1.74,0.22,0.716,0.472,0.139,0.511,Regular Season,IND,1610612754,"[""T. Young"", ""D. Collison"", ""B. Bogdanovic""]"
Lineups,-201152-202711-1626167-,T. Young - B. Bogdanovic - M. Turner,63,38,25,0.603,1192.973333,124.0,995.0,2092.0,0.476,266.0,647.0,0.411,363.0,460.0,0.789,212.0,818.0,1030.0,564.0,329.0,243.0,134.0,2619.0,107.6,102.8,4.8,97.77,2433,0.539,0.571,17.3,0.567,1.71,0.232,0.718,0.479,0.135,0.527,Regular Season,IND,1610612754,"[""T. Young"", ""B. Bogdanovic"", ""M. Turner""]"
Lineups,-201142-202691-203110-,K. Durant - K. Thompson - D. Green,58,41,17,0.707,1190.661667,213.0,1111.0,2143.0,0.518,340.0,818.0,0.416,445.0,522.0,0.852,194.0,867.0,1061.0,825.0,394.0,205.0,167.0,3007.0,115.7,108.4,7.3,104.37,2600,0.598,0.634,22.5,0.743,2.09,0.231,0.711,0.494,0.152,0.564,Regular Season,GSW,1610612744,"[""K. Durant"", ""K. Thompson"", ""D. Green""]"
Lineups,-203114-203503-203507-,K. Middleton - T. Snell - G. Antetokounmpo,63,36,27,0.571,1188.315,129.0,1022.0,2026.0,0.504,225.0,595.0,0.378,462.0,605.0,0.764,184.0,806.0,990.0,597.0,331.0,209.0,142.0,2731.0,111.7,106.8,5.0,98.58,2444,0.56,0.596,18.3,0.584,1.8,0.222,0.725,0.485,0.135,0.533,Regular Season,MIL,1610612749,"[""K. Middleton"", ""T. Snell"", ""G. Antetokounmpo""]"
Lineups,-201163-203914-1627750-,W. Chandler - G. Harris - J. Murray,59,33,26,0.559,1186.965,112.0,1061.0,2149.0,0.494,301.0,767.0,0.392,360.0,452.0,0.796,256.0,809.0,1065.0,667.0,355.0,209.0,112.0,2783.0,113.6,109.4,4.3,98.89,2449,0.564,0.593,19.5,0.629,1.88,0.286,0.757,0.522,0.145,0.529,Regular Season,DEN,1610612743,"[""W. Chandler"", ""G. Harris"", ""J. Murray""]"
Lineups,-201577-203200-1628374-,R. Lopez - J. Holiday - L. Markkanen,52,18,34,0.346,1183.688333,-111.0,969.0,2174.0,0.446,263.0,723.0,0.364,277.0,355.0,0.78,216.0,909.0,1125.0,610.0,347.0,175.0,106.0,2478.0,101.6,105.9,-4.3,98.99,2438,0.506,0.532,18.4,0.63,1.76,0.225,0.802,0.506,0.142,0.473,Regular Season,CHI,1610612741,"[""R. Lopez"", ""J. Holiday"", ""L. Markkanen""]"
Lineups,-202339-203089-203507-,E. Bledsoe - J. Henson - G. Antetokounmpo,59,31,28,0.525,1180.678333,185.0,1015.0,2010.0,0.505,201.0,526.0,0.382,462.0,584.0,0.791,199.0,825.0,1024.0,584.0,340.0,226.0,155.0,2693.0,112.4,103.9,8.5,97.73,2395,0.555,0.594,18.1,0.575,1.72,0.25,0.735,0.509,0.142,0.556,Regular Season,MIL,1610612749,"[""E. Bledsoe"", ""J. Henson"", ""G. Antetokounmpo""]"
Lineups,-201954-202711-203506-,D. Collison - B. Bogdanovic - V. Oladipo,61,37,24,0.607,1176.135,112.0,1021.0,2078.0,0.491,251.0,615.0,0.408,370.0,461.0,0.803,184.0,786.0,970.0,586.0,336.0,242.0,114.0,2663.0,108.9,105.3,3.6,99.34,2445,0.552,0.584,18.0,0.574,1.74,0.218,0.71,0.471,0.137,0.524,Regular Season,IND,1610612754,"[""D. Collison"", ""B. Bogdanovic"", ""V. Oladipo""]"
Lineups,-101107-201587-203077-,M. Williams - N. Batum - M. Kidd-Gilchrist,58,23,35,0.397,1173.403333,55.0,982.0,2101.0,0.467,220.0,602.0,0.365,483.0,656.0,0.736,253.0,888.0,1141.0,541.0,333.0,174.0,129.0,2667.0,108.5,106.0,2.5,100.65,2457,0.52,0.558,16.4,0.551,1.62,0.258,0.755,0.51,0.136,0.521,Regular Season,CHA,1610612766,"[""M. Williams"", ""N. Batum"", ""M. Kidd-Gilchrist""]"
