PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,SEASON_TYPE
1627936,Alex Caruso,OKC,2025-10-21,OKC vs. HOU,W,30,8,2,3,2,1,0,0.333,0.333,,-15,Regular Season
1642349,Ajay Mitchell,OKC,2025-10-21,OKC vs. HOU,W,15,16,2,2,0,1,0,0.5,0.5,1.0,2,Regular Season
203991,Clint Capela,HOU,2025-10-21,HOU @ OKC,L,8,4,0,0,1,0,1,1.0,,1.0,5,Regular Season
1629020,Jarred Vanderbilt,LAL,2025-10-21,LAL vs. GSW,L,12,0,3,0,1,0,2,0.0,0.0,,-4,Regular Season
1631222,Jake LaRavia,LAL,2025-10-21,LAL vs. GSW,L,16,5,3,0,0,0,0,0.5,0.5,0.0,-5,Regular Season
204001,Kristaps Porziņģis,ATL,2025-10-22,ATL vs. TOR,L,26,20,7,2,0,2,2,0.417,0.571,1.0,-11,Regular Season
1630700,Dyson Daniels,ATL,2025-10-22,ATL vs. TOR,L,23,4,3,2,2,0,3,0.5,0.0,,-3,Regular Season
1627759,Jaylen Brown,BOS,2025-10-22,BOS vs. PHI,L,36,25,6,4,0,0,2,0.5,0.5,0.833,0,Regular Season
1631169,Josh Minott,BOS,2025-10-22,BOS vs. PHI,L,14,2,2,2,0,0,0,1.0,,,-6,Regular Season
1628378,Donovan Mitchell,CLE,2025-10-22,CLE @ NYK,L,36,31,2,5,2,1,3,0.48,0.222,1.0,-14,Regular Season
1642878,Tyrese Proctor,CLE,2025-10-22,CLE @ NYK,L,16,5,1,2,0,0,0,0.4,0.333,,-1,Regular Season
1630621,Hunter Dickinson,NOP,2025-10-22,NOP @ MEM,L,5,2,0,0,0,1,2,0.5,,,-12,Regular Season
1642852,Derik Queen,NOP,2025-10-22,NOP @ MEM,L,15,3,5,0,0,1,0,0.25,0.0,0.5,-11,Regular Season
203939,Dwight Powell,DAL,2025-10-22,DAL vs. SAS,L,8,0,0,1,1,0,1,,,,-5,Regular Season
1631108,Max Christie,DAL,2025-10-22,DAL vs. SAS,L,26,9,0,1,0,1,2,0.75,0.75,,-13,Regular Season
101108,Chris Paul,LAC,2025-10-22,LAC @ UTA,L,15,4,1,4,1,0,1,0.2,0.25,1.0,-6,Regular Season
201935,James Harden,LAC,2025-10-22,LAC @ UTA,L,29,15,2,11,0,0,2,0.417,0.222,0.75,-21,Regular Season
203078,Bradley Beal,LAC,2025-10-22,LAC @ UTA,L,20,5,1,0,1,0,1,0.4,0.25,,-9,Regular Season
1627739,Kris Dunn,LAC,2025-10-22,LAC @ UTA,L,22,0,5,1,1,0,2,0.0,0.0,,-20,Regular Season
203952,Andrew Wiggins,MIA,2025-10-22,MIA @ ORL,L,32,18,4,1,1,1,1,0.5,0.2,0.714,-21,Regular Season
203914,Gary Harris,MIL,2025-10-22,MIL vs. WAS,W,2,0,0,0,0,0,0,,,,-2,Regular Season
1626171,Bobby Portis,MIL,2025-10-22,MIL vs. WAS,W,17,2,6,1,0,0,0,0.167,,,6,Regular Season
1627752,Taurean Prince,MIL,2025-10-22,MIL vs. WAS,W,22,11,1,2,1,0,0,0.8,0.75,,12,Regular Season
1641748,Andre Jackson Jr.,MIL,2025-10-22,MIL vs. WAS,W,2,0,0,0,0,0,0,,,,-2,Regular Season
1626157,Karl-Anthony Towns,NYK,2025-10-22,NYK vs. CLE,W,31,19,11,2,0,0,3,0.417,0.25,0.889,2,Regular Season
1641998,Trey Jemison III,NYK,2025-10-22,NYK vs. CLE,W,8,0,2,0,0,0,0,,,,3,Regular Season
1628371,Jonathan Isaac,ORL,2025-10-22,ORL vs. MIA,W,7,0,1,0,1,0,0,0.0,0.0,,-6,Regular Season
1630532,Franz Wagner,ORL,2025-10-22,ORL vs. MIA,W,36,24,4,6,2,0,2,0.529,0.4,0.667,5,Regular Season
1626162,Kelly Oubre Jr.,PHI,2025-10-22,PHI @ BOS,W,34,10,4,1,0,1,2,0.333,0.333,1.0,-8,Regular Season
1629656,Quentin Grimes,PHI,2025-10-22,PHI @ BOS,W,32,10,5,5,0,0,5,0.375,0.4,0.5,18,Regular Season
1626220,Royce O'Neale,PHX,2025-10-22,PHX vs. SAC,W,29,12,5,2,1,0,1,0.5,0.429,0.5,3,Regular Season
1642346,Ryan Dunn,PHX,2025-10-22,PHX vs. SAC,W,25,9,10,3,1,3,0,0.444,0.25,0.0,-7,Regular Season
1629680,Matisse Thybulle,POR,2025-10-22,POR vs. MIN,L,14,2,2,2,2,0,0,0.0,0.0,1.0,-2,Regular Season
203471,Dennis Schröder,SAC,2025-10-22,SAC @ PHX,L,30,14,1,7,2,1,4,0.462,0.5,,-8,Regular Season
203967,Dario Saric,SAC,2025-10-22,SAC @ PHX,L,7,0,3,0,0,0,0,0.0,,,-5,Regular Season
1642928,Dylan Cardwell,SAC,2025-10-22,SAC @ PHX,L,15,3,1,0,1,2,0,0.25,,0.5,6,Regular Season
1629640,Keldon Johnson,SAS,2025-10-22,SAS @ DAL,W,25,11,5,2,1,0,0,0.833,1.0,,10,Regular Season
1641705,Victor Wembanyama,SAS,2025-10-22,SAS @ DAL,W,30,40,15,1,1,3,0,0.714,0.5,0.818,31,Regular Season
1642357,David Jones Garcia,SAS,2025-10-22,SAS @ DAL,W,4,5,1,2,0,0,0,1.0,,1.0,4,Regular Season
1642347,Jamal Shead,TOR,2025-10-22,TOR @ ATL,W,19,10,2,5,1,0,2,0.6,0.5,0.75,11,Regular Season
1642271,Kyle Filipowski,UTA,2025-10-22,UTA vs. LAC,W,25,9,4,5,0,1,0,0.4,0.167,,7,Regular Season
1642846,Ace Bailey,UTA,2025-10-22,UTA vs. LAC,W,20,2,4,2,0,0,1,0.2,0.0,,5,Regular Season
1628991,Jaren Jackson Jr.,MEM,2025-10-22,MEM vs. NOP,W,27,18,8,1,0,6,5,0.5,0.0,1.0,5,Regular Season
1629111,Jock Landale,MEM,2025-10-22,MEM vs. NOP,W,25,10,4,0,0,2,1,0.429,0.333,0.75,-4,Regular Season
1629723,John Konchar,MEM,2025-10-22,MEM vs. NOP,W,8,0,3,1,0,0,1,,,,-5,Regular Season
1630583,Santi Aldama,MEM,2025-10-22,MEM vs. NOP,W,24,5,6,2,1,2,2,0.286,0.0,0.333,9,Regular Season
1642285,Cam Spencer,MEM,2025-10-22,MEM vs. NOP,W,12,7,0,2,0,0,0,0.5,0.667,0.5,-4,Regular Season
1642377,Jaylen Wells,MEM,2025-10-22,MEM vs. NOP,W,28,14,3,4,1,0,2,0.5,0.5,0.4,11,Regular Season
1642907,Cedric Coward,MEM,2025-10-22,MEM vs. NOP,W,22,14,3,1,2,1,0,1.0,,1.0,24,Regular Season
1628963,Marvin Bagley III,WAS,2025-10-22,WAS @ MIL,L,15,1,3,1,1,0,1,,,0.5,-11,Regular Season
1642848,Tre Johnson,WAS,2025-10-22,WAS @ MIL,L,26,16,5,2,1,1,4,0.455,0.5,1.0,-8,Regular Season
1629750,Javonte Green,DET,2025-10-22,DET @ CHI,L,10,0,0,0,1,1,0,0.0,,,4,Regular Season
1630194,Paul Reed,DET,2025-10-22,DET @ CHI,L,3,3,0,0,0,1,1,1.0,1.0,,-3,Regular Season
1630168,Onyeka Okongwu,ATL,2025-10-22,ATL vs. TOR,L,30,18,6,1,0,0,0,0.667,0.5,1.0,-19,Regular Season
1631243,Mouhamed Gueye,ATL,2025-10-22,ATL vs. TOR,L,5,0,0,0,0,1,0,,,,5,Regular Season
1628401,Derrick White,BOS,2025-10-22,BOS vs. PHI,L,35,25,3,4,1,1,0,0.35,0.308,1.0,-3,Regular Season
1629014,Anfernee Simons,BOS,2025-10-22,BOS vs. PHI,L,32,13,4,1,1,1,0,0.5,0.333,1.0,-5,Regular Season
1629674,Neemias Queta,BOS,2025-10-22,BOS vs. PHI,L,25,17,8,0,0,0,2,0.875,,0.75,2,Regular Season
1628366,Lonzo Ball,CLE,2025-10-22,CLE @ NYK,L,23,3,4,6,0,0,4,0.143,0.143,,-3,Regular Season
1629731,Dean Wade,CLE,2025-10-22,CLE @ NYK,L,28,10,2,0,1,1,0,1.0,1.0,0.5,0,Regular Season
1630241,Sam Merrill,CLE,2025-10-22,CLE @ NYK,L,28,19,3,1,0,0,1,0.545,0.5,1.0,-1,Regular Season
1642281,Jaylon Tyson,CLE,2025-10-22,CLE @ NYK,L,20,5,2,1,0,1,2,0.5,0.333,,-6,Regular Season
1630230,Naji Marshall,DAL,2025-10-22,DAL vs. SAS,L,23,3,1,1,0,0,0,0.0,,0.75,-17,Regular Season
1641726,Dereck Lively II,DAL,2025-10-22,DAL vs. SAS,L,10,4,2,3,0,0,1,0.5,,1.0,-5,Regular Season
1630696,Dru Smith,MIA,2025-10-22,MIA @ ORL,L,13,2,1,5,1,0,1,0.25,0.0,,-6,Regular Season
1631170,Jaime Jaquez Jr.,MIA,2025-10-22,MIA @ ORL,L,30,13,6,1,2,0,2,0.857,0.0,0.5,-1,Regular Season
1641796,Pelle Larsson,MIA,2025-10-22,MIA @ ORL,L,4,0,0,0,0,0,0,0.0,0.0,,-1,Regular Season
1626167,Myles Turner,MIL,2025-10-22,MIL vs. WAS,W,29,11,8,5,0,3,1,0.333,0.25,0.5,9,Regular Season
1629645,Kevin Porter Jr.,MIL,2025-10-22,MIL vs. WAS,W,9,10,0,2,1,0,0,0.6,0.667,1.0,15,Regular Season
201144,Mike Conley,MIN,2025-10-22,MIN @ POR,W,13,3,2,0,1,0,1,0.2,0.5,,-3,Regular Season
1630183,Jaden McDaniels,MIN,2025-10-22,MIN @ POR,W,29,18,5,2,1,3,3,0.5,0.75,0.75,3,Regular Season
1630538,Bones Hyland,MIN,2025-10-22,MIN @ POR,W,8,2,2,1,0,0,1,0.5,0.0,,5,Regular Season
1629611,Terance Mann,BKN,2025-10-22,BKN @ CHA,L,19,13,1,1,1,0,1,0.667,0.667,1.0,4,Regular Season
1630533,Ziaire Williams,BKN,2025-10-22,BKN @ CHA,L,15,1,3,1,1,0,0,0.0,0.0,0.5,-18,Regular Season
1630592,Jalen Wilson,BKN,2025-10-22,BKN @ CHA,L,15,8,0,0,0,0,1,0.6,0.5,,10,Regular Season
1629013,Landry Shamet,NYK,2025-10-22,NYK vs. CLE,W,14,9,2,1,1,0,1,0.5,0.667,1.0,-5,Regular Season
1631094,Paolo Banchero,ORL,2025-10-22,ORL vs. MIA,W,35,24,11,1,1,1,2,0.412,0.333,0.75,-2,Regular Season
203083,Andre Drummond,PHI,2025-10-22,PHI @ BOS,W,3,0,1,0,0,0,0,,,,2,Regular Season
1642845,VJ Edgecombe,PHI,2025-10-22,PHI @ BOS,W,42,34,7,3,1,0,2,0.5,0.385,0.5,-2,Regular Season
1628415,Dillon Brooks,PHX,2025-10-22,PHX vs. SAC,W,34,22,4,3,2,1,2,0.375,0.125,1.0,2,Regular Season
1628960,Grayson Allen,PHX,2025-10-22,PHX vs. SAC,W,36,18,5,7,1,0,4,0.5,0.429,1.0,1,Regular Season
1631221,Collin Gillespie,PHX,2025-10-22,PHX vs. SAC,W,22,7,2,4,1,1,0,0.333,0.25,,9,Regular Season
203924,Jerami Grant,POR,2025-10-22,POR vs. MIN,L,28,29,3,1,0,1,1,0.714,0.571,0.833,-6,Regular Season
203897,Zach LaVine,SAC,2025-10-22,SAC @ PHX,L,35,30,2,1,0,0,2,0.542,0.2,0.667,-6,Regular Season
1629234,Drew Eubanks,SAC,2025-10-22,SAC @ PHX,L,22,4,4,0,2,4,2,0.25,,0.5,-7,Regular Season
1631165,Keon Ellis,SAC,2025-10-22,SAC @ PHX,L,13,9,1,0,1,0,0,0.8,0.5,,-2,Regular Season
1642363,Nique Clifford,SAC,2025-10-22,SAC @ PHX,L,24,2,8,2,2,1,1,0.333,,,3,Regular Season
1642875,Maxime Raynaud,SAC,2025-10-22,SAC @ PHX,L,11,0,4,2,0,0,1,0.0,,,-3,Regular Season
1642434,Riley Minix,SAS,2025-10-22,SAS @ DAL,W,2,0,1,0,0,0,0,,,,4,Regular Season
1630567,Scottie Barnes,TOR,2025-10-22,TOR @ ATL,W,32,22,6,9,1,2,1,0.643,,1.0,9,Regular Season
1630572,Sandro Mamukelashvili,TOR,2025-10-22,TOR @ ATL,W,17,7,4,3,0,1,2,0.5,1.0,,21,Regular Season
1629630,Ja Morant,MEM,2025-10-22,MEM vs. NOP,W,29,35,3,3,1,0,2,0.65,0.333,0.875,0,Regular Season
1630264,Anthony Gill,WAS,2025-10-22,WAS @ MIL,L,2,2,0,0,0,0,0,1.0,,,2,Regular Season
1641715,Cam Whitmore,WAS,2025-10-22,WAS @ MIL,L,19,14,5,1,0,0,0,0.5,0.2,1.0,-1,Regular Season
1642259,Alex Sarr,WAS,2025-10-22,WAS @ MIL,L,26,10,11,3,0,0,1,0.5,,0.0,-6,Regular Season
1642358,AJ Johnson,WAS,2025-10-22,WAS @ MIL,L,2,0,1,1,0,0,0,,,,2,Regular Season
1642860,Will Riley,WAS,2025-10-22,WAS @ MIL,L,4,2,1,1,1,0,0,1.0,,,0,Regular Season
1627747,Caris LeVert,DET,2025-10-22,DET @ CHI,L,21,8,1,2,1,0,1,0.429,0.333,0.5,-7,Regular Season
1629130,Duncan Robinson,DET,2025-10-22,DET @ CHI,L,32,2,0,0,0,0,1,0.143,0.0,,-7,Regular Season
1642275,Tidjane Salaün,CHA,2025-10-22,CHA vs. BKN,W,17,10,4,1,0,0,0,0.571,0.667,,12,Regular Season
1642851,Kon Knueppel,CHA,2025-10-22,CHA vs. BKN,W,25,11,5,1,0,0,2,0.667,0.75,,10,Regular Season
1630202,Payton Pritchard,BOS,2025-10-22,BOS vs. PHI,L,37,16,5,2,2,0,2,0.429,0.143,0.75,6,Regular Season
1630214,Xavier Tillman,BOS,2025-10-22,BOS vs. PHI,L,16,4,7,1,2,1,0,0.25,0.0,,0,Regular Season
1628386,Jarrett Allen,CLE,2025-10-22,CLE @ NYK,L,28,4,4,1,2,0,1,0.25,,0.5,-4,Regular Season
1630596,Evan Mobley,CLE,2025-10-22,CLE @ NYK,L,36,22,8,3,3,1,3,0.444,0.5,0.4,0,Regular Season
1641854,Craig Porter Jr.,CLE,2025-10-22,CLE @ NYK,L,7,2,0,1,0,0,0,0.5,0.0,,-9,Regular Season
1629673,Jordan Poole,NOP,2025-10-22,NOP @ MEM,L,31,17,0,2,0,0,0,0.429,0.429,1.0,1,Regular Season
1630180,Saddiq Bey,NOP,2025-10-22,NOP @ MEM,L,30,13,6,3,1,0,0,0.417,0.2,0.5,-13,Regular Season
1642847,Jeremiah Fears,NOP,2025-10-22,NOP @ MEM,L,18,17,0,2,0,0,2,0.7,0.0,1.0,-10,Regular Season
202696,Nikola Vučević,CHI,2025-10-22,CHI vs. DET,W,33,28,14,2,1,0,1,0.611,0.667,1.0,8,Regular Season
1628989,Kevin Huerter,CHI,2025-10-22,CHI vs. DET,W,27,15,5,0,1,2,1,0.364,0.333,0.833,9,Regular Season
203076,Anthony Davis,DAL,2025-10-22,DAL vs. SAS,L,32,22,13,1,2,1,0,0.318,0.5,1.0,-24,Regular Season
1626156,D'Angelo Russell,DAL,2025-10-22,DAL vs. SAS,L,15,6,2,3,0,0,1,0.167,0.0,0.667,-4,Regular Season
201572,Brook Lopez,LAC,2025-10-22,LAC @ UTA,L,17,15,3,0,1,0,2,0.417,0.455,,-6,Regular Season
1641738,Kobe Brown,LAC,2025-10-22,LAC @ UTA,L,4,2,1,2,0,0,0,,,1.0,6,Regular Season
1642353,Cam Christie,LAC,2025-10-22,LAC @ UTA,L,8,5,2,1,0,0,0,0.25,0.5,1.0,11,Regular Season
1630162,Anthony Edwards,MIN,2025-10-22,MIN @ POR,W,39,41,7,1,0,1,4,0.5,0.5,1.0,9,Regular Season
1630545,Terrence Shannon Jr.,MIN,2025-10-22,MIN @ POR,W,25,10,5,5,1,0,2,0.571,1.0,,5,Regular Season
1630549,Day'Ron Sharpe,BKN,2025-10-22,BKN @ CHA,L,14,14,4,0,1,2,5,0.857,0.5,0.5,-13,Regular Season
1630560,Cam Thomas,BKN,2025-10-22,BKN @ CHA,L,24,15,1,2,0,1,2,0.222,0.0,0.846,-19,Regular Season
1642849,Nolan Traore,BKN,2025-10-22,BKN @ CHA,L,9,3,0,1,2,0,0,0.333,0.5,,-8,Regular Season
1628969,Mikal Bridges,NYK,2025-10-22,NYK vs. CLE,W,33,16,5,6,3,2,0,0.545,0.333,1.0,1,Regular Season
1630540,Miles McBride,NYK,2025-10-22,NYK vs. CLE,W,26,15,2,1,1,0,2,0.571,0.667,0.75,17,Regular Season
1642278,Tyler Kolek,NYK,2025-10-22,NYK vs. CLE,W,14,7,1,2,0,0,0,0.5,0.333,,2,Regular Season
1628976,Wendell Carter Jr.,ORL,2025-10-22,ORL vs. MIA,W,30,9,8,1,1,1,2,0.4,0.0,1.0,-7,Regular Season
1630591,Jalen Suggs,ORL,2025-10-22,ORL vs. MIA,W,17,14,4,2,2,0,2,0.857,0.667,,15,Regular Season
1641783,Tristan da Silva,ORL,2025-10-22,ORL vs. MIA,W,18,16,1,0,0,0,1,0.625,0.6,0.75,11,Regular Season
203954,Joel Embiid,PHI,2025-10-22,PHI @ BOS,W,20,4,6,2,0,1,0,0.111,0.0,1.0,-16,Regular Season
1631133,Jabari Walker,PHI,2025-10-22,PHI @ BOS,W,19,6,4,0,0,0,0,0.75,0.0,,3,Regular Season
1631230,Dominick Barlow,PHI,2025-10-22,PHI @ BOS,W,34,13,8,5,0,1,2,0.5,0.0,0.833,1,Regular Season
1641737,Adem Bona,PHI,2025-10-22,PHI @ BOS,W,15,0,3,1,0,0,2,,,,4,Regular Season
1642348,Justin Edwards,PHI,2025-10-22,PHI @ BOS,W,0,0,0,0,0,0,0,,,,0,Regular Season
1626164,Devin Booker,PHX,2025-10-22,PHX vs. SAC,W,36,31,5,3,1,0,6,0.526,0.333,0.667,1,Regular Season
201950,Jrue Holiday,POR,2025-10-22,POR vs. MIN,L,33,14,6,7,3,0,4,0.333,0.143,0.75,-2,Regular Season
1631101,Shaedon Sharpe,POR,2025-10-22,POR vs. MIN,L,29,15,2,4,1,0,4,0.25,0.333,1.0,0,Regular Season
1631200,Kris Murray,POR,2025-10-22,POR vs. MIN,L,19,7,0,0,0,0,1,0.667,0.5,1.0,2,Regular Season
1641739,Toumani Camara,POR,2025-10-22,POR vs. MIN,L,35,10,9,5,0,0,0,0.333,0.4,1.0,-1,Regular Season
1642270,Donovan Clingan,POR,2025-10-22,POR vs. MIN,L,30,8,6,1,2,1,1,0.6,0.5,,-2,Regular Season
201942,DeMar DeRozan,SAC,2025-10-22,SAC @ PHX,L,37,29,6,9,2,1,1,0.706,0.5,0.444,9,Regular Season
202687,Bismack Biyombo,SAS,2025-10-22,SAS @ DAL,W,5,0,1,0,2,0,2,,,,3,Regular Season
1630170,Devin Vassell,SAS,2025-10-22,SAS @ DAL,W,31,13,3,4,2,0,0,0.429,0.25,0.0,25,Regular Season
1642868,Carter Bryant,SAS,2025-10-22,SAS @ DAL,W,9,0,2,0,0,0,0,0.0,0.0,,5,Regular Season
1627742,Brandon Ingram,TOR,2025-10-22,TOR @ ATL,W,27,16,9,3,2,0,5,0.438,0.0,0.667,14,Regular Season
1627751,Jakob Poeltl,TOR,2025-10-22,TOR @ ATL,W,22,14,6,2,0,1,2,0.875,,0.0,-3,Regular Season
1629628,RJ Barrett,TOR,2025-10-22,TOR @ ATL,W,30,25,8,5,2,0,4,0.75,0.5,1.0,0,Regular Season
1630534,Ochai Agbaji,TOR,2025-10-22,TOR @ ATL,W,20,4,3,1,2,0,0,0.4,0.0,,15,Regular Season
1642367,Jonathan Mogbo,TOR,2025-10-22,TOR @ ATL,W,11,4,4,0,0,0,0,0.5,,,2,Regular Season
1642419,Jamison Battle,TOR,2025-10-22,TOR @ ATL,W,9,2,3,0,0,0,0,0.333,0.0,,4,Regular Season
203994,Jusuf Nurkić,UTA,2025-10-22,UTA vs. LAC,W,17,8,4,3,2,0,1,0.444,0.0,,9,Regular Season
1631117,Walker Kessler,UTA,2025-10-22,UTA vs. LAC,W,29,22,9,4,2,4,1,1.0,1.0,0.75,13,Regular Season
1641729,Brice Sensabaugh,UTA,2025-10-22,UTA vs. LAC,W,23,20,4,2,1,0,1,0.538,0.429,1.0,8,Regular Season
203484,Kentavious Caldwell-Pope,MEM,2025-10-22,MEM vs. NOP,W,31,15,4,3,0,0,3,0.25,0.286,1.0,-2,Regular Season
1641765,Olivier-Maxence Prosper,MEM,2025-10-22,MEM vs. NOP,W,15,10,5,0,0,0,0,0.6,0.0,1.0,-10,Regular Season
1630536,Sharife Cooper,WAS,2025-10-22,WAS @ MIL,L,2,0,0,0,0,0,1,,,,2,Regular Season
1630551,Justin Champagnie,WAS,2025-10-22,WAS @ MIL,L,6,0,3,1,0,0,0,0.0,0.0,,2,Regular Season
1641774,Tristan Vukcevic,WAS,2025-10-22,WAS @ MIL,L,2,0,0,0,0,0,0,,,,2,Regular Season
1630191,Isaiah Stewart,DET,2025-10-22,DET @ CHI,L,25,20,10,2,0,4,0,0.571,1.0,1.0,8,Regular Season
1630595,Cade Cunningham,DET,2025-10-22,DET @ CHI,L,34,23,7,10,1,0,3,0.333,0.167,0.6,-6,Regular Season
1641709,Ausar Thompson,DET,2025-10-22,DET @ CHI,L,33,11,9,7,1,1,1,0.625,,0.333,6,Regular Season
1630163,LaMelo Ball,CHA,2025-10-22,CHA vs. BKN,W,34,20,2,8,0,0,3,0.467,0.5,0.4,10,Regular Season
1628379,Luke Kennard,ATL,2025-10-22,ATL vs. TOR,L,30,6,4,3,1,0,3,0.286,0.2,1.0,-16,Regular Season
1629027,Trae Young,ATL,2025-10-22,ATL vs. TOR,L,34,22,1,5,1,0,2,0.357,0.143,0.846,-14,Regular Season
1630529,Herbert Jones,NOP,2025-10-22,NOP @ MEM,L,36,17,9,3,3,1,2,0.429,0.6,1.0,11,Regular Season
1641722,Jordan Hawkins,NOP,2025-10-22,NOP @ MEM,L,17,8,4,1,0,0,1,1.0,1.0,1.0,-7,Regular Season
1642274,Yves Missi,NOP,2025-10-22,NOP @ MEM,L,23,5,7,1,1,1,3,0.5,,0.5,14,Regular Season
1631207,Dalen Terry,CHI,2025-10-22,CHI vs. DET,W,6,0,0,0,0,0,0,0.0,,,-10,Regular Season
1641824,Matas Buzelis,CHI,2025-10-22,CHI vs. DET,W,34,21,6,1,0,3,3,0.583,0.0,1.0,-10,Regular Season
1629023,P.J. Washington,DAL,2025-10-22,DAL vs. SAS,L,29,17,5,1,0,1,2,0.636,0.667,1.0,-20,Regular Season
1630314,Brandon Williams,DAL,2025-10-22,DAL vs. SAS,L,12,0,0,2,1,0,1,0.0,,0.0,-8,Regular Season
