GROUP_ID,PLAYERS,TEAM_ABBREVIATION,POSS_OFF,POSS_DEF,NET_ACTUAL,NET_EXPECTED,CHEMISTRY,SEASON,SEASON_TYPE
-201976-1626157-1627736-1630162-1630183-,P. Beverley - K. Towns - M. Beasley - A. Edwards - J. McDaniels,MIN,156,158,11.7,1.2,10.5,2021-22,Regular Season
-203082-203914-1628976-1629643-1630175-,T. Ross - G. Harris - W. Carter Jr. - C. Okeke - C. Anthony,ORL,103,106,3.5,-6.9,10.4,2021-22,Regular Season
-202699-203552-203954-1627788-1630178-,T. Harris - S. Curry - J. Embiid - F. Korkmaz - T. Maxey,PHI,101,101,13.2,3.0,10.3,2021-22,Regular Season
-1628374-1629636-1630171-1630205-1630596-,L. Markkanen - D. Garland - I. Okoro - L. Stevens - E. Mobley,CLE,138,141,14.3,4.2,10.1,2021-22,Regular Season
-1626167-1627734-1627747-1627763-1630537-,M. Turner - D. Sabonis - C. LeVert - M. Brogdon - C. Duarte,IND,300,295,9.8,-0.2,10.0,2021-22,Regular Season
-1627783-1628449-1629018-1630173-1630567-,P. Siakam - C. Boucher - G. Trent Jr. - P. Achiuwa - S. Barnes,TOR,105,102,12.8,2.8,10.0,2021-22,Regular Season
-1627747-1628374-1629636-1630171-1630596-,C. LeVert - L. Markkanen - D. Garland - I. Okoro - E. Mobley,CLE,169,170,15.3,5.6,9.7,2021-22,Regular Season
-203081-203994-1626181-1626204-1629642-,D. Lillard - J. Nurkić - N. Powell - L. Nance Jr. - N. Little,POR,107,113,2.8,-6.8,9.6,2021-22,Regular Season
-203914-1628964-1628976-1630175-1630532-,G. Harris - M. Bamba - W. Carter Jr. - C. Anthony - F. Wagner,ORL,331,332,6.8,-2.6,9.4,2021-22,Regular Season
-201143-203471-203935-1628369-1629684-,A. Horford - D. Schröder - M. Smart - J. Tatum - G. Williams,BOS,144,141,15.8,6.5,9.3,2021-22,Regular Season
-201942-202696-203897-1627936-1628366-,D. DeRozan - N. Vučević - Z. LaVine - A. Caruso - L. Ball,CHI,202,194,10.9,1.8,9.1,2021-22,Regular Season
-202689-203095-203457-203944-1629628-,K. Walker - E. Fournier - N. Noel - J. Randle - R. Barrett,NYK,191,193,2.1,-7.0,9.0,2021-22,Regular Season
-202685-1627742-1628404-1628984-1630529-,J. Valančiūnas - B. Ingram - J. Hart - D. Graham - H. Jones,NOP,698,693,10.7,1.8,8.9,2021-22,Regular Season
-200782-202710-203473-1629130-1629639-,P. Tucker - J. Butler III - D. Dedmon - D. Robinson - T. Herro,MIA,140,135,11.7,2.9,8.9,2021-22,Regular Season
-201959-202692-1629656-1630167-1630193-,T. Gibson - A. Burks - Q. Grimes - O. Toppin - I. Quickley,NYK,109,114,15.4,6.6,8.8,2021-22,Regular Season
-2544-201566-1626169-1628370-1630559-,L. James - R. Westbrook - S. Johnson - M. Monk - A. Reaves,LAL,159,160,8.2,-0.6,8.8,2021-22,Regular Season
-203468-203503-1626204-1629014-1629642-,C. McCollum - T. Snell - L. Nance Jr. - A. Simons - N. Little,NOP,134,133,7.5,-1.1,8.7,2021-22,Regular Season
-201144-202355-202711-1626220-1628378-,M. Conley - H. Whiteside - B. Bogdanović - R. O'Neale - D. Mitchell,UTA,152,151,16.7,8.0,8.6,2021-22,Regular Season
-101108-201580-203109-1626164-1628969-,C. Paul - J. McGee - J. Crowder - D. Booker - M. Bridges,PHX,268,273,19.4,11.1,8.4,2021-22,Regular Season
-203115-203932-203999-1628420-1629008-,W. Barton - A. Gordon - N. Jokić - M. Morris - M. Porter Jr.,DEN,358,356,10.2,1.8,8.4,2021-22,Regular Season
-203914-1628964-1628976-1630532-1630591-,G. Harris - M. Bamba - W. Carter Jr. - F. Wagner - J. Suggs,ORL,141,143,2.1,-6.4,8.4,2021-22,Regular Season
-203084-203090-1626158-1628368-1630169-,H. Barnes - M. Harkless - R. Holmes - D. Fox - T. Haliburton,SAC,223,225,-0.2,-8.6,8.3,2021-22,Regular Season
-201143-203471-1627759-1628369-1629057-,A. Horford - D. Schröder - J. Brown - J. Tatum - R. Williams III,BOS,121,123,16.6,8.4,8.2,2021-22,Regular Season
-202709-1628963-1630180-1630191-1630595-,C. Joseph - M. Bagley III - S. Bey - I. Stewart - C. Cunningham,DET,126,128,0.1,-8.2,8.2,2021-22,Regular Season
-201587-202694-202704-1627826-1629611-,N. Batum - M. Morris Sr. - R. Jackson - I. Zubac - T. Mann,LAC,369,362,5.5,-2.6,8.2,2021-22,Regular Season
-203473-1628997-1629216-1629622-1629639-,D. Dedmon - C. Martin - G. Vincent - M. Strus - T. Herro,MIA,192,200,10.3,2.3,8.1,2021-22,Regular Season
-201950-203114-203507-1626192-1628960-,J. Holiday - K. Middleton - G. Antetokounmpo - P. Connaughton - G. Allen,MIL,119,114,12.5,4.7,7.8,2021-22,Regular Season
-200768-200782-202710-1628389-1629130-,K. Lowry - P. Tucker - J. Butler III - B. Adebayo - D. Robinson,MIA,833,827,12.3,4.5,7.8,2021-22,Regular Season
-201935-201980-202699-203954-1630178-,J. Harden - D. Green - T. Harris - J. Embiid - T. Maxey,PHI,149,155,12.9,5.2,7.7,2021-22,Regular Season
-201144-203497-203903-204060-1629672-,M. Conley - R. Gobert - J. Clarkson - J. Ingles - E. Paschall,UTA,239,235,15.6,8.0,7.6,2021-22,Regular Season
-201976-1626156-1626157-1630162-1630183-,P. Beverley - D. Russell - K. Towns - A. Edwards - J. McDaniels,MIN,172,163,5.7,-1.8,7.5,2021-22,Regular Season
-203486-1626179-1628970-1628998-1630163-,M. Plumlee - T. Rozier - M. Bridges - C. Martin - L. Ball,CHA,296,295,9.2,1.8,7.4,2021-22,Regular Season
-201569-1626174-1629645-1630224-1630256-,E. Gordon - C. Wood - K. Porter Jr. - J. Green - J. Tate,HOU,750,735,-1.0,-8.2,7.3,2021-22,Regular Season
-201580-1626164-1626166-1629013-1629661-,J. McGee - D. Booker - C. Payne - L. Shamet - C. Johnson,PHX,140,139,9.2,2.0,7.2,2021-22,Regular Season
-203200-1626167-1627734-1627747-1627763-,J. Holiday - M. Turner - D. Sabonis - C. LeVert - M. Brogdon,SAC,188,181,6.0,-1.1,7.1,2021-22,Regular Season
-1627832-1628384-1629018-1630173-1630567-,F. VanVleet - O. Anunoby - G. Trent Jr. - P. Achiuwa - S. Barnes,TOR,324,320,7.1,-0.1,7.1,2021-22,Regular Season
-203486-1626179-1628970-1629023-1630163-,M. Plumlee - T. Rozier - M. Bridges - P. Washington - L. Ball,CHA,684,680,8.4,1.4,7.0,2021-22,Regular Season
-201588-203114-203507-1626171-1628960-,G. Hill - K. Middleton - G. Antetokounmpo - B. Portis - G. Allen,MIL,127,122,16.1,9.4,6.8,2021-22,Regular Season
-201976-1626156-1626157-1629020-1630162-,P. Beverley - D. Russell - K. Towns - J. Vanderbilt - A. Edwards,MIN,914,900,11.0,4.1,6.8,2021-22,Regular Season
-200752-201144-203497-203903-204060-,R. Gay - M. Conley - R. Gobert - J. Clarkson - J. Ingles,UTA,466,461,16.3,9.7,6.6,2021-22,Regular Season
-2544-201566-202340-1626169-1628370-,L. James - R. Westbrook - A. Bradley - S. Johnson - M. Monk,LAL,192,190,6.5,-0.1,6.6,2021-22,Regular Season
-200768-200782-202710-1628389-1629622-,K. Lowry - P. Tucker - J. Butler III - B. Adebayo - M. Strus,MIA,106,103,12.7,6.2,6.5,2021-22,Regular Season
-202709-203924-1628977-1630180-1630191-,C. Joseph - J. Grant - H. Diallo - S. Bey - I. Stewart,DET,164,164,-6.2,-12.7,6.5,2021-22,Regular Season
-203991-1627789-1628381-1628989-1629027-,C. Capela - T. Luwawu-Cabarrot - J. Collins - K. Huerter - T. Young,ATL,316,309,7.1,0.7,6.4,2021-22,Regular Season
-201942-202696-203897-1629632-1629750-,D. DeRozan - N. Vučević - Z. LaVine - C. White - J. Green,CHI,217,222,10.3,3.9,6.3,2021-22,Regular Season
-203501-203939-1627827-1628973-1629029-,T. Hardaway Jr. - D. Powell - D. Finney-Smith - J. Brunson - L. Dončić,DAL,203,198,8.7,2.4,6.3,2021-22,Regular Season
-203200-1626167-1627734-1627747-1630537-,J. Holiday - M. Turner - D. Sabonis - C. LeVert - C. Duarte,SAC,106,103,4.3,-2.0,6.3,2021-22,Regular Season
-202685-203468-1627742-1629637-1630529-,J. Valančiūnas - C. McCollum - B. Ingram - J. Hayes - H. Jones,NOP,290,295,9.0,3.0,5.9,2021-22,Regular Season
-203109-1626164-1626166-1628969-1629028-,J. Crowder - D. Booker - C. Payne - M. Bridges - D. Ayton,PHX,300,298,13.1,7.5,5.7,2021-22,Regular Season
-202355-202711-203903-1626220-1628378-,H. Whiteside - B. Bogdanović - J. Clarkson - R. O'Neale - D. Mitchell,UTA,453,466,12.4,6.7,5.7,2021-22,Regular Season
-1628964-1628976-1630175-1630181-1630532-,M. Bamba - W. Carter Jr. - C. Anthony - R. Hampton - F. Wagner,ORL,208,215,-2.8,-8.5,5.7,2021-22,Regular Season
-201587-202331-202694-202704-1627826-,N. Batum - P. George - M. Morris Sr. - R. Jackson - I. Zubac,LAC,176,176,3.6,-1.9,5.5,2021-22,Regular Season
-1626174-1629645-1630224-1630256-1630578-,C. Wood - K. Porter Jr. - J. Green - J. Tate - A. Sengun,HOU,124,124,-7.6,-13.0,5.4,2021-22,Regular Season
-203991-203992-1628989-1629027-1629631-,C. Capela - B. Bogdanović - K. Huerter - T. Young - D. Hunter,ATL,279,278,9.6,4.3,5.3,2021-22,Regular Season
-203085-203115-203932-203999-1628420-,A. Rivers - W. Barton - A. Gordon - N. Jokić - M. Morris,DEN,254,252,13.2,8.3,4.9,2021-22,Regular Season
-201950-203114-203507-1626171-1626192-,J. Holiday - K. Middleton - G. Antetokounmpo - B. Portis - P. Connaughton,MIL,122,118,11.6,6.7,4.9,2021-22,Regular Season
-203084-203200-1626168-1627734-1628368-,H. Barnes - J. Holiday - T. Lyles - D. Sabonis - D. Fox,SAC,188,187,-0.9,-5.8,4.9,2021-22,Regular Season
-203484-203526-204001-1628398-1630557-,K. Caldwell-Pope - R. Neto - K. Porziņģis - K. Kuzma - C. Kispert,WAS,147,146,0.8,-3.9,4.7,2021-22,Regular Season
-1628374-1628386-1629636-1630171-1630596-,L. Markkanen - J. Allen - D. Garland - I. Okoro - E. Mobley,CLE,456,455,11.2,6.6,4.6,2021-22,Regular Season
-203484-203915-1628398-1628988-1629655-,K. Caldwell-Pope - S. Dinwiddie - K. Kuzma - A. Holiday - D. Gafford,WAS,107,111,-1.4,-5.9,4.6,2021-22,Regular Season
-201939-202691-203490-203952-1626172-,S. Curry - K. Thompson - O. Porter Jr. - A. Wiggins - K. Looney,GSW,174,174,10.6,6.1,4.5,2021-22,Regular Season
-203991-203992-1628381-1629027-1629631-,C. Capela - B. Bogdanović - J. Collins - T. Young - D. Hunter,ATL,502,491,4.2,-0.1,4.4,2021-22,Regular Season
-201939-203110-203490-203952-1629673-,S. Curry - D. Green - O. Porter Jr. - A. Wiggins - J. Poole,GSW,114,111,12.0,7.7,4.3,2021-22,Regular Season
-202709-1626168-1628402-1628977-1630180-,C. Joseph - T. Lyles - F. Jackson - H. Diallo - S. Bey,DET,128,123,-3.8,-8.0,4.2,2021-22,Regular Season
-1628404-1629234-1629604-1630314-1630570-,J. Hart - D. Eubanks - C. Elleby - B. Williams - T. Watford,POR,137,136,-9.9,-14.1,4.2,2021-22,Regular Season
-200782-202710-1628389-1629130-1629216-,P. Tucker - J. Butler III - B. Adebayo - D. Robinson - G. Vincent,MIA,326,323,6.6,2.5,4.1,2021-22,Regular Season
-202692-203095-203944-1629011-1629628-,A. Burks - E. Fournier - J. Randle - M. Robinson - R. Barrett,NYK,890,879,0.3,-3.6,4.0,2021-22,Regular Season
-201145-203115-203932-203999-1628420-,J. Green - W. Barton - A. Gordon - N. Jokić - M. Morris,DEN,1594,1571,7.9,4.1,3.8,2021-22,Regular Season
-203078-203526-1626149-1628398-1630166-,B. Beal - R. Neto - M. Harrell - K. Kuzma - D. Avdija,WAS,136,144,3.5,-0.3,3.7,2021-22,Regular Season
-202331-202704-1627826-1628379-1629611-,P. George - R. Jackson - I. Zubac - L. Kennard - T. Mann,LAC,114,113,6.0,2.2,3.7,2021-22,Regular Season
-203084-203090-1626158-1630169-1630558-,H. Barnes - M. Harkless - R. Holmes - T. Haliburton - D. Mitchell,SAC,151,145,-1.4,-4.6,3.2,2021-22,Regular Season
-204001-1627827-1628467-1628973-1629029-,K. Porziņģis - D. Finney-Smith - M. Kleber - J. Brunson - L. Dončić,DAL,180,183,7.7,4.6,3.1,2021-22,Regular Season
-1628964-1628976-1630175-1630532-1630591-,M. Bamba - W. Carter Jr. - C. Anthony - F. Wagner - J. Suggs,ORL,881,887,-0.2,-3.3,3.1,2021-22,Regular Season
-1626156-1626157-1627736-1629020-1630162-,D. Russell - K. Towns - M. Beasley - J. Vanderbilt - A. Edwards,MIN,218,211,10.1,7.0,3.1,2021-22,Regular Season
-201942-202696-203897-1628366-1630172-,D. DeRozan - N. Vučević - Z. LaVine - L. Ball - P. Williams,CHI,136,134,7.7,4.8,2.9,2021-22,Regular Season
-200768-200782-203473-1629130-1629639-,K. Lowry - P. Tucker - D. Dedmon - D. Robinson - T. Herro,MIA,192,194,5.9,3.0,2.9,2021-22,Regular Season
-1626196-1627749-1627751-1629640-1630170-,J. Richardson - D. Murray - J. Poeltl - K. Johnson - D. Vassell,SAS,153,148,4.9,2.0,2.9,2021-22,Regular Season
-200768-200782-1628389-1629130-1629639-,K. Lowry - P. Tucker - B. Adebayo - D. Robinson - T. Herro,MIA,132,128,8.0,5.2,2.8,2021-22,Regular Season
-201142-201933-201935-203925-1628971-,K. Durant - B. Griffin - J. Harden - J. Harris - B. Brown,BKN,358,369,7.5,4.8,2.8,2021-22,Regular Season
-200768-202710-1628997-1629639-1630209-,K. Lowry - J. Butler III - C. Martin - T. Herro - O. Yurtseven,MIA,101,104,12.2,9.5,2.7,2021-22,Regular Season
-1626162-1626179-1628970-1629023-1630163-,K. Oubre Jr. - T. Rozier - M. Bridges - P. Washington - L. Ball,CHA,172,162,1.8,-0.7,2.5,2021-22,Regular Season
-202692-203944-1629011-1629628-1630193-,A. Burks - J. Randle - M. Robinson - R. Barrett - I. Quickley,NYK,101,105,0.0,-2.4,2.4,2021-22,Regular Season
-203081-203468-203496-203994-1626181-,D. Lillard - C. McCollum - R. Covington - J. Nurkić - N. Powell,POR,585,580,1.0,-1.3,2.3,2021-22,Regular Season
-202685-1627742-1628984-1629638-1630529-,J. Valančiūnas - B. Ingram - D. Graham - N. Alexander-Walker - H. Jones,NOP,209,202,4.2,1.9,2.3,2021-22,Regular Season
-203926-1627749-1627751-1628401-1629640-,D. McDermott - D. Murray - J. Poeltl - D. White - K. Johnson,SAS,653,652,3.8,1.6,2.2,2021-22,Regular Season
-203500-1626145-1628415-1628991-1630217-,S. Adams - T. Jones - D. Brooks - J. Jackson Jr. - D. Bane,MEM,382,387,10.4,8.3,2.1,2021-22,Regular Season
-201568-203992-1626153-1628989-1630168-,D. Gallinari - B. Bogdanović - D. Wright - K. Huerter - O. Okongwu,ATL,144,146,10.2,8.2,2.0,2021-22,Regular Season
-201144-202711-203497-1626220-1628378-,M. Conley - B. Bogdanović - R. Gobert - R. O'Neale - D. Mitchell,UTA,1367,1386,8.3,6.4,2.0,2021-22,Regular Season
-200746-201142-201935-201988-1627761-,L. Aldridge - K. Durant - J. Harden - P. Mills - D. Bembry,BKN,200,193,4.2,2.2,2.0,2021-22,Regular Season
-203484-203526-1628398-1628418-1630557-,K. Caldwell-Pope - R. Neto - K. Kuzma - T. Bryant - C. Kispert,WAS,148,150,0.9,-1.0,1.9,2021-22,Regular Season
-202692-203095-203944-1629628-1630579-,A. Burks - E. Fournier - J. Randle - R. Barrett - J. Sims,NYK,121,121,0.7,-1.2,1.9,2021-22,Regular Season
-1629645-1629726-1630224-1630256-1630578-,K. Porter Jr. - G. Mathews - J. Green - J. Tate - A. Sengun,HOU,234,235,-9.1,-11.0,1.9,2021-22,Regular Season
-201942-202696-203897-1629750-1630245-,D. DeRozan - N. Vučević - Z. LaVine - J. Green - A. Dosunmu,CHI,512,518,-0.8,-2.6,1.8,2021-22,Regular Season
-203115-203932-203999-1628420-1630538-,W. Barton - A. Gordon - N. Jokić - M. Morris - B. Hyland,DEN,146,137,6.6,4.8,1.8,2021-22,Regular Season
-202692-203095-1629011-1629628-1630167-,A. Burks - E. Fournier - M. Robinson - R. Barrett - O. Toppin,NYK,116,114,2.5,0.8,1.7,2021-22,Regular Season
-101108-1626164-1628969-1629661-1630188-,C. Paul - D. Booker - M. Bridges - C. Johnson - J. Smith,PHX,163,164,9.1,7.5,1.6,2021-22,Regular Season
-203109-1626164-1628969-1629028-1629661-,J. Crowder - D. Booker - M. Bridges - D. Ayton - C. Johnson,PHX,142,143,12.4,10.9,1.5,2021-22,Regular Season
-203991-1627789-1628989-1629027-1629631-,C. Capela - T. Luwawu-Cabarrot - K. Huerter - T. Young - D. Hunter,ATL,202,209,1.6,0.0,1.5,2021-22,Regular Season
-201942-202696-203897-1628366-1629750-,D. DeRozan - N. Vučević - Z. LaVine - L. Ball - J. Green,CHI,318,319,2.5,1.0,1.5,2021-22,Regular Season
-201145-203115-203932-203999-1630538-,J. Green - W. Barton - A. Gordon - N. Jokić - B. Hyland,DEN,175,166,1.7,0.3,1.4,2021-22,Regular Season
-203078-203484-203915-1628398-1629655-,B. Beal - K. Caldwell-Pope - S. Dinwiddie - K. Kuzma - D. Gafford,WAS,651,650,-5.8,-7.3,1.4,2021-22,Regular Season
-1627749-1627751-1629022-1629640-1630170-,D. Murray - J. Poeltl - L. Walker IV - K. Johnson - D. Vassell,SAS,138,141,2.1,0.7,1.4,2021-22,Regular Season
-202331-202339-202694-202704-1627826-,P. George - E. Bledsoe - M. Morris Sr. - R. Jackson - I. Zubac,LAC,129,134,-2.8,-4.2,1.3,2021-22,Regular Season
-1628381-1628989-1629027-1629631-1630168-,J. Collins - K. Huerter - T. Young - D. Hunter - O. Okongwu,ATL,122,128,-1.2,-2.0,0.8,2021-22,Regular Season
-203926-1627749-1627751-1629640-1630170-,D. McDermott - D. Murray - J. Poeltl - K. Johnson - D. Vassell,SAS,331,325,0.2,-0.6,0.8,2021-22,Regular Season
