PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_RAPM,D_RAPM,RAPM,POSS,SEASON,SEASON_TYPE
203954,J. Embiid,PHI,3.12,2.4,5.52,9263,2022-23,Regular Season
1628401,D. White,BOS,2.22,2.91,5.13,9613,2022-23,Regular Season
203999,N. Jokić,DEN,4.67,0.42,5.09,9731,2022-23,Regular Season
201950,J. Holiday,MIL,2.45,2.26,4.71,9336,2022-23,Regular Season
1628404,J. Hart,NYK,3.62,0.86,4.48,10151,2022-23,Regular Season
1628991,J. Jackson Jr.,MEM,2.01,2.17,4.18,7678,2022-23,Regular Season
202695,K. Leonard,LAC,3.12,0.92,4.04,7162,2022-23,Regular Season
203110,D. Green,GSW,1.74,2.3,4.04,9895,2022-23,Regular Season
1630217,D. Bane,MEM,2.11,1.85,3.96,7930,2022-23,Regular Season
203076,A. Davis,LAL,0.79,3.12,3.91,8166,2022-23,Regular Season
203932,A. Gordon,DEN,2.63,1.25,3.88,8585,2022-23,Regular Season
1628369,J. Tatum,BOS,3.3,0.41,3.71,11386,2022-23,Regular Season
1629651,N. Claxton,BKN,1.78,1.78,3.56,9319,2022-23,Regular Season
1627936,A. Caruso,CHI,0.52,2.98,3.5,6509,2022-23,Regular Season
1626164,D. Booker,PHX,3.78,-0.35,3.43,7634,2022-23,Regular Season
1626204,L. Nance Jr.,NOP,1.63,1.74,3.37,5775,2022-23,Regular Season
201142,K. Durant,PHX,1.82,1.55,3.37,6933,2022-23,Regular Season
201572,B. Lopez,MIL,0.14,3.18,3.32,10096,2022-23,Regular Season
1628983,S. Gilgeous-Alexander,OKC,2.77,0.45,3.22,10468,2022-23,Regular Season
201587,N. Batum,LAC,1.83,1.39,3.22,7159,2022-23,Regular Season
1629636,D. Garland,CLE,2.25,0.86,3.11,9847,2022-23,Regular Season
1629011,M. Robinson,NYK,2.03,1.04,3.07,6429,2022-23,Regular Season
203939,D. Powell,DAL,2.33,0.73,3.06,5902,2022-23,Regular Season
203507,G. Antetokounmpo,MIL,2.29,0.73,3.02,8690,2022-23,Regular Season
202681,K. Irving,DAL,2.76,0.25,3.01,9190,2022-23,Regular Season
1630559,A. Reaves,LAL,1.87,1.13,3.0,7942,2022-23,Regular Season
