GROUP_ID,PLAYERS,TEAM_ABBREVIATION,POSS_OFF,POSS_DEF,NET_ACTUAL,NET_EXPECTED,CHEMISTRY,SEASON,SEASON_TYPE
-203145-203458-1627752-1629016-1629027-,K. Bazemore - A. Len - T. Prince - O. Spellman - T. Young,ATL,148,146,-24.7,-8.9,-15.7,2018-19,Regular Season
-200746-201942-201967-1627854-1628401-,L. Aldridge - D. DeRozan - D. Cunningham - B. Forbes - D. White,SAS,181,183,-16.1,-0.3,-15.8,2018-19,Regular Season
-201599-203943-1628372-1628422-1628995-,D. Jordan - N. Vonleh - D. Smith Jr. - D. Dotson - K. Knox II,NYK,145,148,-23.1,-7.1,-16.0,2018-19,Regular Season
-201949-201961-202355-203585-1626196-,J. Johnson - W. Ellington - H. Whiteside - R. McGruder - J. Richardson,MIA,140,141,-20.3,-4.1,-16.2,2018-19,Regular Season
-202397-203083-204038-1627748-1628379-,I. Smith - A. Drummond - L. Galloway - T. Maker - L. Kennard,DET,157,152,-10.9,6.3,-17.2,2018-19,Regular Season
-202335-203457-203471-203518-1628977-,P. Patterson - N. Noel - D. Schröder - A. Abrines - H. Diallo,OKC,162,160,-22.7,-5.3,-17.4,2018-19,Regular Season
-203897-1627739-1628374-1628976-1628990-,Z. LaVine - K. Dunn - L. Markkanen - W. Carter Jr. - C. Hutchison,CHI,176,172,-27.3,-9.9,-17.4,2018-19,Regular Season
-201566-202331-202335-203500-1628390-,R. Westbrook - P. George - P. Patterson - S. Adams - T. Ferguson,OKC,121,119,-17.8,0.3,-18.1,2018-19,Regular Season
-201565-201959-203496-203952-1626157-,D. Rose - T. Gibson - R. Covington - A. Wiggins - K. Towns,MIN,167,168,-13.6,4.5,-18.2,2018-19,Regular Season
-2594-201937-203109-203497-1628378-,K. Korver - R. Rubio - J. Crowder - R. Gobert - D. Mitchell,UTA,168,172,-17.3,1.5,-18.8,2018-19,Regular Season
-2594-202324-203109-1626220-1628378-,K. Korver - D. Favors - J. Crowder - R. O'Neale - D. Mitchell,UTA,113,111,-18.9,1.3,-20.2,2018-19,Regular Season
-202709-203926-1627734-1628388-1628988-,C. Joseph - D. McDermott - D. Sabonis - T. Leaf - A. Holiday,IND,142,136,-15.8,4.8,-20.6,2018-19,Regular Season
-202710-203488-203954-1627732-1629013-,J. Butler III - M. Muscala - J. Embiid - B. Simmons - L. Shamet,PHI,120,118,-20.2,1.2,-21.4,2018-19,Regular Season
-2772-203477-203933-1626164-1629028-,T. Ariza - I. Canaan - T. Warren - D. Booker - D. Ayton,PHX,205,197,-32.7,-11.2,-21.6,2018-19,Regular Season
-203082-203613-1626170-1628371-1628964-,T. Ross - J. Simmons - J. Grant - J. Isaac - M. Bamba,ORL,130,135,-30.9,-8.6,-22.4,2018-19,Regular Season
-201933-202704-203083-1628379-1628971-,B. Griffin - R. Jackson - A. Drummond - L. Kennard - B. Brown,DET,127,133,-20.2,2.4,-22.6,2018-19,Regular Season
-203915-203925-1626156-1628386-1629066-,S. Dinwiddie - J. Harris - D. Russell - J. Allen - R. Kurucs,BKN,121,120,-29.2,-5.6,-23.6,2018-19,Regular Season
-201580-1627742-1628366-1628398-1628404-,J. McGee - B. Ingram - L. Ball - K. Kuzma - J. Hart,LAL,182,178,-24.9,-1.3,-23.6,2018-19,Regular Season
-201572-202339-203114-203507-1628425-,B. Lopez - E. Bledsoe - K. Middleton - G. Antetokounmpo - S. Brown,MIL,295,286,-17.7,7.1,-24.8,2018-19,Regular Season
-101150-201568-202699-1626149-1628983-,L. Williams - D. Gallinari - T. Harris - M. Harrell - S. Gilgeous-Alexander,LAC,102,101,-33.0,-2.5,-30.5,2018-19,Regular Season
