PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_RAPM,D_RAPM,RAPM,POSS,SEASON,SEASON_TYPE
202695,K. Leonard,LAC,6.72,1.38,8.1,15001,2021-22,Regular Season
1628369,J. Tatum,BOS,5.15,2.09,7.24,30145,2021-22,Regular Season
203497,R. Gobert,UTA,1.85,5.23,7.08,27507,2021-22,Regular Season
201142,K. Durant,BKN,4.61,2.19,6.8,13682,2021-22,Regular Season
203507,G. Antetokounmpo,MIL,3.43,3.2,6.63,26673,2021-22,Regular Season
203954,J. Embiid,PHI,3.54,2.61,6.15,22232,2021-22,Regular Season
201939,S. Curry,GSW,3.92,2.22,6.14,19418,2021-22,Regular Season
203999,N. Jokić,DEN,5.09,0.94,6.03,29941,2021-22,Regular Season
201588,G. Hill,MIL,2.01,3.65,5.66,13503,2021-22,Regular Season
202331,P. George,LAC,0.81,4.83,5.64,17956,2021-22,Regular Season
1627936,A. Caruso,CHI,0.59,4.48,5.07,14798,2021-22,Regular Season
1630193,I. Quickley,NYK,3.26,1.65,4.91,12186,2021-22,Regular Season
2544,L. James,LAL,3.73,1.13,4.86,24859,2021-22,Regular Season
101108,C. Paul,PHX,2.37,2.35,4.72,27061,2021-22,Regular Season
1628969,M. Bridges,PHX,2.96,1.5,4.46,30364,2021-22,Regular Season
203991,C. Capela,ATL,1.92,2.52,4.44,21905,2021-22,Regular Season
1627783,P. Siakam,TOR,3.24,1.13,4.37,27764,2021-22,Regular Season
1627827,D. Finney-Smith,DAL,3.31,1.03,4.34,27231,2021-22,Regular Season
201950,J. Holiday,MIL,4.01,0.18,4.19,26830,2021-22,Regular Season
1628401,D. White,BOS,0.8,3.28,4.08,20771,2021-22,Regular Season
203496,R. Covington,LAC,1.77,2.31,4.08,26711,2021-22,Regular Season
1629636,D. Garland,CLE,2.52,1.28,3.8,24782,2021-22,Regular Season
1628389,B. Adebayo,MIA,1.36,2.44,3.8,25974,2021-22,Regular Season
1628415,D. Brooks,MEM,2.2,1.51,3.71,21416,2021-22,Regular Season
1629001,D. Melton,MEM,1.34,2.33,3.67,16783,2021-22,Regular Season
203493,R. Bullock Jr.,DAL,1.13,2.54,3.67,18331,2021-22,Regular Season
1627751,J. Poeltl,SAS,3.36,0.29,3.65,20959,2021-22,Regular Season
1630631,J. Alvarado,NOP,1.92,1.59,3.51,3470,2021-22,Regular Season
