PLAYER_ID,PLAYER_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,E_AST_RATIO,E_OREB_PCT,E_DREB_PCT,E_REB_PCT,E_TOV_PCT,E_USG_PCT,E_PACE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,E_OFF_RATING_RANK,E_DEF_RATING_RANK,E_NET_RATING_RANK,E_AST_RATIO_RANK,E_OREB_PCT_RANK,E_DREB_PCT_RANK,E_REB_PCT_RANK,E_TOV_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK,SEASON_TYPE
1626153,Delon Wright,40,22,18,0.55,15.9,106.1,106.9,-0.7,32.0,0.047,0.067,0.057,9.129,0.114,98.56,342,274,211,231,351,417,107,260,35,261,545,487,35,531,494,Regular Season
1641738,Kobe Brown,40,25,15,0.625,6.8,106.8,116.9,-10.1,21.6,0.08,0.203,0.14,10.803,0.141,96.9,342,252,179,127,503,400,495,474,160,125,104,111,35,444,542,Regular Season
1630568,Luka Garza,39,28,11,0.718,5.6,111.0,108.9,2.1,7.7,0.155,0.12,0.138,8.368,0.253,103.05,353,220,128,67,517,254,181,187,540,17,354,115,35,68,137,Regular Season
1630311,Pat Spencer,39,24,15,0.615,6.4,107.6,110.0,-2.4,27.6,0.061,0.15,0.102,10.369,0.213,100.97,353,261,179,144,506,375,234,320,64,185,231,226,35,151,316,Regular Season
201569,Eric Gordon,39,12,27,0.308,19.7,110.8,115.2,-4.5,20.4,0.012,0.061,0.036,8.802,0.144,100.21,353,393,334,450,279,261,454,378,189,534,553,560,35,432,389,Regular Season
1641732,Colby Jones,39,12,27,0.308,13.2,105.6,114.4,-8.8,20.8,0.042,0.14,0.089,10.88,0.142,99.08,353,393,334,450,398,430,431,453,177,296,267,292,35,441,460,Regular Season
1628464,Daniel Theis,38,10,28,0.263,16.3,108.2,114.1,-5.9,26.1,0.07,0.22,0.14,10.856,0.114,103.26,357,419,349,483,343,356,422,403,81,152,81,112,35,531,122,Regular Season
1629004,Svi Mykhailiuk,38,6,32,0.158,20.0,109.4,116.9,-7.5,17.1,0.03,0.096,0.063,11.675,0.202,102.59,357,473,413,538,271,306,495,433,300,390,455,459,35,188,174,Regular Season
1630695,Micah Potter,38,10,28,0.263,18.6,107.9,115.4,-7.5,15.1,0.067,0.174,0.122,15.063,0.105,101.98,357,419,349,483,310,363,461,433,365,163,170,155,529,547,224,Regular Season
1641998,Trey Jemison III,38,17,21,0.447,10.3,107.0,109.4,-2.3,12.4,0.134,0.159,0.147,18.674,0.124,97.66,357,323,253,350,453,398,201,318,439,33,208,92,529,507,527,Regular Season
203114,Khris Middleton,37,18,19,0.486,22.8,113.9,112.7,1.2,25.9,0.017,0.147,0.084,9.656,0.214,104.85,361,312,226,302,219,135,352,211,85,504,249,318,35,149,61,Regular Season
1631172,Ousmane Dieng,37,30,7,0.811,10.9,104.9,97.8,7.1,17.1,0.046,0.164,0.104,9.943,0.158,103.24,361,196,90,29,443,446,24,76,298,272,200,216,35,368,124,Regular Season
203903,Jordan Clarkson,37,10,27,0.27,26.0,105.9,116.9,-11.0,17.7,0.028,0.105,0.067,11.027,0.277,103.19,361,419,334,478,162,422,495,490,281,418,414,431,35,40,129,Regular Season
1631288,Jamal Cain,37,6,31,0.162,13.6,106.8,118.8,-12.0,9.8,0.057,0.132,0.093,9.821,0.172,100.48,361,473,395,537,395,400,529,504,509,201,297,272,35,293,368,Regular Season
1641757,Jordan Miller,37,21,16,0.568,11.4,103.5,109.8,-6.3,16.2,0.06,0.097,0.078,12.416,0.18,100.25,361,280,189,216,435,478,223,411,328,187,446,354,35,267,386,Regular Season
1631132,Christian Koloko,37,23,14,0.622,9.2,106.8,106.5,0.2,16.0,0.108,0.195,0.149,11.981,0.107,99.96,361,265,168,136,463,400,97,237,336,63,122,87,35,542,407,Regular Season
201959,Taj Gibson,37,10,27,0.27,11.1,96.9,110.7,-13.8,14.0,0.129,0.174,0.152,16.689,0.137,99.07,361,419,334,478,440,532,267,522,394,41,168,85,529,461,461,Regular Season
1641745,Adam Flagler,37,34,3,0.919,5.5,101.2,98.4,2.7,10.6,0.034,0.096,0.065,3.544,0.218,98.22,361,157,39,11,519,505,26,169,491,356,457,441,1,136,508,Regular Season
202695,Kawhi Leonard,37,26,11,0.703,31.9,119.4,106.9,12.6,13.4,0.036,0.175,0.108,8.331,0.285,98.12,361,240,128,70,70,36,107,32,408,345,166,201,35,33,512,Regular Season
1630552,Jalen Johnson,36,18,18,0.5,35.7,111.3,110.1,1.2,20.5,0.052,0.245,0.149,11.985,0.22,106.98,370,312,211,266,16,242,242,211,187,226,46,88,35,132,13,Regular Season
1628975,Jevon Carter,36,13,23,0.361,8.9,115.1,112.3,2.8,19.9,0.013,0.104,0.06,5.462,0.206,105.91,370,382,283,422,467,101,333,167,208,529,418,479,35,175,36,Regular Season
1629646,Charles Bassey,36,14,22,0.389,10.4,104.3,116.4,-12.1,9.9,0.145,0.267,0.204,13.41,0.171,104.59,370,364,274,397,452,464,488,507,507,22,27,19,35,299,71,Regular Season
1629626,Bol Bol,36,10,26,0.278,12.5,113.4,117.4,-4.0,9.3,0.052,0.187,0.125,8.459,0.209,101.49,370,419,315,470,411,153,508,367,521,221,139,142,35,165,266,Regular Season
1642349,Ajay Mitchell,36,31,5,0.861,16.6,109.3,100.2,9.1,21.9,0.031,0.09,0.06,9.918,0.165,100.96,370,186,64,15,339,309,30,56,153,377,491,476,35,327,317,Regular Season
1631111,Wendell Moore Jr.,36,11,25,0.306,13.9,98.7,112.5,-13.8,20.5,0.061,0.151,0.103,13.191,0.137,100.96,370,407,300,452,388,525,342,522,186,186,230,222,35,461,317,Regular Season
1641726,Dereck Lively II,36,21,15,0.583,23.1,114.1,106.5,7.6,24.3,0.138,0.208,0.174,11.744,0.135,100.96,370,280,179,197,215,128,97,70,107,28,97,54,35,468,317,Regular Season
1629020,Jarred Vanderbilt,36,25,11,0.694,16.1,115.4,112.4,3.0,19.8,0.134,0.222,0.178,14.02,0.121,100.59,370,252,128,76,349,91,336,162,211,34,79,48,35,515,361,Regular Season
1642354,KJ Simpson,36,3,33,0.083,23.4,99.3,116.2,-16.9,22.8,0.048,0.09,0.069,11.405,0.192,99.99,370,508,428,555,214,523,481,544,132,250,493,418,35,218,404,Regular Season
1642269,Devin Carter,36,18,18,0.5,11.0,114.0,110.0,4.0,20.0,0.051,0.166,0.107,8.765,0.176,99.4,370,312,211,266,441,134,234,144,205,229,193,204,35,279,438,Regular Season
1641736,Reece Beekman,36,13,23,0.361,13.0,98.7,110.6,-11.9,31.5,0.028,0.071,0.047,10.487,0.126,98.96,370,382,283,422,401,525,265,500,36,419,539,548,35,501,472,Regular Season
1628366,Lonzo Ball,35,16,19,0.457,22.2,114.2,107.1,7.1,28.0,0.033,0.12,0.077,9.979,0.158,105.68,381,340,226,332,229,123,116,76,62,363,357,364,35,368,41,Regular Season
1631230,Dominick Barlow,35,13,22,0.371,10.7,112.0,111.1,0.9,12.5,0.103,0.164,0.132,3.3,0.148,104.2,381,382,274,410,446,214,290,216,433,69,196,127,1,411,80,Regular Season
1641774,Tristan Vukcevic,35,7,28,0.2,14.6,102.5,113.2,-10.7,11.1,0.051,0.213,0.131,11.916,0.261,103.36,381,460,349,520,376,492,379,486,476,230,90,130,35,57,112,Regular Season
1630699,MarJon Beauchamp,35,19,16,0.543,4.5,96.5,96.4,0.1,11.0,0.071,0.223,0.146,15.03,0.231,103.3,381,302,189,236,536,533,22,241,480,146,73,98,529,109,118,Regular Season
1630591,Jalen Suggs,35,20,15,0.571,28.6,104.3,103.3,1.0,17.0,0.026,0.147,0.083,13.414,0.274,100.42,381,296,179,210,117,464,44,214,304,437,248,324,35,44,371,Regular Season
200768,Kyle Lowry,35,14,21,0.4,18.8,104.2,108.9,-4.8,38.6,0.018,0.1,0.057,8.45,0.102,99.44,381,364,253,389,296,468,181,381,16,497,440,493,35,549,436,Regular Season
203935,Marcus Smart,34,17,17,0.5,20.0,110.7,105.9,4.8,24.2,0.027,0.081,0.054,11.967,0.204,107.48,387,323,202,266,270,265,73,128,109,429,519,510,35,180,11,Regular Season
1631098,Johnny Davis,34,4,30,0.118,7.1,103.7,109.1,-5.4,10.7,0.042,0.124,0.082,6.823,0.154,106.23,387,493,383,549,499,473,193,394,486,298,337,333,35,389,28,Regular Season
1628467,Maxi Kleber,34,18,16,0.529,18.7,112.8,112.8,0.0,25.1,0.045,0.123,0.084,13.431,0.088,101.11,387,312,189,249,303,180,361,244,94,278,339,317,35,556,304,Regular Season
1630314,Brandon Williams,33,15,18,0.455,14.8,109.6,109.4,0.2,22.9,0.028,0.1,0.065,11.746,0.224,104.36,390,349,211,339,373,299,201,237,131,426,441,446,35,123,74,Regular Season
1631223,David Roddy,33,9,24,0.273,12.4,106.8,114.8,-8.0,18.1,0.034,0.199,0.113,11.373,0.164,104.11,390,434,291,475,412,400,447,442,266,358,117,183,35,333,82,Regular Season
1631243,Mouhamed Gueye,33,15,18,0.455,16.1,113.1,106.3,6.8,11.7,0.088,0.198,0.142,6.48,0.159,103.2,390,349,211,339,348,165,88,81,462,100,120,107,35,359,127,Regular Season
1630193,Immanuel Quickley,33,12,21,0.364,27.8,109.2,110.8,-1.5,25.7,0.018,0.122,0.068,7.803,0.254,101.31,390,393,253,419,132,314,272,291,89,496,347,422,35,67,289,Regular Season
1629629,Cam Reddish,33,15,18,0.455,17.9,109.4,113.7,-4.2,15.8,0.032,0.094,0.063,8.606,0.088,100.69,390,349,211,339,317,306,402,372,343,370,477,458,35,556,358,Regular Season
1631221,Collin Gillespie,33,12,21,0.364,14.0,117.0,119.7,-2.7,29.7,0.052,0.143,0.095,6.472,0.174,97.57,390,393,253,419,385,58,538,335,46,227,258,259,35,289,528,Regular Season
1630214,Xavier Tillman,33,26,7,0.788,7.0,107.8,109.6,-1.8,9.2,0.048,0.176,0.108,18.479,0.132,96.73,390,240,90,38,500,368,214,303,523,254,160,200,529,478,543,Regular Season
1631096,Chet Holmgren,32,26,6,0.813,27.4,120.1,105.4,14.7,12.1,0.063,0.23,0.154,10.791,0.218,104.67,397,240,76,27,138,30,68,21,449,176,64,83,35,136,66,Regular Season
1630545,Terrence Shannon Jr.,32,21,11,0.656,10.6,110.1,106.8,3.3,18.8,0.032,0.115,0.074,8.811,0.174,102.71,397,280,128,94,449,287,104,154,244,372,377,386,35,289,160,Regular Season
1642382,Branden Carlson,32,29,3,0.906,7.7,116.3,107.1,9.1,11.1,0.073,0.151,0.113,5.559,0.192,102.66,397,212,39,12,488,70,116,56,472,142,229,184,35,218,167,Regular Season
201145,Jeff Green,32,20,12,0.625,12.4,109.9,115.2,-5.3,12.4,0.028,0.121,0.074,5.575,0.147,101.88,397,296,146,127,413,290,454,393,441,424,350,384,35,418,235,Regular Season
1628964,Mo Bamba,32,19,13,0.594,12.9,104.5,112.4,-7.9,11.1,0.091,0.303,0.2,12.355,0.155,97.73,397,302,157,182,402,460,336,440,471,91,12,25,35,386,525,Regular Season
1627749,Dejounte Murray,31,9,22,0.29,32.6,107.4,117.0,-9.6,25.8,0.017,0.204,0.105,12.011,0.268,104.11,402,434,274,462,56,385,500,466,86,502,103,211,35,53,82,Regular Season
1628963,Marvin Bagley III,31,7,24,0.226,8.6,107.9,110.1,-2.2,7.6,0.143,0.178,0.16,8.31,0.205,103.42,402,460,291,508,474,363,242,315,542,24,156,70,35,178,109,Regular Season
1630811,Keaton Wallace,31,15,16,0.484,16.2,107.9,108.6,-0.8,28.8,0.015,0.089,0.053,11.75,0.17,101.88,402,349,189,304,346,363,173,266,52,514,496,517,35,301,235,Regular Season
1626158,Richaun Holmes,31,9,22,0.29,17.2,110.6,113.1,-2.5,18.4,0.131,0.238,0.185,9.194,0.148,101.21,402,434,274,462,329,269,377,325,256,40,55,40,35,411,300,Regular Season
1630243,Trevelin Queen,31,15,16,0.484,13.9,101.2,111.5,-10.3,17.6,0.066,0.081,0.073,10.174,0.18,99.14,402,349,189,304,387,505,298,480,282,166,520,390,35,267,456,Regular Season
202704,Reggie Jackson,31,11,20,0.355,12.4,110.9,111.8,-0.9,22.6,0.023,0.107,0.063,8.544,0.18,97.71,402,407,242,427,414,257,311,268,138,460,407,457,35,267,526,Regular Season
1631248,Baylor Scheierman,31,27,4,0.871,12.4,111.6,106.0,5.6,20.6,0.057,0.132,0.095,7.487,0.148,94.42,402,232,50,14,415,229,75,109,184,205,300,262,35,411,559,Regular Season
1629627,Zion Williamson,30,10,20,0.333,28.6,112.9,115.9,-3.0,18.4,0.092,0.175,0.133,10.428,0.335,103.51,409,419,242,437,118,174,473,341,255,90,161,125,35,7,103,Regular Season
1629021,Moritz Wagner,30,18,12,0.6,18.8,103.8,106.3,-2.5,10.8,0.08,0.241,0.157,12.616,0.261,101.34,409,312,146,168,300,470,88,325,484,122,51,78,35,57,284,Regular Season
1631093,Jaden Ivey,30,14,16,0.467,29.9,109.9,114.0,-4.1,17.7,0.05,0.102,0.076,13.243,0.263,100.05,409,364,189,319,104,290,416,370,279,239,427,368,35,56,400,Regular Season
201988,Patty Mills,29,12,17,0.414,11.1,104.6,108.6,-4.0,17.9,0.014,0.058,0.037,11.711,0.156,102.98,412,393,202,381,439,457,173,367,272,525,558,559,35,379,144,Regular Season
1641713,GG Jackson,29,19,10,0.655,15.8,113.1,118.7,-5.7,10.5,0.062,0.148,0.105,11.208,0.224,102.47,412,302,117,95,353,165,527,400,496,180,243,214,35,123,187,Regular Season
1642358,AJ Johnson,29,8,21,0.276,22.0,103.5,114.8,-11.3,22.3,0.013,0.083,0.048,10.286,0.178,101.46,412,445,253,473,232,478,447,492,146,528,515,543,35,275,271,Regular Season
1630692,Jordan Goodwin,29,17,12,0.586,18.7,111.5,113.2,-1.6,19.4,0.08,0.153,0.117,11.99,0.138,99.03,412,323,146,193,304,233,379,296,227,125,224,173,35,454,463,Regular Season
202066,Garrett Temple,28,11,17,0.393,8.1,107.2,113.4,-6.2,29.2,0.041,0.101,0.069,9.409,0.133,104.57,416,407,202,396,482,392,387,410,49,306,435,415,35,475,72,Regular Season
1631245,Quenton Jackson,28,14,14,0.5,13.6,111.3,109.4,1.9,25.4,0.04,0.09,0.065,7.67,0.172,104.27,416,364,168,266,391,242,201,193,92,315,486,447,35,293,76,Regular Season
202687,Bismack Biyombo,28,10,18,0.357,18.8,108.4,118.0,-9.6,16.9,0.087,0.228,0.159,14.754,0.127,100.35,416,419,211,425,297,344,519,466,305,103,68,73,35,496,378,Regular Season
1641721,Maxwell Lewis,28,9,19,0.321,11.7,101.9,111.6,-9.7,13.1,0.058,0.131,0.092,9.629,0.169,98.67,416,434,226,444,429,498,303,468,421,198,306,278,35,308,489,Regular Season
1641787,Tosan Evbuomwan,28,8,20,0.286,23.7,103.8,107.9,-4.1,15.9,0.05,0.153,0.099,11.268,0.189,97.98,416,445,242,464,207,470,139,370,338,238,222,242,35,228,518,Regular Season
1631246,Vince Williams Jr.,27,10,17,0.37,18.5,117.2,116.3,0.9,20.7,0.048,0.174,0.11,12.427,0.172,105.27,421,419,202,411,312,56,483,216,179,248,171,193,35,293,50,Regular Season
1641706,Brandon Miller,27,8,19,0.296,34.2,104.4,112.6,-8.2,14.0,0.028,0.132,0.077,10.861,0.275,100.5,421,445,226,461,34,462,346,444,395,414,304,362,35,41,367,Regular Season
1642355,Bronny James,27,17,10,0.63,6.7,98.2,116.4,-18.2,20.3,0.024,0.086,0.054,12.019,0.21,97.08,421,323,117,123,505,529,488,545,191,452,504,510,35,161,537,Regular Season
1630639,A.J. Lawson,26,14,12,0.538,18.7,109.1,112.6,-3.5,11.8,0.04,0.143,0.089,5.688,0.193,103.3,424,364,146,239,305,317,346,353,459,319,259,294,35,216,118,Regular Season
1630658,Colin Castleton,26,15,11,0.577,16.6,105.5,108.3,-2.8,16.9,0.119,0.163,0.14,13.879,0.129,102.51,424,349,128,204,338,436,158,337,306,48,201,110,35,489,180,Regular Season
1628470,Torrey Craig,26,16,10,0.615,12.1,105.1,110.2,-5.1,14.1,0.085,0.156,0.12,6.651,0.143,97.9,424,340,117,144,423,442,247,387,391,109,216,165,35,434,520,Regular Season
1642285,Cam Spencer,25,14,11,0.56,10.1,116.5,111.4,5.1,26.1,0.049,0.079,0.064,4.603,0.154,102.19,427,364,128,221,456,67,295,121,80,241,526,453,1,389,211,Regular Season
1627814,Damion Lee,25,6,19,0.24,5.8,106.4,103.3,3.1,10.6,0.022,0.114,0.071,9.593,0.278,101.83,427,473,226,501,516,414,44,157,492,465,380,407,35,39,242,Regular Season
1630574,Ariel Hukporti,25,17,8,0.68,8.7,98.6,111.0,-12.4,16.0,0.077,0.169,0.127,30.559,0.117,101.64,427,323,104,80,471,527,284,510,335,134,185,138,565,525,253,Regular Season
1630560,Cam Thomas,25,8,17,0.32,31.2,112.9,118.1,-5.2,13.9,0.022,0.101,0.061,9.166,0.335,98.0,427,445,202,446,85,174,520,392,396,466,432,469,35,7,517,Regular Season
1641809,Drew Peterson,25,17,8,0.68,7.4,116.9,103.5,13.3,19.7,0.057,0.183,0.122,12.129,0.124,96.21,427,323,104,80,492,62,47,27,218,200,146,154,35,507,549,Regular Season
1626204,Larry Nance Jr.,24,10,14,0.417,19.3,107.7,116.1,-8.4,17.7,0.052,0.198,0.122,7.452,0.16,104.86,432,419,168,375,286,373,479,447,280,224,118,158,35,353,60,Regular Season
1631116,Patrick Baldwin Jr.,24,3,21,0.125,4.4,111.5,108.2,3.3,6.7,0.043,0.213,0.12,11.171,0.153,103.28,432,508,253,545,537,233,149,154,548,285,91,166,35,392,120,Regular Season
1641725,Trey Alexander,24,14,10,0.583,4.9,94.4,110.0,-15.6,18.7,0.009,0.097,0.052,8.509,0.17,102.95,432,364,117,197,530,544,234,540,246,546,449,525,35,301,145,Regular Season
1627763,Malcolm Brogdon,24,6,18,0.25,23.5,107.8,116.8,-8.9,23.5,0.04,0.133,0.086,9.124,0.24,102.6,432,473,211,489,213,368,494,456,118,318,293,312,35,84,171,Regular Season
203901,Elfrid Payton,24,3,21,0.125,21.3,100.3,112.7,-12.4,47.4,0.031,0.129,0.081,16.853,0.156,101.23,432,508,253,545,247,514,352,510,7,379,310,336,529,379,299,Regular Season
1630538,Bones Hyland,24,11,13,0.458,9.9,99.7,108.5,-8.8,17.2,0.023,0.094,0.058,13.409,0.281,99.58,432,407,157,329,459,518,170,453,296,459,470,483,35,34,430,Regular Season
201567,Kevin Love,23,13,10,0.565,10.9,108.9,112.7,-3.9,13.7,0.087,0.306,0.192,8.689,0.233,103.26,438,382,117,218,444,329,352,365,403,104,11,35,35,104,122,Regular Season
1641890,Tyler Smith,23,12,11,0.522,5.3,103.7,101.5,2.2,6.1,0.058,0.17,0.116,12.21,0.215,102.33,438,393,128,255,523,473,33,185,550,197,182,175,35,145,199,Regular Season
1642272,Jared McCain,23,7,16,0.304,25.7,108.3,110.7,-2.5,15.2,0.025,0.09,0.056,9.352,0.248,98.92,438,460,189,453,168,350,267,325,361,442,490,501,35,74,475,Regular Season
1642402,Enrique Freeman,22,7,15,0.318,8.2,104.6,112.0,-7.4,14.9,0.063,0.122,0.091,9.94,0.113,106.83,441,460,179,447,478,457,319,429,370,177,349,289,35,535,16,Regular Season
1642530,Yuki Kawamura,22,17,5,0.773,4.2,120.5,101.8,18.8,32.8,0.0,0.135,0.072,8.627,0.178,103.91,441,323,64,50,544,25,34,12,33,548,283,399,35,275,88,Regular Season
1630649,Stanley Umude,22,15,7,0.682,3.9,90.4,99.0,-8.6,11.5,0.049,0.149,0.101,8.631,0.146,103.08,441,349,90,79,546,552,27,449,465,245,237,231,35,423,136,Regular Season
1631321,Sidy Cissoko,22,11,11,0.5,5.2,95.4,89.8,5.5,25.0,0.07,0.115,0.093,18.346,0.168,101.03,441,407,128,266,524,540,13,112,98,151,375,277,529,312,311,Regular Season
1641753,Chris Livingston,21,15,6,0.714,5.0,90.8,105.2,-14.4,11.1,0.11,0.231,0.176,13.321,0.158,102.1,445,349,76,68,527,551,65,531,475,61,61,51,35,368,217,Regular Season
1642505,Alex Ducas,21,20,1,0.952,6.0,101.7,105.5,-3.8,12.5,0.066,0.137,0.1,10.03,0.12,101.97,445,296,10,10,514,501,70,362,434,165,275,236,35,517,226,Regular Season
1628365,Markelle Fultz,21,9,12,0.429,8.8,110.9,108.8,2.1,24.7,0.04,0.086,0.064,13.706,0.203,97.23,445,434,146,365,470,257,177,187,103,314,504,450,35,183,534,Regular Season
1631466,Nate Williams,20,14,6,0.7,7.3,113.7,117.9,-4.2,10.2,0.037,0.059,0.048,15.816,0.221,106.82,448,364,76,72,495,139,517,372,504,339,556,542,529,131,17,Regular Season
1629022,Lonnie Walker IV,20,3,17,0.15,23.8,103.6,117.5,-14.0,16.7,0.013,0.133,0.071,8.328,0.219,102.66,448,508,202,540,206,477,511,525,315,527,292,403,35,133,167,Regular Season
1641727,Dariq Whitehead,20,6,14,0.3,12.3,99.5,111.2,-11.7,9.6,0.016,0.116,0.062,11.981,0.195,102.54,448,473,168,456,419,520,291,497,514,508,373,464,35,210,177,Regular Season
1630529,Herbert Jones,20,5,15,0.25,32.4,110.3,110.9,-0.6,22.4,0.038,0.097,0.067,12.086,0.148,102.2,448,485,179,489,61,278,277,255,144,332,448,430,35,411,208,Regular Season
203957,Dante Exum,20,7,13,0.35,18.6,109.6,114.6,-5.0,24.8,0.012,0.087,0.049,9.75,0.198,101.55,448,460,157,430,309,299,439,384,102,535,502,538,35,202,261,Regular Season
1629057,Robert Williams III,20,7,13,0.35,17.6,106.5,107.6,-1.1,17.0,0.112,0.252,0.184,13.767,0.124,100.9,448,460,157,430,322,410,131,279,303,56,39,43,35,507,330,Regular Season
1642461,Spencer Jones,20,13,7,0.65,6.2,94.6,109.6,-15.1,11.0,0.062,0.076,0.069,11.033,0.138,100.84,448,382,90,99,508,542,214,534,478,181,533,419,35,454,339,Regular Season
1630550,JT Thor,20,10,10,0.5,12.5,95.3,114.0,-18.7,7.2,0.08,0.117,0.098,10.755,0.136,99.15,448,419,117,266,410,541,416,546,544,128,370,245,35,463,453,Regular Season
1631209,Isaiah Wong,20,2,18,0.1,13.3,100.3,104.0,-3.7,16.9,0.06,0.079,0.069,10.846,0.226,97.55,448,525,211,551,397,514,50,359,307,190,526,417,35,118,529,Regular Season
204060,Joe Ingles,19,12,7,0.632,6.0,108.2,114.2,-6.0,41.8,0.02,0.089,0.055,16.364,0.117,101.88,457,393,90,115,512,356,428,405,12,481,495,508,529,525,235,Regular Season
203954,Joel Embiid,19,8,11,0.421,30.2,104.3,107.9,-3.6,15.8,0.067,0.23,0.147,11.559,0.348,100.52,457,445,128,372,96,464,139,355,339,159,65,94,35,4,363,Regular Season
1630346,Matt Ryan,19,14,5,0.737,3.6,87.1,111.3,-24.2,7.9,0.0,0.125,0.062,7.92,0.227,99.61,457,364,64,59,551,556,293,557,538,548,331,467,35,116,425,Regular Season
1631303,Justin Minaya,19,8,11,0.421,5.3,99.6,106.5,-6.9,20.7,0.052,0.062,0.056,14.758,0.113,98.54,457,445,128,372,521,519,97,422,181,223,552,496,35,535,497,Regular Season
1641790,PJ Hall,19,12,7,0.632,3.5,94.3,95.5,-1.2,12.6,0.085,0.262,0.167,6.297,0.182,95.52,457,393,90,115,554,545,19,285,430,111,33,59,35,259,555,Regular Season
1642359,Pacôme Dadiet,18,14,4,0.778,6.2,104.3,114.7,-10.4,11.7,0.033,0.144,0.093,9.381,0.151,99.42,462,364,50,46,509,464,444,483,461,360,256,275,35,403,437,Regular Season
1627742,Brandon Ingram,18,5,13,0.278,33.1,105.6,115.9,-10.3,17.9,0.031,0.158,0.093,13.29,0.31,98.88,462,485,157,470,47,430,473,480,271,382,213,276,35,15,477,Regular Season
1630537,Chris Duarte,17,4,13,0.235,4.4,109.1,103.3,5.8,22.8,0.067,0.183,0.127,2.53,0.163,106.21,464,493,157,503,543,317,44,100,135,164,147,136,1,336,30,Regular Season
1630205,Lamar Stevens,17,7,10,0.412,9.1,130.0,102.2,27.8,9.3,0.03,0.211,0.129,11.65,0.217,101.55,464,460,117,383,464,5,35,7,520,391,94,132,35,141,261,Regular Season
1628981,Bruno Fernando,17,2,15,0.118,8.6,104.8,113.6,-8.8,21.3,0.154,0.242,0.196,16.564,0.188,98.4,464,525,179,549,472,451,397,453,165,18,49,29,529,234,502,Regular Season
1631210,Jacob Toppin,17,13,4,0.765,4.4,95.7,107.6,-11.9,19.4,0.042,0.16,0.103,9.677,0.15,96.95,464,382,50,52,538,539,131,500,228,295,206,221,35,406,540,Regular Season
1629011,Mitchell Robinson,17,10,7,0.588,17.1,114.1,108.9,5.2,14.9,0.203,0.198,0.2,11.447,0.112,95.91,464,419,90,186,332,128,181,119,371,5,119,24,35,539,551,Regular Season
1641789,Jazian Gortman,16,8,8,0.5,3.5,112.4,102.4,10.1,16.8,0.017,0.073,0.044,13.982,0.219,103.82,469,445,104,266,552,199,38,44,310,501,536,553,35,133,94,Regular Season
1642352,Keshad Johnson,16,10,6,0.625,6.1,111.2,106.3,4.9,10.5,0.072,0.202,0.146,10.537,0.155,102.79,469,419,76,127,510,247,88,126,493,145,108,97,35,386,155,Regular Season
203967,Dario Saric,16,7,9,0.438,13.1,96.5,106.6,-10.1,22.9,0.068,0.185,0.125,14.94,0.162,100.94,469,460,112,357,399,533,101,474,129,154,144,143,35,342,323,Regular Season
1629684,Grant Williams,16,6,10,0.375,29.9,113.0,113.1,-0.1,18.1,0.041,0.15,0.095,13.707,0.147,100.89,469,473,117,407,103,169,377,247,265,305,233,263,35,418,331,Regular Season
1641798,Jaylen Martin,16,3,13,0.188,14.9,94.3,119.3,-25.0,15.8,0.044,0.161,0.096,11.173,0.162,100.83,469,508,157,532,371,545,535,558,340,283,204,252,35,342,341,Regular Season
1631102,TyTy Washington Jr.,16,4,12,0.25,7.4,110.3,109.0,1.3,24.0,0.033,0.081,0.056,4.502,0.189,96.56,469,493,146,489,494,278,188,209,111,360,521,498,1,228,546,Regular Season
1631120,JD Davison,16,13,3,0.813,5.8,92.9,105.3,-12.4,20.6,0.024,0.147,0.082,20.609,0.238,93.78,469,382,39,27,515,549,67,510,183,452,247,332,529,90,563,Regular Season
1642024,Alex Reese,15,4,11,0.267,14.4,116.9,111.9,5.0,5.8,0.046,0.186,0.118,8.661,0.128,104.77,476,493,128,480,380,62,315,124,551,265,141,168,35,493,63,Regular Season
1629680,Matisse Thybulle,15,8,7,0.533,20.8,103.3,105.0,-1.7,20.6,0.044,0.137,0.087,9.587,0.138,103.37,476,445,90,242,258,481,61,300,182,284,277,309,35,454,110,Regular Season
1641720,Jalen Hood-Schifino,15,3,12,0.2,21.0,107.4,123.1,-15.8,22.8,0.01,0.088,0.046,11.095,0.168,101.43,476,508,146,520,256,385,552,541,133,542,500,550,35,312,273,Regular Season
202693,Markieff Morris,15,7,8,0.467,11.0,106.6,116.0,-9.4,21.3,0.02,0.127,0.075,5.069,0.207,99.71,476,460,104,319,442,409,476,463,166,481,320,378,35,172,418,Regular Season
1641878,Damion Baugh,15,1,14,0.067,24.7,99.4,123.1,-23.7,25.0,0.037,0.11,0.071,13.864,0.191,98.99,476,539,168,556,187,521,552,554,96,334,396,404,35,222,467,Regular Season
1642384,Isaiah Crawford,15,7,8,0.467,3.0,124.2,96.6,27.6,6.8,0.023,0.167,0.093,6.775,0.131,95.84,476,460,104,319,558,11,23,8,547,461,190,271,35,480,552,Regular Season
1630528,Josh Christopher,14,9,5,0.643,5.0,111.5,110.0,1.4,16.8,0.0,0.123,0.068,12.594,0.25,105.95,482,434,64,103,528,233,234,204,309,548,341,426,35,71,35,Regular Season
