OFF_PLAYER_ID,OFF_PLAYER_NAME,DEF_PLAYER_ID,DEF_PLAYER_NAME,GP,MATCHUP_MIN,PARTIAL_POSS,PLAYER_PTS,MATCHUP_FGM,MATCHUP_FGA,MATCHUP_FG3M,MATCHUP_FG3A,MATCHUP_TOV,SFL,SEASON_TYPE
1630162,Anthony Edwards,1629652,Luguentz Dort,4,31.6,153.2,31,12,27,3,8,10,3,Regular Season
1628386,Jarrett Allen,201572,Brook Lopez,4,29.9,151.0,58,28,50,0,0,4,1,Regular Season
203084,Harrison Barnes,2544,LeBron James,4,28.6,150.6,26,10,17,6,11,1,0,Regular Season
202331,Paul George,203484,Kentavious Caldwell-Pope,4,31.4,150.5,39,14,30,4,12,5,1,Regular Season
1630578,Alperen Sengun,202685,Jonas Valančiūnas,4,28.6,150.2,46,19,38,1,4,6,2,Regular Season
1626172,Kevon Looney,1627734,Domantas Sabonis,4,28.9,148.9,10,4,6,0,0,1,1,Regular Season
203076,Anthony Davis,203999,Nikola Jokić,3,28.2,148.9,41,18,43,1,3,2,2,Regular Season
201142,Kevin Durant,1627752,Taurean Prince,5,30.6,147.1,35,14,32,1,6,4,4,Regular Season
203994,Jusuf Nurkić,1627734,Domantas Sabonis,4,29.5,147.1,29,10,18,1,2,2,3,Regular Season
1628970,Miles Bridges,1631094,Paolo Banchero,4,28.6,146.9,31,12,32,2,12,5,2,Regular Season
2544,LeBron James,203084,Harrison Barnes,4,26.6,146.2,42,17,30,6,13,9,2,Regular Season
203932,Aaron Gordon,203084,Harrison Barnes,4,29.9,145.7,24,10,17,2,3,4,1,Regular Season
202685,Jonas Valančiūnas,1630578,Alperen Sengun,4,30.9,144.7,55,25,40,3,6,6,1,Regular Season
1628973,Jalen Brunson,1627936,Alex Caruso,4,31.5,144.4,61,26,50,5,14,4,3,Regular Season
1627734,Domantas Sabonis,1631096,Chet Holmgren,4,27.8,144.2,24,10,20,1,2,9,2,Regular Season
203991,Clint Capela,1629655,Daniel Gafford,4,26.0,143.1,24,12,25,0,0,5,1,Regular Season
1629655,Daniel Gafford,203991,Clint Capela,4,26.3,143.0,16,6,9,0,0,1,1,Regular Season
203991,Clint Capela,1628389,Bam Adebayo,4,28.9,142.9,15,6,13,0,0,1,2,Regular Season
1629655,Daniel Gafford,1631105,Jalen Duren,4,27.2,140.6,27,12,17,0,0,2,2,Regular Season
1629029,Luka Dončić,1631110,Jeremy Sochan,4,24.6,139.8,48,20,39,3,16,8,4,Regular Season
203497,Rudy Gobert,202685,Jonas Valančiūnas,4,28.6,139.4,23,10,16,0,0,6,1,Regular Season
1628973,Jalen Brunson,1627736,Malik Beasley,5,27.7,139.2,52,20,28,3,4,3,5,Regular Season
201939,Stephen Curry,203484,Kentavious Caldwell-Pope,4,26.8,138.8,29,10,27,7,16,4,1,Regular Season
1631094,Paolo Banchero,1628970,Miles Bridges,4,30.8,138.7,30,12,32,2,10,5,2,Regular Season
1631105,Jalen Duren,1628389,Bam Adebayo,4,26.5,137.5,14,7,13,0,0,5,0,Regular Season
202696,Nikola Vučević,201572,Brook Lopez,4,26.6,136.1,47,20,40,4,10,1,2,Regular Season
1631105,Jalen Duren,1629655,Daniel Gafford,4,25.4,135.1,22,8,14,0,0,9,4,Regular Season
2544,LeBron James,1629652,Luguentz Dort,4,24.8,134.4,36,12,21,5,10,4,4,Regular Season
203076,Anthony Davis,1631096,Chet Holmgren,4,25.9,134.3,46,19,35,0,1,2,5,Regular Season
1628398,Kyle Kuzma,1630532,Franz Wagner,4,25.7,134.2,26,10,24,2,6,7,3,Regular Season
1628978,Donte DiVincenzo,1629632,Coby White,4,28.9,133.2,23,9,20,3,11,3,0,Regular Season
1627734,Domantas Sabonis,1626172,Kevon Looney,4,25.1,133.1,28,12,25,1,4,2,2,Regular Season
1630162,Anthony Edwards,203484,Kentavious Caldwell-Pope,4,27.6,133.0,45,17,28,4,9,3,4,Regular Season
202685,Jonas Valančiūnas,203497,Rudy Gobert,4,26.1,132.9,22,11,23,0,3,4,0,Regular Season
1629651,Nic Claxton,203991,Clint Capela,4,26.4,132.6,19,8,19,0,0,1,3,Regular Season
203076,Anthony Davis,1630578,Alperen Sengun,3,26.1,130.6,36,18,40,0,0,5,1,Regular Season
203084,Harrison Barnes,203932,Aaron Gordon,4,23.0,130.1,17,7,14,3,8,0,0,Regular Season
1627936,Alex Caruso,1628973,Jalen Brunson,4,23.3,130.0,11,4,10,3,8,0,0,Regular Season
203999,Nikola Jokić,1641705,Victor Wembanyama,4,25.8,130.0,55,25,40,1,4,7,2,Regular Season
1628374,Lauri Markkanen,201142,Kevin Durant,4,26.2,129.5,32,11,19,6,12,2,2,Regular Season
1629029,Luka Dončić,1631099,Keegan Murray,4,26.3,129.2,28,9,27,3,9,7,4,Regular Season
203084,Harrison Barnes,1629627,Zion Williamson,4,22.9,129.1,29,10,17,7,11,1,1,Regular Season
1628386,Jarrett Allen,1629655,Daniel Gafford,4,26.3,128.0,21,8,14,0,0,5,3,Regular Season
203114,Khris Middleton,1629628,RJ Barrett,4,24.7,127.9,39,17,25,4,8,5,1,Regular Season
202696,Nikola Vučević,1628386,Jarrett Allen,4,24.8,127.6,32,14,34,4,12,3,0,Regular Season
1631096,Chet Holmgren,1627734,Domantas Sabonis,4,23.3,126.6,24,10,14,2,5,4,2,Regular Season
1629627,Zion Williamson,203932,Aaron Gordon,3,25.0,126.5,32,14,29,1,1,4,4,Regular Season
201939,Stephen Curry,1629652,Luguentz Dort,3,24.5,126.1,41,12,20,10,15,4,3,Regular Season
203497,Rudy Gobert,203999,Nikola Jokić,3,26.3,125.7,18,8,13,0,0,2,1,Regular Season
1626157,Karl-Anthony Towns,1631114,Jalen Williams,4,26.3,125.5,23,6,19,1,4,6,4,Regular Season
1629627,Zion Williamson,203084,Harrison Barnes,4,24.9,125.4,35,17,28,0,2,2,1,Regular Season
1627750,Jamal Murray,1629652,Luguentz Dort,4,26.0,125.3,24,10,25,2,9,1,1,Regular Season
1627734,Domantas Sabonis,1630578,Alperen Sengun,3,27.0,124.8,27,13,18,0,0,11,1,Regular Season
1626167,Myles Turner,1629655,Daniel Gafford,5,24.4,124.4,37,13,26,3,12,5,6,Regular Season
203081,Damian Lillard,1630171,Isaac Okoro,4,24.2,123.8,26,9,34,3,17,4,3,Regular Season
1629655,Daniel Gafford,1626167,Myles Turner,5,22.6,123.8,15,7,11,0,0,3,3,Regular Season
203991,Clint Capela,1627751,Jakob Poeltl,3,25.5,123.6,23,10,15,0,0,1,2,Regular Season
1628983,Shai Gilgeous-Alexander,1631165,Keon Ellis,4,22.8,123.5,57,19,36,2,3,6,6,Regular Season
1629028,Deandre Ayton,203076,Anthony Davis,3,24.3,123.0,25,12,20,0,0,4,1,Regular Season
1629632,Coby White,203471,Dennis Schröder,5,24.3,122.9,14,5,12,4,11,4,0,Regular Season
203999,Nikola Jokić,202685,Jonas Valančiūnas,3,25.1,122.7,66,26,42,3,10,5,8,Regular Season
1628386,Jarrett Allen,1631105,Jalen Duren,3,25.2,122.5,23,10,12,0,0,4,2,Regular Season
1629655,Daniel Gafford,1628386,Jarrett Allen,4,25.3,122.3,18,8,15,0,0,1,1,Regular Season
1631096,Chet Holmgren,203497,Rudy Gobert,4,22.7,122.1,26,12,29,2,9,1,0,Regular Season
1630578,Alperen Sengun,1627734,Domantas Sabonis,3,24.0,121.9,29,14,32,1,4,3,0,Regular Season
1628983,Shai Gilgeous-Alexander,1628415,Dillon Brooks,3,21.2,121.6,31,11,17,3,3,3,4,Regular Season
1626167,Myles Turner,203507,Giannis Antetokounmpo,5,21.9,121.4,13,5,7,1,3,3,0,Regular Season
1626145,Tyus Jones,1630178,Tyrese Maxey,4,20.8,121.2,28,11,17,4,6,2,1,Regular Season
1628386,Jarrett Allen,1627751,Jakob Poeltl,3,25.1,120.5,28,13,19,0,1,3,1,Regular Season
1631105,Jalen Duren,202696,Nikola Vučević,3,25.5,120.4,26,10,15,0,0,6,4,Regular Season
1627742,Brandon Ingram,1630183,Jaden McDaniels,4,24.5,120.4,27,11,26,1,5,2,1,Regular Season
1630578,Alperen Sengun,203076,Anthony Davis,3,22.2,120.2,35,14,35,4,10,1,2,Regular Season
1631096,Chet Holmgren,203076,Anthony Davis,4,21.5,120.0,24,10,22,3,9,2,1,Regular Season
1630191,Isaiah Stewart,1628398,Kyle Kuzma,3,22.6,119.8,10,4,18,1,11,1,2,Regular Season
203991,Clint Capela,1629651,Nic Claxton,4,23.6,119.3,14,7,10,0,0,2,0,Regular Season
203507,Giannis Antetokounmpo,1628386,Jarrett Allen,3,22.4,119.1,51,24,40,0,1,6,1,Regular Season
204001,Kristaps Porziņģis,1626167,Myles Turner,4,22.3,119.1,20,8,14,3,7,4,1,Regular Season
203999,Nikola Jokić,1626172,Kevon Looney,4,24.9,118.9,42,17,33,3,11,4,3,Regular Season
203076,Anthony Davis,203497,Rudy Gobert,3,23.1,118.8,32,14,29,1,1,4,1,Regular Season
1629628,RJ Barrett,203114,Khris Middleton,4,22.7,118.2,33,12,25,5,10,3,3,Regular Season
203076,Anthony Davis,1629028,Deandre Ayton,3,21.9,118.0,22,10,24,0,2,4,1,Regular Season
1628398,Kyle Kuzma,1630191,Isaiah Stewart,3,23.2,118.0,33,11,35,4,18,0,2,Regular Season
1631099,Keegan Murray,1626164,Devin Booker,5,25.1,117.9,18,8,13,2,5,2,0,Regular Season
1629028,Deandre Ayton,203999,Nikola Jokić,3,25.8,117.8,40,20,28,0,0,2,0,Regular Season
203991,Clint Capela,1629048,Goga Bitadze,4,21.5,117.5,8,4,9,0,0,1,0,Regular Season
1628389,Bam Adebayo,1629655,Daniel Gafford,4,24.4,117.5,37,17,31,0,1,8,2,Regular Season
1630552,Jalen Johnson,1631094,Paolo Banchero,3,22.3,117.2,20,7,12,2,5,8,1,Regular Season
1630169,Tyrese Haliburton,1627736,Malik Beasley,5,20.4,117.2,38,16,29,2,8,1,2,Regular Season
1628369,Jayson Tatum,1628404,Josh Hart,5,25.8,116.9,31,13,23,3,7,2,2,Regular Season
1630178,Tyrese Maxey,203471,Dennis Schröder,3,25.5,116.8,37,15,24,7,11,2,0,Regular Season
1630183,Jaden McDaniels,1629008,Michael Porter Jr.,4,24.1,116.6,19,9,12,1,4,2,0,Regular Season
203471,Dennis Schröder,1628973,Jalen Brunson,4,22.6,116.5,25,8,19,4,7,3,3,Regular Season
1629655,Daniel Gafford,1628389,Bam Adebayo,4,23.6,116.4,13,6,9,0,0,0,1,Regular Season
1628392,Isaiah Hartenstein,202696,Nikola Vučević,3,24.8,116.3,19,8,9,0,0,5,2,Regular Season
202685,Jonas Valančiūnas,203999,Nikola Jokić,3,24.9,116.1,27,11,26,0,5,2,3,Regular Season
1627736,Malik Beasley,1629632,Coby White,4,21.8,115.7,13,4,19,4,17,1,1,Regular Season
1641705,Victor Wembanyama,203497,Rudy Gobert,4,23.2,115.6,33,13,34,4,13,5,3,Regular Season
1627936,Alex Caruso,1630169,Tyrese Haliburton,4,23.4,115.4,10,4,10,2,6,1,0,Regular Season
1631105,Jalen Duren,1628386,Jarrett Allen,3,23.3,115.0,16,8,13,0,0,1,0,Regular Season
1626167,Myles Turner,202696,Nikola Vučević,3,21.4,114.6,28,10,24,4,12,0,3,Regular Season
1631094,Paolo Banchero,1628398,Kyle Kuzma,4,22.6,113.9,23,10,27,1,3,3,2,Regular Season
1628401,Derrick White,203081,Damian Lillard,4,24.0,113.4,12,4,13,4,9,3,0,Regular Season
1627783,Pascal Siakam,1629023,P.J. Washington,5,21.6,113.4,30,14,21,0,0,2,2,Regular Season
1628401,Derrick White,1628973,Jalen Brunson,5,22.4,113.0,19,7,15,5,8,0,0,Regular Season
1631094,Paolo Banchero,1630552,Jalen Johnson,3,25.2,113.0,35,12,23,4,5,5,5,Regular Season
1629652,Luguentz Dort,2544,LeBron James,4,21.6,112.9,8,3,7,2,5,2,0,Regular Season
1631095,Jabari Smith Jr.,201142,Kevin Durant,4,22.2,112.7,10,4,11,2,6,0,0,Regular Season
1627832,Fred VanVleet,1630200,Tre Jones,4,22.4,112.6,20,8,14,4,7,3,0,Regular Season
203954,Joel Embiid,1626167,Myles Turner,3,22.0,112.5,63,23,45,3,7,5,8,Regular Season
201142,Kevin Durant,1631110,Jeremy Sochan,4,24.6,112.4,39,17,24,4,6,3,1,Regular Season
1627826,Ivica Zubac,203999,Nikola Jokić,3,23.5,112.2,14,7,16,0,0,0,0,Regular Season
1627783,Pascal Siakam,1628970,Miles Bridges,3,21.6,112.2,28,13,22,1,3,0,1,Regular Season
1630171,Isaac Okoro,1630169,Tyrese Haliburton,4,26.2,112.0,14,6,10,1,2,1,1,Regular Season
202696,Nikola Vučević,1631105,Jalen Duren,3,21.7,111.9,35,16,30,2,9,2,2,Regular Season
1628374,Lauri Markkanen,1631110,Jeremy Sochan,3,22.0,111.5,30,13,23,4,9,1,0,Regular Season
203484,Kentavious Caldwell-Pope,202331,Paul George,4,21.8,111.4,16,5,14,3,5,0,2,Regular Season
1630169,Tyrese Haliburton,1627936,Alex Caruso,4,21.1,111.2,11,5,15,1,9,2,0,Regular Season
1629029,Luka Dončić,1628415,Dillon Brooks,3,22.3,110.9,32,12,22,2,8,1,5,Regular Season
202699,Tobias Harris,1630552,Jalen Johnson,3,22.6,110.7,24,11,24,2,5,1,0,Regular Season
202696,Nikola Vučević,1626167,Myles Turner,3,22.0,110.5,16,8,26,0,6,1,0,Regular Season
1631109,Mark Williams,1629011,Mitchell Robinson,3,22.4,110.2,14,7,12,0,0,1,0,Regular Season
1628368,De'Aaron Fox,1629652,Luguentz Dort,3,21.0,110.2,35,13,28,6,14,3,3,Regular Season
1630578,Alperen Sengun,202687,Bismack Biyombo,3,21.1,109.9,16,6,19,1,2,7,3,Regular Season
1631105,Jalen Duren,201572,Brook Lopez,3,21.0,109.9,18,8,21,0,0,3,1,Regular Season
1626167,Myles Turner,201572,Brook Lopez,5,20.9,109.4,27,12,29,1,8,0,2,Regular Season
1629632,Coby White,1628978,Donte DiVincenzo,4,19.1,109.4,25,11,19,3,7,3,0,Regular Season
203932,Aaron Gordon,1629627,Zion Williamson,3,22.9,109.4,6,3,8,0,3,3,1,Regular Season
1628398,Kyle Kuzma,1629023,P.J. Washington,3,20.2,109.3,36,16,31,4,12,5,0,Regular Season
1628415,Dillon Brooks,1628983,Shai Gilgeous-Alexander,3,20.9,109.2,7,3,11,1,4,2,0,Regular Season
1631095,Jabari Smith Jr.,2544,LeBron James,4,21.8,109.0,12,5,11,2,8,2,0,Regular Season
1627742,Brandon Ingram,203484,Kentavious Caldwell-Pope,3,22.9,108.8,21,10,19,1,3,4,0,Regular Season
1630245,Ayo Dosunmu,203081,Damian Lillard,4,20.9,108.7,7,3,6,1,3,1,0,Regular Season
1630172,Patrick Williams,203507,Giannis Antetokounmpo,3,21.4,108.6,5,1,9,1,4,2,0,Regular Season
203471,Dennis Schröder,1629632,Coby White,5,24.0,108.4,31,12,21,4,10,4,1,Regular Season
1627751,Jakob Poeltl,203991,Clint Capela,3,20.3,108.3,22,9,13,0,0,4,1,Regular Season
1629639,Tyler Herro,1627749,Dejounte Murray,3,24.1,108.3,17,6,11,3,6,4,2,Regular Season
203954,Joel Embiid,1627751,Jakob Poeltl,3,23.1,108.3,37,14,30,0,3,7,5,Regular Season
203081,Damian Lillard,1630245,Ayo Dosunmu,4,22.3,108.2,12,4,16,2,9,6,1,Regular Season
203944,Julius Randle,1628398,Kyle Kuzma,3,24.3,108.1,17,6,16,1,4,6,3,Regular Season
204001,Kristaps Porziņģis,1628386,Jarrett Allen,3,21.5,108.1,27,10,22,4,8,4,2,Regular Season
203471,Dennis Schröder,1629027,Trae Young,3,20.4,107.8,18,7,16,2,5,3,1,Regular Season
1629018,Gary Trent Jr.,1630169,Tyrese Haliburton,4,20.5,107.8,10,5,14,0,4,2,0,Regular Season
1629023,P.J. Washington,1627783,Pascal Siakam,5,20.9,107.7,9,4,10,1,5,4,0,Regular Season
1630208,Nick Richards,202696,Nikola Vučević,4,23.6,107.4,14,7,8,0,0,1,0,Regular Season
1628378,Donovan Mitchell,1630245,Ayo Dosunmu,3,21.9,107.4,19,6,16,5,12,4,0,Regular Season
201142,Kevin Durant,1631095,Jabari Smith Jr.,4,19.1,107.2,39,17,30,2,8,3,3,Regular Season
202687,Bismack Biyombo,1630578,Alperen Sengun,3,22.6,107.2,13,6,10,0,0,2,1,Regular Season
1626145,Tyus Jones,1629027,Trae Young,4,20.9,106.9,15,6,9,2,2,2,1,Regular Season
1641710,Anthony Black,1626145,Tyus Jones,4,22.6,106.6,17,7,11,3,4,1,0,Regular Season
1630162,Anthony Edwards,1627884,Derrick Jones Jr.,3,21.3,106.2,23,8,26,2,5,2,5,Regular Season
1626145,Tyus Jones,1641710,Anthony Black,4,19.3,105.6,18,6,12,4,7,1,1,Regular Season
203081,Damian Lillard,1628978,Donte DiVincenzo,5,21.1,105.5,17,5,11,3,9,3,2,Regular Season
1627783,Pascal Siakam,1627827,Dorian Finney-Smith,4,20.2,105.4,18,7,27,0,5,4,3,Regular Season
203497,Rudy Gobert,1628991,Jaren Jackson Jr.,4,22.7,105.3,13,6,13,0,1,6,1,Regular Season
1628389,Bam Adebayo,1628976,Wendell Carter Jr.,3,22.4,105.1,24,12,28,0,1,7,0,Regular Season
1628380,Zach Collins,1627734,Domantas Sabonis,3,20.5,105.1,27,10,20,3,5,2,3,Regular Season
1626172,Kevon Looney,203999,Nikola Jokić,4,22.7,104.8,14,7,9,0,0,1,0,Regular Season
1629027,Trae Young,203471,Dennis Schröder,3,20.8,104.8,37,12,29,6,13,4,2,Regular Season
1628381,John Collins,203994,Jusuf Nurkić,4,20.4,104.7,31,11,24,5,6,1,3,Regular Season
201935,James Harden,1628368,De'Aaron Fox,4,23.6,104.7,14,4,8,2,5,4,2,Regular Season
204001,Kristaps Porziņģis,1629011,Mitchell Robinson,4,20.2,104.6,34,13,22,5,11,0,2,Regular Season
1628976,Wendell Carter Jr.,1628389,Bam Adebayo,3,22.4,104.3,12,5,9,2,4,1,0,Regular Season
1630559,Austin Reaves,1628960,Grayson Allen,5,20.6,104.2,26,9,18,5,11,1,1,Regular Season
1630170,Devin Vassell,1627832,Fred VanVleet,4,20.3,104.0,17,8,18,1,5,4,0,Regular Season
203081,Damian Lillard,1628971,Bruce Brown,3,19.9,104.0,16,5,17,1,9,3,2,Regular Season
201950,Jrue Holiday,1627741,Buddy Hield,6,20.9,103.8,14,5,10,2,4,3,1,Regular Season
203084,Harrison Barnes,1629029,Luka Dončić,4,21.2,103.8,19,7,16,2,5,3,1,Regular Season
1628960,Grayson Allen,1628368,De'Aaron Fox,4,20.3,103.7,17,6,15,3,12,3,1,Regular Season
1627734,Domantas Sabonis,1641726,Dereck Lively II,4,20.8,103.7,23,10,18,1,2,7,2,Regular Season
1628978,Donte DiVincenzo,203081,Damian Lillard,5,20.0,103.6,20,6,13,6,11,1,0,Regular Season
1641718,Keyonte George,1630200,Tre Jones,3,20.2,103.5,18,8,15,2,4,6,1,Regular Season
1628960,Grayson Allen,1626156,D'Angelo Russell,5,21.7,103.2,17,6,16,2,6,1,2,Regular Season
1630166,Deni Avdija,1631094,Paolo Banchero,4,20.0,103.1,12,5,16,0,8,1,2,Regular Season
203081,Damian Lillard,1641709,Ausar Thompson,4,18.1,102.7,21,5,16,3,13,3,2,Regular Season
1628378,Donovan Mitchell,1629652,Luguentz Dort,2,18.1,102.7,20,6,18,1,7,1,3,Regular Season
202696,Nikola Vučević,1628392,Isaiah Hartenstein,3,19.2,102.7,32,14,22,2,4,2,1,Regular Season
1626167,Myles Turner,204001,Kristaps Porziņģis,4,19.6,102.6,24,11,29,2,9,3,0,Regular Season
1627734,Domantas Sabonis,1631105,Jalen Duren,2,18.4,102.6,40,18,26,0,2,2,3,Regular Season
1629011,Mitchell Robinson,1631109,Mark Williams,3,22.1,102.5,8,4,10,0,0,2,0,Regular Season
1630178,Tyrese Maxey,1627749,Dejounte Murray,3,20.7,102.5,20,7,17,4,6,2,1,Regular Season
203994,Jusuf Nurkić,1628380,Zach Collins,4,21.0,102.3,16,7,20,2,5,1,1,Regular Season
1630577,Julian Champagnie,1629008,Michael Porter Jr.,4,19.4,102.0,12,5,6,2,3,1,0,Regular Season
203484,Kentavious Caldwell-Pope,1630224,Jalen Green,4,21.3,101.7,12,5,8,2,4,2,0,Regular Season
1628389,Bam Adebayo,1630194,Paul Reed,4,20.1,101.5,31,11,23,1,1,4,4,Regular Season
203999,Nikola Jokić,1628389,Bam Adebayo,2,21.2,101.2,17,6,12,0,0,6,3,Regular Season
203497,Rudy Gobert,203076,Anthony Davis,3,21.5,100.9,10,5,9,0,0,1,0,Regular Season
202699,Tobias Harris,1628398,Kyle Kuzma,4,18.5,100.9,16,6,13,1,2,1,2,Regular Season
201572,Brook Lopez,1628392,Isaiah Hartenstein,5,20.8,100.8,12,4,16,1,6,2,2,Regular Season
202681,Kyrie Irving,1627832,Fred VanVleet,3,20.7,100.8,33,12,21,5,9,2,2,Regular Season
1629028,Deandre Ayton,202696,Nikola Vučević,2,21.1,100.7,24,11,18,0,0,1,1,Regular Season
1630578,Alperen Sengun,1631096,Chet Holmgren,3,18.9,100.7,39,14,26,1,3,7,7,Regular Season
203507,Giannis Antetokounmpo,1630172,Patrick Williams,3,18.2,100.6,31,13,21,1,2,4,2,Regular Season
201939,Stephen Curry,1630559,Austin Reaves,4,19.6,100.5,34,13,25,6,12,1,2,Regular Season
203991,Clint Capela,1626167,Myles Turner,3,18.6,100.5,15,7,14,0,0,2,2,Regular Season
1631218,Trayce Jackson-Davis,1629655,Daniel Gafford,4,19.3,100.3,14,7,15,0,0,4,0,Regular Season
1627734,Domantas Sabonis,1631119,Jaylin Williams,4,20.1,100.3,19,7,16,0,0,5,2,Regular Season
1628969,Mikal Bridges,1630532,Franz Wagner,4,20.4,100.1,31,10,19,2,4,3,5,Regular Season
1629048,Goga Bitadze,203991,Clint Capela,4,22.2,100.1,12,6,9,0,1,1,0,Regular Season
1631094,Paolo Banchero,202699,Tobias Harris,3,19.5,100.1,16,7,23,1,7,1,1,Regular Season
1630217,Desmond Bane,1627884,Derrick Jones Jr.,4,21.4,99.9,19,8,15,1,4,2,2,Regular Season
1628369,Jayson Tatum,1630174,Aaron Nesmith,4,20.2,99.9,27,12,24,2,8,3,2,Regular Season
201942,DeMar DeRozan,1631110,Jeremy Sochan,3,20.4,99.8,29,13,28,2,2,1,1,Regular Season
202691,Klay Thompson,1628989,Kevin Huerter,4,19.4,99.8,14,6,17,2,8,2,0,Regular Season
1627832,Fred VanVleet,1628960,Grayson Allen,4,20.5,99.8,19,7,13,5,9,1,0,Regular Season
1629014,Anfernee Simons,203484,Kentavious Caldwell-Pope,3,22.3,99.8,20,8,19,4,9,3,0,Regular Season
1629027,Trae Young,1628971,Bruce Brown,5,17.8,99.7,24,9,20,4,8,2,1,Regular Season
1628378,Donovan Mitchell,1627736,Malik Beasley,4,18.7,99.7,15,6,19,0,8,5,3,Regular Season
1627832,Fred VanVleet,1641718,Keyonte George,4,20.2,99.7,26,9,21,8,14,2,0,Regular Season
203991,Clint Capela,201572,Brook Lopez,3,19.0,99.6,18,8,16,0,0,2,1,Regular Season
203999,Nikola Jokić,203076,Anthony Davis,3,22.4,99.5,31,13,25,3,7,4,3,Regular Season
1627734,Domantas Sabonis,202696,Nikola Vučević,2,20.2,99.4,18,7,18,0,1,9,2,Regular Season
1630171,Isaac Okoro,201942,DeMar DeRozan,4,23.3,99.1,15,6,15,1,10,1,1,Regular Season
1628973,Jalen Brunson,1628969,Mikal Bridges,4,21.9,99.1,12,6,16,0,3,1,0,Regular Season
203932,Aaron Gordon,1631094,Paolo Banchero,2,20.1,99.1,12,5,11,2,3,0,0,Regular Season
