GROUP_SET,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,VS_PLAYER_ID,VS_PLAYER_NAME,COURT_STATUS,GP,MIN,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,team,SEASON_TYPE
On/Off Court,1610612737,ATL,Atlanta Hawks,1630235,"Forrest, Trent",Off,82,3694.0,1.1,116.0,115.3,0.7,Atlanta Hawks,Regular Season
On/Off Court,1610612737,ATL,Atlanta Hawks,1631100,"Griffin, AJ",Off,82,2570.0,-0.7,114.8,115.5,-0.7,Atlanta Hawks,Regular Season
On/Off Court,1610612737,ATL,Atlanta Hawks,1628988,"Holiday, Aaron",Off,82,3126.0,0.1,115.8,115.8,0.0,Atlanta Hawks,Regular Season
On/Off Court,1610612737,ATL,Atlanta Hawks,203200,"Holiday, Justin",Off,56,2302.0,1.1,114.7,113.8,0.9,Atlanta Hawks,Regular Season
On/Off Court,1610612737,ATL,Atlanta Hawks,1629631,"Hunter, De'Andre",Off,82,1845.0,1.1,114.0,112.9,1.1,Atlanta Hawks,Regular Season
On/Off Court,1610612737,ATL,Atlanta Hawks,1630552,"Johnson, Jalen",Off,82,2929.0,0.6,115.8,115.7,0.0,Atlanta Hawks,Regular Season
On/Off Court,1610612737,ATL,Atlanta Hawks,1626163,"Kaminsky, Frank",Off,56,2537.0,-0.3,113.5,114.0,-0.5,Atlanta Hawks,Regular Season
On/Off Court,1610612737,ATL,Atlanta Hawks,1630249,"Krejčí, Vít",Off,82,3806.0,0.3,115.7,115.4,0.3,Atlanta Hawks,Regular Season
On/Off Court,1610612737,ATL,Atlanta Hawks,1631213,"Martin, Tyrese",Off,82,3905.0,0.3,115.6,115.4,0.2,Atlanta Hawks,Regular Season
On/Off Court,1610612737,ATL,Atlanta Hawks,1629726,"Mathews, Garrison",Off,26,1174.0,1.7,119.7,118.0,1.7,Atlanta Hawks,Regular Season
On/Off Court,1610612737,ATL,Atlanta Hawks,1627749,"Murray, Dejounte",Off,82,1278.0,3.2,114.9,112.7,2.2,Atlanta Hawks,Regular Season
On/Off Court,1610612737,ATL,Atlanta Hawks,1630168,"Okongwu, Onyeka",Off,82,2122.0,-0.9,114.3,115.7,-1.4,Atlanta Hawks,Regular Season
On/Off Court,1610612737,ATL,Atlanta Hawks,1631495,"Williams, Donovan",Off,38,1830.0,1.4,119.9,118.5,1.4,Atlanta Hawks,Regular Season
On/Off Court,1610612737,ATL,Atlanta Hawks,1629027,"Young, Trae",Off,82,1430.0,-2.6,111.4,112.6,-1.2,Atlanta Hawks,Regular Season
On/Off Court,1610612737,ATL,Atlanta Hawks,1630180,"Bey, Saddiq",On,6,133.0,-12.3,118.9,129.4,-10.5,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,203992,"Bogdanović, Bogdan",On,6,157.0,4.9,119.0,112.8,6.2,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,203991,"Capela, Clint",On,6,151.0,-8.9,109.9,117.4,-7.6,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1628381,"Collins, John",On,6,164.0,-2.6,105.1,107.3,-2.2,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1628988,"Holiday, Aaron",On,1,4.0,-37.1,157.1,175.0,-17.9,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1629631,"Hunter, De'Andre",On,6,224.0,-3.0,117.2,119.4,-2.2,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1630552,"Johnson, Jalen",On,6,56.0,-2.6,113.8,114.4,-0.6,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1627749,"Murray, Dejounte",On,5,190.0,-8.6,111.3,119.4,-8.1,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1630168,"Okongwu, Onyeka",On,6,131.0,-5.1,117.8,121.1,-3.3,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1629027,"Young, Trae",On,6,230.0,-7.7,109.1,116.4,-7.3,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1630180,"Bey, Saddiq",Off,6,155.0,0.6,107.3,106.3,0.9,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,203992,"Bogdanović, Bogdan",Off,6,131.0,-17.6,105.2,122.0,-16.8,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,203991,"Capela, Clint",Off,6,137.0,-1.4,116.9,116.3,0.6,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1628381,"Collins, John",Off,6,124.0,-8.9,122.8,130.1,-7.3,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1628981,"Fernando, Bruno",Off,6,288.0,-5.3,114.3,118.8,-4.5,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1631100,"Griffin, AJ",Off,6,288.0,-5.3,114.3,118.8,-4.5,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1628988,"Holiday, Aaron",Off,6,284.0,-4.9,113.8,118.0,-4.2,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1629631,"Hunter, De'Andre",Off,6,64.0,-13.6,102.2,113.5,-11.3,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1630552,"Johnson, Jalen",Off,6,233.0,-6.0,113.7,119.1,-5.4,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1630249,"Krejčí, Vít",Off,6,288.0,-5.3,114.3,118.8,-4.5,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1631213,"Martin, Tyrese",Off,6,288.0,-5.3,114.3,118.8,-4.5,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1629726,"Mathews, Garrison",Off,6,288.0,-5.3,114.3,118.8,-4.5,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1627749,"Murray, Dejounte",Off,6,98.0,1.0,119.2,115.9,3.3,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1630168,"Okongwu, Onyeka",Off,6,157.0,-5.5,109.5,114.1,-4.7,Atlanta Hawks,Playoffs
On/Off Court,1610612737,ATL,Atlanta Hawks,1629027,"Young, Trae",Off,6,58.0,4.1,128.9,123.8,5.2,Atlanta Hawks,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1627763,"Brogdon, Malcolm",On,67,1744.0,5.0,114.4,109.3,5.1,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1627759,"Brown, Jaylen",On,67,2405.0,5.1,116.6,111.2,5.4,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1630551,"Champagnie, Justin",On,2,23.0,-4.1,116.7,128.9,-12.2,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1631120,"Davison, JD",On,12,66.0,-4.4,102.9,108.7,-5.8,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,201933,"Griffin, Blake",On,41,569.0,8.9,116.5,106.6,9.9,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1630573,"Hauser, Sam",On,80,1290.0,8.1,114.1,106.4,7.7,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,201143,"Horford, Al",On,63,1921.0,7.7,118.9,111.1,7.8,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1628382,"Jackson, Justin",On,23,107.0,-31.7,83.0,111.3,-28.3,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1629662,"Kabengele, Mfiondu",On,4,36.0,-6.6,108.3,115.3,-6.9,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1628436,"Kornet, Luke",On,69,804.0,3.6,111.8,107.9,3.9,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,203488,"Muscala, Mike",On,20,323.0,7.6,117.4,109.7,7.6,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1630202,"Pritchard, Payton",On,48,643.0,0.9,107.9,106.5,1.4,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,203935,"Smart, Marcus",On,61,1957.0,5.9,118.1,111.7,6.3,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1628369,"Tatum, Jayson",On,74,2732.0,8.3,119.2,110.8,8.5,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,203943,"Vonleh, Noah",On,23,172.0,-3.6,111.8,113.2,-1.4,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1628401,"White, Derrick",On,82,2319.0,10.1,118.2,107.2,11.0,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1629057,"Williams III, Robert",On,35,824.0,10.1,116.3,105.0,11.4,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1629684,"Williams, Grant",On,79,2045.0,4.8,114.9,109.0,5.9,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1627763,"Brogdon, Malcolm",Off,82,2252.0,7.5,117.8,109.7,8.1,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1627759,"Brown, Jaylen",Off,82,1591.0,8.4,116.6,107.5,9.1,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1630551,"Champagnie, Justin",Off,2,73.0,17.8,125.0,105.3,19.7,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1631120,"Davison, JD",Off,82,3930.0,6.6,117.4,110.5,6.9,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,201568,"Gallinari, Danilo",Off,82,3996.0,6.4,117.3,110.6,6.7,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,201933,"Griffin, Blake",Off,82,3427.0,6.0,117.0,110.7,6.3,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1630573,"Hauser, Sam",Off,82,2706.0,5.6,117.2,111.0,6.2,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,201143,"Horford, Al",Off,82,2075.0,5.2,113.9,108.0,5.8,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1628382,"Jackson, Justin",Off,55,2568.0,7.5,117.9,110.3,7.7,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1629662,"Kabengele, Mfiondu",Off,82,3960.0,6.5,117.3,110.5,6.8,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1628436,"Kornet, Luke",Off,82,3192.0,7.1,117.8,110.3,7.5,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,203488,"Muscala, Mike",Off,27,998.0,7.5,118.1,110.4,7.7,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1630202,"Pritchard, Payton",Off,82,3353.0,7.5,118.4,110.7,7.7,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,203935,"Smart, Marcus",Off,82,2039.0,6.9,114.8,107.5,7.3,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1628369,"Tatum, Jayson",Off,82,1264.0,2.5,110.1,107.2,2.9,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,203943,"Vonleh, Noah",Off,38,1672.0,6.1,117.3,111.0,6.3,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1628401,"White, Derrick",Off,82,1677.0,1.3,113.0,111.7,1.3,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1629057,"Williams III, Robert",Off,82,3172.0,5.5,116.7,110.9,5.8,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1629684,"Williams, Grant",Off,82,1951.0,8.1,117.7,109.2,8.5,Boston Celtics,Regular Season
On/Off Court,1610612738,BOS,Boston Celtics,1627763,"Brogdon, Malcolm",On,19,473.0,5.8,116.8,110.4,6.4,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1627759,"Brown, Jaylen",On,20,751.0,2.7,113.0,111.4,1.6,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1630551,"Champagnie, Justin",On,4,10.0,0.0,109.5,109.5,0.0,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,201933,"Griffin, Blake",On,1,6.0,0.0,107.7,116.7,-9.0,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1630573,"Hauser, Sam",On,15,104.0,11.5,124.0,110.9,13.1,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,201143,"Horford, Al",On,20,617.0,4.6,113.6,108.5,5.0,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1628436,"Kornet, Luke",On,8,32.0,4.5,119.4,114.9,4.5,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,203488,"Muscala, Mike",On,6,21.0,24.9,144.4,112.5,31.9,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1630202,"Pritchard, Payton",On,10,57.0,6.8,123.7,115.7,8.0,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,203935,"Smart, Marcus",On,20,679.0,3.5,113.6,109.9,3.7,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1628369,"Tatum, Jayson",On,20,799.0,4.7,115.8,111.2,4.6,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1628401,"White, Derrick",On,20,593.0,0.2,113.8,113.2,0.6,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1629057,"Williams III, Robert",On,20,417.0,2.9,116.5,113.5,2.9,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1629684,"Williams, Grant",On,15,265.0,-4.7,114.5,118.5,-4.0,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1627763,"Brogdon, Malcolm",Off,20,492.0,1.0,113.5,112.4,1.1,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1627759,"Brown, Jaylen",Off,20,214.0,5.6,122.8,113.3,9.5,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1630551,"Champagnie, Justin",Off,20,955.0,3.4,116.1,112.8,3.3,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,201568,"Gallinari, Danilo",Off,20,965.0,3.3,116.1,112.9,3.2,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,201933,"Griffin, Blake",Off,20,959.0,3.4,116.0,112.9,3.1,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1630573,"Hauser, Sam",Off,20,861.0,2.3,114.5,112.3,2.2,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,201143,"Horford, Al",Off,20,348.0,1.1,117.3,116.4,1.0,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1628436,"Kornet, Luke",Off,20,933.0,3.3,115.8,112.8,3.0,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,203488,"Muscala, Mike",Off,20,944.0,2.8,115.3,112.7,2.6,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1630202,"Pritchard, Payton",Off,20,908.0,3.1,115.4,112.5,2.9,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,203935,"Smart, Marcus",Off,20,286.0,3.0,116.4,113.1,3.3,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1628369,"Tatum, Jayson",Off,20,166.0,-3.5,113.4,116.6,-3.2,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1628401,"White, Derrick",Off,20,372.0,8.3,115.9,108.6,7.3,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1629057,"Williams III, Robert",Off,20,548.0,3.7,113.1,108.3,4.9,Boston Celtics,Playoffs
On/Off Court,1610612738,BOS,Boston Celtics,1629684,"Williams, Grant",Off,20,700.0,6.4,115.1,108.9,6.3,Boston Celtics,Playoffs
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1628386,"Allen, Jarrett",On,68,2220.0,7.5,116.5,108.8,7.7,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1629603,"Diakite, Mamadi",On,22,176.0,-2.5,104.6,103.9,0.7,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1629636,"Garland, Darius",On,69,2447.0,8.6,116.9,108.8,8.0,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,201980,"Green, Danny",On,8,95.0,-7.1,105.5,111.9,-6.4,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1627747,"LeVert, Caris",On,74,2237.0,4.2,113.0,108.5,4.5,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,201577,"Lopez, Robin",On,37,298.0,-9.3,102.3,111.0,-8.7,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,201567,"Love, Kevin",On,41,821.0,4.9,112.5,108.5,4.0,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1630241,"Merrill, Sam",On,5,59.0,-4.1,99.2,102.5,-3.3,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1628378,"Mitchell, Donovan",On,68,2432.0,6.7,116.3,110.4,5.9,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1630596,"Mobley, Evan",On,79,2715.0,6.0,115.5,109.0,6.5,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1630600,"Mobley, Isaiah",On,12,84.0,17.7,105.9,86.1,19.8,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,203526,"Neto, Raul",On,48,505.0,1.0,111.2,109.8,1.4,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1630171,"Okoro, Isaac",On,76,1653.0,3.7,114.5,109.0,5.4,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1626224,"Osman, Cedi",On,77,1548.0,7.1,115.4,108.0,7.5,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,201937,"Rubio, Ricky",On,33,566.0,3.8,107.2,104.2,3.0,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1630205,"Stevens, Lamar",On,62,1120.0,0.3,112.2,111.1,1.2,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1629731,"Wade, Dean",On,44,892.0,5.8,109.7,103.2,6.5,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1629685,"Windler, Dylan",On,3,10.0,-4.6,94.4,90.0,4.4,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1628386,"Allen, Jarrett",Off,82,1756.0,2.6,111.2,108.8,2.4,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1629603,"Diakite, Mamadi",Off,82,3800.0,5.7,115.8,109.9,5.8,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1629636,"Garland, Darius",Off,82,1529.0,0.1,109.2,107.8,1.4,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,201980,"Green, Danny",Off,22,966.0,5.3,118.0,112.1,5.9,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1627747,"LeVert, Caris",Off,82,1739.0,6.8,116.1,108.7,7.4,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,201577,"Lopez, Robin",Off,82,3678.0,6.5,116.2,109.5,6.7,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,201567,"Love, Kevin",Off,61,2142.0,5.8,114.5,108.1,6.4,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1630241,"Merrill, Sam",Off,17,762.0,6.6,117.5,110.4,7.2,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1628378,"Mitchell, Donovan",Off,82,1544.0,3.2,110.8,106.5,4.3,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1630596,"Mobley, Evan",Off,82,1261.0,3.9,110.8,106.1,4.7,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1630600,"Mobley, Isaiah",Off,82,3892.0,5.1,115.7,110.3,5.3,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,203526,"Neto, Raul",Off,82,3471.0,5.9,115.5,109.4,6.1,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1630171,"Okoro, Isaac",Off,82,2323.0,6.5,113.8,108.1,5.7,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1626224,"Osman, Cedi",Off,82,2428.0,4.2,113.8,109.2,4.6,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,201937,"Rubio, Ricky",Off,82,3410.0,5.6,116.3,110.2,6.1,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1630205,"Stevens, Lamar",Off,82,2856.0,7.3,115.5,108.5,7.0,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1629731,"Wade, Dean",Off,82,3084.0,5.2,116.2,110.9,5.3,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1629685,"Windler, Dylan",Off,82,3966.0,5.3,115.5,109.9,5.6,Cleveland Cavaliers,Regular Season
On/Off Court,1610612739,CLE,Cleveland Cavaliers,1628386,"Allen, Jarrett",On,5,191.0,-7.1,105.3,111.8,-6.5,Cleveland Cavaliers,Playoffs
