PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_IPM,D_IPM,IPM,POSS,SEASON,SEASON_TYPE
200755,J. Redick,PHI,1.5,-0.35,1.15,9036,2017-18,Regular Season
200782,P. Tucker,HOU,0.52,0.62,1.14,9381,2017-18,Regular Season
203914,G. Harris,DEN,1.0,0.13,1.13,9450,2017-18,Regular Season
2738,A. Iguodala,GSW,-0.39,1.51,1.12,6778,2017-18,Regular Season
201933,B. Griffin,DET,1.02,0.07,1.09,8099,2017-18,Regular Season
200757,T. Sefolosha,UTA,0.05,1.02,1.07,3248,2017-18,Regular Season
202327,E. Udoh,UTA,-0.54,1.61,1.07,3270,2017-18,Regular Season
101141,E. Ilyasova,PHI,0.4,0.61,1.01,7206,2017-18,Regular Season
203078,B. Beal,WAS,0.86,0.12,0.98,12149,2017-18,Regular Season
201601,L. Mbah a Moute,HOU,-0.44,1.41,0.97,6407,2017-18,Regular Season
203089,J. Henson,MIL,0.17,0.75,0.92,7948,2017-18,Regular Season
1626153,D. Wright,TOR,0.23,0.68,0.91,5823,2017-18,Regular Season
203107,T. Satoransky,WAS,0.6,0.3,0.9,6665,2017-18,Regular Season
201152,T. Young,IND,0.19,0.7,0.89,10513,2017-18,Regular Season
201586,S. Ibaka,TOR,0.68,0.17,0.85,8705,2017-18,Regular Season
101112,C. Frye,LAL,0.68,0.15,0.83,2874,2017-18,Regular Season
203512,L. Nogueira,TOR,-0.76,1.55,0.79,1704,2017-18,Regular Season
201937,R. Rubio,UTA,-0.49,1.27,0.78,9091,2017-18,Regular Season
1627750,J. Murray,DEN,2.45,-1.69,0.76,10419,2017-18,Regular Season
2734,D. Harris,DEN,0.8,-0.04,0.76,5487,2017-18,Regular Season
1627885,S. Harrison,PHX,0.2,0.55,0.75,1650,2017-18,Regular Season
202322,J. Wall,WAS,0.63,0.11,0.74,5887,2017-18,Regular Season
203915,S. Dinwiddie,BKN,1.2,-0.48,0.72,9483,2017-18,Regular Season
203087,J. Lamb,CHA,0.79,-0.1,0.69,8123,2017-18,Regular Season
2585,Z. Pachulia,GSW,0.48,0.19,0.67,4104,2017-18,Regular Season
1626179,T. Rozier,BOS,-0.26,0.93,0.67,8388,2017-18,Regular Season
1626172,K. Looney,GSW,0.26,0.4,0.66,3774,2017-18,Regular Season
203114,K. Middleton,MIL,1.47,-0.82,0.65,12124,2017-18,Regular Season
101150,L. Williams,LAC,2.92,-2.27,0.65,10957,2017-18,Regular Season
201145,J. Green,CLE,0.09,0.51,0.6,7596,2017-18,Regular Season
202696,N. Vučević,ORL,-0.11,0.71,0.6,7122,2017-18,Regular Season
2561,D. West,GSW,-1.12,1.72,0.6,3999,2017-18,Regular Season
201162,J. Dudley,PHX,0.14,0.44,0.58,2869,2017-18,Regular Season
202326,D. Cousins,NOP,-0.52,1.09,0.57,7206,2017-18,Regular Season
201148,B. Wright,HOU,-0.49,1.05,0.56,1525,2017-18,Regular Season
202331,P. George,OKC,0.55,0.01,0.56,11971,2017-18,Regular Season
203124,K. O'Quinn,NYK,0.29,0.26,0.55,5650,2017-18,Regular Season
1627751,J. Poeltl,TOR,1.08,-0.56,0.52,6256,2017-18,Regular Season
200794,P. Millsap,DEN,-0.0,0.52,0.52,4664,2017-18,Regular Season
1626196,J. Richardson,MIA,-0.56,1.08,0.52,10894,2017-18,Regular Season
203484,K. Caldwell-Pope,LAL,0.21,0.29,0.5,10447,2017-18,Regular Season
1628379,L. Kennard,DET,0.3,0.2,0.5,5889,2017-18,Regular Season
203935,M. Smart,BOS,-0.71,1.21,0.5,6623,2017-18,Regular Season
201961,W. Ellington,MIA,0.69,-0.2,0.49,8165,2017-18,Regular Season
201949,J. Johnson,MIA,0.18,0.3,0.48,7892,2017-18,Regular Season
201959,T. Gibson,MIN,0.66,-0.21,0.45,11083,2017-18,Regular Season
203967,D. Šarić,PHI,0.53,-0.08,0.45,9688,2017-18,Regular Season
101107,M. Williams,CHA,-0.06,0.5,0.44,8381,2017-18,Regular Season
203932,A. Gordon,ORL,-0.17,0.61,0.44,8032,2017-18,Regular Season
202722,D. Bertans,SAS,-0.03,0.42,0.39,4388,2017-18,Regular Season
202334,E. Davis,POR,-0.41,0.78,0.37,5898,2017-18,Regular Season
1627741,B. Hield,SAC,0.17,0.18,0.35,8107,2017-18,Regular Season
203501,T. Hardaway Jr.,NYK,0.37,-0.04,0.33,7844,2017-18,Regular Season
1628366,L. Ball,LAL,-1.06,1.38,0.32,7660,2017-18,Regular Season
204038,L. Galloway,DET,-1.01,1.32,0.31,3490,2017-18,Regular Season
202397,I. Smith,DET,0.2,0.11,0.31,8370,2017-18,Regular Season
1626246,B. Marjanović,LAC,0.32,-0.01,0.31,1409,2017-18,Regular Season
202324,D. Favors,UTA,0.01,0.3,0.31,8623,2017-18,Regular Season
203200,J. Holiday,CHI,-0.15,0.44,0.29,9492,2017-18,Regular Season
203894,S. Napier,POR,-0.32,0.6,0.28,6201,2017-18,Regular Season
203095,E. Fournier,ORL,1.02,-0.75,0.27,7783,2017-18,Regular Season
2733,S. Livingston,GSW,-0.18,0.41,0.23,4656,2017-18,Regular Season
1627758,R. Baker,NYK,-0.15,0.37,0.22,1557,2017-18,Regular Season
203962,J. Huestis,OKC,-0.41,0.62,0.21,3912,2017-18,Regular Season
1626171,B. Portis,CHI,1.18,-0.97,0.21,6868,2017-18,Regular Season
202695,K. Leonard,SAS,-0.61,0.81,0.2,849,2017-18,Regular Season
203083,A. Drummond,DET,-0.22,0.41,0.19,10707,2017-18,Regular Season
201144,M. Conley,MEM,-0.16,0.34,0.18,1481,2017-18,Regular Season
203944,J. Randle,LAL,0.9,-0.72,0.18,9235,2017-18,Regular Season
203504,T. Burke,NYK,1.85,-1.67,0.18,3225,2017-18,Regular Season
203477,I. Canaan,PHX,0.31,-0.16,0.15,1703,2017-18,Regular Season
101127,J. Jack,NYK,0.31,-0.18,0.13,6355,2017-18,Regular Season
201578,M. Speights,ORL,-0.03,0.16,0.13,2763,2017-18,Regular Season
201960,D. Carroll,BKN,-0.05,0.17,0.12,9055,2017-18,Regular Season
1628467,M. Kleber,DAL,-0.96,1.08,0.12,4886,2017-18,Regular Season
203115,W. Barton,DEN,0.58,-0.47,0.11,11035,2017-18,Regular Season
201980,D. Green,SAS,-0.92,1.01,0.09,7109,2017-18,Regular Season
201609,G. Dragic,MIA,0.37,-0.28,0.09,9655,2017-18,Regular Season
203526,R. Neto,UTA,-0.42,0.49,0.07,2037,2017-18,Regular Season
203994,J. Nurkić,POR,-1.64,1.71,0.07,8618,2017-18,Regular Season
201568,D. Gallinari,LAC,-0.61,0.67,0.06,2716,2017-18,Regular Season
203382,A. Baynes,BOS,-1.89,1.95,0.06,5957,2017-18,Regular Season
202685,J. Valančiūnas,TOR,-0.19,0.24,0.05,7145,2017-18,Regular Season
203924,J. Grant,OKC,-0.21,0.26,0.05,6715,2017-18,Regular Season
201988,P. Mills,SAS,0.82,-0.77,0.05,8506,2017-18,Regular Season
203145,K. Bazemore,ATL,-0.49,0.53,0.04,7405,2017-18,Regular Season
1626178,R. Hollis-Jefferson,BKN,-0.08,0.1,0.02,8086,2017-18,Regular Season
203920,K. Birch,ORL,-0.18,0.2,0.02,2326,2017-18,Regular Season
1626195,W. Hernangomez,CHA,-0.26,0.28,0.02,2046,2017-18,Regular Season
202357,N. Bjelica,MIN,-0.12,0.13,0.01,5611,2017-18,Regular Season
2772,T. Ariza,HOU,-0.23,0.24,0.01,9393,2017-18,Regular Season
201952,J. Teague,MIN,0.61,-0.62,-0.01,9479,2017-18,Regular Season
1627863,D. House Jr.,PHX,-0.22,0.21,-0.01,1688,2017-18,Regular Season
1626168,T. Lyles,DEN,0.47,-0.51,-0.04,5690,2017-18,Regular Season
1628404,J. Hart,LAL,0.35,-0.39,-0.04,6106,2017-18,Regular Season
201580,J. McGee,GSW,-0.07,0.02,-0.05,2617,2017-18,Regular Season
200826,J. Barea,DAL,1.06,-1.12,-0.06,6458,2017-18,Regular Season
201229,A. Tolliver,DET,0.36,-0.42,-0.06,7129,2017-18,Regular Season
202699,T. Harris,LAC,1.0,-1.07,-0.07,10954,2017-18,Regular Season
1626167,M. Turner,IND,-0.48,0.41,-0.07,7427,2017-18,Regular Season
1626192,P. Connaughton,POR,0.25,-0.32,-0.07,6075,2017-18,Regular Season
202734,E. Moore,NOP,-0.63,0.55,-0.08,10998,2017-18,Regular Season
1717,D. Nowitzki,DAL,0.44,-0.53,-0.09,7664,2017-18,Regular Season
203493,R. Bullock Jr.,DET,0.15,-0.26,-0.11,7114,2017-18,Regular Season
203468,C. McCollum,POR,0.3,-0.41,-0.11,12001,2017-18,Regular Season
2730,D. Howard,CHA,-0.44,0.32,-0.12,10271,2017-18,Regular Season
203961,E. Moreland,DET,-1.76,1.62,-0.14,3197,2017-18,Regular Season
204020,T. Johnson,MIA,-0.32,0.16,-0.16,8314,2017-18,Regular Season
202704,R. Jackson,DET,0.39,-0.55,-0.16,4832,2017-18,Regular Season
200752,R. Gay,SAS,-0.38,0.2,-0.18,4965,2017-18,Regular Season
101181,J. Calderon,CLE,0.27,-0.45,-0.18,3655,2017-18,Regular Season
1626155,S. Dekker,LAC,-0.49,0.3,-0.19,3729,2017-18,Regular Season
201571,D. Augustin,ORL,-0.52,0.33,-0.19,7313,2017-18,Regular Season
1626159,J. Winslow,MIA,-1.34,1.15,-0.19,6809,2017-18,Regular Season
202705,M. Brooks,MEM,0.62,-0.82,-0.2,791,2017-18,Regular Season
203898,T. Ennis,LAL,-1.23,1.01,-0.22,2862,2017-18,Regular Season
201588,G. Hill,CLE,0.7,-0.92,-0.22,7259,2017-18,Regular Season
1713,V. Carter,SAC,-0.7,0.47,-0.23,4104,2017-18,Regular Season
202714,S. Mack,ORL,-0.34,0.09,-0.25,5541,2017-18,Regular Season
1628401,D. White,SAS,-0.62,0.36,-0.26,585,2017-18,Regular Season
203459,A. Crabbe,BKN,0.18,-0.45,-0.27,9221,2017-18,Regular Season
203960,J. Sampson,SAC,-1.18,0.91,-0.27,1362,2017-18,Regular Season
201976,P. Beverley,LAC,-0.23,-0.05,-0.28,1318,2017-18,Regular Season
203077,M. Kidd-Gilchrist,CHA,-0.53,0.24,-0.29,7722,2017-18,Regular Season
201973,J. Jerebko,UTA,0.1,-0.4,-0.3,4531,2017-18,Regular Season
201956,O. Casspi,GSW,-0.58,0.27,-0.31,3128,2017-18,Regular Season
203957,D. Exum,UTA,-0.26,-0.06,-0.32,972,2017-18,Regular Season
1628455,A. James,NOP,-0.3,-0.02,-0.32,2982,2017-18,Regular Season
203186,W. Reed,DET,-0.35,0.02,-0.33,1816,2017-18,Regular Season
1938,M. Ginobili,SAS,0.23,-0.59,-0.36,5313,2017-18,Regular Season
203473,D. Dedmon,ATL,-0.83,0.47,-0.36,6414,2017-18,Regular Season
203499,S. Larkin,BOS,-1.17,0.81,-0.36,3073,2017-18,Regular Season
1891,J. Terry,MIL,-0.42,0.05,-0.37,3315,2017-18,Regular Season
202355,H. Whiteside,MIA,-1.44,1.06,-0.38,5578,2017-18,Regular Season
201596,M. Chalmers,MEM,-1.18,0.8,-0.38,5849,2017-18,Regular Season
101139,C. Miles,TOR,-0.5,0.09,-0.41,5522,2017-18,Regular Season
1626224,C. Osman,CLE,0.16,-0.59,-0.43,2780,2017-18,Regular Season
203705,J. Magette,ATL,-0.36,-0.08,-0.44,881,2017-18,Regular Season
1628462,M. Teodosic,LAC,-0.03,-0.42,-0.45,4781,2017-18,Regular Season
201599,D. Jordan,LAC,-0.46,0.01,-0.45,9998,2017-18,Regular Season
1626177,D. Johnson,OKC,-0.84,0.39,-0.45,625,2017-18,Regular Season
1628464,D. Theis,BOS,-0.99,0.54,-0.45,3781,2017-18,Regular Season
1627734,D. Sabonis,IND,-0.43,-0.03,-0.46,7364,2017-18,Regular Season
203469,C. Zeller,CHA,-0.64,0.16,-0.48,2616,2017-18,Regular Season
1627826,I. Zubac,LAL,-1.29,0.79,-0.5,1719,2017-18,Regular Season
2200,P. Gasol,SAS,-1.74,1.23,-0.51,7276,2017-18,Regular Season
101161,A. Johnson,PHI,-1.3,0.79,-0.51,4977,2017-18,Regular Season
2546,C. Anthony,OKC,0.21,-0.73,-0.52,10348,2017-18,Regular Season
1627936,A. Caruso,LAL,-1.1,0.57,-0.53,2362,2017-18,Regular Season
1628386,J. Allen,BKN,-0.64,0.11,-0.53,5964,2017-18,Regular Season
101133,I. Mahinmi,WAS,-0.69,0.16,-0.53,4656,2017-18,Regular Season
1628389,B. Adebayo,MIA,-1.42,0.89,-0.53,5463,2017-18,Regular Season
1627854,B. Forbes,SAS,0.09,-0.63,-0.54,6127,2017-18,Regular Season
1626169,S. Johnson,DET,-1.38,0.82,-0.56,7709,2017-18,Regular Season
1627814,D. Lee,ATL,-0.95,0.37,-0.58,1719,2017-18,Regular Season
101162,M. Gortat,WAS,-1.04,0.46,-0.58,8442,2017-18,Regular Season
201281,A. Ingram,LAL,-0.63,0.05,-0.58,285,2017-18,Regular Season
203485,L. Brown,TOR,-0.83,0.25,-0.58,543,2017-18,Regular Season
203085,A. Rivers,LAC,0.65,-1.24,-0.59,8399,2017-18,Regular Season
203585,R. McGruder,MIA,0.05,-0.64,-0.59,1203,2017-18,Regular Season
203488,M. Muscala,ATL,-0.34,-0.26,-0.6,4504,2017-18,Regular Season
202933,J. Stone,CHA,-0.66,0.06,-0.6,736,2017-18,Regular Season
1627819,I. Taylor,ATL,-0.42,-0.19,-0.61,4885,2017-18,Regular Season
202711,B. Bogdanović,IND,-0.57,-0.04,-0.61,10018,2017-18,Regular Season
1628463,T. Cavanaugh,ATL,0.01,-0.63,-0.62,2160,2017-18,Regular Season
1628409,A. Peters,PHX,-0.19,-0.43,-0.62,947,2017-18,Regular Season
202709,C. Joseph,IND,-0.62,-0.0,-0.62,8976,2017-18,Regular Season
203112,Q. Acy,BKN,-0.43,-0.22,-0.65,5643,2017-18,Regular Season
1627763,M. Brogdon,MIL,0.0,-0.65,-0.65,5794,2017-18,Regular Season
203966,J. Wilson,LAC,-0.63,-0.02,-0.65,1111,2017-18,Regular Season
203922,G. Robinson III,IND,-0.71,0.04,-0.67,1373,2017-18,Regular Season
203092,T. Zeller,MIL,-0.6,-0.09,-0.69,4601,2017-18,Regular Season
204025,T. Frazier,WAS,-0.56,-0.13,-0.69,3374,2017-18,Regular Season
101123,G. Green,HOU,-0.67,-0.02,-0.69,3834,2017-18,Regular Season
2744,A. Jefferson,IND,-0.65,-0.05,-0.7,1967,2017-18,Regular Season
1628412,F. Mason III,SAC,-0.62,-0.11,-0.73,3851,2017-18,Regular Season
202344,T. Booker,IND,-0.24,-0.51,-0.75,4818,2017-18,Regular Season
202325,W. Johnson,LAC,-1.6,0.83,-0.77,6277,2017-18,Regular Season
2731,E. Okafor,NOP,-1.3,0.51,-0.79,1540,2017-18,Regular Season
201967,D. Cunningham,BKN,-1.04,0.23,-0.81,6623,2017-18,Regular Season
203925,J. Harris,BKN,0.01,-0.83,-0.82,8223,2017-18,Regular Season
1628414,S. Thornwell,LAC,-1.69,0.87,-0.82,4838,2017-18,Regular Season
1626158,R. Holmes,PHI,-0.46,-0.37,-0.83,3170,2017-18,Regular Season
202337,L. Babbitt,MIA,0.01,-0.87,-0.86,2942,2017-18,Regular Season
201188,M. Gasol,MEM,-0.87,0.01,-0.86,9540,2017-18,Regular Season
1628393,J. Evans,LAC,-1.21,0.34,-0.87,3307,2017-18,Regular Season
1627735,W. Baldwin IV,POR,-0.54,-0.33,-0.87,327,2017-18,Regular Season
203487,M. Carter-Williams,CHA,-1.23,0.35,-0.88,3372,2017-18,Regular Season
203486,M. Plumlee,DEN,-0.74,-0.14,-0.88,5949,2017-18,Regular Season
203710,C. Williams,LAC,-0.88,-0.0,-0.88,2932,2017-18,Regular Season
203518,A. Abrines,OKC,-0.26,-0.63,-0.89,4618,2017-18,Regular Season
1628444,J. Bird,BOS,-0.42,-0.49,-0.91,465,2017-18,Regular Season
203121,D. Miller,NOP,0.72,-1.64,-0.92,8246,2017-18,Regular Season
1628425,S. Brown,MIL,-1.44,0.52,-0.92,3142,2017-18,Regular Season
1628492,G. Clavell,DAL,-0.83,-0.09,-0.92,262,2017-18,Regular Season
204037,T. Wear,LAL,-0.81,-0.11,-0.92,943,2017-18,Regular Season
1627988,M. Henry,MEM,-0.63,-0.3,-0.93,1540,2017-18,Regular Season
203082,T. Ross,ORL,-1.07,0.14,-0.93,2566,2017-18,Regular Season
1627856,M. Costello,SAS,-0.7,-0.23,-0.93,127,2017-18,Regular Season
1628365,M. Fultz,PHI,-1.35,0.41,-0.94,1118,2017-18,Regular Season
1628407,D. Bacon,CHA,-1.39,0.45,-0.94,3005,2017-18,Regular Season
1626780,J. Gibson,BOS,-0.37,-0.58,-0.95,172,2017-18,Regular Season
1627790,A. Zizic,CLE,-0.13,-0.82,-0.95,892,2017-18,Regular Season
203952,A. Wiggins,MIN,-0.21,-0.75,-0.96,12163,2017-18,Regular Season
1627786,T. Williams,NYK,-0.37,-0.59,-0.96,1289,2017-18,Regular Season
201158,M. Belinelli,PHI,0.13,-1.11,-0.98,8134,2017-18,Regular Season
1628420,M. Morris,DEN,-0.72,-0.27,-0.99,108,2017-18,Regular Season
201587,N. Batum,CHA,-0.14,-0.86,-1.0,8318,2017-18,Regular Season
204179,O. Johnson,MEM,-0.29,-0.72,-1.01,304,2017-18,Regular Season
203458,A. Len,PHX,-0.61,-0.42,-1.03,5981,2017-18,Regular Season
1627853,R. Arcidiacono,CHI,-1.21,0.18,-1.03,1264,2017-18,Regular Season
202697,I. Shumpert,SAC,-1.18,0.14,-1.04,1154,2017-18,Regular Season
1628415,D. Brooks,MEM,-1.19,0.15,-1.04,9356,2017-18,Regular Season
203464,B. Paul,SAS,-1.64,0.6,-1.04,2366,2017-18,Regular Season
1627746,S. Labissiere,SAC,-0.44,-0.6,-1.04,5013,2017-18,Regular Season
203118,M. Scott,WAS,-0.03,-1.02,-1.05,5751,2017-18,Regular Season
1628451,J. Wiley,BKN,-0.99,-0.07,-1.06,139,2017-18,Regular Season
1627780,G. Payton II,LAL,-0.57,-0.5,-1.07,913,2017-18,Regular Season
201572,B. Lopez,LAL,-0.31,-0.76,-1.07,7386,2017-18,Regular Season
1627852,N. Brussino,ATL,-0.9,-0.17,-1.07,42,2017-18,Regular Season
203926,D. McDermott,DAL,-0.63,-0.46,-1.09,7256,2017-18,Regular Season
201583,R. Anderson,HOU,0.05,-1.14,-1.09,7133,2017-18,Regular Season
1626210,A. Williams,PHX,-1.26,0.16,-1.1,284,2017-18,Regular Season
1626173,R. Vaughn,ORL,-0.56,-0.54,-1.1,842,2017-18,Regular Season
202718,C. Parsons,MEM,0.2,-1.33,-1.13,2781,2017-18,Regular Season
203481,J. Withey,DAL,-0.97,-0.16,-1.13,163,2017-18,Regular Season
1627736,M. Beasley,DEN,-0.66,-0.47,-1.13,2445,2017-18,Regular Season
1628475,M. Williams Jr.,MIA,-0.85,-0.28,-1.13,45,2017-18,Regular Season
1626154,R. Hunter,HOU,-0.94,-0.19,-1.13,181,2017-18,Regular Season
1626161,W. Cauley-Stein,SAC,-1.31,0.17,-1.14,8227,2017-18,Regular Season
201156,N. Young,GSW,-0.28,-0.86,-1.14,5831,2017-18,Regular Season
1628381,J. Collins,ATL,-1.57,0.43,-1.14,7406,2017-18,Regular Season
1628513,N. Mitrou-Long,UTA,-0.77,-0.38,-1.15,2,2017-18,Regular Season
1626166,C. Payne,CHI,-0.53,-0.62,-1.15,2435,2017-18,Regular Season
1628021,D. Nwaba,CHI,-0.56,-0.59,-1.15,6837,2017-18,Regular Season
1628035,A. McKinnie,TOR,-0.22,-0.93,-1.15,218,2017-18,Regular Season
202779,D. Buycks,DET,-1.14,-0.01,-1.15,1704,2017-18,Regular Season
203903,J. Clarkson,CLE,-0.95,-0.21,-1.16,7962,2017-18,Regular Season
1627824,G. Yabusele,BOS,-0.47,-0.69,-1.16,941,2017-18,Regular Season
1628502,N. Hayes,SAC,-1.22,0.06,-1.16,476,2017-18,Regular Season
1628421,D. Robinson,WAS,-0.91,-0.26,-1.17,58,2017-18,Regular Season
1628398,K. Kuzma,LAL,-0.37,-0.81,-1.18,10189,2017-18,Regular Season
1627098,M. Delaney,ATL,-0.86,-0.32,-1.18,4179,2017-18,Regular Season
1628383,J. Patton,MIN,-0.84,-0.35,-1.19,18,2017-18,Regular Season
1626148,A. Brown,MIN,-0.79,-0.4,-1.19,18,2017-18,Regular Season
1628493,M. Mathiang,CHA,-0.91,-0.29,-1.2,85,2017-18,Regular Season
203505,V. Blue,LAL,-1.02,-0.18,-1.2,186,2017-18,Regular Season
204022,J. Cooley,SAC,-0.89,-0.31,-1.2,345,2017-18,Regular Season
1627779,M. Paige,CHA,-0.73,-0.48,-1.21,110,2017-18,Regular Season
201147,C. Brewer,OKC,-0.78,-0.43,-1.21,5179,2017-18,Regular Season
1628422,D. Dotson,NYK,-1.45,0.24,-1.21,1954,2017-18,Regular Season
1628418,T. Bryant,LAL,-0.86,-0.36,-1.22,300,2017-18,Regular Season
1627855,O. White,MIA,-0.95,-0.27,-1.22,323,2017-18,Regular Season
203998,B. Caboclo,SAC,-1.14,-0.08,-1.22,420,2017-18,Regular Season
2570,K. Perkins,CLE,-0.79,-0.43,-1.22,62,2017-18,Regular Season
101109,R. Felton,OKC,-0.92,-0.3,-1.22,5398,2017-18,Regular Season
1627744,B. Johnson,MEM,-1.11,-0.12,-1.23,426,2017-18,Regular Season
1627858,K. Collinsworth,DAL,-0.75,-0.48,-1.23,1934,2017-18,Regular Season
1627772,D. Hamilton,OKC,-0.89,-0.34,-1.23,106,2017-18,Regular Season
202692,A. Burks,UTA,-0.45,-0.78,-1.23,4256,2017-18,Regular Season
1628470,T. Craig,DEN,-0.45,-0.78,-1.23,2594,2017-18,Regular Season
1628405,J. Motley,DAL,-0.83,-0.4,-1.23,690,2017-18,Regular Season
203516,J. Ennis III,DET,-0.82,-0.41,-1.23,6445,2017-18,Regular Season
1627866,J. Warney,DAL,-0.76,-0.48,-1.24,104,2017-18,Regular Season
1628476,D. Walton Jr.,MIA,-0.87,-0.37,-1.24,578,2017-18,Regular Season
203933,T. Warren,PHX,-0.17,-1.07,-1.24,9061,2017-18,Regular Season
201149,J. Noah,NYK,-1.19,-0.06,-1.25,171,2017-18,Regular Season
203949,J. McAdoo,PHI,-0.88,-0.38,-1.26,77,2017-18,Regular Season
1627738,D. Davis,MEM,-0.44,-0.82,-1.26,3868,2017-18,Regular Season
1627850,M. Plumlee,MIL,-1.12,-0.14,-1.26,225,2017-18,Regular Season
203546,I. Clark,NOP,-0.39,-0.89,-1.28,6126,2017-18,Regular Season
202332,C. Aldrich,MIN,-0.83,-0.46,-1.29,198,2017-18,Regular Season
1626162,K. Oubre Jr.,WAS,-0.58,-0.71,-1.29,9196,2017-18,Regular Season
203943,N. Vonleh,CHI,-1.69,0.39,-1.3,3580,2017-18,Regular Season
