PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_SPM,D_SPM,SPM,SEASON,O_SPM_LOSO,D_SPM_LOSO,SPM_LOSO,POSS_BASE,SEASON_TYPE
201144,Mike Conley,MIN,1.36,0.28,1.64,2023-24,1.34,0.26,1.6,4432,Regular Season
1628371,Jonathan Isaac,ORL,-0.01,1.63,1.62,2023-24,-0.03,1.58,1.55,1857,Regular Season
1630547,James Bouknight,CHA,1.67,-0.08,1.59,2023-24,1.67,-0.06,1.61,158,Regular Season
1630543,Isaiah Jackson,IND,0.45,1.14,1.59,2023-24,0.46,1.12,1.58,1668,Regular Season
1627832,Fred VanVleet,HOU,1.19,0.39,1.58,2023-24,1.17,0.37,1.54,5576,Regular Season
1626153,Delon Wright,MIA,0.3,1.25,1.55,2023-24,0.25,1.16,1.41,1548,Regular Season
1628369,Jayson Tatum,BOS,1.47,0.06,1.53,2023-24,1.47,0.04,1.51,5439,Regular Season
204456,T.J. McConnell,IND,1.03,0.49,1.52,2023-24,1.06,0.48,1.54,2774,Regular Season
1631131,Oscar Tshiebwe,IND,1.37,0.14,1.51,2023-24,1.34,0.11,1.45,91,Regular Season
1628973,Jalen Brunson,NYK,1.74,-0.25,1.49,2023-24,1.76,-0.23,1.53,5531,Regular Season
202331,Paul George,LAC,1.11,0.34,1.45,2023-24,1.12,0.31,1.43,5100,Regular Season
1629674,Neemias Queta,BOS,0.63,0.82,1.45,2023-24,0.63,0.81,1.44,676,Regular Season
1629750,Javonte Green,CHI,0.75,0.68,1.43,2023-24,0.75,0.65,1.4,472,Regular Season
1630530,Trey Murphy III,NOP,1.1,0.3,1.4,2023-24,1.08,0.28,1.36,3478,Regular Season
1627936,Alex Caruso,CHI,0.2,1.19,1.39,2023-24,0.18,1.15,1.33,4176,Regular Season
1626164,Devin Booker,PHX,1.82,-0.43,1.39,2023-24,1.84,-0.43,1.41,5104,Regular Season
1627734,Domantas Sabonis,SAC,1.21,0.17,1.38,2023-24,1.2,0.16,1.36,6106,Regular Season
1626145,Tyus Jones,WAS,1.2,0.18,1.38,2023-24,1.18,0.16,1.34,4228,Regular Season
1628401,Derrick White,BOS,0.89,0.45,1.34,2023-24,0.88,0.44,1.32,4946,Regular Season
1630188,Jalen Smith,IND,1.28,0.05,1.33,2023-24,1.28,0.06,1.34,2240,Regular Season
203496,Robert Covington,PHI,-0.22,1.55,1.33,2023-24,-0.26,1.47,1.21,1002,Regular Season
1631096,Chet Holmgren,OKC,0.29,1.02,1.31,2023-24,0.29,1.0,1.29,5126,Regular Season
1627750,Jamal Murray,DEN,1.34,-0.04,1.3,2023-24,1.37,-0.03,1.34,3774,Regular Season
101108,Chris Paul,GSW,0.8,0.5,1.3,2023-24,0.77,0.46,1.23,3170,Regular Season
1628386,Jarrett Allen,CLE,0.67,0.6,1.27,2023-24,0.68,0.59,1.27,5004,Regular Season
1631120,JD Davison,BOS,1.25,0.02,1.27,2023-24,1.22,0.02,1.24,84,Regular Season
1628436,Luke Kornet,BOS,0.52,0.73,1.25,2023-24,0.51,0.76,1.27,1959,Regular Season
1630296,Braxton Key,DEN,0.17,1.07,1.24,2023-24,0.12,1.02,1.14,122,Regular Season
201567,Kevin Love,MIA,0.88,0.33,1.21,2023-24,0.86,0.32,1.18,1908,Regular Season
1630207,Nate Hinton,HOU,0.95,0.26,1.21,2023-24,0.93,0.26,1.19,163,Regular Season
201939,Stephen Curry,GSW,1.76,-0.56,1.2,2023-24,1.78,-0.55,1.23,5148,Regular Season
1626167,Myles Turner,IND,0.38,0.72,1.1,2023-24,0.39,0.7,1.09,4448,Regular Season
1631109,Mark Williams,CHA,0.78,0.29,1.07,2023-24,0.77,0.29,1.06,1064,Regular Season
1631218,Trayce Jackson-Davis,GSW,0.68,0.39,1.07,2023-24,0.68,0.39,1.07,2356,Regular Season
1631173,Terquavion Smith,PHI,0.43,0.64,1.07,2023-24,0.42,0.61,1.03,193,Regular Season
1631114,Jalen Williams,OKC,0.96,0.09,1.05,2023-24,0.98,0.08,1.06,4744,Regular Season
201980,Danny Green,PHI,-0.35,1.4,1.05,2023-24,-0.52,1.06,0.54,40,Regular Season
203081,Damian Lillard,MIL,1.45,-0.44,1.01,2023-24,1.44,-0.45,0.99,5512,Regular Season
1628368,De'Aaron Fox,SAC,0.84,0.16,1.0,2023-24,0.85,0.15,1.0,5617,Regular Season
203482,Kelly Olynyk,TOR,0.65,0.34,0.99,2023-24,0.64,0.34,0.98,3740,Regular Season
1641705,Victor Wembanyama,SAS,-1.05,2.04,0.99,2023-24,-1.02,2.02,1.0,4502,Regular Season
1629626,Bol Bol,PHX,0.48,0.5,0.98,2023-24,0.49,0.5,0.99,960,Regular Season
201142,Kevin Durant,PHX,0.81,0.16,0.97,2023-24,0.84,0.14,0.98,5842,Regular Season
203497,Rudy Gobert,MIN,-0.21,1.16,0.95,2023-24,-0.22,1.15,0.93,5248,Regular Season
1630322,Lindy Waters III,OKC,1.19,-0.25,0.94,2023-24,1.18,-0.22,0.96,574,Regular Season
1628978,Donte DiVincenzo,NYK,0.75,0.19,0.94,2023-24,0.74,0.18,0.92,4776,Regular Season
1630241,Sam Merrill,CLE,1.22,-0.28,0.94,2023-24,1.2,-0.26,0.94,2160,Regular Season
1630178,Tyrese Maxey,PHI,1.23,-0.31,0.92,2023-24,1.24,-0.29,0.95,5419,Regular Season
1629021,Moritz Wagner,ORL,1.07,-0.16,0.91,2023-24,1.08,-0.16,0.92,2904,Regular Season
1630596,Evan Mobley,CLE,0.27,0.63,0.9,2023-24,0.27,0.61,0.88,3173,Regular Season
1641741,Ricky Council IV,PHI,1.13,-0.25,0.88,2023-24,1.1,-0.29,0.81,608,Regular Season
1629680,Matisse Thybulle,POR,-0.6,1.47,0.87,2023-24,-0.65,1.39,0.74,3098,Regular Season
1628392,Isaiah Hartenstein,NYK,0.12,0.75,0.87,2023-24,0.1,0.74,0.84,3878,Regular Season
201942,DeMar DeRozan,CHI,0.85,0.01,0.86,2023-24,0.86,-0.01,0.85,6066,Regular Season
1628420,Monte Morris,MIN,0.18,0.68,0.86,2023-24,0.15,0.64,0.79,982,Regular Season
1631165,Keon Ellis,SAC,0.05,0.79,0.84,2023-24,0.03,0.76,0.79,1997,Regular Season
1630696,Dru Smith,MIA,-0.14,0.97,0.83,2023-24,-0.16,0.93,0.77,268,Regular Season
1629685,Dylan Windler,ATL,1.2,-0.38,0.82,2023-24,1.19,-0.34,0.85,224,Regular Season
1629007,Jontay Porter,DET,-0.22,1.03,0.81,2023-24,-0.26,0.98,0.72,770,Regular Season
203468,CJ McCollum,NOP,1.0,-0.2,0.8,2023-24,1.01,-0.19,0.82,4430,Regular Season
1629027,Trae Young,ATL,1.32,-0.52,0.8,2023-24,1.32,-0.51,0.81,4222,Regular Season
1630202,Payton Pritchard,BOS,1.13,-0.35,0.78,2023-24,1.12,-0.34,0.78,3670,Regular Season
1629651,Nic Claxton,BKN,-0.49,1.27,0.78,2023-24,-0.49,1.26,0.77,4311,Regular Season
1631367,Jacob Gilyard,BKN,0.49,0.29,0.78,2023-24,0.46,0.26,0.72,1418,Regular Season
201143,Al Horford,BOS,0.26,0.49,0.75,2023-24,0.24,0.49,0.73,3573,Regular Season
1629012,Collin Sexton,UTA,1.38,-0.64,0.74,2023-24,1.39,-0.63,0.76,4407,Regular Season
1630167,Obi Toppin,IND,0.71,0.01,0.72,2023-24,0.71,0.02,0.73,3779,Regular Season
1630590,Scotty Pippen Jr.,MEM,0.09,0.61,0.7,2023-24,0.11,0.59,0.7,1081,Regular Season
1631119,Jaylin Williams,OKC,-0.23,0.93,0.7,2023-24,-0.26,0.9,0.64,1866,Regular Season
1630198,Isaiah Joe,OKC,0.4,0.29,0.69,2023-24,0.39,0.29,0.68,3078,Regular Season
1630561,David Duke Jr.,SAS,0.6,0.09,0.69,2023-24,0.61,0.08,0.69,108,Regular Season
1630200,Tre Jones,SAS,0.62,0.06,0.68,2023-24,0.6,0.05,0.65,4566,Regular Season
1630578,Alperen Sengun,HOU,0.48,0.19,0.67,2023-24,0.5,0.19,0.69,4247,Regular Season
1630631,Jose Alvarado,NOP,-0.03,0.69,0.66,2023-24,-0.05,0.65,0.6,2128,Regular Season
1629627,Zion Williamson,NOP,0.89,-0.23,0.66,2023-24,0.92,-0.25,0.67,4620,Regular Season
1626204,Larry Nance Jr.,NOP,-0.07,0.72,0.65,2023-24,-0.09,0.7,0.61,2498,Regular Season
1630259,Jordan Ford,SAC,1.79,-1.15,0.64,2023-24,1.82,-1.13,0.69,40,Regular Season
1629048,Goga Bitadze,ORL,-0.38,1.02,0.64,2023-24,-0.39,1.01,0.62,1953,Regular Season
203083,Andre Drummond,CHI,-0.26,0.9,0.64,2023-24,-0.28,0.87,0.59,2736,Regular Season
1630193,Immanuel Quickley,TOR,0.95,-0.32,0.63,2023-24,0.95,-0.31,0.64,4158,Regular Season
1631243,Mouhamed Gueye,ATL,-0.51,1.13,0.62,2023-24,-0.56,1.09,0.53,156,Regular Season
1627783,Pascal Siakam,IND,0.88,-0.27,0.61,2023-24,0.89,-0.27,0.62,5604,Regular Season
1629001,De'Anthony Melton,PHI,-0.0,0.61,0.61,2023-24,-0.03,0.57,0.54,2162,Regular Season
1641970,Maozinha Pereira,MEM,-0.28,0.89,0.61,2023-24,-0.3,0.85,0.55,252,Regular Season
1629057,Robert Williams III,POR,-0.79,1.39,0.6,2023-24,-0.78,1.36,0.58,252,Regular Season
1630567,Scottie Barnes,TOR,0.21,0.37,0.58,2023-24,0.21,0.36,0.57,4408,Regular Season
1630163,LaMelo Ball,CHA,0.83,-0.26,0.57,2023-24,0.85,-0.24,0.61,1525,Regular Season
1629630,Ja Morant,MEM,0.92,-0.37,0.55,2023-24,0.94,-0.36,0.58,670,Regular Season
201152,Thaddeus Young,PHX,0.33,0.21,0.54,2023-24,0.31,0.2,0.51,894,Regular Season
1627745,Damian Jones,CLE,0.02,0.52,0.54,2023-24,0.03,0.52,0.55,520,Regular Season
1630568,Luka Garza,MIN,1.66,-1.13,0.53,2023-24,1.66,-1.08,0.58,264,Regular Season
1630529,Herbert Jones,NOP,0.1,0.43,0.53,2023-24,0.09,0.41,0.5,4770,Regular Season
1630540,Miles McBride,NYK,0.65,-0.15,0.5,2023-24,0.65,-0.15,0.5,2623,Regular Season
1628960,Grayson Allen,PHX,0.48,0.0,0.48,2023-24,0.47,0.01,0.48,5232,Regular Season
1626156,D'Angelo Russell,LAL,0.81,-0.35,0.46,2023-24,0.82,-0.34,0.48,5329,Regular Season
1641726,Dereck Lively II,DAL,-0.09,0.55,0.46,2023-24,-0.07,0.57,0.5,2720,Regular Season
1630591,Jalen Suggs,ORL,-0.05,0.49,0.44,2023-24,-0.05,0.48,0.43,4214,Regular Season
1630544,Tre Mann,CHA,-0.14,0.58,0.44,2023-24,-0.15,0.55,0.4,1973,Regular Season
1627732,Ben Simmons,BKN,-0.09,0.53,0.44,2023-24,-0.12,0.51,0.39,756,Regular Season
1630700,Dyson Daniels,NOP,-0.4,0.84,0.44,2023-24,-0.44,0.77,0.33,2796,Regular Season
1631106,Tari Eason,HOU,-0.67,1.11,0.44,2023-24,-0.68,1.07,0.39,1014,Regular Season
1627885,Shaquille Harrison,MEM,-2.57,3.0,0.43,2023-24,-2.55,2.94,0.39,12,Regular Season
1630598,Aaron Wiggins,OKC,0.39,0.04,0.43,2023-24,0.4,0.03,0.43,2560,Regular Season
1631257,Jermaine Samuels Jr.,HOU,-0.06,0.48,0.42,2023-24,-0.05,0.49,0.44,128,Regular Season
1627751,Jakob Poeltl,TOR,-0.06,0.48,0.42,2023-24,-0.05,0.49,0.44,2761,Regular Season
1626179,Terry Rozier,MIA,0.59,-0.18,0.41,2023-24,0.6,-0.16,0.44,4172,Regular Season
1641775,Jordan Walsh,BOS,-0.78,1.18,0.4,2023-24,-0.84,1.09,0.25,164,Regular Season
202722,Davis Bertans,CHA,0.26,0.14,0.4,2023-24,0.24,0.12,0.36,1372,Regular Season
1628389,Bam Adebayo,MIA,-0.19,0.59,0.4,2023-24,-0.18,0.57,0.39,4881,Regular Season
1630573,Sam Hauser,BOS,0.46,-0.07,0.39,2023-24,0.45,-0.06,0.39,3560,Regular Season
1628449,Chris Boucher,TOR,0.03,0.36,0.39,2023-24,0.02,0.36,0.38,1453,Regular Season
202685,Jonas Valančiūnas,NOP,0.13,0.26,0.39,2023-24,0.14,0.27,0.41,3951,Regular Season
1630559,Austin Reaves,LAL,0.65,-0.27,0.38,2023-24,0.65,-0.26,0.39,5591,Regular Season
1627780,Gary Payton II,GSW,-0.13,0.5,0.37,2023-24,-0.13,0.48,0.35,1450,Regular Season
1641708,Amen Thompson,HOU,-0.2,0.57,0.37,2023-24,-0.21,0.54,0.33,2950,Regular Season
1630611,Gui Santos,GSW,0.76,-0.4,0.36,2023-24,0.75,-0.39,0.36,402,Regular Season
1628418,Thomas Bryant,MIA,0.18,0.18,0.36,2023-24,0.19,0.18,0.37,898,Regular Season
1630552,Jalen Johnson,ATL,-0.16,0.52,0.36,2023-24,-0.16,0.49,0.33,4048,Regular Season
1627763,Malcolm Brogdon,POR,0.74,-0.41,0.33,2023-24,0.74,-0.39,0.35,2326,Regular Season
1630174,Aaron Nesmith,IND,0.14,0.18,0.32,2023-24,0.14,0.18,0.32,4266,Regular Season
1630170,Devin Vassell,SAS,0.52,-0.21,0.31,2023-24,0.53,-0.22,0.31,4814,Regular Season
1626157,Karl-Anthony Towns,MIN,0.42,-0.11,0.31,2023-24,0.44,-0.11,0.33,4144,Regular Season
203110,Draymond Green,GSW,-0.43,0.74,0.31,2023-24,-0.44,0.73,0.29,3190,Regular Season
203114,Khris Middleton,MIL,0.54,-0.24,0.3,2023-24,0.55,-0.23,0.32,3154,Regular Season
203200,Justin Holiday,DEN,-0.02,0.32,0.3,2023-24,-0.04,0.3,0.26,1770,Regular Season
1628426,Sasha Vezenkov,SAC,0.15,0.15,0.3,2023-24,0.13,0.15,0.28,1072,Regular Season
1631117,Walker Kessler,UTA,-0.79,1.08,0.29,2023-24,-0.79,1.09,0.3,3127,Regular Season
1630215,Jared Butler,WAS,0.14,0.15,0.29,2023-24,0.15,0.14,0.29,1205,Regular Season
1630240,Saben Lee,PHX,0.11,0.17,0.28,2023-24,0.06,0.13,0.19,378,Regular Season
1641778,Leaky Black,CHA,-0.4,0.68,0.28,2023-24,-0.42,0.65,0.23,574,Regular Season
1641717,Cason Wallace,OKC,-0.08,0.35,0.27,2023-24,-0.09,0.33,0.24,3546,Regular Season
1630194,Paul Reed,PHI,-0.42,0.69,0.27,2023-24,-0.43,0.69,0.26,3232,Regular Season
1627739,Kris Dunn,UTA,-0.09,0.36,0.27,2023-24,-0.11,0.33,0.22,2666,Regular Season
1629004,Svi Mykhailiuk,BOS,0.49,-0.23,0.26,2023-24,0.47,-0.22,0.25,826,Regular Season
1629661,Cameron Johnson,BKN,0.38,-0.13,0.25,2023-24,0.37,-0.13,0.24,3257,Regular Season
1630217,Desmond Bane,MEM,0.83,-0.58,0.25,2023-24,0.86,-0.56,0.3,3053,Regular Season
1629723,John Konchar,MEM,-0.72,0.97,0.25,2023-24,-0.76,0.92,0.16,2415,Regular Season
1628372,Dennis Smith Jr.,BKN,-0.17,0.41,0.24,2023-24,-0.19,0.38,0.19,2159,Regular Season
203932,Aaron Gordon,DEN,0.41,-0.17,0.24,2023-24,0.4,-0.16,0.24,4678,Regular Season
1628976,Wendell Carter Jr.,ORL,0.12,0.12,0.24,2023-24,0.12,0.13,0.25,2844,Regular Season
202699,Tobias Harris,PHI,0.02,0.2,0.22,2023-24,0.02,0.19,0.21,4892,Regular Season
1630532,Franz Wagner,ORL,0.23,-0.01,0.22,2023-24,0.24,-0.01,0.23,4802,Regular Season
203994,Jusuf Nurkić,PHX,-0.62,0.83,0.21,2023-24,-0.64,0.8,0.16,4332,Regular Season
203992,Bogdan Bogdanović,ATL,0.42,-0.21,0.21,2023-24,0.42,-0.21,0.21,5052,Regular Season
200768,Kyle Lowry,PHI,-0.05,0.25,0.2,2023-24,-0.07,0.24,0.17,3416,Regular Season
1629646,Charles Bassey,SAS,-0.9,1.09,0.19,2023-24,-0.87,1.12,0.25,448,Regular Season
1631321,Sidy Cissoko,SAS,-0.23,0.42,0.19,2023-24,-0.26,0.38,0.12,305,Regular Season
1629675,Naz Reid,MIN,-0.12,0.31,0.19,2023-24,-0.1,0.3,0.2,4064,Regular Season
1629731,Dean Wade,CLE,-0.49,0.67,0.18,2023-24,-0.52,0.65,0.13,2292,Regular Season
201568,Danilo Gallinari,MIL,0.18,0.0,0.18,2023-24,0.16,-0.01,0.15,1318,Regular Season
203957,Dante Exum,DAL,0.44,-0.26,0.18,2023-24,0.44,-0.24,0.2,2300,Regular Season
1627826,Ivica Zubac,LAC,0.1,0.08,0.18,2023-24,0.11,0.1,0.21,3622,Regular Season
1631107,Nikola Jović,MIA,-0.09,0.25,0.16,2023-24,-0.1,0.25,0.15,1806,Regular Season
1629060,Rui Hachimura,LAL,0.38,-0.23,0.15,2023-24,0.39,-0.23,0.16,3878,Regular Season
1630162,Anthony Edwards,MIN,0.46,-0.32,0.14,2023-24,0.49,-0.32,0.17,5704,Regular Season
1630647,Eugene Omoruyi,WAS,-0.24,0.37,0.13,2023-24,-0.25,0.36,0.11,872,Regular Season
201950,Jrue Holiday,BOS,0.08,0.04,0.12,2023-24,0.08,0.04,0.12,4657,Regular Season
201572,Brook Lopez,MIL,-0.4,0.52,0.12,2023-24,-0.4,0.53,0.13,5130,Regular Season
1630168,Onyeka Okongwu,ATL,0.16,-0.06,0.1,2023-24,0.16,-0.04,0.12,3022,Regular Season
203967,Dario Saric,GSW,0.19,-0.09,0.1,2023-24,0.18,-0.08,0.1,2289,Regular Season
1626220,Royce O'Neale,PHX,-0.22,0.31,0.09,2023-24,-0.24,0.29,0.05,4076,Regular Season
1631260,AJ Green,MIL,0.41,-0.32,0.09,2023-24,0.4,-0.3,0.1,1243,Regular Season
1629716,Marques Bolden,CHA,-0.54,0.63,0.09,2023-24,-0.53,0.64,0.11,248,Regular Season
1628381,John Collins,UTA,0.02,0.06,0.08,2023-24,0.03,0.06,0.09,4012,Regular Season
1627742,Brandon Ingram,NOP,0.37,-0.29,0.08,2023-24,0.39,-0.28,0.11,4328,Regular Season
1629634,Brandon Clarke,MEM,-0.3,0.38,0.08,2023-24,-0.29,0.39,0.1,284,Regular Season
1626181,Norman Powell,LAC,0.32,-0.26,0.06,2023-24,0.33,-0.25,0.08,4163,Regular Season
1641716,Jarace Walker,IND,-0.62,0.67,0.05,2023-24,-0.64,0.64,0.0,722,Regular Season
1629008,Michael Porter Jr.,DEN,0.2,-0.15,0.05,2023-24,0.21,-0.14,0.07,5226,Regular Season
1628379,Luke Kennard,MEM,0.68,-0.63,0.05,2023-24,0.68,-0.61,0.07,2061,Regular Season
1630556,Kessler Edwards,SAC,-0.33,0.37,0.04,2023-24,-0.36,0.35,-0.01,558,Regular Season
1627749,Dejounte Murray,ATL,0.32,-0.28,0.04,2023-24,0.34,-0.27,0.07,5898,Regular Season
1631246,Vince Williams Jr.,MEM,-0.34,0.38,0.04,2023-24,-0.35,0.37,0.02,2976,Regular Season
1629006,Josh Okogie,PHX,-0.46,0.49,0.03,2023-24,-0.5,0.46,-0.04,2002,Regular Season
203991,Clint Capela,ATL,-0.14,0.16,0.02,2023-24,-0.15,0.18,0.03,3986,Regular Season
1627759,Jaylen Brown,BOS,0.29,-0.28,0.01,2023-24,0.32,-0.27,0.05,4891,Regular Season
1631230,Dominick Barlow,SAS,-0.07,0.08,0.01,2023-24,-0.1,0.07,-0.03,878,Regular Season
1626171,Bobby Portis,MIL,-0.11,0.11,0.0,2023-24,-0.09,0.11,0.02,4200,Regular Season
1630572,Sandro Mamukelashvili,SAS,-0.01,0.01,0.0,2023-24,-0.03,0.02,-0.01,962,Regular Season
1630846,Olivier Sarr,OKC,-0.42,0.41,-0.01,2023-24,-0.44,0.42,-0.02,198,Regular Season
1628964,Mo Bamba,PHI,-1.1,1.08,-0.02,2023-24,-1.11,1.07,-0.04,1498,Regular Season
1630929,Henri Drell,CHI,-0.62,0.6,-0.02,2023-24,-0.63,0.56,-0.07,64,Regular Season
203484,Kentavious Caldwell-Pope,DEN,-0.27,0.25,-0.02,2023-24,-0.28,0.23,-0.05,4917,Regular Season
1627741,Buddy Hield,PHI,0.27,-0.3,-0.03,2023-24,0.27,-0.29,-0.02,4578,Regular Season
1629312,Haywood Highsmith,MIA,-0.36,0.32,-0.04,2023-24,-0.38,0.31,-0.07,2762,Regular Season
1628989,Kevin Huerter,SAC,0.04,-0.08,-0.04,2023-24,0.03,-0.07,-0.04,3285,Regular Season
1626224,Cedi Osman,SAS,-0.11,0.07,-0.04,2023-24,-0.11,0.07,-0.04,2742,Regular Season
203937,Kyle Anderson,MIN,-0.44,0.4,-0.04,2023-24,-0.46,0.36,-0.1,3674,Regular Season
1630166,Deni Avdija,WAS,-0.19,0.14,-0.05,2023-24,-0.18,0.13,-0.05,4922,Regular Season
201976,Patrick Beverley,MIL,-0.29,0.23,-0.06,2023-24,-0.31,0.22,-0.09,2997,Regular Season
203939,Dwight Powell,DAL,-0.24,0.16,-0.08,2023-24,-0.25,0.21,-0.04,1775,Regular Season
1629647,Darius Bazley,UTA,-0.76,0.68,-0.08,2023-24,-0.76,0.67,-0.09,312,Regular Season
204060,Joe Ingles,ORL,0.01,-0.1,-0.09,2023-24,-0.0,-0.1,-0.1,2400,Regular Season
1629638,Nickeil Alexander-Walker,MIN,-0.2,0.11,-0.09,2023-24,-0.21,0.1,-0.11,3975,Regular Season
1641854,Craig Porter Jr.,CLE,-0.22,0.12,-0.1,2023-24,-0.21,0.11,-0.1,1289,Regular Season
1629130,Duncan Robinson,MIA,0.41,-0.51,-0.1,2023-24,0.41,-0.5,-0.09,3874,Regular Season
1631207,Dalen Terry,CHI,-0.56,0.45,-0.11,2023-24,-0.59,0.42,-0.17,1383,Regular Season
1626172,Kevon Looney,GSW,-0.16,0.05,-0.11,2023-24,-0.17,0.06,-0.11,2460,Regular Season
1631099,Keegan Murray,SAC,-0.11,-0.0,-0.11,2023-24,-0.11,0.0,-0.11,5403,Regular Season
1627747,Caris LeVert,CLE,-0.18,0.07,-0.11,2023-24,-0.18,0.07,-0.11,4060,Regular Season
1629011,Mitchell Robinson,NYK,-0.6,0.48,-0.12,2023-24,-0.65,0.46,-0.19,1544,Regular Season
1628981,Bruno Fernando,ATL,-0.6,0.47,-0.13,2023-24,-0.6,0.45,-0.15,1393,Regular Season
1628966,Keita Bates-Diop,BKN,-0.63,0.5,-0.13,2023-24,-0.65,0.46,-0.19,1334,Regular Season
203078,Bradley Beal,PHX,0.37,-0.51,-0.14,2023-24,0.4,-0.5,-0.1,3661,Regular Season
1630219,Skylar Mays,LAL,-0.47,0.33,-0.14,2023-24,-0.49,0.31,-0.18,882,Regular Season
203486,Mason Plumlee,LAC,-0.45,0.31,-0.14,2023-24,-0.47,0.3,-0.17,1404,Regular Season
1641774,Tristan Vukcevic,WAS,-0.54,0.4,-0.14,2023-24,-0.54,0.4,-0.14,334,Regular Season
1629026,Kenrich Williams,OKC,-0.29,0.14,-0.15,2023-24,-0.31,0.13,-0.18,2138,Regular Season
203915,Spencer Dinwiddie,LAL,0.2,-0.35,-0.15,2023-24,0.17,-0.35,-0.18,4499,Regular Season
1630208,Nick Richards,CHA,-0.31,0.15,-0.16,2023-24,-0.3,0.18,-0.12,3563,Regular Season
1626166,Cameron Payne,PHI,0.31,-0.47,-0.16,2023-24,0.31,-0.45,-0.14,2698,Regular Season
1630551,Justin Champagnie,WAS,-0.52,0.35,-0.17,2023-24,-0.55,0.33,-0.22,507,Regular Season
1629637,Jaxson Hayes,LAL,-0.5,0.33,-0.17,2023-24,-0.49,0.35,-0.14,1852,Regular Season
1628384,OG Anunoby,NYK,-0.28,0.09,-0.19,2023-24,-0.28,0.08,-0.2,3500,Regular Season
1629652,Luguentz Dort,OKC,-0.32,0.13,-0.19,2023-24,-0.33,0.14,-0.19,4758,Regular Season
1641764,Brandin Podziemski,GSW,-0.27,0.08,-0.19,2023-24,-0.29,0.08,-0.21,4092,Regular Season
