TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,FTA_RATE_RANK,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,SEASON_TYPE
1610612747,Los Angeles Lakers,82,43,39,0.524,48.5,42.9,89.0,0.482,10.8,31.2,0.346,20.6,26.6,0.775,10.0,35.7,45.7,25.3,14.1,6.4,4.6,5.1,17.9,21.5,117.2,0.6,1,14,14,14,5,8,13,10,24,26,25,2,1,20,18,2,6,15,15,26,16,23,1,2,6,16,111.8,113.9,111.5,113.2,0.3,0.7,0.589,1.8,17.9,0.269,0.727,0.505,0.137,0.542,0.582,103.6,101.92,84.93,8436,0.511,19,12,16,20,17,18,22,10,10,11,18,17,4,10,0.299,0.535,0.222,0.123,0.273,2,7,1,29,10,Regular Season
1610612748,Miami Heat,82,44,38,0.537,48.3,39.2,85.3,0.46,12.0,34.8,0.344,19.1,23.0,0.831,9.7,30.9,40.6,23.8,13.5,8.0,3.0,3.8,18.5,20.0,109.5,-0.3,1,11,11,11,18,30,26,26,17,10,27,10,19,2,20,29,27,25,9,6,30,1,3,17,30,21,110.4,112.3,110.6,112.8,-0.2,-0.5,0.608,1.77,17.8,0.274,0.733,0.498,0.138,0.53,0.574,98.6,96.76,80.63,7991,0.496,25,9,21,14,21,21,18,4,18,13,25,21,29,22,0.27,0.561,0.253,0.161,0.267,13,25,7,3,4,Regular Season
1610612749,Milwaukee Bucks,82,58,24,0.707,48.4,42.7,90.4,0.473,14.8,40.3,0.368,16.6,22.4,0.743,11.1,37.5,48.6,25.8,14.6,6.4,4.9,3.9,18.1,19.0,116.9,3.6,1,1,1,1,12,10,7,19,4,4,10,28,23,29,11,1,1,12,22,27,11,5,2,26,8,5,112.8,114.3,109.4,110.9,3.3,3.4,0.604,1.76,18.1,0.284,0.745,0.521,0.143,0.555,0.583,102.8,101.45,84.54,8389,0.523,15,4,5,15,23,16,14,2,3,19,10,15,10,5,0.248,0.52,0.225,0.116,0.255,25,1,2,30,2,Regular Season
1610612750,Minnesota Timberwolves,82,42,40,0.512,48.4,42.9,87.4,0.49,12.2,33.3,0.365,17.9,23.7,0.755,9.1,32.8,41.9,26.2,15.3,8.0,5.4,4.1,21.6,20.2,115.8,0.0,1,15,15,15,12,9,18,3,14,15,13,18,16,24,26,18,23,8,27,5,4,8,29,15,13,20,111.3,113.3,111.1,113.1,0.2,0.2,0.61,1.71,18.6,0.258,0.703,0.485,0.15,0.56,0.592,103.4,101.55,84.62,8383,0.503,23,10,18,12,24,10,26,26,27,25,8,8,7,16,0.271,0.54,0.293,0.15,0.297,12,11,28,5,26,Regular Season
1610612751,Brooklyn Nets,82,45,37,0.549,48.1,41.5,85.1,0.487,12.8,33.8,0.378,17.7,22.1,0.8,8.2,32.3,40.5,25.5,13.7,7.1,6.2,3.9,21.1,18.5,113.4,0.9,1,9,9,9,29,21,28,7,9,13,5,19,25,7,29,20,29,13,14,16,1,3,25,28,20,15,113.0,114.6,110.9,113.5,2.1,1.1,0.616,1.86,18.9,0.234,0.689,0.472,0.139,0.562,0.598,100.7,98.77,82.31,8111,0.51,12,16,14,9,11,6,29,29,29,16,7,7,23,13,0.26,0.53,0.276,0.139,0.311,18,4,21,15,29,Regular Season
1610612752,New York Knicks,82,47,35,0.573,48.7,42.0,89.4,0.47,12.6,35.7,0.354,19.4,25.5,0.761,12.6,34.0,46.6,22.9,13.0,6.4,4.1,4.5,20.3,20.7,116.0,2.9,1,8,8,8,2,17,12,20,11,8,19,7,3,22,3,8,3,28,4,25,23,14,18,5,11,7,114.9,117.0,111.8,114.2,3.1,2.8,0.546,1.77,16.6,0.318,0.727,0.521,0.131,0.541,0.577,99.7,97.75,81.46,8134,0.509,4,19,7,30,22,29,2,12,2,5,20,20,26,14,0.285,0.536,0.269,0.129,0.273,8,8,17,25,12,Regular Season
1610612753,Orlando Magic,82,34,48,0.415,48.2,40.5,86.3,0.47,10.8,31.1,0.346,19.6,25.0,0.784,10.2,33.1,43.2,23.2,15.1,7.4,4.7,5.1,20.1,20.5,111.4,-2.6,1,25,25,25,22,26,23,21,25,27,24,6,8,16,15,14,16,26,24,12,15,22,16,7,26,24,109.0,111.3,111.5,113.7,-2.4,-2.3,0.574,1.54,17.0,0.281,0.73,0.505,0.151,0.532,0.573,101.7,99.66,83.05,8205,0.485,26,18,24,24,28,27,15,8,12,27,23,22,15,24,0.29,0.55,0.265,0.146,0.27,5,21,14,10,8,Regular Season
1610612754,Indiana Pacers,82,35,47,0.427,48.2,42.0,89.6,0.469,13.6,37.0,0.367,18.7,23.7,0.79,10.1,31.4,41.5,27.0,14.9,7.7,5.8,5.3,21.2,20.2,116.3,-3.2,1,23,23,23,25,17,11,22,6,7,11,14,14,13,16,24,24,6,23,10,2,26,27,14,10,25,111.0,113.8,115.4,117.1,-4.4,-3.3,0.643,1.81,18.9,0.285,0.685,0.482,0.146,0.545,0.581,103.8,101.68,84.73,8377,0.482,21,26,25,4,15,7,13,30,28,22,16,18,5,25,0.265,0.554,0.287,0.148,0.315,15,23,25,9,30,Regular Season
1610612755,Philadelphia 76ers,82,54,28,0.659,48.5,40.8,83.8,0.487,12.6,32.6,0.387,21.0,25.1,0.835,8.7,32.2,40.9,25.2,13.7,7.7,4.7,4.6,20.4,19.6,115.2,4.3,1,3,3,3,5,24,30,6,12,16,1,1,5,1,27,22,26,16,13,8,13,16,19,20,14,3,115.5,117.0,110.2,112.7,5.2,4.4,0.616,1.84,18.6,0.258,0.721,0.496,0.139,0.563,0.608,99.2,97.44,81.2,8072,0.524,3,8,3,8,12,9,25,14,19,15,6,2,27,4,0.3,0.541,0.277,0.145,0.279,1,12,22,12,14,Regular Season
1610612756,Phoenix Suns,82,45,37,0.549,48.2,42.1,90.1,0.467,12.2,32.6,0.374,17.2,21.7,0.793,11.8,32.4,44.2,27.3,13.5,7.1,5.3,4.0,21.2,19.9,113.6,2.1,1,9,9,9,22,15,9,23,13,17,7,26,27,10,5,19,11,4,11,16,5,7,26,18,17,9,112.1,114.5,110.1,112.3,2.1,2.2,0.647,2.01,19.3,0.307,0.714,0.508,0.136,0.535,0.57,100.8,98.83,82.36,8141,0.514,14,7,9,3,3,4,5,21,7,10,22,24,22,7,0.241,0.532,0.298,0.145,0.286,28,5,30,11,21,Regular Season
1610612757,Portland Trail Blazers,82,33,49,0.402,48.1,40.5,85.4,0.474,12.9,35.3,0.365,19.6,24.6,0.796,9.4,31.1,40.5,24.2,14.5,6.7,4.6,4.3,20.0,20.5,113.4,-4.0,1,26,26,26,29,27,25,17,8,9,14,5,9,8,24,28,28,22,19,24,17,12,14,8,19,26,112.0,114.0,116.0,118.0,-4.0,-4.0,0.597,1.67,17.8,0.264,0.709,0.486,0.145,0.549,0.589,101.0,99.25,82.71,8157,0.474,18,28,26,18,27,19,24,25,26,21,14,10,17,26,0.289,0.563,0.276,0.136,0.291,6,26,20,19,25,Regular Season
1610612758,Sacramento Kings,82,48,34,0.585,48.4,43.6,88.2,0.494,13.8,37.3,0.369,19.8,25.1,0.79,9.5,32.9,42.5,27.3,13.5,7.0,3.4,4.2,19.7,20.9,120.7,2.6,1,7,7,7,12,4,16,2,5,6,9,3,7,12,23,15,20,3,9,20,29,9,11,4,1,8,117.0,118.6,114.1,116.0,2.9,2.6,0.626,2.02,19.3,0.265,0.731,0.499,0.133,0.572,0.608,102.5,100.99,84.16,8343,0.511,1,24,8,7,2,3,23,6,17,6,2,1,12,11,0.284,0.563,0.258,0.139,0.269,9,27,9,14,6,Regular Season
1610612759,San Antonio Spurs,82,22,60,0.268,48.4,43.1,92.6,0.465,11.1,32.2,0.345,15.8,21.2,0.743,11.8,31.9,43.7,27.2,15.3,7.0,3.9,5.3,19.9,18.5,113.0,-10.0,1,28,28,28,8,6,1,25,22,20,26,30,29,28,7,23,12,5,26,22,26,25,12,29,23,30,107.2,109.7,117.7,119.6,-10.5,-9.9,0.632,1.78,18.7,0.299,0.709,0.495,0.148,0.525,0.554,104.1,102.07,85.06,8451,0.452,29,30,30,6,18,8,7,24,21,24,26,28,2,29,0.229,0.576,0.26,0.135,0.291,29,30,11,20,24,Regular Season
1610612760,Oklahoma City Thunder,82,40,42,0.488,48.4,43.1,92.6,0.465,12.1,34.1,0.356,19.2,23.7,0.809,11.4,32.3,43.7,24.4,13.0,8.2,4.2,5.5,21.0,20.4,117.5,1.1,1,19,19,19,8,6,2,24,15,12,17,9,14,6,8,21,14,21,5,4,22,28,24,10,5,14,112.3,114.2,111.4,113.2,0.8,1.0,0.567,1.87,17.2,0.289,0.693,0.487,0.127,0.531,0.57,103.6,101.94,84.95,8435,0.498,16,13,15,27,9,26,10,28,25,4,24,23,3,20,0.256,0.547,0.288,0.163,0.307,23,19,26,2,28,Regular Season
1610612761,Toronto Raptors,82,41,41,0.5,48.3,41.9,91.3,0.459,10.7,32.0,0.335,18.4,23.4,0.784,12.7,30.3,43.0,23.9,11.7,9.4,5.2,4.6,20.0,19.6,112.9,1.5,1,17,17,17,18,19,5,27,28,21,28,17,18,17,2,30,18,23,1,1,9,15,13,22,24,12,112.2,114.6,111.4,113.1,0.8,1.5,0.571,2.05,17.2,0.316,0.721,0.502,0.118,0.517,0.555,99.6,97.85,81.54,8076,0.496,13,11,12,26,1,25,3,15,15,1,28,27,25,21,0.257,0.565,0.28,0.169,0.279,22,29,24,1,15,Regular Season
1610612762,Utah Jazz,82,37,45,0.451,48.3,42.5,89.8,0.473,13.3,37.8,0.353,18.7,23.8,0.786,11.8,34.1,45.9,26.0,15.4,6.1,5.2,4.9,20.5,20.5,117.1,-0.9,1,22,22,22,18,12,10,18,7,5,20,13,12,14,6,6,5,10,28,30,7,19,21,8,7,22,112.7,115.3,113.8,116.0,-1.1,-0.7,0.611,1.69,18.2,0.308,0.711,0.512,0.151,0.547,0.584,103.1,101.02,84.18,8329,0.498,9,23,22,11,25,14,4,23,6,28,15,14,11,19,0.265,0.541,0.265,0.123,0.289,14,13,13,28,23,Regular Season
1610612763,Memphis Grizzlies,82,51,31,0.622,48.2,43.7,92.1,0.475,12.0,34.2,0.351,17.5,23.8,0.733,12.0,34.6,46.6,26.0,13.6,8.3,5.8,5.2,20.0,20.0,116.9,3.9,1,5,5,5,22,2,4,16,16,11,23,25,13,30,4,4,2,9,12,3,3,24,14,16,9,4,112.3,114.7,108.3,110.7,4.0,4.0,0.596,1.91,18.2,0.302,0.711,0.507,0.133,0.54,0.57,103.7,101.5,84.58,8360,0.519,11,3,4,19,7,15,6,22,8,9,21,25,8,6,0.259,0.526,0.262,0.148,0.289,19,2,12,8,22,Regular Season
1610612764,Washington Wizards,82,35,47,0.427,48.2,42.1,86.9,0.485,11.3,31.7,0.356,17.6,22.4,0.785,9.4,34.2,43.6,25.4,14.1,6.8,5.2,5.0,18.8,19.4,113.2,-1.2,1,23,23,23,25,14,20,8,21,23,18,22,22,15,24,5,15,14,16,23,9,20,5,24,21,23,111.5,113.7,113.3,114.9,-1.8,-1.2,0.603,1.8,18.5,0.273,0.724,0.505,0.142,0.55,0.585,100.8,99.16,82.63,8161,0.504,22,21,23,16,16,13,19,13,13,17,13,13,19,15,0.258,0.54,0.244,0.123,0.276,21,9,4,27,13,Regular Season
1610612765,Detroit Pistons,82,17,65,0.207,48.3,39.6,87.1,0.454,11.4,32.4,0.351,19.8,25.7,0.771,11.2,31.3,42.4,23.0,15.1,7.0,3.8,5.5,22.1,21.0,110.3,-8.2,1,30,30,30,18,29,19,30,20,19,22,4,2,21,10,26,21,27,25,20,27,27,30,3,29,29,107.8,109.9,116.1,117.8,-8.2,-7.9,0.581,1.52,16.7,0.292,0.702,0.491,0.15,0.52,0.561,101.6,99.88,83.23,8231,0.449,28,27,28,22,29,28,8,27,23,26,27,26,13,30,0.295,0.557,0.298,0.134,0.298,4,24,29,21,27,Regular Season
1610612766,Charlotte Hornets,82,27,55,0.329,48.4,41.3,90.4,0.457,10.7,32.5,0.33,17.6,23.6,0.749,11.0,33.5,44.5,25.1,14.2,7.7,5.2,5.7,20.3,20.3,111.0,-6.2,1,27,27,27,12,22,6,29,27,18,29,20,17,27,12,10,9,17,17,9,8,29,17,13,27,27,106.7,108.4,112.6,114.7,-5.9,-6.3,0.609,1.77,17.8,0.276,0.717,0.491,0.139,0.516,0.551,103.3,101.47,84.56,8390,0.473,30,20,27,13,20,20,17,19,24,14,29,30,9,27,0.261,0.544,0.266,0.14,0.283,17,18,15,13,19,Regular Season
1610612737,Atlanta Hawks,6,2,4,0.333,48.0,44.0,96.3,0.457,14.0,37.3,0.375,13.8,17.0,0.814,12.2,31.7,43.8,24.5,12.8,7.7,4.8,7.2,16.3,16.5,115.8,-5.3,10,10,1,10,9,1,1,9,4,6,3,14,16,4,5,10,8,6,9,2,5,15,2,15,2,11,110.9,114.3,119.3,118.8,-8.4,-4.5,0.557,1.91,17.3,0.297,0.764,0.511,0.127,0.529,0.558,103.0,101.67,84.72,608,0.458,5,14,10,12,7,11,6,3,6,5,6,9,4,13,0.176,0.6,0.183,0.126,0.236,16,15,2,10,3,Playoffs
1610612738,Boston Celtics,20,11,9,0.55,48.3,40.9,85.5,0.478,14.1,38.7,0.364,16.2,20.0,0.81,9.5,33.6,43.1,24.2,12.4,6.0,6.4,4.7,17.2,17.7,112.0,3.4,2,3,15,4,6,8,11,3,3,4,5,9,9,6,10,6,9,7,7,15,2,9,3,12,9,2,115.1,116.1,110.1,112.9,5.1,3.2,0.591,1.95,18.2,0.266,0.716,0.497,0.129,0.56,0.594,97.5,95.83,79.85,1929,0.526,4,10,2,10,6,5,13,5,9,7,1,1,9,3,0.234,0.527,0.218,0.128,0.284,10,7,4,9,5,Playoffs
1610612739,Cleveland Cavaliers,5,1,4,0.2,48.0,35.2,78.4,0.449,10.0,30.6,0.327,13.8,18.6,0.742,9.2,28.0,37.2,22.0,15.8,6.8,4.0,4.6,20.4,17.4,94.2,-5.4,12,12,1,12,9,15,15,10,14,13,12,15,14,14,12,16,15,12,16,9,12,7,10,14,15,12,101.1,101.9,104.6,107.3,-3.6,-5.4,0.625,1.39,17.5,0.276,0.606,0.451,0.171,0.513,0.544,94.2,92.6,77.17,462,0.474,16,1,12,3,15,9,9,16,15,16,12,12,14,10,0.237,0.48,0.303,0.164,0.394,8,1,15,1,16,Playoffs
1610612743,Denver Nuggets,20,16,4,0.8,48.3,42.3,86.0,0.492,11.3,30.0,0.375,17.7,22.1,0.801,10.1,34.7,44.8,25.8,11.6,6.9,4.2,4.7,19.3,21.0,113.5,8.3,2,1,1,1,6,4,10,2,10,15,3,7,7,8,8,2,5,3,1,7,10,9,7,6,6,1,116.7,118.2,108.0,110.2,8.7,8.0,0.609,2.22,19.1,0.3,0.762,0.538,0.121,0.557,0.593,96.8,95.18,79.32,1919,0.553,1,4,1,4,1,2,5,4,1,2,3,2,10,1,0.257,0.515,0.244,0.115,0.238,7,5,7,16,4,Playoffs
1610612744,Golden State Warriors,13,6,7,0.462,48.0,41.9,93.6,0.448,14.5,42.5,0.34,14.8,19.7,0.75,12.5,34.5,47.1,28.2,14.4,7.2,4.6,4.6,22.9,19.6,113.1,-0.2,5,6,13,8,9,5,4,11,2,1,10,13,11,12,4,3,2,1,13,4,7,8,15,9,7,6,108.6,110.9,109.1,111.1,-0.5,-0.2,0.672,1.96,19.2,0.304,0.708,0.504,0.141,0.525,0.553,104.0,101.92,84.94,1325,0.498,9,6,6,1,5,1,4,7,7,14,10,11,3,5,0.21,0.511,0.287,0.124,0.292,14,3,14,13,7,Playoffs
1610612746,LA Clippers,5,1,4,0.2,48.0,40.8,88.6,0.46,12.2,33.8,0.361,21.8,26.4,0.826,11.8,28.2,40.0,21.6,14.0,6.6,4.2,6.2,23.0,21.2,115.6,-6.4,12,12,1,12,9,9,6,6,6,9,7,1,2,3,6,15,12,14,11,11,10,14,16,5,3,13,112.9,116.3,120.9,122.5,-8.1,-6.2,0.529,1.54,15.8,0.323,0.682,0.49,0.141,0.529,0.577,101.6,99.5,82.92,497,0.437,2,16,13,15,14,13,3,13,10,13,8,5,6,15,0.298,0.57,0.333,0.122,0.318,2,14,16,15,13,Playoffs
1610612747,Los Angeles Lakers,16,8,8,0.5,48.3,41.1,87.1,0.471,10.1,30.3,0.335,20.1,24.8,0.809,9.1,35.6,44.6,24.9,11.9,6.8,6.4,3.8,17.4,21.3,112.3,2.4,4,4,14,7,5,6,7,5,13,14,11,2,4,7,14,1,6,4,3,8,1,3,4,4,8,3,111.3,112.7,108.0,110.3,3.3,2.4,0.607,2.09,18.2,0.261,0.709,0.498,0.12,0.529,0.573,100.7,99.04,82.54,1595,0.532,8,5,3,7,2,7,14,6,8,1,6,6,7,2,0.285,0.513,0.184,0.131,0.291,4,4,3,8,6,Playoffs
1610612748,Miami Heat,23,13,10,0.565,48.2,39.7,86.8,0.458,12.8,33.7,0.38,16.1,19.8,0.813,9.2,31.0,40.3,23.6,11.7,7.0,3.6,4.7,20.1,18.7,108.3,1.5,1,2,16,3,8,10,8,7,5,10,1,10,10,5,11,11,11,8,2,5,15,11,9,11,10,4,110.5,113.8,110.3,111.9,0.2,1.9,0.593,2.01,17.9,0.272,0.708,0.487,0.123,0.531,0.567,97.0,94.87,79.06,2189,0.498,7,8,4,9,4,8,11,8,11,3,5,7,11,6,0.228,0.534,0.283,0.141,0.292,12,10,13,5,8,Playoffs
1610612749,Milwaukee Bucks,5,1,4,0.2,49.0,44.0,92.6,0.475,15.6,41.2,0.379,15.2,21.4,0.71,10.2,34.2,44.4,26.8,14.4,6.6,3.6,3.4,18.8,20.4,118.8,-5.2,12,12,1,12,1,1,5,4,1,2,2,12,8,16,7,4,7,2,14,11,14,1,6,8,1,10,111.8,114.2,116.7,119.0,-4.8,-4.8,0.609,1.86,18.6,0.273,0.787,0.516,0.138,0.559,0.582,104.1,101.98,84.98,520,0.478,6,15,11,5,8,3,10,1,4,12,2,4,2,9,0.231,0.605,0.229,0.142,0.213,11,16,5,4,1,Playoffs
1610612750,Minnesota Timberwolves,5,1,4,0.2,49.0,37.8,82.6,0.458,11.2,32.2,0.348,18.6,24.2,0.769,8.4,30.8,39.2,22.6,12.8,6.6,4.8,3.4,21.6,23.0,105.4,-8.8,12,12,1,12,1,12,13,8,12,12,9,6,5,10,15,13,14,10,8,11,6,1,12,1,11,15,107.9,109.6,115.1,117.2,-7.2,-7.7,0.598,1.77,17.4,0.229,0.693,0.462,0.133,0.525,0.565,96.4,94.82,79.02,481,0.459,11,12,15,8,11,10,15,12,14,9,9,8,12,12,0.293,0.552,0.248,0.123,0.307,3,13,9,14,12,Playoffs
