PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_RAPM,D_RAPM,RAPM,POSS,SEASON,SEASON_TYPE
1628983,S. Gilgeous-Alexander,OKC,4.64,1.91,6.55,9596,2025-26,Regular Season
1641705,V. Wembanyama,SAS,2.25,3.93,6.18,7891,2025-26,Regular Season
202695,K. Leonard,LAC,3.89,2.25,6.14,8510,2025-26,Regular Season
1631096,C. Holmgren,OKC,1.28,4.19,5.47,8385,2025-26,Regular Season
1628401,D. White,BOS,1.51,3.56,5.07,10575,2025-26,Regular Season
203999,N. Jokić,DEN,4.77,0.14,4.91,9677,2025-26,Regular Season
1641708,A. Thompson,HOU,2.33,2.28,4.61,12056,2025-26,Regular Season
1641709,A. Thompson,DET,1.86,2.7,4.56,7940,2025-26,Regular Season
1630700,D. Daniels,ATL,2.33,2.13,4.46,10815,2025-26,Regular Season
1629674,N. Queta,BOS,0.84,3.59,4.43,7687,2025-26,Regular Season
1627936,A. Caruso,OKC,1.05,3.16,4.21,4316,2025-26,Regular Season
203935,M. Smart,LAL,1.27,2.89,4.16,7332,2025-26,Regular Season
1630170,D. Vassell,SAS,2.97,1.09,4.06,8681,2025-26,Regular Season
1630577,J. Champagnie,SAS,2.59,1.41,4.0,9652,2025-26,Regular Season
202710,J. Butler III,GSW,2.51,1.46,3.97,4980,2025-26,Regular Season
1628389,B. Adebayo,MIA,2.11,1.69,3.8,10228,2025-26,Regular Season
1631217,M. Diabaté,CHA,2.87,0.86,3.73,7767,2025-26,Regular Season
1628378,D. Mitchell,CLE,3.72,0.01,3.73,9972,2025-26,Regular Season
1628384,O. Anunoby,NYK,2.47,1.21,3.68,9176,2025-26,Regular Season
1630188,J. Smith,CHI,2.69,0.9,3.59,4697,2025-26,Regular Season
203507,G. Antetokounmpo,MIL,3.28,0.3,3.58,4327,2025-26,Regular Season
1642864,H. González,BOS,1.67,1.87,3.54,4366,2025-26,Regular Season
1628978,D. DiVincenzo,MIN,1.17,2.29,3.46,10603,2025-26,Regular Season
1630595,C. Cunningham,DET,2.45,0.96,3.41,9178,2025-26,Regular Season
1642349,A. Mitchell,OKC,1.4,1.82,3.22,6236,2025-26,Regular Season
203954,J. Embiid,PHI,2.83,0.22,3.05,5038,2025-26,Regular Season
1630182,J. Green,CHA,1.3,1.74,3.04,3695,2025-26,Regular Season
1629628,R. Barrett,TOR,3.56,-0.53,3.03,7226,2025-26,Regular Season
1626164,D. Booker,PHX,1.41,1.54,2.95,9054,2025-26,Regular Season
1630540,M. McBride,NYK,1.93,1.01,2.94,4435,2025-26,Regular Season
1631221,C. Gillespie,PHX,1.44,1.49,2.93,9362,2025-26,Regular Season
1628386,J. Allen,CLE,1.69,1.12,2.81,6497,2025-26,Regular Season
201950,J. Holiday,POR,0.56,2.24,2.8,6676,2025-26,Regular Season
1631105,J. Duren,DET,1.53,1.24,2.77,8322,2025-26,Regular Season
1630591,J. Suggs,ORL,0.08,2.67,2.75,6880,2025-26,Regular Season
203468,C. McCollum,WAS,0.77,1.96,2.73,9704,2025-26,Regular Season
1630559,A. Reaves,LAL,1.41,1.31,2.72,7359,2025-26,Regular Season
1630558,D. Mitchell,MIA,1.54,1.14,2.68,8698,2025-26,Regular Season
1629661,C. Johnson,DEN,2.38,0.23,2.61,6928,2025-26,Regular Season
1641706,B. Miller,CHA,0.6,1.98,2.58,8146,2025-26,Regular Season
1628392,I. Hartenstein,OKC,0.69,1.87,2.56,4756,2025-26,Regular Season
203932,A. Gordon,DEN,1.29,1.26,2.55,4173,2025-26,Regular Season
1629731,D. Wade,CLE,0.89,1.62,2.51,5585,2025-26,Regular Season
1642347,J. Shead,TOR,1.01,1.45,2.46,7702,2025-26,Regular Season
1630241,S. Merrill,CLE,1.77,0.62,2.39,5821,2025-26,Regular Season
1629029,L. Dončić,LAL,2.93,-0.56,2.37,9648,2025-26,Regular Season
1629750,J. Green,DET,0.28,2.06,2.34,6175,2025-26,Regular Season
1631128,C. Braun,DEN,1.23,1.11,2.34,5914,2025-26,Regular Season
1628374,L. Markkanen,UTA,0.54,1.77,2.31,6274,2025-26,Regular Season
1629006,J. Okogie,HOU,1.33,0.98,2.31,5489,2025-26,Regular Season
1642844,D. Harper,SAS,0.72,1.58,2.3,6558,2025-26,Regular Season
