PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_RAPM,D_RAPM,RAPM,POSS,SEASON,SEASON_TYPE
1641998,T. Jemison III,NOP,-0.4,0.21,-0.19,1566,2024-25,Regular Season
1629216,G. Vincent,LAL,-0.57,0.38,-0.19,6320,2024-25,Regular Season
1630699,M. Beauchamp,MIL,-0.87,0.68,-0.19,655,2024-25,Regular Season
1631386,T. Moore,POR,-0.68,0.49,-0.19,91,2024-25,Regular Season
1629098,J. McVeigh,HOU,-0.6,0.4,-0.2,189,2024-25,Regular Season
1641879,Y. Collins,GSW,-0.15,-0.06,-0.21,69,2024-25,Regular Season
1641803,T. Newton,MIN,-0.25,0.04,-0.21,77,2024-25,Regular Season
1642443,J. Young,CHI,0.22,-0.43,-0.21,126,2024-25,Regular Season
1641767,B. Sheppard,IND,0.39,-0.6,-0.21,5177,2024-25,Regular Season
1629680,M. Thybulle,POR,-1.23,1.02,-0.21,1333,2024-25,Regular Season
201569,E. Gordon,PHI,0.11,-0.33,-0.22,3184,2024-25,Regular Season
203468,C. McCollum,NOP,1.33,-1.55,-0.22,7768,2024-25,Regular Season
1631121,B. McGowens,POR,-0.18,-0.05,-0.23,123,2024-25,Regular Season
1626145,T. Jones,PHX,0.02,-0.25,-0.23,8905,2024-25,Regular Season
1631172,O. Dieng,OKC,-1.8,1.57,-0.23,1726,2024-25,Regular Season
1630322,L. Waters III,GSW,0.17,-0.41,-0.24,3204,2024-25,Regular Season
201949,J. Johnson,IND,0.05,-0.3,-0.25,136,2024-25,Regular Season
1629643,C. Okeke,CLE,0.46,-0.71,-0.25,805,2024-25,Regular Season
