PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,WPA,WPA_PLAYS,SEASON,SEASON_TYPE
1628401,D. White,BOS,28.67,559,2024-25,Regular Season
1631097,B. Mathurin,IND,28.29,667,2024-25,Regular Season
1630596,E. Mobley,CLE,28.29,726,2024-25,Regular Season
1629631,D. Hunter,ATL,27.93,573,2024-25,Regular Season
1631128,C. Braun,DEN,27.16,653,2024-25,Regular Season
1626167,M. Turner,IND,27.05,573,2024-25,Regular Season
1630567,S. Barnes,TOR,26.77,701,2024-25,Regular Season
1630183,J. McDaniels,MIN,26.76,502,2024-25,Regular Season
1642264,S. Castle,SAS,26.13,672,2024-25,Regular Season
203471,D. Schröder,BKN,26.09,516,2024-25,Regular Season
1630700,D. Daniels,ATL,26.08,538,2024-25,Regular Season
1629661,C. Johnson,BKN,25.94,555,2024-25,Regular Season
1629012,C. Sexton,UTA,25.9,633,2024-25,Regular Season
201572,B. Lopez,MIL,25.77,508,2024-25,Regular Season
203952,A. Wiggins,GSW,25.51,572,2024-25,Regular Season
1630170,D. Vassell,SAS,25.29,489,2024-25,Regular Season
202710,J. Butler III,MIA,25.04,631,2024-25,Regular Season
1641708,A. Thompson,HOU,24.7,557,2024-25,Regular Season
202691,K. Thompson,DAL,24.61,428,2024-25,Regular Season
1630530,T. Murphy III,NOP,24.45,584,2024-25,Regular Season
1641718,K. George,UTA,24.35,592,2024-25,Regular Season
1628386,J. Allen,CLE,24.27,651,2024-25,Regular Season
1630581,J. Giddey,CHI,24.1,546,2024-25,Regular Season
1628415,D. Brooks,HOU,23.54,483,2024-25,Regular Season
1630168,O. Okongwu,ATL,23.49,552,2024-25,Regular Season
202699,T. Harris,DET,23.45,527,2024-25,Regular Season
203084,H. Barnes,SAS,23.42,508,2024-25,Regular Season
1628404,J. Hart,NYK,23.4,563,2024-25,Regular Season
1629656,Q. Grimes,DAL,23.07,546,2024-25,Regular Season
1630202,P. Pritchard,BOS,22.91,480,2024-25,Regular Season
1631099,K. Murray,SAC,22.61,424,2024-25,Regular Season
1629640,K. Johnson,SAS,22.55,521,2024-25,Regular Season
201566,R. Westbrook,DEN,22.49,527,2024-25,Regular Season
1628398,K. Kuzma,WAS,22.48,498,2024-25,Regular Season
203078,B. Beal,PHX,22.27,455,2024-25,Regular Season
1630230,N. Marshall,DAL,21.22,492,2024-25,Regular Season
203915,S. Dinwiddie,DAL,21.09,478,2024-25,Regular Season
1626162,K. Oubre Jr.,PHI,20.73,487,2024-25,Regular Season
1631105,J. Duren,DET,20.72,540,2024-25,Regular Season
203501,T. Hardaway Jr.,DET,20.47,400,2024-25,Regular Season
1629023,P. Washington,DAL,20.23,444,2024-25,Regular Season
1627741,B. Hield,GSW,20.0,381,2024-25,Regular Season
1630167,O. Toppin,IND,19.97,406,2024-25,Regular Season
1628374,L. Markkanen,UTA,19.92,458,2024-25,Regular Season
1642258,Z. Risacher,ATL,19.85,463,2024-25,Regular Season
1641739,T. Camara,POR,19.78,419,2024-25,Regular Season
203497,R. Gobert,MIN,19.73,525,2024-25,Regular Season
1629018,G. Trent Jr.,MIL,19.7,361,2024-25,Regular Season
1629638,N. Alexander-Walker,MIN,19.56,361,2024-25,Regular Season
1627832,F. VanVleet,HOU,19.38,398,2024-25,Regular Season
1629130,D. Robinson,MIA,19.21,337,2024-25,Regular Season
1627751,J. Poeltl,TOR,19.03,460,2024-25,Regular Season
1630703,S. Henderson,POR,18.94,445,2024-25,Regular Season
1626156,D. Russell,LAL,18.85,370,2024-25,Regular Season
1626145,T. Jones,PHX,18.69,357,2024-25,Regular Season
203932,A. Gordon,DEN,18.65,409,2024-25,Regular Season
202695,K. Leonard,LAC,18.6,407,2024-25,Regular Season
1627824,G. Yabusele,PHI,18.52,382,2024-25,Regular Season
1642259,A. Sarr,WAS,18.2,438,2024-25,Regular Season
1629660,T. Jerome,CLE,18.16,448,2024-25,Regular Season
204001,K. Porziņģis,BOS,18.08,437,2024-25,Regular Season
1627884,D. Jones Jr.,LAC,17.82,393,2024-25,Regular Season
1630583,S. Aldama,MEM,17.79,378,2024-25,Regular Season
204456,T. McConnell,IND,17.7,381,2024-25,Regular Season
101108,C. Paul,SAS,17.57,333,2024-25,Regular Season
1641711,G. Dick,TOR,17.56,398,2024-25,Regular Season
1630577,J. Champagnie,SAS,17.5,361,2024-25,Regular Season
1641710,A. Black,ORL,17.38,412,2024-25,Regular Season
1630553,K. Johnson,BKN,17.34,410,2024-25,Regular Season
1629651,N. Claxton,BKN,17.25,399,2024-25,Regular Season
1629645,K. Porter Jr.,LAC,17.16,423,2024-25,Regular Season
1642267,B. Carrington,WAS,17.11,369,2024-25,Regular Season
1628978,D. DiVincenzo,MIN,17.06,299,2024-25,Regular Season
202685,J. Valančiūnas,WAS,16.93,490,2024-25,Regular Season
1627747,C. LeVert,CLE,16.85,390,2024-25,Regular Season
1642377,J. Wells,MEM,16.85,398,2024-25,Regular Season
1630552,J. Johnson,ATL,16.8,365,2024-25,Regular Season
1630228,J. Kuminga,GSW,16.71,415,2024-25,Regular Season
1630598,A. Wiggins,OKC,16.7,429,2024-25,Regular Season
1629060,R. Hachimura,LAL,16.45,380,2024-25,Regular Season
1629614,A. Nembhard,IND,16.34,355,2024-25,Regular Season
1631108,M. Christie,LAL,16.29,382,2024-25,Regular Season
1628960,G. Allen,PHX,16.24,311,2024-25,Regular Season
1630592,J. Wilson,BKN,16.2,380,2024-25,Regular Season
1641706,B. Miller,CHA,16.16,266,2024-25,Regular Season
1628381,J. Collins,UTA,16.16,418,2024-25,Regular Season
1630560,C. Thomas,BKN,16.15,332,2024-25,Regular Season
1641729,B. Sensabaugh,UTA,16.05,340,2024-25,Regular Season
203924,J. Grant,POR,16.01,355,2024-25,Regular Season
1629627,Z. Williamson,NOP,16.01,446,2024-25,Regular Season
1631165,K. Ellis,SAC,15.91,300,2024-25,Regular Season
1642271,K. Filipowski,UTA,15.9,353,2024-25,Regular Season
202331,P. George,PHI,15.87,324,2024-25,Regular Season
1630590,S. Pippen Jr.,MEM,15.85,407,2024-25,Regular Season
1629655,D. Gafford,DAL,15.75,418,2024-25,Regular Season
1627777,G. Niang,CLE,15.75,332,2024-25,Regular Season
1626179,T. Rozier,MIA,15.72,338,2024-25,Regular Season
201950,J. Holiday,BOS,15.65,324,2024-25,Regular Season
1626220,R. O'Neale,PHX,15.62,260,2024-25,Regular Season
203484,K. Caldwell-Pope,ORL,15.35,321,2024-25,Regular Season
1641731,B. Coulibaly,WAS,15.31,400,2024-25,Regular Season
1630533,Z. Williams,BKN,15.31,315,2024-25,Regular Season
1627752,T. Prince,MIL,15.27,274,2024-25,Regular Season
1626171,B. Portis,MIL,15.24,338,2024-25,Regular Season
1630534,O. Agbaji,TOR,15.12,300,2024-25,Regular Season
1628989,K. Huerter,SAC,15.08,292,2024-25,Regular Season
1641764,B. Podziemski,GSW,14.98,351,2024-25,Regular Season
1631095,J. Smith Jr.,HOU,14.96,352,2024-25,Regular Season
1631109,M. Williams,CHA,14.92,401,2024-25,Regular Season
1631106,T. Eason,HOU,14.9,351,2024-25,Regular Season
1642274,Y. Missi,NOP,14.76,395,2024-25,Regular Season
1631117,W. Kessler,UTA,14.61,357,2024-25,Regular Season
1630558,D. Mitchell,TOR,14.47,281,2024-25,Regular Season
1629652,L. Dort,OKC,14.36,291,2024-25,Regular Season
203110,D. Green,GSW,14.31,317,2024-25,Regular Season
1630541,M. Moody,GSW,14.19,352,2024-25,Regular Season
1630193,I. Quickley,TOR,14.15,295,2024-25,Regular Season
1642268,I. Collier,UTA,14.06,339,2024-25,Regular Season
201144,M. Conley,MIN,13.96,268,2024-25,Regular Season
1629599,A. Coffey,LAC,13.96,355,2024-25,Regular Season
1642261,D. Knecht,LAL,13.9,321,2024-25,Regular Season
1631093,J. Ivey,DET,13.82,275,2024-25,Regular Season
1631110,J. Sochan,SAS,13.81,338,2024-25,Regular Season
1642273,K. George,WAS,13.69,272,2024-25,Regular Season
203992,B. Bogdanović,ATL,13.66,268,2024-25,Regular Season
1630557,C. Kispert,WAS,13.62,330,2024-25,Regular Season
1628976,W. Carter Jr.,ORL,13.57,355,2024-25,Regular Season
1630175,C. Anthony,ORL,13.56,321,2024-25,Regular Season
1628392,I. Hartenstein,OKC,13.32,357,2024-25,Regular Season
1629028,D. Ayton,POR,13.28,305,2024-25,Regular Season
1630540,M. McBride,NYK,13.21,274,2024-25,Regular Season
1641824,M. Buzelis,CHI,13.15,340,2024-25,Regular Season
1631260,A. Green,MIL,13.13,204,2024-25,Regular Season
1641722,J. Hawkins,NOP,12.99,286,2024-25,Regular Season
1630198,I. Joe,OKC,12.99,305,2024-25,Regular Season
1630631,J. Alvarado,NOP,12.97,264,2024-25,Regular Season
203903,J. Clarkson,UTA,12.95,315,2024-25,Regular Season
1628379,L. Kennard,MEM,12.87,257,2024-25,Regular Season
1630591,J. Suggs,ORL,12.87,294,2024-25,Regular Season
1630174,A. Nesmith,IND,12.86,265,2024-25,Regular Season
1630245,A. Dosunmu,CHI,12.74,283,2024-25,Regular Season
1641744,Z. Edey,MEM,12.74,341,2024-25,Regular Season
1641709,A. Thompson,DET,12.7,337,2024-25,Regular Season
1631170,J. Jaquez Jr.,MIA,12.63,320,2024-25,Regular Season
1630172,P. Williams,CHI,12.43,265,2024-25,Regular Season
1631107,N. Jović,MIA,12.42,244,2024-25,Regular Season
1631212,P. Watson,DEN,12.36,299,2024-25,Regular Season
201143,A. Horford,BOS,12.36,229,2024-25,Regular Season
1627827,D. Finney-Smith,BKN,12.3,225,2024-25,Regular Season
1642276,K. Ware,MIA,12.27,303,2024-25,Regular Season
1630208,N. Richards,CHA,12.25,324,2024-25,Regular Season
203991,C. Capela,ATL,12.15,270,2024-25,Regular Season
1628449,C. Boucher,TOR,12.12,250,2024-25,Regular Season
1627749,D. Murray,NOP,12.07,296,2024-25,Regular Season
1629048,G. Bitadze,ORL,11.95,292,2024-25,Regular Season
1641733,N. Smith Jr.,CHA,11.9,265,2024-25,Regular Season
1629622,M. Strus,CLE,11.83,193,2024-25,Regular Season
1631124,J. Strawther,DEN,11.73,284,2024-25,Regular Season
1630573,S. Hauser,BOS,11.63,225,2024-25,Regular Season
1641717,C. Wallace,OKC,11.61,262,2024-25,Regular Season
1630188,J. Smith,CHI,11.57,261,2024-25,Regular Season
1631213,T. Martin,BKN,11.43,235,2024-25,Regular Season
1629312,H. Highsmith,MIA,11.33,210,2024-25,Regular Season
1629634,B. Clarke,MEM,11.25,295,2024-25,Regular Season
1642347,J. Shead,TOR,11.2,257,2024-25,Regular Season
1641842,R. Holland II,DET,11.16,289,2024-25,Regular Season
1630182,J. Green,CHA,11.05,229,2024-25,Regular Season
1630548,J. Juzang,UTA,11.02,249,2024-25,Regular Season
1630551,J. Champagnie,WAS,10.85,259,2024-25,Regular Season
1630625,D. Banton,POR,10.8,289,2024-25,Regular Season
1627742,B. Ingram,NOP,10.78,202,2024-25,Regular Season
203994,J. Nurkić,PHX,10.75,252,2024-25,Regular Season
1629216,G. Vincent,LAL,10.68,183,2024-25,Regular Season
203954,J. Embiid,PHI,10.64,289,2024-25,Regular Season
1642346,R. Dunn,PHX,10.44,224,2024-25,Regular Season
1641783,T. da Silva,ORL,10.41,254,2024-25,Regular Season
1630570,T. Watford,BKN,10.39,257,2024-25,Regular Season
203114,K. Middleton,MIL,10.24,232,2024-25,Regular Season
1626168,T. Lyles,SAC,10.22,213,2024-25,Regular Season
1630191,I. Stewart,DET,10.11,242,2024-25,Regular Season
1627739,K. Dunn,LAC,10.01,207,2024-25,Regular Season
1630241,S. Merrill,CLE,9.99,200,2024-25,Regular Season
1641716,J. Walker,IND,9.91,216,2024-25,Regular Season
1641730,N. Clowney,BKN,9.78,200,2024-25,Regular Season
1630527,B. Boston,NOP,9.62,233,2024-25,Regular Season
1629611,T. Mann,LAC,9.62,252,2024-25,Regular Season
1642266,J. Walter,TOR,9.52,225,2024-25,Regular Season
1631096,C. Holmgren,OKC,9.45,268,2024-25,Regular Season
1641741,R. Council IV,PHI,9.41,300,2024-25,Regular Season
1626166,C. Payne,NYK,9.3,228,2024-25,Regular Season
1630249,V. Krejčí,ATL,9.24,177,2024-25,Regular Season
1628371,J. Isaac,ORL,9.21,207,2024-25,Regular Season
1627780,G. Payton II,GSW,9.04,198,2024-25,Regular Season
1628436,L. Kornet,BOS,9.02,254,2024-25,Regular Season
1630702,J. Hardy,DAL,8.98,240,2024-25,Regular Season
1642270,D. Clingan,POR,8.97,242,2024-25,Regular Season
1642348,J. Edwards,PHI,8.93,204,2024-25,Regular Season
1630200,T. Jones,SAS,8.9,183,2024-25,Regular Season
202692,A. Burks,MIA,8.9,153,2024-25,Regular Season
1630173,P. Achiuwa,NYK,8.8,205,2024-25,Regular Season
1630215,J. Butler,WAS,8.77,278,2024-25,Regular Season
1631222,J. LaRavia,MEM,8.76,238,2024-25,Regular Season
1630526,J. Robinson-Earl,NOP,8.74,204,2024-25,Regular Season
1628418,T. Bryant,MIA,8.53,218,2024-25,Regular Season
1628997,C. Martin,PHI,8.52,190,2024-25,Regular Season
1627936,A. Caruso,OKC,8.5,182,2024-25,Regular Season
1628380,Z. Collins,SAS,8.49,222,2024-25,Regular Season
203552,S. Curry,CHA,8.38,197,2024-25,Regular Season
1630549,D. Sharpe,BKN,8.33,221,2024-25,Regular Season
203482,K. Olynyk,TOR,8.32,217,2024-25,Regular Season
1629637,J. Hayes,LAL,8.3,222,2024-25,Regular Season
1631218,T. Jackson-Davis,GSW,8.26,233,2024-25,Regular Season
1631323,S. Fontecchio,DET,8.25,217,2024-25,Regular Season
1630643,J. Huff,MEM,8.08,201,2024-25,Regular Season
203486,M. Plumlee,PHX,8.06,208,2024-25,Regular Season
1642272,J. McCain,PHI,8.05,175,2024-25,Regular Season
1628998,C. Martin,CHA,8.0,179,2024-25,Regular Season
1628971,B. Brown,TOR,7.98,183,2024-25,Regular Season
1626172,K. Looney,GSW,7.89,199,2024-25,Regular Season
1642419,J. Battle,TOR,7.87,165,2024-25,Regular Season
203937,K. Anderson,GSW,7.83,190,2024-25,Regular Season
1629021,M. Wagner,ORL,7.76,219,2024-25,Regular Season
1641715,C. Whitmore,HOU,7.75,233,2024-25,Regular Season
1631217,M. Diabaté,CHA,7.7,236,2024-25,Regular Season
1629750,J. Green,NOP,7.63,178,2024-25,Regular Season
1641763,J. Phillips,CHI,7.61,188,2024-25,Regular Season
1631204,M. Sasser,DET,7.59,179,2024-25,Regular Season
1629026,K. Williams,OKC,7.51,199,2024-25,Regular Season
1629726,G. Mathews,ATL,7.41,166,2024-25,Regular Season
1642275,T. Salaün,CHA,7.34,181,2024-25,Regular Season
1629004,S. Mykhailiuk,UTA,7.25,146,2024-25,Regular Season
201587,N. Batum,LAC,7.19,120,2024-25,Regular Season
1642367,J. Mogbo,TOR,7.15,216,2024-25,Regular Season
1627763,M. Brogdon,WAS,7.13,185,2024-25,Regular Season
1641726,D. Lively II,DAL,7.08,180,2024-25,Regular Season
1631255,K. Matković,NOP,6.94,169,2024-25,Regular Season
201569,E. Gordon,PHI,6.94,123,2024-25,Regular Season
1642366,Q. Post,GSW,6.92,144,2024-25,Regular Season
1631207,D. Terry,CHI,6.62,169,2024-25,Regular Season
1641767,B. Sheppard,IND,6.62,144,2024-25,Regular Season
203935,M. Smart,MEM,6.56,155,2024-25,Regular Season
1628366,L. Ball,CHI,6.56,111,2024-25,Regular Season
1630171,I. Okoro,CLE,6.52,157,2024-25,Regular Season
1629003,S. Milton,BKN,6.43,162,2024-25,Regular Season
1642354,K. Simpson,CHA,6.41,145,2024-25,Regular Season
1629731,D. Wade,CLE,6.37,128,2024-25,Regular Season
203083,A. Drummond,PHI,6.34,173,2024-25,Regular Season
1641737,A. Bona,PHI,6.31,202,2024-25,Regular Season
203995,V. Micić,CHA,6.29,129,2024-25,Regular Season
1631157,R. Rollins,MIL,6.25,168,2024-25,Regular Season
1627732,B. Simmons,BKN,6.2,139,2024-25,Regular Season
1629659,T. Horton-Tucker,CHI,6.19,205,2024-25,Regular Season
1628988,A. Holiday,HOU,6.18,151,2024-25,Regular Season
1631115,O. Robinson,SAC,6.14,170,2024-25,Regular Season
1641787,T. Evbuomwan,BKN,5.89,149,2024-25,Regular Season
1629610,D. Jeffries,CHA,5.85,142,2024-25,Regular Season
1629006,J. Okogie,PHX,5.73,157,2024-25,Regular Season
1641774,T. Vukcevic,WAS,5.68,172,2024-25,Regular Season
1629234,D. Eubanks,UTA,5.55,162,2024-25,Regular Season
1630572,S. Mamukelashvili,SAS,5.53,183,2024-25,Regular Season
1629674,N. Queta,BOS,5.49,178,2024-25,Regular Season
1629013,L. Shamet,NYK,5.49,118,2024-25,Regular Season
1631200,K. Murray,POR,5.42,143,2024-25,Regular Season
1626192,P. Connaughton,MIL,5.42,107,2024-25,Regular Season
1630231,K. Martin,PHI,5.4,148,2024-25,Regular Season
1642262,C. Williams,UTA,5.35,112,2024-25,Regular Season
1626204,L. Nance Jr.,ATL,5.32,89,2024-25,Regular Season
1630288,J. Dowtin Jr.,PHI,5.17,145,2024-25,Regular Season
1630544,T. Mann,CHA,5.13,89,2024-25,Regular Season
1631133,J. Walker,POR,5.13,167,2024-25,Regular Season
1642345,O. Ighodaro,PHX,5.04,142,2024-25,Regular Season
1630322,L. Waters III,GSW,5.01,100,2024-25,Regular Season
203500,S. Adams,HOU,4.98,134,2024-25,Regular Season
1629022,L. Walker IV,PHI,4.96,113,2024-25,Regular Season
1630611,G. Santos,GSW,4.94,111,2024-25,Regular Season
1629626,B. Bol,PHX,4.9,116,2024-25,Regular Season
1642358,A. Johnson,MIL,4.82,114,2024-25,Regular Season
1641748,A. Jackson Jr.,MIL,4.81,106,2024-25,Regular Season
1630314,B. Williams,DAL,4.76,153,2024-25,Regular Season
1641810,A. Reeves,NOP,4.74,141,2024-25,Regular Season
1626158,R. Holmes,WAS,4.74,140,2024-25,Regular Season
1630639,A. Lawson,TOR,4.73,123,2024-25,Regular Season
1629684,G. Williams,CHA,4.68,85,2024-25,Regular Season
1641796,P. Larsson,MIA,4.5,130,2024-25,Regular Season
1631216,C. Houstan,ORL,4.46,95,2024-25,Regular Season
1631119,J. Williams,OKC,4.43,120,2024-25,Regular Season
1631243,M. Gueye,ATL,4.4,104,2024-25,Regular Season
1628420,M. Morris,PHX,4.38,119,2024-25,Regular Season
1642265,R. Dillingham,MIN,4.02,101,2024-25,Regular Season
1630529,H. Jones,NOP,3.93,107,2024-25,Regular Season
203957,D. Exum,DAL,3.91,87,2024-25,Regular Season
1642263,R. Sheppard,HOU,3.84,97,2024-25,Regular Season
1631104,B. Wesley,SAS,3.82,119,2024-25,Regular Season
1641724,J. Howard,ORL,3.78,114,2024-25,Regular Season
201599,D. Jordan,DEN,3.69,118,2024-25,Regular Season
1628464,D. Theis,NOP,3.67,92,2024-25,Regular Season
1630256,J. Tate,HOU,3.65,102,2024-25,Regular Season
1630811,K. Wallace,ATL,3.62,76,2024-25,Regular Season
1630556,K. Edwards,DAL,3.62,79,2024-25,Regular Season
1631246,V. Williams Jr.,MEM,3.55,86,2024-25,Regular Season
1630695,M. Potter,UTA,3.51,74,2024-25,Regular Season
1629618,J. Pickett,DEN,3.44,83,2024-25,Regular Season
1642349,A. Mitchell,OKC,3.43,120,2024-25,Regular Season
1641740,J. Clark,MIN,3.4,85,2024-25,Regular Season
1641713,G. Jackson,MEM,3.4,103,2024-25,Regular Season
1629111,J. Landale,HOU,3.35,108,2024-25,Regular Season
1630192,Z. Nnaji,DEN,3.32,97,2024-25,Regular Season
1630539,K. Jones,LAC,3.23,110,2024-25,Regular Season
202704,R. Jackson,PHI,3.22,59,2024-25,Regular Season
1631103,M. Branham,SAS,3.17,114,2024-25,Regular Season
1629646,C. Bassey,SAS,3.15,89,2024-25,Regular Season
1631245,Q. Jackson,IND,3.14,89,2024-25,Regular Season
1631221,C. Gillespie,PHX,3.13,87,2024-25,Regular Season
1641854,C. Porter Jr.,CLE,3.13,95,2024-25,Regular Season
202709,C. Joseph,ORL,3.11,76,2024-25,Regular Season
201145,J. Green,HOU,3.11,82,2024-25,Regular Season
200768,K. Lowry,PHI,2.99,68,2024-25,Regular Season
1641732,C. Jones,SAC,2.93,82,2024-25,Regular Season
1630692,J. Goodwin,LAL,2.92,72,2024-25,Regular Season
1641765,O. Prosper,DAL,2.91,119,2024-25,Regular Season
202687,B. Biyombo,SAS,2.87,77,2024-25,Regular Season
1631232,K. Brooks Jr.,NOP,2.87,75,2024-25,Regular Season
203914,G. Harris,ORL,2.85,58,2024-25,Regular Season
1641871,D. Reath,POR,2.84,90,2024-25,Regular Season
1630194,P. Reed,DET,2.79,104,2024-25,Regular Season
1629020,J. Vanderbilt,LAL,2.77,79,2024-25,Regular Season
201567,K. Love,MIA,2.76,57,2024-25,Regular Season
1630658,C. Castleton,MEM,2.74,75,2024-25,Regular Season
1642269,D. Carter,SAC,2.64,73,2024-25,Regular Season
1631166,D. Timme,BKN,2.63,55,2024-25,Regular Season
1631230,D. Barlow,ATL,2.52,81,2024-25,Regular Season
1629680,M. Thybulle,POR,2.47,49,2024-25,Regular Season
1628964,M. Bamba,LAC,2.45,71,2024-25,Regular Season
1631288,J. Cain,NOP,2.41,102,2024-25,Regular Season
1630545,T. Shannon Jr.,MIN,2.39,72,2024-25,Regular Season
1641878,D. Baugh,CHA,2.37,55,2024-25,Regular Season
1628470,T. Craig,CHI,2.34,46,2024-25,Regular Season
1642281,J. Tyson,CLE,2.31,83,2024-25,Regular Season
1641720,J. Hood-Schifino,LAL,2.3,55,2024-25,Regular Season
1631223,D. Roddy,ATL,2.29,77,2024-25,Regular Season
1631111,W. Moore Jr.,DET,2.26,77,2024-25,Regular Season
203939,D. Powell,DAL,2.22,70,2024-25,Regular Season
1629629,C. Reddish,LAL,2.21,54,2024-25,Regular Season
1641721,M. Lewis,LAL,2.19,52,2024-25,Regular Season
1629057,R. Williams III,POR,2.14,65,2024-25,Regular Season
1631197,J. Rhoden,CHA,2.13,64,2024-25,Regular Season
1630531,J. Springer,BOS,2.13,62,2024-25,Regular Season
1631248,B. Scheierman,BOS,2.13,48,2024-25,Regular Season
1628467,M. Kleber,DAL,2.13,53,2024-25,Regular Season
1626153,D. Wright,MIL,2.13,60,2024-25,Regular Season
1631209,I. Wong,CHA,2.12,66,2024-25,Regular Season
1631131,O. Tshiebwe,UTA,2.1,65,2024-25,Regular Season
201988,P. Mills,UTA,2.09,49,2024-25,Regular Season
201959,T. Gibson,CHA,2.05,59,2024-25,Regular Season
1631172,O. Dieng,OKC,2.01,65,2024-25,Regular Season
1642277,J. Furphy,IND,1.99,53,2024-25,Regular Season
1630243,T. Queen,ORL,1.92,73,2024-25,Regular Season
1641757,J. Miller,LAC,1.91,86,2024-25,Regular Season
1642403,I. Jones,SAC,1.88,77,2024-25,Regular Season
1641727,D. Whitehead,BKN,1.82,42,2024-25,Regular Season
1641712,R. Rupert,POR,1.79,81,2024-25,Regular Season
1628963,M. Bagley III,WAS,1.76,78,2024-25,Regular Season
1629011,M. Robinson,NYK,1.73,50,2024-25,Regular Season
203901,E. Payton,NOP,1.71,44,2024-25,Regular Season
203926,D. McDermott,SAC,1.7,53,2024-25,Regular Season
1629162,J. McLaughlin,SAC,1.68,48,2024-25,Regular Season
1629723,J. Konchar,MEM,1.68,48,2024-25,Regular Season
1641794,D. Jones,OKC,1.62,68,2024-25,Regular Season
1630696,D. Smith,MIA,1.6,40,2024-25,Regular Season
1630568,L. Garza,MIN,1.56,76,2024-25,Regular Season
1631132,C. Koloko,LAL,1.53,49,2024-25,Regular Season
1628975,J. Carter,CHI,1.53,63,2024-25,Regular Season
1641798,J. Martin,BKN,1.53,40,2024-25,Regular Season
1642285,C. Spencer,MEM,1.52,53,2024-25,Regular Season
