PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,WPA,WPA_PLAYS,SEASON,SEASON_TYPE
201935,J. Harden,HOU,53.67,1363,2019-20,Regular Season
203081,D. Lillard,POR,51.35,1084,2019-20,Regular Season
1626164,D. Booker,PHX,44.67,1095,2019-20,Regular Season
1628378,D. Mitchell,UTA,44.47,880,2019-20,Regular Season
1629027,T. Young,ATL,44.15,1027,2019-20,Regular Season
203078,B. Beal,WAS,43.41,977,2019-20,Regular Season
201942,D. DeRozan,SAS,42.63,937,2019-20,Regular Season
1629029,L. Dončić,DAL,42.04,1007,2019-20,Regular Season
203999,N. Jokić,DEN,41.52,811,2019-20,Regular Season
203897,Z. LaVine,CHI,41.05,807,2019-20,Regular Season
2544,L. James,LAL,40.86,907,2019-20,Regular Season
203507,G. Antetokounmpo,MIL,40.84,1083,2019-20,Regular Season
203076,A. Davis,LAL,40.09,995,2019-20,Regular Season
1628369,J. Tatum,BOS,39.24,805,2019-20,Regular Season
201566,R. Westbrook,HOU,38.06,894,2019-20,Regular Season
203915,S. Dinwiddie,BKN,36.58,771,2019-20,Regular Season
203468,C. McCollum,POR,36.24,751,2019-20,Regular Season
1627742,B. Ingram,NOP,35.72,819,2019-20,Regular Season
101108,C. Paul,OKC,35.7,687,2019-20,Regular Season
202695,K. Leonard,LAC,35.46,888,2019-20,Regular Season
202699,T. Harris,PHI,34.46,727,2019-20,Regular Season
1628983,S. Gilgeous-Alexander,OKC,33.64,766,2019-20,Regular Season
1627741,B. Hield,SAC,33.11,613,2019-20,Regular Season
1628984,D. Graham,CHA,33.01,559,2019-20,Regular Season
203933,T. Warren,IND,32.49,701,2019-20,Regular Season
202711,B. Bogdanović,UTA,32.13,668,2019-20,Regular Season
1627783,P. Siakam,TOR,32.01,740,2019-20,Regular Season
203471,D. Schröder,OKC,31.99,651,2019-20,Regular Season
203954,J. Embiid,PHI,30.56,733,2019-20,Regular Season
200768,K. Lowry,TOR,30.15,628,2019-20,Regular Season
1626179,T. Rozier,CHA,30.09,564,2019-20,Regular Season
202710,J. Butler III,MIA,29.86,783,2019-20,Regular Season
101150,L. Williams,LAC,29.54,682,2019-20,Regular Season
203944,J. Randle,NYK,29.31,721,2019-20,Regular Season
201568,D. Gallinari,OKC,29.25,623,2019-20,Regular Season
203952,A. Wiggins,MIN,29.02,627,2019-20,Regular Season
1629012,C. Sexton,CLE,28.97,739,2019-20,Regular Season
1629630,J. Morant,MEM,28.7,686,2019-20,Regular Season
1627750,J. Murray,DEN,28.48,571,2019-20,Regular Season
204001,K. Porziņģis,DAL,28.41,624,2019-20,Regular Season
202696,N. Vučević,ORL,28.24,624,2019-20,Regular Season
203095,E. Fournier,ORL,28.14,614,2019-20,Regular Season
203501,T. Hardaway Jr.,DAL,28.1,533,2019-20,Regular Season
1627734,D. Sabonis,IND,27.82,672,2019-20,Regular Season
1627759,J. Brown,BOS,27.27,603,2019-20,Regular Season
1628389,B. Adebayo,MIA,27.26,704,2019-20,Regular Season
201950,J. Holiday,NOP,27.25,587,2019-20,Regular Season
1626162,K. Oubre Jr.,PHX,26.78,565,2019-20,Regular Season
200746,L. Aldridge,SAS,26.1,549,2019-20,Regular Season
203925,J. Harris,BKN,26.06,445,2019-20,Regular Season
1628415,D. Brooks,MEM,26.02,598,2019-20,Regular Season
203082,T. Ross,ORL,25.77,498,2019-20,Regular Season
