GROUP_ID,PLAYERS,TEAM_ABBREVIATION,POSS_OFF,POSS_DEF,NET_ACTUAL,NET_EXPECTED,CHEMISTRY,SEASON,SEASON_TYPE
-200765-202340-203076-203484-1628398-,R. Rondo - A. Bradley - A. Davis - K. Caldwell-Pope - K. Kuzma,LAL,105,105,16.6,-1.4,17.9,2019-20,Regular Season
-201567-202684-203521-1626224-1629012-,K. Love - T. Thompson - M. Dellavedova - C. Osman - C. Sexton,CLE,159,159,9.9,-7.2,17.1,2019-20,Regular Season
-203953-1627745-1627761-1629027-1629631-,J. Parker - D. Jones - D. Bembry - T. Young - D. Hunter,ATL,147,147,9.0,-8.0,17.0,2019-20,Regular Season
-201937-203382-203967-1626164-1628969-,R. Rubio - A. Baynes - D. Šarić - D. Booker - M. Bridges,PHX,114,115,16.7,0.0,16.7,2019-20,Regular Season
-101108-201568-203471-203500-1628983-,C. Paul - D. Gallinari - D. Schröder - S. Adams - S. Gilgeous-Alexander,OKC,389,388,26.8,10.3,16.6,2019-20,Regular Season
-2546-203081-203468-203994-1629018-,C. Anthony - D. Lillard - C. McCollum - J. Nurkić - G. Trent Jr.,POR,162,164,15.9,-0.3,16.2,2019-20,Regular Season
-201143-202699-203516-1627732-1629680-,A. Horford - T. Harris - J. Ennis III - B. Simmons - M. Thybulle,PHI,218,219,17.5,1.4,16.1,2019-20,Regular Season
-201143-202699-203516-1627732-1627788-,A. Horford - T. Harris - J. Ennis III - B. Simmons - F. Korkmaz,PHI,230,230,17.2,1.5,15.7,2019-20,Regular Season
-201571-202696-203095-203516-203932-,D. Augustin - N. Vučević - E. Fournier - J. Ennis III - A. Gordon,ORL,132,127,15.4,-0.2,15.6,2019-20,Regular Season
-201937-1626162-1626164-1628969-1629028-,R. Rubio - K. Oubre Jr. - D. Booker - M. Bridges - D. Ayton,PHX,477,481,21.0,5.4,15.6,2019-20,Regular Season
-101133-202738-203078-1627780-1629067-,I. Mahinmi - I. Thomas - B. Beal - G. Payton II - I. Bonga,WAS,114,117,9.8,-5.5,15.3,2019-20,Regular Season
-201163-201599-202066-1627747-1627789-,W. Chandler - D. Jordan - G. Temple - C. LeVert - T. Luwawu-Cabarrot,BKN,240,247,11.9,-3.2,15.1,2019-20,Regular Season
-201959-203090-203901-203944-1629628-,T. Gibson - M. Harkless - E. Payton - J. Randle - R. Barrett,NYK,188,192,6.2,-8.7,14.8,2019-20,Regular Season
-201950-202324-1627742-1628366-1628404-,J. Holiday - D. Favors - B. Ingram - L. Ball - J. Hart,NOP,115,120,15.4,0.9,14.6,2019-20,Regular Season
-202397-1628418-1628972-1629060-1629067-,I. Smith - T. Bryant - T. Brown Jr. - R. Hachimura - I. Bonga,WAS,132,129,6.8,-7.7,14.5,2019-20,Regular Season
-203524-203937-1626145-1629001-1629634-,S. Hill - K. Anderson - T. Jones - D. Melton - B. Clarke,MEM,112,123,17.2,2.8,14.4,2019-20,Regular Season
-203200-203933-1626167-1627763-1628988-,J. Holiday - T. Warren - M. Turner - M. Brogdon - A. Holiday,IND,166,171,16.6,2.9,13.7,2019-20,Regular Season
-1627745-1628381-1628989-1629027-1629631-,D. Jones - J. Collins - K. Huerter - T. Young - D. Hunter,ATL,133,127,9.0,-4.6,13.6,2019-20,Regular Season
-201609-202710-203482-1628389-1629639-,G. Dragic - J. Butler III - K. Olynyk - B. Adebayo - T. Herro,MIA,108,107,16.7,3.5,13.2,2019-20,Regular Season
-203087-203200-203926-204456-1627734-,J. Lamb - J. Holiday - D. McDermott - T. McConnell - D. Sabonis,IND,137,134,15.3,2.2,13.1,2019-20,Regular Season
-201950-202324-1627742-1628366-1629627-,J. Holiday - D. Favors - B. Ingram - L. Ball - Z. Williamson,NOP,639,625,15.7,2.8,12.9,2019-20,Regular Season
-203496-203952-1626157-1626203-1629633-,R. Covington - A. Wiggins - K. Towns - T. Graham - J. Culver,MIN,163,165,14.1,1.3,12.8,2019-20,Regular Season
-203486-203924-1627736-1627823-1628420-,M. Plumlee - J. Grant - M. Beasley - J. Hernangomez - M. Morris,DEN,154,154,12.4,-0.3,12.7,2019-20,Regular Season
-202330-202683-202689-1627759-1628369-1628464-,G. Hayward - E. Freedom - K. Walker - J. Brown - J. Tatum - D. Theis,BOS,113,109,18.7,6.7,12.1,2019-20,Regular Season
-201976-202331-202694-202695-1627826-,P. Beverley - P. George - M. Morris Sr. - K. Leonard - I. Zubac,LAC,300,295,21.0,9.5,11.5,2019-20,Regular Season
-203501-204001-1627827-1628467-1628973-,T. Hardaway Jr. - K. Porziņģis - D. Finney-Smith - M. Kleber - J. Brunson,DAL,169,163,15.9,4.8,11.2,2019-20,Regular Season
-201976-202695-203090-1627826-1629013-,P. Beverley - K. Leonard - M. Harkless - I. Zubac - L. Shamet,LAC,124,130,22.6,11.6,10.9,2019-20,Regular Season
-101108-201568-203457-203471-1628983-,C. Paul - D. Gallinari - N. Noel - D. Schröder - S. Gilgeous-Alexander,OKC,181,173,17.7,7.3,10.4,2019-20,Regular Season
-202397-202722-203078-1628418-1628972-,I. Smith - D. Bertans - B. Beal - T. Bryant - T. Brown Jr.,WAS,124,124,6.5,-3.7,10.2,2019-20,Regular Season
-203107-203897-1628374-1628976-1628990-,T. Satoransky - Z. LaVine - L. Markkanen - W. Carter Jr. - C. Hutchison,CHI,153,151,3.2,-7.0,10.2,2019-20,Regular Season
-202355-203081-203468-203918-1629642-,H. Whiteside - D. Lillard - C. McCollum - R. Hood - N. Little,POR,141,138,10.5,0.4,10.1,2019-20,Regular Season
-1628381-1628989-1629027-1629629-1629631-,J. Collins - K. Huerter - T. Young - C. Reddish - D. Hunter,ATL,464,460,5.6,-4.2,9.8,2019-20,Regular Season
-2546-202355-203081-203468-203918-,C. Anthony - H. Whiteside - D. Lillard - C. McCollum - R. Hood,POR,187,195,11.2,1.4,9.8,2019-20,Regular Season
-203933-203960-1627734-1627763-1628988-,T. Warren - J. Sampson - D. Sabonis - M. Brogdon - A. Holiday,IND,134,128,14.4,4.7,9.6,2019-20,Regular Season
-203486-203924-1627750-1628420-1629008-,M. Plumlee - J. Grant - J. Murray - M. Morris - M. Porter Jr.,DEN,115,107,13.7,4.0,9.6,2019-20,Regular Season
-203107-203897-1627739-1628374-1628976-,T. Satoransky - Z. LaVine - K. Dunn - L. Markkanen - W. Carter Jr.,CHI,643,640,8.4,-0.9,9.4,2019-20,Regular Season
-201152-1627756-1627853-1629632-1629655-,T. Young - D. Valentine - R. Arcidiacono - C. White - D. Gafford,CHI,124,124,6.6,-2.8,9.4,2019-20,Regular Season
-200782-201566-201935-203463-203991-,P. Tucker - R. Westbrook - J. Harden - B. McLemore - C. Capela,HOU,332,341,11.9,2.8,9.1,2019-20,Regular Season
-203107-203897-1627885-1628374-1628976-,T. Satoransky - Z. LaVine - S. Harrison - L. Markkanen - W. Carter Jr.,CHI,132,131,9.7,0.8,8.9,2019-20,Regular Season
-203089-203903-1626204-1629636-1629645-,J. Henson - J. Clarkson - L. Nance Jr. - D. Garland - K. Porter Jr.,CLE,133,129,2.7,-6.2,8.9,2019-20,Regular Season
-202710-1627884-1628389-1629130-1629134-,J. Butler III - D. Jones Jr. - B. Adebayo - D. Robinson - K. Nunn,MIA,324,330,13.5,4.5,8.9,2019-20,Regular Season
-2544-201580-201980-202340-1628398-,L. James - J. McGee - D. Green - A. Bradley - K. Kuzma,LAL,196,198,16.7,8.0,8.8,2019-20,Regular Season
-203915-203925-1627747-1627752-1628386-,S. Dinwiddie - J. Harris - C. LeVert - T. Prince - J. Allen,BKN,436,423,9.5,0.7,8.7,2019-20,Regular Season
-200746-201942-1626168-1627854-1628401-,L. Aldridge - D. DeRozan - T. Lyles - B. Forbes - D. White,SAS,218,225,5.2,-3.4,8.6,2019-20,Regular Season
-201599-202066-203915-203925-1627752-,D. Jordan - G. Temple - S. Dinwiddie - J. Harris - T. Prince,BKN,182,182,8.1,-0.6,8.6,2019-20,Regular Season
-201144-203903-204060-1627777-1628396-,M. Conley - J. Clarkson - J. Ingles - G. Niang - T. Bradley,UTA,197,186,10.5,1.9,8.6,2019-20,Regular Season
-2544-2730-200765-203484-1628398-,L. James - D. Howard - R. Rondo - K. Caldwell-Pope - K. Kuzma,LAL,290,286,13.8,5.2,8.6,2019-20,Regular Season
-101150-201976-202331-202695-1626149-,L. Williams - P. Beverley - P. George - K. Leonard - M. Harrell,LAC,120,119,15.0,6.6,8.4,2019-20,Regular Season
-201143-202699-203954-1626196-1627732-,A. Horford - T. Harris - J. Embiid - J. Richardson - B. Simmons,PHI,513,517,10.3,2.0,8.3,2019-20,Regular Season
-201188-1626181-1627783-1627832-1628384-,M. Gasol - N. Powell - P. Siakam - F. VanVleet - O. Anunoby,TOR,408,409,16.5,8.4,8.1,2019-20,Regular Season
-203506-203933-1626167-1627734-1627763-,V. Oladipo - T. Warren - M. Turner - D. Sabonis - M. Brogdon,IND,168,175,13.9,5.9,8.0,2019-20,Regular Season
-201565-203083-203503-1628971-1629635-,D. Rose - A. Drummond - T. Snell - B. Brown - S. Doumbouya,DET,128,129,2.3,-5.6,7.9,2019-20,Regular Season
-202685-203937-1628415-1629001-1629630-,J. Valančiūnas - K. Anderson - D. Brooks - D. Melton - J. Morant,MEM,271,278,10.5,2.8,7.8,2019-20,Regular Season
-101150-203210-203585-1626149-1629010-,L. Williams - J. Green - R. McGruder - M. Harrell - J. Robinson,LAC,208,198,9.3,1.6,7.7,2019-20,Regular Season
-202709-203084-203992-1626158-1627741-,C. Joseph - H. Barnes - B. Bogdanović - R. Holmes - B. Hield,SAC,189,195,7.0,-0.6,7.6,2019-20,Regular Season
-203476-203496-203894-203952-1629633-,G. Dieng - R. Covington - S. Napier - A. Wiggins - J. Culver,MEM,210,207,6.4,-1.2,7.6,2019-20,Regular Season
-203914-203924-203999-1627750-1628470-,G. Harris - J. Grant - N. Jokić - J. Murray - T. Craig,DEN,217,219,2.8,-4.7,7.5,2019-20,Regular Season
-201144-202711-203497-1626220-1628378-,M. Conley - B. Bogdanović - R. Gobert - R. O'Neale - D. Mitchell,UTA,775,781,10.7,3.2,7.5,2019-20,Regular Season
-201937-1626164-1628969-1629028-1629661-,R. Rubio - D. Booker - M. Bridges - D. Ayton - C. Johnson,PHX,306,294,11.9,4.5,7.4,2019-20,Regular Season
-101133-202397-203078-1629060-1629067-,I. Mahinmi - I. Smith - B. Beal - R. Hachimura - I. Bonga,WAS,212,212,6.7,-0.6,7.3,2019-20,Regular Season
-200752-201988-1627751-1628401-1629022-,R. Gay - P. Mills - J. Poeltl - D. White - L. Walker IV,SAS,285,284,11.5,4.5,7.0,2019-20,Regular Season
-202710-203086-1628389-1629130-1629639-,J. Butler III - M. Leonard - B. Adebayo - D. Robinson - T. Herro,MIA,107,100,11.3,4.4,6.9,2019-20,Regular Season
-2544-201580-201980-202340-203076-,L. James - J. McGee - D. Green - A. Bradley - A. Davis,LAL,830,834,13.0,6.2,6.8,2019-20,Regular Season
-101150-202695-203210-1626149-1629013-,L. Williams - K. Leonard - J. Green - M. Harrell - L. Shamet,LAC,102,102,12.3,5.4,6.8,2019-20,Regular Season
-202711-203497-204060-1626220-1628378-,B. Bogdanović - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,1167,1166,14.2,8.0,6.3,2019-20,Regular Season
-203109-203524-1628415-1628991-1629630-,J. Crowder - S. Hill - D. Brooks - J. Jackson Jr. - J. Morant,MEM,116,119,4.8,-1.4,6.2,2019-20,Regular Season
-203469-1626179-1628970-1628984-1629023-,C. Zeller - T. Rozier - M. Bridges - D. Graham - P. Washington,CHA,567,551,-2.8,-9.0,6.2,2019-20,Regular Season
-201567-1626204-1626224-1629012-1629636-,K. Love - L. Nance Jr. - C. Osman - C. Sexton - D. Garland,CLE,164,159,-1.1,-6.9,5.8,2019-20,Regular Season
-203903-1626144-1627777-1628378-1628396-,J. Clarkson - E. Mudiay - G. Niang - D. Mitchell - T. Bradley,UTA,107,103,4.7,-1.1,5.8,2019-20,Regular Season
-201143-202699-203118-1626196-1627732-,A. Horford - T. Harris - M. Scott - J. Richardson - B. Simmons,PHI,109,108,7.5,1.9,5.7,2019-20,Regular Season
-200746-201942-1626168-1627749-1627854-,L. Aldridge - D. DeRozan - T. Lyles - D. Murray - B. Forbes,SAS,1043,1036,-0.4,-6.0,5.7,2019-20,Regular Season
-202357-203084-203473-203992-1628368-,N. Bjelica - H. Barnes - D. Dedmon - B. Bogdanović - D. Fox,SAC,138,145,4.7,-0.8,5.6,2019-20,Regular Season
-201152-1627739-1627853-1628976-1629632-,T. Young - K. Dunn - R. Arcidiacono - W. Carter Jr. - C. White,CHI,150,147,5.3,-0.3,5.6,2019-20,Regular Season
-201572-202083-202339-203114-203507-,B. Lopez - W. Matthews - E. Bledsoe - K. Middleton - G. Antetokounmpo,MIL,968,957,17.9,12.3,5.6,2019-20,Regular Season
-202710-203086-1628389-1629130-1629134-,J. Butler III - M. Leonard - B. Adebayo - D. Robinson - K. Nunn,MIA,974,972,12.6,7.1,5.5,2019-20,Regular Season
-201229-202355-203081-203145-203468-,A. Tolliver - H. Whiteside - D. Lillard - K. Bazemore - C. McCollum,POR,111,108,9.3,3.9,5.4,2019-20,Regular Season
-201568-203457-203471-1628390-1628983-,D. Gallinari - N. Noel - D. Schröder - T. Ferguson - S. Gilgeous-Alexander,OKC,124,123,7.3,1.8,5.4,2019-20,Regular Season
-201937-203382-203967-1626162-1626164-,R. Rubio - A. Baynes - D. Šarić - K. Oubre Jr. - D. Booker,PHX,532,520,5.3,0.1,5.3,2019-20,Regular Season
-200782-201566-201935-203496-1627863-,P. Tucker - R. Westbrook - J. Harden - R. Covington - D. House Jr.,HOU,477,490,8.7,3.4,5.2,2019-20,Regular Season
-202685-203109-1628415-1628991-1629630-,J. Valančiūnas - J. Crowder - D. Brooks - J. Jackson Jr. - J. Morant,MEM,891,876,4.5,-0.8,5.2,2019-20,Regular Season
-203501-203552-204001-1628467-1629029-,T. Hardaway Jr. - S. Curry - K. Porziņģis - M. Kleber - L. Dončić,DAL,132,126,6.8,1.6,5.2,2019-20,Regular Season
-202330-202689-203935-1628369-1628464-,G. Hayward - K. Walker - M. Smart - J. Tatum - D. Theis,BOS,313,315,10.6,5.3,5.2,2019-20,Regular Season
-202696-203095-203932-1628365-1628371-,N. Vučević - E. Fournier - A. Gordon - M. Fultz - J. Isaac,ORL,492,504,3.6,-1.4,5.1,2019-20,Regular Season
-200768-201188-1626181-1627783-1628384-,K. Lowry - M. Gasol - N. Powell - P. Siakam - O. Anunoby,TOR,238,241,14.8,9.8,5.0,2019-20,Regular Season
-203087-203933-1626167-1627734-1627763-,J. Lamb - T. Warren - M. Turner - D. Sabonis - M. Brogdon,IND,722,711,6.7,1.7,4.9,2019-20,Regular Season
-203200-203926-204456-1627734-1628988-,J. Holiday - D. McDermott - T. McConnell - D. Sabonis - A. Holiday,IND,498,509,9.9,5.0,4.9,2019-20,Regular Season
-200768-201188-1627783-1627832-1628384-,K. Lowry - M. Gasol - P. Siakam - F. VanVleet - O. Anunoby,TOR,759,765,13.3,8.6,4.8,2019-20,Regular Season
-203200-203926-204456-1628988-1629048-,J. Holiday - D. McDermott - T. McConnell - A. Holiday - G. Bitadze,IND,124,130,9.4,4.8,4.6,2019-20,Regular Season
-202066-202681-203925-1627752-1628386-,G. Temple - K. Irving - J. Harris - T. Prince - J. Allen,BKN,209,203,5.3,0.7,4.6,2019-20,Regular Season
-201152-203107-203897-1627739-1628436-,T. Young - T. Satoransky - Z. LaVine - K. Dunn - L. Kornet,CHI,109,108,1.9,-2.3,4.2,2019-20,Regular Season
-202357-202709-203084-1626158-1627741-,N. Bjelica - C. Joseph - H. Barnes - R. Holmes - B. Hield,SAC,524,522,4.2,0.1,4.1,2019-20,Regular Season
-201959-202694-203493-203901-203944-,T. Gibson - M. Morris Sr. - R. Bullock Jr. - E. Payton - J. Randle,NYK,241,237,1.1,-3.1,4.1,2019-20,Regular Season
-202357-203084-1626158-1627741-1628368-,N. Bjelica - H. Barnes - R. Holmes - B. Hield - D. Fox,SAC,371,370,2.4,-1.3,3.7,2019-20,Regular Season
-200782-201566-201935-203991-1627863-,P. Tucker - R. Westbrook - J. Harden - C. Capela - D. House Jr.,HOU,769,778,7.4,3.8,3.6,2019-20,Regular Season
-202694-203901-203944-1629011-1629628-,M. Morris Sr. - E. Payton - J. Randle - M. Robinson - R. Barrett,NYK,256,252,-0.1,-3.2,3.1,2019-20,Regular Season
-202696-203082-203095-203932-1628365-,N. Vučević - T. Ross - E. Fournier - A. Gordon - M. Fultz,ORL,494,485,1.1,-1.8,3.0,2019-20,Regular Season
-202681-203915-203925-1627752-1628386-,K. Irving - S. Dinwiddie - J. Harris - T. Prince - J. Allen,BKN,221,219,3.1,0.3,2.8,2019-20,Regular Season
-203107-203490-203897-1628374-1628976-,T. Satoransky - O. Porter Jr. - Z. LaVine - L. Markkanen - W. Carter Jr.,CHI,252,250,2.0,-0.8,2.8,2019-20,Regular Season
-203501-203939-204001-1627827-1629029-,T. Hardaway Jr. - D. Powell - K. Porziņģis - D. Finney-Smith - L. Dončić,DAL,431,434,11.0,8.5,2.6,2019-20,Regular Season
-200782-201935-203085-203496-1627863-,P. Tucker - J. Harden - A. Rivers - R. Covington - D. House Jr.,HOU,103,103,8.4,5.8,2.6,2019-20,Regular Season
-202397-202722-203078-1629021-1629060-,I. Smith - D. Bertans - B. Beal - M. Wagner - R. Hachimura,WAS,129,134,-1.7,-4.3,2.6,2019-20,Regular Season
-203110-203922-1626156-1626161-1627814-,D. Green - G. Robinson III - D. Russell - W. Cauley-Stein - D. Lee,GSW,251,254,-2.5,-5.1,2.5,2019-20,Regular Season
-201568-203471-203500-1628390-1628983-,D. Gallinari - D. Schröder - S. Adams - T. Ferguson - S. Gilgeous-Alexander,OKC,109,109,4.6,2.2,2.4,2019-20,Regular Season
-200752-201942-201988-1627751-1628401-,R. Gay - D. DeRozan - P. Mills - J. Poeltl - D. White,SAS,151,152,6.2,3.8,2.4,2019-20,Regular Season
-201937-203967-1626162-1626163-1626164-,R. Rubio - D. Šarić - K. Oubre Jr. - F. Kaminsky - D. Booker,PHX,337,327,3.5,1.4,2.2,2019-20,Regular Season
-203501-203552-204001-1627827-1629029-,T. Hardaway Jr. - S. Curry - K. Porziņģis - D. Finney-Smith - L. Dončić,DAL,352,342,5.0,3.5,1.5,2019-20,Regular Season
-203486-203924-1627736-1628420-1628470-,M. Plumlee - J. Grant - M. Beasley - M. Morris - T. Craig,DEN,109,111,-2.8,-4.0,1.2,2019-20,Regular Season
-201937-203967-1626164-1628969-1629028-,R. Rubio - D. Šarić - D. Booker - M. Bridges - D. Ayton,PHX,241,249,4.1,2.9,1.2,2019-20,Regular Season
-201976-202335-202695-1627826-1629013-,P. Beverley - P. Patterson - K. Leonard - I. Zubac - L. Shamet,LAC,207,211,11.3,10.2,1.2,2019-20,Regular Season
-201942-1627749-1627751-1628401-1629022-,D. DeRozan - D. Murray - J. Poeltl - D. White - L. Walker IV,SAS,158,155,3.4,2.3,1.2,2019-20,Regular Season
-203087-203933-1626167-1627734-1628988-,J. Lamb - T. Warren - M. Turner - D. Sabonis - A. Holiday,IND,341,340,4.2,3.1,1.1,2019-20,Regular Season
-201143-202699-1626196-1627732-1629680-,A. Horford - T. Harris - J. Richardson - B. Simmons - M. Thybulle,PHI,227,235,5.3,4.2,1.1,2019-20,Regular Season
-203107-203897-1627739-1628374-1628436-,T. Satoransky - Z. LaVine - K. Dunn - L. Markkanen - L. Kornet,CHI,176,177,0.7,-0.4,1.0,2019-20,Regular Season
-2546-2772-202355-203081-203468-,C. Anthony - T. Ariza - H. Whiteside - D. Lillard - C. McCollum,POR,492,482,3.3,2.4,0.9,2019-20,Regular Season
-202684-1626204-1626224-1629012-1629636-,T. Thompson - L. Nance Jr. - C. Osman - C. Sexton - D. Garland,CLE,232,230,-7.0,-7.7,0.7,2019-20,Regular Season
-200746-200752-201942-1627854-1628401-,L. Aldridge - R. Gay - D. DeRozan - B. Forbes - D. White,SAS,202,192,-5.0,-5.7,0.7,2019-20,Regular Season
-1628415-1628991-1629001-1629630-1629634-,D. Brooks - J. Jackson Jr. - D. Melton - J. Morant - B. Clarke,MEM,120,115,2.2,1.7,0.5,2019-20,Regular Season
-203933-1626167-1627734-1627763-1628988-,T. Warren - M. Turner - D. Sabonis - M. Brogdon - A. Holiday,IND,185,191,2.5,2.1,0.4,2019-20,Regular Season
-202710-203109-1628389-1629130-1629134-,J. Butler III - J. Crowder - B. Adebayo - D. Robinson - K. Nunn,MIA,105,105,2.9,2.5,0.4,2019-20,Regular Season
-202687-1626179-1628970-1628984-1629023-,B. Biyombo - T. Rozier - M. Bridges - D. Graham - P. Washington,CHA,515,520,-6.4,-6.9,0.4,2019-20,Regular Season
-201959-202694-203944-1628373-1629628-,T. Gibson - M. Morris Sr. - J. Randle - F. Ntilikina - R. Barrett,NYK,480,479,-7.4,-7.6,0.2,2019-20,Regular Season
-201567-202684-1626224-1629012-1629636-,K. Love - T. Thompson - C. Osman - C. Sexton - D. Garland,CLE,1435,1408,-10.4,-10.5,0.1,2019-20,Regular Season
-202696-203095-203932-1628365-1628411-,N. Vučević - E. Fournier - A. Gordon - M. Fultz - W. Iwundu,ORL,268,278,-0.3,-0.4,0.1,2019-20,Regular Season
-201976-202331-202695-203090-1627826-,P. Beverley - P. George - K. Leonard - M. Harkless - I. Zubac,LAC,454,451,9.5,9.5,0.0,2019-20,Regular Season
-200765-203076-203484-1627936-1628398-,R. Rondo - A. Davis - K. Caldwell-Pope - A. Caruso - K. Kuzma,LAL,166,167,3.4,3.6,-0.2,2019-20,Regular Season
-201144-202711-203497-204060-1626220-,M. Conley - B. Bogdanović - R. Gobert - J. Ingles - R. O'Neale,UTA,153,157,6.8,7.0,-0.3,2019-20,Regular Season
-201571-203082-203487-203932-1628964-,D. Augustin - T. Ross - M. Carter-Williams - A. Gordon - M. Bamba,ORL,286,275,1.0,1.3,-0.3,2019-20,Regular Season
-203107-203897-1627739-1628374-1629655-,T. Satoransky - Z. LaVine - K. Dunn - L. Markkanen - D. Gafford,CHI,163,157,-1.5,-1.1,-0.4,2019-20,Regular Season
-202681-203925-1627747-1627752-1628386-,K. Irving - J. Harris - C. LeVert - T. Prince - J. Allen,BKN,240,241,0.5,0.9,-0.5,2019-20,Regular Season
-201143-202699-203954-1627732-1627788-,A. Horford - T. Harris - J. Embiid - B. Simmons - F. Korkmaz,PHI,167,169,3.2,3.8,-0.6,2019-20,Regular Season
-200746-200752-201942-201988-1628401-,L. Aldridge - R. Gay - D. DeRozan - P. Mills - D. White,SAS,215,214,-1.2,-0.6,-0.6,2019-20,Regular Season
-200794-203115-203914-203999-1627750-,P. Millsap - W. Barton - G. Harris - N. Jokić - J. Murray,DEN,1500,1474,6.4,7.2,-0.8,2019-20,Regular Season
-200752-201158-201988-1627751-1628401-,R. Gay - M. Belinelli - P. Mills - J. Poeltl - D. White,SAS,246,242,3.9,5.0,-1.0,2019-20,Regular Season
-201143-202699-1626196-1627732-1627788-,A. Horford - T. Harris - J. Richardson - B. Simmons - F. Korkmaz,PHI,195,184,0.1,1.1,-1.0,2019-20,Regular Season
