PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_RAPM,D_RAPM,RAPM,POSS,SEASON,SEASON_TYPE
203999,N. Jokić,DEN,8.05,0.89,8.94,31935,2024-25,Regular Season
1628983,S. Gilgeous-Alexander,OKC,5.77,2.29,8.06,32478,2024-25,Regular Season
203507,G. Antetokounmpo,MIL,4.92,1.8,6.72,29170,2024-25,Regular Season
1630529,H. Jones,NOP,2.05,3.8,5.85,20342,2024-25,Regular Season
202695,K. Leonard,LAC,4.14,1.67,5.81,21472,2024-25,Regular Season
203110,D. Green,GSW,1.68,4.1,5.78,24592,2024-25,Regular Season
1630532,F. Wagner,ORL,1.92,3.56,5.48,28851,2024-25,Regular Season
1628401,D. White,BOS,2.82,2.37,5.19,30035,2024-25,Regular Season
1629029,L. Dončić,DAL,4.44,0.57,5.01,28252,2024-25,Regular Season
1629731,D. Wade,CLE,1.19,3.77,4.96,13482,2024-25,Regular Season
1627827,D. Finney-Smith,BKN,2.4,2.49,4.89,23432,2024-25,Regular Season
202681,K. Irving,DAL,3.8,0.97,4.77,25264,2024-25,Regular Season
1627936,A. Caruso,OKC,0.36,4.19,4.55,19300,2024-25,Regular Season
202710,J. Butler III,MIA,4.14,0.25,4.39,24040,2024-25,Regular Season
1628392,I. Hartenstein,OKC,1.51,2.84,4.35,21245,2024-25,Regular Season
1627832,F. VanVleet,HOU,2.26,1.95,4.21,30317,2024-25,Regular Season
1641726,D. Lively II,DAL,2.21,1.92,4.13,8911,2024-25,Regular Season
201142,K. Durant,PHX,3.25,0.77,4.02,27984,2024-25,Regular Season
1641705,V. Wembanyama,SAS,-0.06,4.07,4.01,15381,2024-25,Regular Season
201143,A. Horford,BOS,2.02,1.88,3.9,21917,2024-25,Regular Season
202699,T. Harris,DET,1.67,2.15,3.82,29314,2024-25,Regular Season
1628386,J. Allen,CLE,2.6,1.2,3.8,28658,2024-25,Regular Season
203954,J. Embiid,PHI,1.13,2.62,3.75,17189,2024-25,Regular Season
