PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_RAPM,D_RAPM,RAPM,POSS,SEASON,SEASON_TYPE
1628467,M. Kleber,DAL,0.43,1.35,1.78,3673,2023-24,Regular Season
201587,N. Batum,PHI,1.3,0.48,1.78,6283,2023-24,Regular Season
1630549,D. Sharpe,BKN,0.05,1.72,1.77,3786,2023-24,Regular Season
1627780,G. Payton II,GSW,0.8,0.96,1.76,2900,2023-24,Regular Season
1630174,A. Nesmith,IND,1.22,0.53,1.75,8532,2023-24,Regular Season
1626157,K. Towns,MIN,1.55,0.18,1.73,8287,2023-24,Regular Season
1629060,R. Hachimura,LAL,1.18,0.55,1.73,7756,2023-24,Regular Season
204456,T. McConnell,IND,1.93,-0.21,1.72,5547,2023-24,Regular Season
1630700,D. Daniels,NOP,1.57,0.13,1.7,5592,2023-24,Regular Season
203935,M. Smart,MEM,-0.37,2.06,1.69,2605,2023-24,Regular Season
1629632,C. White,CHI,2.64,-0.95,1.69,11691,2023-24,Regular Season
1630598,A. Wiggins,OKC,1.17,0.46,1.63,5120,2023-24,Regular Season
201950,J. Holiday,BOS,1.09,0.53,1.62,9314,2023-24,Regular Season
1628989,K. Huerter,SAC,1.85,-0.26,1.59,6570,2023-24,Regular Season
1626156,D. Russell,LAL,1.26,0.32,1.58,10658,2023-24,Regular Season
1630572,S. Mamukelashvili,SAS,-0.57,2.14,1.57,1924,2023-24,Regular Season
1627763,M. Brogdon,POR,1.11,0.44,1.55,4653,2023-24,Regular Season
201142,K. Durant,PHX,1.25,0.3,1.55,11684,2023-24,Regular Season
1628386,J. Allen,CLE,1.57,-0.03,1.54,10008,2023-24,Regular Season
1630194,P. Reed,PHI,0.86,0.65,1.51,6464,2023-24,Regular Season
201935,J. Harden,LAC,2.63,-1.12,1.51,10011,2023-24,Regular Season
1641705,V. Wembanyama,SAS,-0.74,2.18,1.44,9003,2023-24,Regular Season
1627750,J. Murray,DEN,2.17,-0.74,1.43,7547,2023-24,Regular Season
1629020,J. Vanderbilt,LAL,0.38,1.04,1.42,2502,2023-24,Regular Season
1641774,T. Vukcevic,WAS,-0.15,1.54,1.39,668,2023-24,Regular Season
1631246,V. Williams Jr.,MEM,-0.02,1.41,1.39,5952,2023-24,Regular Season
201569,E. Gordon,PHX,0.73,0.61,1.34,7899,2023-24,Regular Season
1631323,S. Fontecchio,UTA,-0.28,1.62,1.34,7051,2023-24,Regular Season
203552,S. Curry,DAL,-0.59,1.91,1.32,2566,2023-24,Regular Season
202699,T. Harris,PHI,0.58,0.71,1.29,9785,2023-24,Regular Season
1641775,J. Walsh,BOS,0.49,0.76,1.25,328,2023-24,Regular Season
1628988,A. Holiday,HOU,0.27,0.98,1.25,5343,2023-24,Regular Season
1628960,G. Allen,PHX,2.02,-0.81,1.21,10464,2023-24,Regular Season
1630166,D. Avdija,WAS,0.22,0.98,1.2,9845,2023-24,Regular Season
1630550,J. Thor,CHA,0.2,0.99,1.19,3197,2023-24,Regular Season
1630264,A. Gill,WAS,1.32,-0.15,1.17,1994,2023-24,Regular Season
1629750,J. Green,CHI,0.81,0.35,1.16,943,2023-24,Regular Season
203932,A. Gordon,DEN,0.48,0.68,1.16,9357,2023-24,Regular Season
1630591,J. Suggs,ORL,0.41,0.75,1.16,8428,2023-24,Regular Season
1628984,D. Graham,SAS,0.25,0.89,1.14,1312,2023-24,Regular Season
201572,B. Lopez,MIL,0.09,1.05,1.14,10261,2023-24,Regular Season
203200,J. Holiday,DEN,0.63,0.49,1.12,3540,2023-24,Regular Season
1627747,C. LeVert,CLE,0.4,0.71,1.11,8121,2023-24,Regular Season
203933,T. Warren,MIN,0.17,0.91,1.08,540,2023-24,Regular Season
1631205,B. Boeheim,DET,0.59,0.46,1.05,339,2023-24,Regular Season
204060,J. Ingles,ORL,1.43,-0.4,1.03,4801,2023-24,Regular Season
1628389,B. Adebayo,MIA,-1.12,2.15,1.03,9762,2023-24,Regular Season
1628420,M. Morris,MIN,0.19,0.83,1.02,1964,2023-24,Regular Season
1626153,D. Wright,MIA,0.18,0.83,1.01,3095,2023-24,Regular Season
1641767,B. Sheppard,IND,1.41,-0.41,1.0,3497,2023-24,Regular Season
1628372,D. Smith Jr.,BKN,0.13,0.83,0.96,4318,2023-24,Regular Season
1631120,J. Davison,BOS,0.2,0.74,0.94,169,2023-24,Regular Season
201939,S. Curry,GSW,1.61,-0.69,0.92,10296,2023-24,Regular Season
1630191,I. Stewart,DET,0.31,0.6,0.91,5956,2023-24,Regular Season
202685,J. Valančiūnas,NOP,1.17,-0.26,0.91,7902,2023-24,Regular Season
1626172,K. Looney,GSW,0.64,0.26,0.9,4921,2023-24,Regular Season
1629639,T. Herro,MIA,0.39,0.5,0.89,5773,2023-24,Regular Season
1630243,T. Queen,ORL,0.35,0.53,0.88,659,2023-24,Regular Season
1631220,D. Seabron,NOP,0.28,0.6,0.88,235,2023-24,Regular Season
1641739,T. Camara,POR,-1.44,2.31,0.87,7202,2023-24,Regular Season
1630193,I. Quickley,NYK,-0.09,0.95,0.86,8316,2023-24,Regular Season
1641716,J. Walker,IND,1.3,-0.44,0.86,1443,2023-24,Regular Season
1630205,L. Stevens,BOS,-0.8,1.63,0.83,2271,2023-24,Regular Season
1641709,A. Thompson,DET,-0.81,1.64,0.83,6662,2023-24,Regular Season
1631260,A. Green,MIL,0.49,0.33,0.82,2486,2023-24,Regular Season
1631321,S. Cissoko,SAS,-0.29,1.1,0.81,610,2023-24,Regular Season
1630198,I. Joe,OKC,0.29,0.5,0.79,6155,2023-24,Regular Season
1631119,J. Williams,OKC,0.23,0.55,0.78,3731,2023-24,Regular Season
203995,V. Micić,OKC,0.89,-0.12,0.77,4760,2023-24,Regular Season
1631207,D. Terry,CHI,0.57,0.2,0.77,2766,2023-24,Regular Season
1629717,A. Brooks,BKN,1.02,-0.27,0.75,424,2023-24,Regular Season
1629631,D. Hunter,ATL,1.53,-0.79,0.74,7063,2023-24,Regular Season
1630639,A. Lawson,DAL,0.21,0.52,0.73,1349,2023-24,Regular Season
1630172,P. Williams,CHI,0.94,-0.21,0.73,4745,2023-24,Regular Season
1629675,N. Reid,MIN,-1.19,1.91,0.72,8129,2023-24,Regular Season
1629630,J. Morant,MEM,0.24,0.46,0.7,1339,2023-24,Regular Season
1626204,L. Nance Jr.,NOP,-0.34,1.04,0.7,4996,2023-24,Regular Season
1630554,J. Preston,UTA,0.44,0.25,0.69,297,2023-24,Regular Season
1631466,N. Williams,HOU,0.29,0.4,0.69,559,2023-24,Regular Season
1630578,A. Sengun,HOU,0.03,0.65,0.68,8494,2023-24,Regular Season
1629010,J. Robinson,GSW,0.15,0.52,0.67,334,2023-24,Regular Season
203991,C. Capela,ATL,-0.41,1.08,0.67,7971,2023-24,Regular Season
1628415,D. Brooks,HOU,0.42,0.25,0.67,9311,2023-24,Regular Season
1630548,J. Juzang,UTA,0.44,0.18,0.62,1500,2023-24,Regular Season
201565,D. Rose,MEM,-0.68,1.29,0.61,1690,2023-24,Regular Season
201566,R. Westbrook,LAC,0.65,-0.04,0.61,6502,2023-24,Regular Season
1641766,A. Sanogo,CHI,0.24,0.36,0.6,273,2023-24,Regular Season
1629048,G. Bitadze,ORL,-0.05,0.65,0.6,3906,2023-24,Regular Season
203939,D. Powell,DAL,0.96,-0.37,0.59,3550,2023-24,Regular Season
203944,J. Randle,NYK,1.2,-0.61,0.59,6759,2023-24,Regular Season
1630227,D. Nix,MIN,0.46,0.13,0.59,223,2023-24,Regular Season
1630171,I. Okoro,CLE,-0.35,0.94,0.59,7719,2023-24,Regular Season
1630240,S. Lee,PHX,-0.15,0.72,0.57,755,2023-24,Regular Season
1627734,D. Sabonis,SAC,0.76,-0.2,0.56,12213,2023-24,Regular Season
1629216,G. Vincent,LAL,-0.57,1.13,0.56,937,2023-24,Regular Season
1631116,P. Baldwin Jr.,WAS,-0.1,0.65,0.55,2141,2023-24,Regular Season
1627827,D. Finney-Smith,BKN,-0.01,0.56,0.55,7885,2023-24,Regular Season
1627751,J. Poeltl,TOR,-0.16,0.71,0.55,5522,2023-24,Regular Season
1631262,J. Bernard,WAS,0.15,0.39,0.54,646,2023-24,Regular Season
1630288,J. Dowtin Jr.,PHI,0.17,0.3,0.47,569,2023-24,Regular Season
1641708,A. Thompson,HOU,-0.51,0.94,0.43,5899,2023-24,Regular Season
1629052,O. Brissett,BOS,0.06,0.37,0.43,2605,2023-24,Regular Season
1628436,L. Kornet,BOS,1.18,-0.77,0.41,3918,2023-24,Regular Season
1630581,J. Giddey,OKC,0.88,-0.48,0.4,8534,2023-24,Regular Season
1630592,J. Wilson,BKN,0.54,-0.14,0.4,2658,2023-24,Regular Season
1631131,O. Tshiebwe,IND,0.13,0.26,0.39,182,2023-24,Regular Season
203469,C. Zeller,NOP,0.46,-0.08,0.38,1377,2023-24,Regular Season
1627742,B. Ingram,NOP,0.64,-0.26,0.38,8656,2023-24,Regular Season
1630564,R. Gray,SAS,0.53,-0.16,0.37,161,2023-24,Regular Season
1630207,N. Hinton,HOU,0.4,-0.04,0.36,326,2023-24,Regular Season
1641809,D. Peterson,BOS,0.4,-0.04,0.36,99,2023-24,Regular Season
1628997,C. Martin,MIA,0.16,0.19,0.35,7060,2023-24,Regular Season
202684,T. Thompson,CLE,0.72,-0.37,0.35,2227,2023-24,Regular Season
1641970,M. Pereira,MEM,-0.54,0.88,0.34,505,2023-24,Regular Season
1627759,J. Brown,BOS,0.59,-0.25,0.34,9782,2023-24,Regular Season
1631169,J. Minott,MIN,0.21,0.12,0.33,400,2023-24,Regular Season
1630181,R. Hampton,WAS,0.17,0.16,0.33,315,2023-24,Regular Season
1626174,C. Wood,LAL,-0.82,1.15,0.33,3666,2023-24,Regular Season
1631217,M. Diabaté,LAC,0.49,-0.17,0.32,254,2023-24,Regular Season
1631230,D. Barlow,SAS,1.17,-0.86,0.31,1756,2023-24,Regular Season
1628975,J. Carter,CHI,-1.27,1.58,0.31,4129,2023-24,Regular Season
1641735,A. Bailey,CHA,0.19,0.11,0.3,263,2023-24,Regular Season
201144,M. Conley,MIN,-0.65,0.94,0.29,8864,2023-24,Regular Season
202687,B. Biyombo,MEM,0.16,0.12,0.28,3300,2023-24,Regular Season
1631216,C. Houstan,ORL,0.17,0.1,0.27,3246,2023-24,Regular Season
203490,O. Porter Jr.,TOR,-0.17,0.44,0.27,740,2023-24,Regular Season
1631218,T. Jackson-Davis,GSW,0.49,-0.23,0.26,4713,2023-24,Regular Season
1629716,M. Bolden,MIL,0.06,0.19,0.25,497,2023-24,Regular Season
201949,J. Johnson,IND,0.26,-0.02,0.24,195,2023-24,Regular Season
1628464,D. Theis,LAC,-0.02,0.25,0.23,4219,2023-24,Regular Season
1629008,M. Porter Jr.,DEN,1.0,-0.77,0.23,10452,2023-24,Regular Season
1628418,T. Bryant,MIA,0.39,-0.16,0.23,1795,2023-24,Regular Season
1627732,B. Simmons,BKN,-0.14,0.37,0.23,1513,2023-24,Regular Season
203914,G. Harris,ORL,0.35,-0.14,0.21,5315,2023-24,Regular Season
1641717,C. Wallace,OKC,-0.29,0.49,0.2,7091,2023-24,Regular Season
1641816,H. Tyson,DEN,0.13,0.07,0.2,201,2023-24,Regular Season
1627788,F. Korkmaz,PHI,0.71,-0.51,0.2,1279,2023-24,Regular Season
201942,D. DeRozan,CHI,1.0,-0.8,0.2,12133,2023-24,Regular Season
203468,C. McCollum,NOP,1.04,-0.85,0.19,8861,2023-24,Regular Season
1629022,L. Walker IV,BKN,0.14,0.05,0.19,4203,2023-24,Regular Season
203078,B. Beal,PHX,0.4,-0.21,0.19,7322,2023-24,Regular Season
203937,K. Anderson,MIN,-1.2,1.39,0.19,7349,2023-24,Regular Season
1630259,J. Ford,SAC,0.34,-0.16,0.18,79,2023-24,Regular Season
1630214,X. Tillman,MEM,-1.28,1.45,0.17,4011,2023-24,Regular Season
1641806,M. Nowell,TOR,0.06,0.1,0.16,14,2023-24,Regular Season
1630544,T. Mann,OKC,-0.08,0.24,0.16,3946,2023-24,Regular Season
1630929,H. Drell,CHI,0.38,-0.22,0.16,127,2023-24,Regular Season
1630196,F. Petrusev,SAC,0.03,0.12,0.15,37,2023-24,Regular Season
1628976,W. Carter Jr.,ORL,-0.2,0.35,0.15,5689,2023-24,Regular Season
1629023,P. Washington,CHA,-0.02,0.15,0.13,9291,2023-24,Regular Season
1641724,J. Howard,ORL,-0.31,0.44,0.13,273,2023-24,Regular Season
1628373,F. Ntilikina,CHA,0.29,-0.17,0.12,184,2023-24,Regular Season
1641871,D. Reath,POR,0.56,-0.44,0.12,4978,2023-24,Regular Season
1631254,K. Lofton Jr.,MEM,0.08,0.04,0.12,843,2023-24,Regular Season
1630561,D. Duke Jr.,SAS,0.29,-0.17,0.12,217,2023-24,Regular Season
1630608,M. Cazalon,DET,0.13,-0.01,0.12,11,2023-24,Regular Season
1641763,J. Phillips,CHI,0.28,-0.17,0.11,1317,2023-24,Regular Season
1630563,J. Primo,LAC,-0.05,0.16,0.11,48,2023-24,Regular Season
1629680,M. Thybulle,POR,-0.52,0.62,0.1,6195,2023-24,Regular Season
1628391,D. Wilson,PHI,0.17,-0.07,0.1,57,2023-24,Regular Season
1630346,M. Ryan,NOP,-0.9,0.99,0.09,1668,2023-24,Regular Season
1629603,M. Diakite,NYK,-0.12,0.21,0.09,94,2023-24,Regular Season
1641732,C. Jones,SAC,-0.34,0.43,0.09,768,2023-24,Regular Season
1627853,R. Arcidiacono,NYK,-0.41,0.5,0.09,180,2023-24,Regular Season
1628382,J. Jackson,MIN,0.02,0.07,0.09,2,2023-24,Regular Season
1630249,V. Krejčí,ATL,1.13,-1.05,0.08,2188,2023-24,Regular Season
1630622,J. Crutcher,NOP,0.05,0.03,0.08,9,2023-24,Regular Season
1631245,Q. Jackson,IND,-0.09,0.17,0.08,41,2023-24,Regular Season
1630543,I. Jackson,IND,-0.47,0.53,0.06,3336,2023-24,Regular Season
1641847,A. Funk,CHI,0.1,-0.04,0.06,51,2023-24,Regular Season
1641745,A. Flagler,OKC,0.05,0.0,0.05,61,2023-24,Regular Season
1628998,C. Martin,CHA,-0.64,0.69,0.05,3075,2023-24,Regular Season
1629614,A. Nembhard,IND,-0.88,0.92,0.04,7202,2023-24,Regular Season
1631159,L. Miller,MIN,0.04,-0.01,0.03,227,2023-24,Regular Season
1630284,K. Harris,ORL,0.19,-0.17,0.02,26,2023-24,Regular Season
1631212,P. Watson,DEN,-1.13,1.14,0.01,6067,2023-24,Regular Season
201976,P. Beverley,PHI,-0.95,0.96,0.01,5994,2023-24,Regular Season
1631167,I. Brockington,NOP,0.04,-0.03,0.01,18,2023-24,Regular Season
1630678,T. Taylor,CHI,-0.1,0.11,0.01,746,2023-24,Regular Season
1631197,J. Rhoden,DET,0.36,-0.36,0.0,999,2023-24,Regular Season
1630168,O. Okongwu,ATL,1.48,-1.48,0.0,6044,2023-24,Regular Season
1631376,D. Skapintsev,NYK,-0.03,0.03,0.0,8,2023-24,Regular Season
1629628,R. Barrett,NYK,0.57,-0.58,-0.01,7781,2023-24,Regular Season
1628977,H. Diallo,WAS,-0.13,0.12,-0.01,21,2023-24,Regular Season
201152,T. Young,TOR,0.84,-0.87,-0.03,1789,2023-24,Regular Season
1629232,K. Gates,NOP,-0.14,0.11,-0.03,32,2023-24,Regular Season
1627783,P. Siakam,TOR,1.25,-1.28,-0.03,11208,2023-24,Regular Season
1641741,R. Council IV,PHI,0.16,-0.19,-0.03,1216,2023-24,Regular Season
1629678,A. Schofield,ORL,-0.45,0.41,-0.04,335,2023-24,Regular Season
1630695,M. Potter,UTA,-0.34,0.29,-0.05,771,2023-24,Regular Season
1631115,O. Robinson,MIA,0.01,-0.06,-0.05,1221,2023-24,Regular Season
1630231,K. Martin,PHI,-0.13,0.08,-0.05,3098,2023-24,Regular Season
1630606,J. Smart,PHI,0.0,-0.06,-0.06,1,2023-24,Regular Season
1641778,L. Black,CHA,-0.33,0.27,-0.06,1147,2023-24,Regular Season
203083,A. Drummond,CHI,0.7,-0.76,-0.06,5471,2023-24,Regular Season
1631221,C. Gillespie,DEN,0.03,-0.09,-0.06,921,2023-24,Regular Season
1630180,S. Bey,ATL,1.84,-1.91,-0.07,8776,2023-24,Regular Season
1629021,M. Wagner,ORL,0.72,-0.8,-0.08,5807,2023-24,Regular Season
1631200,K. Murray,POR,-1.12,1.04,-0.08,5540,2023-24,Regular Season
1629634,B. Clarke,MEM,-0.52,0.44,-0.08,568,2023-24,Regular Season
1627884,D. Jones Jr.,DAL,-1.17,1.08,-0.09,7545,2023-24,Regular Season
1629012,C. Sexton,UTA,2.54,-2.64,-0.1,8814,2023-24,Regular Season
1630204,A. Hagans,POR,-0.51,0.4,-0.11,1254,2023-24,Regular Season
1630562,M. Hurt,MEM,-0.56,0.45,-0.11,460,2023-24,Regular Season
1629626,B. Bol,PHX,-0.61,0.49,-0.12,1919,2023-24,Regular Season
1627863,D. House Jr.,PHI,-0.89,0.77,-0.12,2140,2023-24,Regular Season
1631209,I. Wong,IND,-0.06,-0.06,-0.12,15,2023-24,Regular Season
1629618,J. Pickett,DEN,-0.07,-0.06,-0.13,476,2023-24,Regular Season
1631199,R. Harper Jr.,TOR,0.02,-0.15,-0.13,18,2023-24,Regular Season
203114,K. Middleton,MIL,0.69,-0.83,-0.14,6309,2023-24,Regular Season
1630535,G. Brown III,DAL,-0.08,-0.06,-0.14,182,2023-24,Regular Season
201988,P. Mills,ATL,-0.74,0.6,-0.14,1709,2023-24,Regular Season
1630577,J. Champagnie,SAS,0.39,-0.53,-0.14,6261,2023-24,Regular Season
1630611,G. Santos,GSW,-0.01,-0.13,-0.14,804,2023-24,Regular Season
201980,D. Green,PHI,-0.02,-0.13,-0.15,79,2023-24,Regular Season
1630552,J. Johnson,ATL,-1.02,0.86,-0.16,8097,2023-24,Regular Season
1629007,J. Porter,TOR,-0.4,0.24,-0.16,1540,2023-24,Regular Season
1631108,M. Christie,LAL,-0.62,0.45,-0.17,4029,2023-24,Regular Season
1630222,M. Jones,SAC,-0.38,0.2,-0.18,114,2023-24,Regular Season
202709,C. Joseph,GSW,0.62,-0.8,-0.18,1238,2023-24,Regular Season
1641926,D. Dennis,DAL,-0.36,0.17,-0.19,142,2023-24,Regular Season
1629718,C. Brown Jr.,NYK,-0.13,-0.06,-0.19,143,2023-24,Regular Season
1628426,A. Vezenkov,SAC,0.34,-0.53,-0.19,2143,2023-24,Regular Season
1630643,J. Huff,DEN,-0.28,0.09,-0.19,206,2023-24,Regular Season
1630688,I. Wainright,PHX,-0.94,0.74,-0.2,258,2023-24,Regular Season
1630183,J. McDaniels,MIN,0.28,-0.49,-0.21,8534,2023-24,Regular Season
1629027,T. Young,ATL,1.77,-1.99,-0.22,8444,2023-24,Regular Season
202738,I. Thomas,PHX,0.01,-0.23,-0.22,74,2023-24,Regular Season
1641757,J. Miller,LAC,-0.03,-0.19,-0.22,119,2023-24,Regular Season
1626171,B. Portis,MIL,0.91,-1.13,-0.22,8399,2023-24,Regular Season
1630846,O. Sarr,OKC,-0.12,-0.11,-0.23,396,2023-24,Regular Season
1627777,G. Niang,CLE,0.93,-1.16,-0.23,7507,2023-24,Regular Season
1641771,J. Slawson,SAC,0.01,-0.25,-0.24,142,2023-24,Regular Season
1628963,M. Bagley III,DET,-0.3,0.05,-0.25,4486,2023-24,Regular Season
1629623,L. Wigginton,MIL,-0.14,-0.12,-0.26,31,2023-24,Regular Season
1630604,E. Liddell,NOP,-0.13,-0.13,-0.26,97,2023-24,Regular Season
1627885,S. Harrison,MEM,-0.19,-0.07,-0.26,24,2023-24,Regular Season
1630186,J. Ramsey,TOR,-0.39,0.13,-0.26,505,2023-24,Regular Season
1628995,K. Knox II,DET,-0.11,-0.15,-0.26,2408,2023-24,Regular Season
1629610,D. Jeffries,NYK,-0.4,0.13,-0.27,186,2023-24,Regular Season
1630188,J. Smith,IND,1.31,-1.58,-0.27,4481,2023-24,Regular Season
1629685,D. Windler,ATL,-0.07,-0.21,-0.28,449,2023-24,Regular Season
1630568,L. Garza,MIN,0.05,-0.33,-0.28,527,2023-24,Regular Season
1631128,C. Braun,DEN,-1.3,1.01,-0.29,6779,2023-24,Regular Season
1629308,J. Toscano-Anderson,SAC,-0.31,0.01,-0.3,214,2023-24,Regular Season
1630699,M. Beauchamp,MIL,-0.14,-0.17,-0.31,2605,2023-24,Regular Season
1629636,D. Garland,CLE,0.03,-0.34,-0.31,7703,2023-24,Regular Season
1630547,J. Bouknight,CHA,0.16,-0.47,-0.31,316,2023-24,Regular Season
1628365,M. Fultz,ORL,-0.86,0.55,-0.31,3738,2023-24,Regular Season
1629006,J. Okogie,PHX,-0.27,-0.05,-0.32,4004,2023-24,Regular Season
1630541,M. Moody,GSW,-0.73,0.41,-0.32,4822,2023-24,Regular Season
1629028,D. Ayton,POR,-1.01,0.68,-0.33,7274,2023-24,Regular Season
1630567,S. Barnes,TOR,-0.19,-0.15,-0.34,8816,2023-24,Regular Season
