TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,FTA_RATE_RANK,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,SEASON_TYPE
1610612747,Los Angeles Lakers,82,37,45,0.451,48.2,42.6,90.5,0.47,10.3,31.0,0.333,16.3,23.3,0.699,10.2,36.4,46.6,25.6,15.7,7.5,5.4,5.1,20.7,20.8,111.8,-1.7,1,20,20,20,18,6,8,9,20,17,29,24,14,29,15,4,6,11,29,16,8,20,13,15,16,23,105.2,107.4,107.3,108.9,-2.1,-1.6,0.6,1.63,17.8,0.27,0.725,0.502,0.15,0.527,0.554,105.5,103.6,86.33,8534,0.495,24,13,22,16,22,14,14,19,14,28,14,18,4,19,0.257,0.516,0.245,0.137,0.275,16,11,7,16,19,Regular Season
1610612748,Miami Heat,82,39,43,0.476,48.1,39.6,88.0,0.45,11.3,32.4,0.349,15.1,21.7,0.695,11.2,35.1,46.3,24.3,14.7,7.6,5.5,4.7,20.9,20.1,105.7,-0.2,1,17,17,17,27,24,21,22,15,14,21,29,22,30,7,15,10,17,23,14,4,11,15,22,26,16,104.6,106.7,105.1,107.1,-0.6,-0.4,0.612,1.65,17.6,0.291,0.731,0.509,0.149,0.515,0.542,100.7,98.73,82.28,8122,0.501,26,7,17,12,20,17,6,13,6,26,21,27,23,14,0.247,0.51,0.262,0.143,0.269,20,5,19,11,13,Regular Season
1610612749,Milwaukee Bucks,82,60,22,0.732,48.2,43.4,91.1,0.476,13.5,38.2,0.353,17.9,23.2,0.773,9.3,40.4,49.7,26.0,13.9,7.5,5.9,4.8,19.6,20.2,118.1,8.9,1,1,1,1,18,3,6,3,2,2,15,12,15,14,25,1,1,7,13,17,2,12,5,21,1,1,111.5,113.5,103.0,104.9,8.5,8.6,0.601,1.88,18.3,0.25,0.757,0.516,0.133,0.55,0.583,105.4,103.57,86.31,8533,0.553,4,1,1,15,10,10,26,2,5,7,2,2,5,1,0.255,0.503,0.221,0.128,0.243,18,1,1,25,2,Regular Season
1610612750,Minnesota Timberwolves,82,36,46,0.439,48.4,41.6,91.3,0.456,10.1,28.7,0.351,19.1,24.3,0.787,11.3,33.5,44.8,24.6,13.1,8.3,5.0,5.5,20.3,21.9,112.5,-1.5,1,21,21,21,11,13,5,17,23,26,20,4,8,10,6,25,19,15,4,7,17,25,10,8,13,22,108.4,110.6,110.2,112.2,-1.9,-1.6,0.591,1.88,17.4,0.292,0.709,0.497,0.129,0.511,0.552,102.8,100.88,84.07,8341,0.498,13,24,23,19,9,18,4,27,19,5,25,22,13,15,0.267,0.538,0.247,0.145,0.291,9,25,11,10,27,Regular Season
1610612751,Brooklyn Nets,82,42,40,0.512,48.7,40.3,89.7,0.449,12.8,36.2,0.353,19.0,25.5,0.745,11.0,35.6,46.6,23.8,15.1,6.6,4.1,5.3,21.5,22.0,112.2,-0.1,1,14,14,14,1,20,14,25,5,5,14,6,4,24,10,10,7,21,26,27,28,22,23,7,15,15,106.9,108.9,107.0,109.0,-0.1,-0.1,0.592,1.58,16.9,0.282,0.72,0.501,0.146,0.52,0.556,103.4,101.52,84.6,8452,0.492,19,15,15,18,25,23,9,23,15,25,18,15,11,21,0.284,0.512,0.247,0.131,0.28,5,7,10,22,23,Regular Season
1610612752,New York Knicks,82,17,65,0.207,48.2,38.2,88.3,0.433,10.0,29.5,0.34,18.1,23.9,0.759,10.5,34.3,44.7,20.1,14.0,6.8,5.1,5.6,20.9,20.8,104.6,-9.2,1,30,30,30,18,29,18,30,24,22,28,11,10,19,13,20,20,30,17,24,13,26,16,14,28,28,102.1,104.0,110.9,112.9,-8.8,-8.9,0.525,1.43,14.9,0.264,0.717,0.486,0.14,0.49,0.529,102.0,100.16,83.46,8244,0.442,30,26,28,30,30,30,20,25,25,17,30,30,17,29,0.27,0.533,0.265,0.131,0.283,8,23,20,20,25,Regular Season
1610612753,Orlando Magic,82,42,40,0.512,48.2,40.4,89.1,0.454,11.4,32.1,0.356,15.0,19.2,0.782,10.0,35.4,45.4,25.5,13.2,6.6,5.4,4.4,18.6,18.7,107.3,0.7,1,14,14,14,18,18,15,18,12,15,11,30,30,12,17,13,15,12,5,26,6,5,2,29,24,14,106.5,108.2,105.8,107.6,0.8,0.6,0.632,1.94,18.6,0.259,0.754,0.504,0.133,0.518,0.55,100.3,98.65,82.21,8133,0.508,22,8,14,5,5,6,22,3,11,6,20,23,24,11,0.216,0.515,0.239,0.131,0.246,29,10,5,21,3,Regular Season
1610612754,Indiana Pacers,82,48,34,0.585,48.1,41.3,87.0,0.475,9.5,25.4,0.374,15.8,21.1,0.752,9.3,33.7,43.0,26.0,13.7,8.7,4.9,5.2,19.4,20.0,108.0,3.3,1,11,11,11,30,16,27,4,29,29,5,26,23,22,25,23,24,9,10,3,20,21,4,23,22,10,107.3,109.4,104.2,106.0,3.1,3.4,0.628,1.9,18.9,0.269,0.722,0.499,0.139,0.53,0.561,100.4,98.64,82.2,8097,0.527,18,3,9,7,8,3,15,22,18,15,10,13,25,7,0.242,0.516,0.243,0.158,0.278,23,13,6,2,22,Regular Season
1610612755,Philadelphia 76ers,82,51,31,0.622,48.3,41.5,88.2,0.471,10.8,30.2,0.359,21.2,27.5,0.771,10.9,36.9,47.8,26.9,14.9,7.4,5.3,4.1,21.3,22.1,115.2,2.7,1,7,7,7,15,14,20,8,19,19,8,2,2,16,11,2,4,4,25,19,11,4,20,6,4,11,110.4,111.6,107.1,109.0,3.3,2.6,0.648,1.8,18.7,0.278,0.741,0.517,0.144,0.532,0.574,104.0,102.59,85.49,8467,0.529,8,14,11,3,14,5,11,7,4,24,8,6,8,6,0.312,0.512,0.268,0.123,0.259,2,6,22,28,7,Regular Season
1610612756,Phoenix Suns,82,19,63,0.232,48.5,40.1,87.4,0.459,9.6,29.3,0.329,17.6,22.7,0.779,9.1,31.3,40.4,23.9,15.6,9.0,5.1,5.0,23.6,20.7,107.5,-9.3,1,28,28,28,4,22,25,16,28,23,30,17,20,13,28,30,30,20,28,2,15,15,29,17,23,29,103.6,105.3,112.2,114.2,-8.6,-8.9,0.595,1.53,17.3,0.247,0.683,0.464,0.153,0.514,0.552,102.9,101.15,84.3,8371,0.45,28,29,29,17,28,19,28,30,30,29,23,21,12,28,0.259,0.545,0.313,0.153,0.317,13,28,30,4,30,Regular Season
1610612757,Portland Trail Blazers,82,53,29,0.646,48.4,42.3,90.6,0.467,11.0,30.7,0.359,19.0,23.3,0.814,11.8,36.2,48.0,23.0,13.8,6.7,5.0,5.1,20.4,20.7,114.7,4.2,1,5,5,5,7,7,7,12,17,18,9,5,13,2,3,7,3,25,11,25,16,18,11,16,6,7,111.4,113.7,108.1,109.5,3.3,4.2,0.544,1.66,16.6,0.308,0.739,0.526,0.137,0.528,0.568,101.6,99.96,83.3,8269,0.521,3,16,7,27,18,24,2,8,1,12,13,9,18,9,0.258,0.516,0.253,0.123,0.261,14,12,14,29,8,Regular Season
1610612758,Sacramento Kings,82,39,43,0.476,48.1,43.2,93.1,0.464,11.3,29.9,0.378,16.5,22.7,0.726,11.0,34.4,45.4,25.4,13.4,8.3,4.4,5.1,21.4,21.4,114.2,-1.1,1,17,17,17,27,4,2,15,16,20,4,21,19,27,9,19,14,14,7,10,24,18,21,10,9,19,108.3,109.6,108.7,110.8,-0.4,-1.2,0.588,1.9,17.7,0.268,0.713,0.487,0.128,0.524,0.554,105.5,103.88,86.56,8545,0.495,17,21,18,20,7,15,18,26,24,4,16,20,3,18,0.244,0.533,0.269,0.153,0.287,22,22,23,5,26,Regular Season
1610612759,San Antonio Spurs,82,48,34,0.585,48.3,42.3,88.4,0.478,9.9,25.3,0.392,17.2,21.0,0.819,9.2,35.5,44.7,24.5,12.1,6.1,4.7,4.0,18.1,19.6,111.7,1.7,1,11,11,11,15,8,17,2,26,30,1,20,24,1,27,12,21,16,1,30,21,3,1,25,18,12,111.1,112.2,108.3,110.6,2.8,1.6,0.58,2.03,18.1,0.246,0.744,0.501,0.122,0.534,0.572,100.4,98.88,82.4,8162,0.516,6,20,12,22,4,12,29,6,16,1,6,8,22,10,0.237,0.528,0.225,0.122,0.256,24,20,2,30,6,Regular Season
1610612760,Oklahoma City Thunder,82,49,33,0.598,48.4,42.6,94.0,0.454,11.4,32.6,0.348,17.8,25.0,0.713,12.6,35.5,48.1,23.4,14.0,9.3,5.2,5.1,22.4,22.5,114.5,3.4,1,9,9,9,7,5,1,19,13,13,22,14,6,28,1,11,2,23,14,1,12,16,27,3,7,9,107.6,109.8,104.7,106.5,2.9,3.4,0.548,1.67,16.3,0.298,0.738,0.509,0.134,0.514,0.545,105.3,103.38,86.15,8549,0.506,16,4,10,26,17,27,3,9,7,8,22,25,6,12,0.266,0.523,0.271,0.16,0.262,10,17,24,1,9,Regular Season
1610612761,Toronto Raptors,82,58,24,0.707,48.5,42.2,89.1,0.474,12.4,33.8,0.366,17.7,22.0,0.804,9.6,35.6,45.2,25.4,14.0,8.3,5.3,4.5,21.0,20.5,114.4,6.1,1,2,2,2,4,9,16,5,8,11,6,16,21,3,24,9,17,13,16,9,9,6,17,19,8,3,110.9,112.6,104.3,106.8,6.5,5.8,0.603,1.81,18.2,0.265,0.726,0.502,0.138,0.543,0.579,102.5,100.51,83.76,8334,0.533,5,5,3,14,13,11,19,18,13,14,3,4,15,4,0.247,0.509,0.249,0.147,0.274,21,4,12,9,18,Regular Season
1610612762,Utah Jazz,82,50,32,0.61,48.2,40.4,86.4,0.468,12.1,34.0,0.356,18.8,25.5,0.736,10.0,36.4,46.4,26.0,15.1,8.1,5.9,4.6,21.1,22.4,111.7,5.3,1,8,8,8,24,19,29,10,9,9,10,8,3,26,18,5,9,8,27,12,3,9,18,4,17,4,108.8,110.3,103.2,105.3,5.5,5.0,0.644,1.72,18.5,0.275,0.759,0.522,0.149,0.538,0.572,102.5,100.84,84.03,8308,0.539,14,2,4,4,15,8,12,1,3,27,5,7,14,3,0.295,0.507,0.251,0.137,0.241,3,2,13,14,1,Regular Season
1610612763,Memphis Grizzlies,82,33,49,0.402,48.5,38.0,84.4,0.45,9.9,28.9,0.342,17.7,23.0,0.772,8.8,33.0,41.8,23.9,14.0,8.3,5.5,4.9,22.0,21.4,103.5,-2.6,1,22,22,22,4,30,30,23,27,25,25,15,18,15,29,26,29,19,15,6,4,13,24,9,30,24,103.8,105.6,106.2,108.0,-2.4,-2.4,0.631,1.71,17.9,0.247,0.724,0.484,0.143,0.508,0.548,98.8,97.15,80.96,8038,0.49,27,9,24,6,16,13,27,20,26,23,27,24,30,22,0.272,0.521,0.296,0.155,0.276,7,14,28,3,20,Regular Season
1610612764,Washington Wizards,82,32,50,0.39,48.6,42.1,90.1,0.468,11.3,33.3,0.341,18.4,23.9,0.768,9.7,32.7,42.4,26.3,14.1,8.3,4.6,4.6,20.7,21.2,114.0,-2.9,1,25,25,25,2,10,10,11,14,12,26,10,9,17,23,27,27,6,18,7,23,10,13,12,10,25,108.6,110.2,111.3,112.9,-2.7,-2.7,0.623,1.87,18.4,0.252,0.706,0.477,0.136,0.531,0.567,103.7,102.23,85.19,8486,0.487,15,27,25,10,11,9,25,28,29,10,9,11,9,23,0.266,0.546,0.255,0.152,0.294,11,29,16,6,28,Regular Season
1610612765,Detroit Pistons,82,41,41,0.5,48.4,38.8,88.3,0.44,12.1,34.8,0.348,17.3,23.1,0.747,11.4,33.6,45.0,22.5,13.8,6.9,4.0,5.1,22.1,21.3,107.0,-0.2,1,16,16,16,7,27,19,29,9,6,23,19,17,23,5,24,18,26,11,22,29,17,26,11,25,17,106.1,108.4,106.9,108.7,-0.7,-0.3,0.579,1.63,16.5,0.291,0.745,0.509,0.14,0.509,0.544,99.7,97.88,81.57,8101,0.482,21,12,16,23,23,25,5,4,8,18,26,26,28,25,0.262,0.526,0.279,0.142,0.255,12,19,26,13,4,Regular Season
1610612766,Charlotte Hornets,82,39,43,0.476,48.4,40.2,89.8,0.448,11.9,33.9,0.351,18.4,23.1,0.797,9.9,33.9,43.8,23.2,12.2,7.2,4.9,6.0,18.9,20.6,110.7,-1.1,1,17,17,17,11,21,12,26,11,10,18,9,16,6,19,22,23,24,2,21,18,29,3,18,19,18,108.3,110.7,110.2,112.0,-1.8,-1.3,0.578,1.9,17.0,0.268,0.731,0.495,0.122,0.514,0.554,101.1,99.18,82.65,8202,0.486,11,23,19,24,6,22,17,12,22,2,24,19,21,24,0.257,0.538,0.227,0.135,0.269,15,24,3,17,12,Regular Season
1610612738,Boston Celtics,9,5,4,0.556,48.0,35.7,84.1,0.424,11.3,33.0,0.343,19.4,24.2,0.803,7.4,40.3,47.8,21.4,14.8,5.9,3.8,4.3,20.8,21.0,102.1,-1.4,8,8,1,5,7,13,13,11,7,8,7,7,11,5,16,2,3,10,9,14,13,6,4,13,12,8,100.0,101.4,101.8,103.0,-1.8,-1.5,0.601,1.45,16.1,0.229,0.783,0.514,0.147,0.491,0.539,101.9,100.61,83.84,906,0.502,12,2,8,8,13,12,15,2,4,10,11,10,5,6,0.288,0.492,0.279,0.122,0.217,8,4,6,13,2,Playoffs
1610612743,Denver Nuggets,14,7,7,0.5,49.4,39.9,90.2,0.443,9.6,27.8,0.344,19.7,25.2,0.782,13.1,34.6,47.7,24.0,9.8,5.7,4.6,4.7,21.3,21.9,109.1,1.9,5,5,13,7,2,2,4,8,13,15,6,6,7,7,1,5,4,5,2,15,8,8,5,9,6,6,111.3,113.3,109.5,111.1,1.8,2.2,0.601,2.45,17.6,0.311,0.703,0.505,0.102,0.496,0.539,95.1,93.68,78.06,1349,0.518,2,10,6,9,2,4,2,12,6,2,10,11,15,5,0.279,0.497,0.279,0.1,0.297,10,5,7,15,12,Playoffs
1610612744,Golden State Warriors,22,14,8,0.636,48.5,41.1,86.1,0.477,12.2,32.7,0.372,19.8,24.3,0.813,10.1,33.2,43.3,28.4,14.9,7.4,5.7,3.9,23.2,22.3,114.1,3.4,2,2,14,3,4,1,8,1,3,10,1,5,9,3,9,11,9,1,10,7,2,4,13,7,2,3,112.3,114.6,108.6,111.5,3.7,3.1,0.691,1.91,20.0,0.301,0.714,0.513,0.15,0.548,0.589,100.9,98.57,82.14,2192,0.536,1,11,4,1,5,1,4,11,5,11,1,1,9,3,0.282,0.522,0.3,0.148,0.286,9,11,13,5,11,Playoffs
1610612745,Houston Rockets,11,6,5,0.545,48.5,37.2,83.8,0.444,15.6,42.7,0.366,18.5,24.3,0.764,9.6,33.3,42.9,18.3,15.8,8.5,5.1,4.6,21.6,21.5,108.5,3.2,7,7,10,6,4,12,14,7,1,1,2,12,10,11,12,10,11,16,15,2,7,7,6,11,8,4,107.8,110.5,104.4,107.4,3.4,3.0,0.491,1.16,14.1,0.287,0.687,0.491,0.161,0.537,0.574,99.8,97.26,81.05,1081,0.497,6,6,5,16,16,15,7,15,9,14,2,2,10,7,0.29,0.499,0.285,0.147,0.313,7,6,8,6,15,Playoffs
1610612746,LA Clippers,6,2,4,0.333,48.0,39.8,89.2,0.447,11.5,31.7,0.363,23.5,28.8,0.815,10.0,30.2,40.2,25.3,15.0,8.0,3.3,7.5,25.0,25.8,114.7,-9.8,10,10,1,10,7,3,5,5,6,11,3,2,2,2,11,15,16,2,11,5,15,15,16,1,1,13,107.3,111.5,119.3,120.5,-12.0,-9.0,0.636,1.69,17.7,0.293,0.714,0.49,0.146,0.511,0.563,105.6,103.08,85.9,617,0.431,3,15,12,3,8,3,6,10,11,9,6,3,2,13,0.323,0.574,0.29,0.139,0.286,1,15,10,9,10,Playoffs
1610612749,Milwaukee Bucks,15,10,5,0.667,48.7,39.8,88.3,0.451,12.8,38.1,0.336,20.4,28.0,0.729,10.1,41.8,51.9,25.0,13.0,6.7,6.4,4.7,21.8,23.3,112.8,8.8,4,3,10,1,3,4,6,4,2,2,9,4,3,14,10,1,1,3,7,10,1,9,7,4,3,1,109.0,110.7,100.2,101.9,8.8,8.8,0.628,1.92,17.8,0.259,0.776,0.526,0.128,0.523,0.56,102.2,100.57,83.81,1528,0.555,4,1,1,4,4,2,11,3,2,6,3,5,6,1,0.317,0.474,0.258,0.119,0.224,3,1,3,14,3,Playoffs
1610612751,Brooklyn Nets,5,1,4,0.2,48.0,38.4,91.4,0.42,11.0,34.0,0.324,23.6,29.2,0.808,11.2,29.2,40.4,19.2,14.2,7.6,2.8,6.0,22.8,24.2,111.4,-11.0,11,11,1,11,7,8,2,12,8,6,14,1,1,4,5,16,14,14,8,6,16,13,12,2,4,14,103.9,105.7,113.3,115.9,-9.4,-10.2,0.5,1.35,13.8,0.258,0.643,0.441,0.135,0.48,0.534,107.6,105.5,87.92,527,0.413,10,14,14,15,14,16,12,16,16,8,12,12,1,14,0.319,0.542,0.298,0.155,0.357,2,13,12,3,16,Playoffs
1610612753,Orlando Magic,5,1,4,0.2,48.0,32.2,83.0,0.388,10.4,34.8,0.299,17.2,22.2,0.775,9.6,33.8,43.4,19.0,15.6,6.6,4.0,4.2,18.8,23.0,92.0,-14.4,11,11,1,11,7,16,16,15,10,4,15,14,14,8,13,8,8,15,14,11,10,5,1,5,15,15,93.1,95.8,110.1,111.5,-17.0,-15.7,0.59,1.22,14.7,0.26,0.796,0.505,0.163,0.451,0.496,97.7,95.7,79.75,480,0.399,15,12,15,12,15,13,10,1,7,15,15,14,13,15,0.267,0.55,0.19,0.128,0.204,14,14,1,11,1,Playoffs
1610612754,Indiana Pacers,4,0,4,0.0,48.0,33.5,83.5,0.401,10.0,29.8,0.336,14.8,20.5,0.72,8.0,32.3,40.3,20.8,12.0,8.3,3.5,3.0,20.0,19.5,91.8,-7.5,15,15,1,15,7,15,15,13,12,13,10,15,15,16,15,13,15,12,4,3,14,1,3,16,16,11,95.1,95.8,101.2,103.9,-6.1,-8.1,0.619,1.73,16.4,0.196,0.737,0.451,0.125,0.461,0.496,97.3,95.63,79.69,383,0.454,16,3,11,6,7,11,16,6,15,5,13,15,14,12,0.246,0.517,0.272,0.168,0.263,15,9,5,1,6,Playoffs
1610612755,Philadelphia 76ers,12,7,5,0.583,48.0,39.4,85.8,0.459,9.4,28.4,0.331,20.4,25.8,0.79,11.4,37.1,48.5,24.4,16.5,6.3,5.4,3.4,22.4,22.1,108.7,3.0,6,5,10,4,7,7,10,3,14,14,11,3,4,6,4,3,2,4,16,13,3,2,9,8,7,5,106.2,109.1,104.5,106.0,1.8,3.1,0.619,1.48,17.5,0.319,0.752,0.541,0.166,0.514,0.559,101.7,99.63,83.02,1195,0.538,9,5,3,5,12,5,1,4,1,16,5,6,7,2,0.301,0.488,0.304,0.127,0.248,4,2,15,12,4,Playoffs
