PLAYER_ID,HX,HY,FGA,FGM,FG3A,FG3M,SEASON_TYPE
0,-86.6,150.0,1175,472,0,0,Regular Season
0,-216.5,75.0,1136,438,1081,414,Regular Season
0,238.2,112.5,1052,384,1052,384,Regular Season
0,86.6,75.0,993,436,0,0,Regular Season
0,-43.3,150.0,991,429,0,0,Regular Season
0,43.3,150.0,985,413,0,0,Regular Season
0,-238.2,112.5,983,385,983,385,Regular Season
0,-86.6,75.0,928,393,0,0,Regular Season
0,108.3,112.5,917,402,0,0,Regular Season
0,-108.3,37.5,899,380,0,0,Regular Season
0,-21.7,187.5,889,367,0,0,Regular Season
0,21.7,187.5,869,368,0,0,Regular Season
0,108.3,37.5,851,335,0,0,Regular Season
0,86.6,0.0,790,342,0,0,Regular Season
0,-108.3,112.5,749,309,0,0,Regular Season
0,-173.2,150.0,708,255,584,216,Regular Season
0,129.9,150.0,680,268,0,0,Regular Season
0,-86.6,0.0,677,286,0,0,Regular Season
0,129.9,0.0,674,274,0,0,Regular Season
0,65.0,187.5,651,264,0,0,Regular Season
0,-129.9,0.0,645,265,0,0,Regular Season
0,-129.9,150.0,627,258,0,0,Regular Season
0,-65.0,187.5,601,230,0,0,Regular Season
0,173.2,150.0,598,249,511,218,Regular Season
0,-151.6,37.5,589,252,0,0,Regular Season
0,-129.9,75.0,577,224,0,0,Regular Season
0,151.6,37.5,546,229,0,0,Regular Season
0,129.9,75.0,539,236,0,0,Regular Season
0,-238.2,-37.5,521,192,521,192,Regular Season
0,-43.3,225.0,500,195,350,135,Regular Season
0,0.0,225.0,498,175,183,57,Regular Season
0,-151.6,262.5,483,158,483,158,Regular Season
0,0.0,300.0,479,167,479,167,Regular Season
0,43.3,225.0,477,191,307,123,Regular Season
0,-108.3,187.5,474,194,0,0,Regular Season
0,151.6,112.5,470,198,0,0,Regular Season
0,151.6,262.5,448,146,448,146,Regular Season
0,108.3,187.5,441,172,0,0,Regular Season
0,-151.6,112.5,416,166,0,0,Regular Season
0,-194.9,112.5,378,150,255,101,Regular Season
0,173.2,0.0,339,146,0,0,Regular Season
0,-173.2,0.0,335,131,0,0,Regular Season
0,194.9,112.5,297,118,216,81,Regular Season
0,238.2,-37.5,246,102,246,102,Regular Season
0,-173.2,75.0,243,103,0,0,Regular Season
0,173.2,75.0,242,95,0,0,Regular Season
0,-43.3,300.0,236,75,236,75,Regular Season
0,-194.9,37.5,185,72,0,0,Regular Season
0,194.9,37.5,185,77,0,0,Regular Season
0,-259.8,0.0,185,73,185,73,Regular Season
0,43.3,300.0,171,57,171,57,Regular Season
0,-86.6,300.0,139,51,139,51,Regular Season
0,259.8,0.0,133,48,133,48,Regular Season
0,86.6,300.0,132,37,132,37,Regular Season
0,-129.9,300.0,85,25,85,25,Regular Season
0,129.9,300.0,77,24,77,24,Regular Season
0,-194.9,262.5,60,20,60,20,Regular Season
0,259.8,75.0,59,24,59,24,Regular Season
0,216.5,225.0,56,26,56,26,Regular Season
0,-216.5,225.0,56,19,56,19,Regular Season
0,21.7,-37.5,52,32,0,0,Regular Season
0,194.9,262.5,51,17,51,17,Regular Season
0,173.2,300.0,41,14,41,14,Regular Season
0,-108.3,-37.5,39,18,0,0,Regular Season
0,108.3,-37.5,38,16,0,0,Regular Season
0,151.6,-37.5,35,18,0,0,Regular Season
0,-173.2,300.0,32,8,32,8,Regular Season
0,-151.6,-37.5,28,7,0,0,Regular Season
0,-259.8,75.0,28,10,28,10,Regular Season
0,-21.7,-37.5,27,14,0,0,Regular Season
2544,0.0,0.0,202,161,0,0,Regular Season
2544,-21.7,37.5,48,28,0,0,Regular Season
2544,21.7,37.5,42,22,0,0,Regular Season
2544,-129.9,225.0,28,11,28,11,Regular Season
2544,-21.7,262.5,24,9,24,9,Regular Season
2544,-65.0,262.5,24,8,24,8,Regular Season
2544,-108.3,262.5,21,6,21,6,Regular Season
2544,129.9,225.0,21,5,21,5,Regular Season
2544,21.7,262.5,15,6,15,6,Regular Season
2544,-86.6,225.0,13,4,12,4,Regular Season
2544,43.3,0.0,13,9,0,0,Regular Season
2544,0.0,75.0,12,6,0,0,Regular Season
2544,-173.2,225.0,12,2,12,2,Regular Season
2544,-43.3,0.0,12,9,0,0,Regular Season
2544,108.3,262.5,10,6,10,6,Regular Season
2544,21.7,112.5,10,5,0,0,Regular Season
2544,-194.9,187.5,10,3,10,3,Regular Season
2544,-86.6,150.0,9,3,0,0,Regular Season
2544,-151.6,187.5,8,7,8,7,Regular Season
2544,194.9,187.5,8,4,8,4,Regular Season
2544,-151.6,37.5,8,1,0,0,Regular Season
2544,151.6,187.5,8,2,8,2,Regular Season
2544,-216.5,150.0,8,2,8,2,Regular Season
2544,-86.6,75.0,8,2,0,0,Regular Season
2544,173.2,225.0,7,4,7,4,Regular Season
2544,-21.7,112.5,7,3,0,0,Regular Season
2544,43.3,75.0,7,3,0,0,Regular Season
2544,-65.0,187.5,7,4,0,0,Regular Season
2544,21.7,187.5,7,1,0,0,Regular Season
2544,-108.3,37.5,7,2,0,0,Regular Season
2544,-43.3,75.0,7,5,0,0,Regular Season
2544,86.6,225.0,7,3,6,2,Regular Season
2544,129.9,75.0,7,3,0,0,Regular Season
2544,65.0,262.5,6,3,6,3,Regular Season
2544,0.0,150.0,6,3,0,0,Regular Season
2544,151.6,37.5,6,3,0,0,Regular Season
2544,-65.0,37.5,6,2,0,0,Regular Season
2544,-21.7,187.5,6,1,0,0,Regular Season
2544,129.9,150.0,6,3,0,0,Regular Season
2544,0.0,300.0,6,1,6,1,Regular Season
2544,216.5,150.0,6,1,6,1,Regular Season
2544,238.2,37.5,5,2,5,2,Regular Season
2544,-129.9,0.0,5,4,0,0,Regular Season
2544,-108.3,187.5,5,3,0,0,Regular Season
2544,86.6,75.0,5,1,0,0,Regular Season
2544,-216.5,0.0,5,2,5,2,Regular Season
2544,173.2,75.0,5,1,0,0,Regular Season
2544,-151.6,262.5,4,3,4,3,Regular Season
2544,108.3,112.5,4,3,0,0,Regular Season
2544,-65.0,112.5,4,1,0,0,Regular Season
2544,86.6,150.0,4,2,0,0,Regular Season
2544,-238.2,37.5,4,2,4,2,Regular Season
2544,151.6,112.5,4,2,0,0,Regular Season
2544,108.3,37.5,4,0,0,0,Regular Season
2544,65.0,112.5,4,2,0,0,Regular Season
2544,-129.9,150.0,4,0,0,0,Regular Season
2544,-216.5,75.0,4,2,3,2,Regular Season
2544,129.9,0.0,4,1,0,0,Regular Season
2544,194.9,37.5,4,3,0,0,Regular Season
2544,-86.6,0.0,3,0,0,0,Regular Season
2544,-43.3,225.0,3,0,2,0,Regular Season
2544,-173.2,75.0,3,0,0,0,Regular Season
2544,-129.9,75.0,3,3,0,0,Regular Season
2544,-151.6,112.5,3,1,0,0,Regular Season
2544,-43.3,300.0,3,0,3,0,Regular Season
2544,173.2,0.0,3,1,0,0,Regular Season
2546,0.0,0.0,34,20,0,0,Regular Season
2546,129.9,0.0,24,11,0,0,Regular Season
2546,151.6,37.5,22,8,0,0,Regular Season
2546,129.9,225.0,22,7,22,7,Regular Season
2546,108.3,37.5,20,9,0,0,Regular Season
2546,-194.9,187.5,20,10,20,10,Regular Season
2546,-151.6,187.5,20,6,20,6,Regular Season
2546,151.6,187.5,19,12,18,12,Regular Season
2546,-129.9,225.0,19,7,19,7,Regular Season
2546,173.2,75.0,18,4,0,0,Regular Season
2546,86.6,0.0,17,8,0,0,Regular Season
2546,-216.5,150.0,17,5,17,5,Regular Season
2546,216.5,150.0,17,6,17,6,Regular Season
2546,-108.3,37.5,17,8,0,0,Regular Season
2546,86.6,150.0,15,9,0,0,Regular Season
2546,151.6,112.5,15,5,0,0,Regular Season
2546,-216.5,0.0,15,5,15,5,Regular Season
2546,194.9,187.5,15,6,15,6,Regular Season
2546,-108.3,112.5,14,7,0,0,Regular Season
2546,216.5,75.0,14,8,12,7,Regular Season
2546,216.5,0.0,14,4,14,4,Regular Season
2546,-86.6,75.0,13,5,0,0,Regular Season
2546,-151.6,37.5,13,8,0,0,Regular Season
2546,-238.2,37.5,12,7,12,7,Regular Season
2546,238.2,37.5,11,5,11,5,Regular Season
2546,21.7,37.5,11,6,0,0,Regular Season
2546,-86.6,225.0,10,1,10,1,Regular Season
2546,65.0,37.5,10,2,0,0,Regular Season
2546,86.6,225.0,10,5,9,5,Regular Season
2546,0.0,75.0,9,5,0,0,Regular Season
2546,86.6,75.0,9,5,0,0,Regular Season
2546,129.9,75.0,9,5,0,0,Regular Season
2546,-129.9,150.0,9,3,0,0,Regular Season
2546,-216.5,75.0,9,3,9,3,Regular Season
2546,43.3,75.0,8,3,0,0,Regular Season
2546,-194.9,112.5,8,4,5,4,Regular Season
2546,65.0,262.5,8,4,8,4,Regular Season
2546,0.0,150.0,8,4,0,0,Regular Season
2546,-129.9,0.0,8,4,0,0,Regular Season
2546,-173.2,225.0,8,2,8,2,Regular Season
2546,-21.7,262.5,8,3,8,3,Regular Season
2546,108.3,112.5,8,6,0,0,Regular Season
2546,194.9,37.5,8,6,0,0,Regular Season
2546,-65.0,112.5,7,4,0,0,Regular Season
2546,129.9,150.0,7,2,0,0,Regular Season
2546,-151.6,112.5,7,2,0,0,Regular Season
2546,173.2,0.0,7,3,0,0,Regular Season
2546,-43.3,75.0,6,2,0,0,Regular Season
2546,43.3,0.0,6,1,0,0,Regular Season
2546,-173.2,150.0,6,1,4,1,Regular Season
2546,-238.2,112.5,6,2,6,2,Regular Season
2546,194.9,112.5,6,3,3,2,Regular Season
2546,21.7,262.5,6,4,6,4,Regular Season
2546,-86.6,150.0,6,3,0,0,Regular Season
2546,-173.2,75.0,6,2,0,0,Regular Season
2546,-129.9,75.0,6,1,0,0,Regular Season
2546,108.3,262.5,5,2,5,2,Regular Season
2546,-21.7,112.5,5,0,0,0,Regular Season
2546,-21.7,37.5,5,3,0,0,Regular Season
2546,108.3,187.5,5,1,0,0,Regular Season
2546,-173.2,0.0,5,3,0,0,Regular Season
2546,173.2,225.0,5,2,5,2,Regular Season
2546,-43.3,150.0,5,2,0,0,Regular Season
2546,43.3,225.0,5,2,3,1,Regular Season
2546,0.0,225.0,5,3,4,3,Regular Season
2546,65.0,112.5,4,1,0,0,Regular Season
2546,238.2,112.5,4,3,4,3,Regular Season
2546,-43.3,0.0,4,0,0,0,Regular Season
2546,21.7,112.5,4,0,0,0,Regular Season
2546,-21.7,187.5,3,2,0,0,Regular Season
2546,173.2,150.0,3,1,3,1,Regular Season
2546,-108.3,187.5,3,0,0,0,Regular Season
2546,-86.6,0.0,3,1,0,0,Regular Season
2546,-151.6,262.5,3,0,3,0,Regular Season
2546,-194.9,37.5,3,2,0,0,Regular Season
2546,-65.0,262.5,3,1,3,1,Regular Season
2730,0.0,0.0,184,126,0,0,Regular Season
2730,-21.7,37.5,27,9,0,0,Regular Season
2730,21.7,37.5,24,13,0,0,Regular Season
2730,0.0,75.0,13,9,0,0,Regular Season
2730,43.3,0.0,6,1,0,0,Regular Season
2730,-21.7,262.5,4,0,4,0,Regular Season
2730,-43.3,0.0,4,3,0,0,Regular Season
2730,21.7,262.5,3,2,3,2,Regular Season
2730,-65.0,262.5,3,0,3,0,Regular Season
2738,0.0,0.0,30,23,0,0,Regular Season
2738,238.2,37.5,29,8,29,8,Regular Season
2738,-216.5,0.0,19,6,19,6,Regular Season
2738,-238.2,37.5,17,8,17,8,Regular Season
2738,216.5,0.0,15,7,15,7,Regular Season
2738,-238.2,112.5,11,6,11,6,Regular Season
2738,-151.6,187.5,8,1,8,1,Regular Season
2738,-21.7,37.5,7,3,0,0,Regular Season
2738,-194.9,187.5,7,2,7,2,Regular Season
2738,216.5,75.0,7,0,7,0,Regular Season
2738,194.9,187.5,6,1,6,1,Regular Season
2738,-129.9,225.0,5,2,5,2,Regular Season
2738,129.9,225.0,5,1,5,1,Regular Season
2738,-173.2,150.0,5,0,4,0,Regular Season
2738,238.2,112.5,5,3,5,3,Regular Season
2738,21.7,37.5,5,0,0,0,Regular Season
2738,-216.5,75.0,4,4,4,4,Regular Season
2738,-43.3,0.0,4,2,0,0,Regular Season
2738,216.5,150.0,4,1,4,1,Regular Season
2738,151.6,187.5,4,1,4,1,Regular Season
2738,-216.5,150.0,4,1,4,1,Regular Season
2738,-21.7,112.5,3,1,0,0,Regular Season
2760,0.0,0.0,4,1,0,0,Regular Season
2772,0.0,0.0,48,31,0,0,Regular Season
2772,238.2,37.5,20,9,20,9,Regular Season
2772,-21.7,37.5,18,9,0,0,Regular Season
2772,-129.9,225.0,13,6,13,6,Regular Season
2772,-216.5,0.0,11,4,11,4,Regular Season
2772,-238.2,37.5,10,4,10,4,Regular Season
2772,21.7,37.5,10,3,0,0,Regular Season
2772,-216.5,150.0,9,2,9,2,Regular Season
2772,216.5,75.0,9,2,9,2,Regular Season
2772,216.5,0.0,7,0,7,0,Regular Season
2772,-43.3,0.0,7,2,0,0,Regular Season
2772,129.9,225.0,7,2,7,2,Regular Season
2772,-151.6,187.5,7,2,7,2,Regular Season
2772,151.6,187.5,6,1,6,1,Regular Season
2772,-194.9,187.5,5,2,5,2,Regular Season
2772,-21.7,262.5,5,2,5,2,Regular Season
2772,216.5,150.0,4,3,4,3,Regular Season
2772,43.3,0.0,4,2,0,0,Regular Season
2772,238.2,-37.5,3,1,3,1,Regular Season
2772,-86.6,225.0,3,0,3,0,Regular Season
2772,65.0,262.5,3,1,3,1,Regular Season
2772,-43.3,75.0,3,1,0,0,Regular Season
2772,-108.3,262.5,3,2,3,2,Regular Season
101108,108.3,112.5,66,34,0,0,Regular Season
101108,0.0,0.0,39,27,0,0,Regular Season
101108,65.0,112.5,37,21,0,0,Regular Season
101108,86.6,150.0,37,19,0,0,Regular Season
101108,0.0,150.0,35,21,0,0,Regular Season
101108,86.6,75.0,33,19,0,0,Regular Season
101108,21.7,262.5,29,15,29,15,Regular Season
101108,-129.9,225.0,25,11,25,11,Regular Season
101108,21.7,37.5,22,14,0,0,Regular Season
101108,129.9,75.0,22,10,0,0,Regular Season
101108,43.3,75.0,21,14,0,0,Regular Season
101108,-86.6,150.0,21,13,0,0,Regular Season
101108,-21.7,262.5,20,9,20,9,Regular Season
101108,21.7,112.5,20,12,0,0,Regular Season
101108,43.3,150.0,19,12,0,0,Regular Season
101108,-43.3,150.0,18,10,0,0,Regular Season
101108,108.3,37.5,17,8,0,0,Regular Season
101108,129.9,225.0,17,3,17,3,Regular Season
101108,-65.0,112.5,14,10,0,0,Regular Season
101108,-65.0,262.5,14,4,14,4,Regular Season
101108,-86.6,225.0,14,7,14,7,Regular Season
101108,65.0,37.5,13,7,0,0,Regular Season
101108,129.9,0.0,13,4,0,0,Regular Season
101108,21.7,187.5,13,4,0,0,Regular Season
101108,-151.6,187.5,12,5,11,4,Regular Season
101108,65.0,187.5,12,7,0,0,Regular Season
101108,108.3,262.5,11,4,11,4,Regular Season
101108,129.9,150.0,11,7,0,0,Regular Season
101108,-21.7,37.5,10,4,0,0,Regular Season
101108,151.6,112.5,10,4,0,0,Regular Season
101108,0.0,75.0,10,6,0,0,Regular Season
101108,-216.5,0.0,9,3,9,3,Regular Season
101108,86.6,225.0,9,1,9,1,Regular Season
101108,65.0,262.5,9,5,9,5,Regular Season
101108,-43.3,75.0,8,3,0,0,Regular Season
101108,86.6,0.0,8,4,0,0,Regular Season
101108,-129.9,75.0,8,3,0,0,Regular Season
101108,151.6,187.5,8,3,8,3,Regular Season
101108,-21.7,187.5,7,1,0,0,Regular Season
101108,-194.9,187.5,7,5,7,5,Regular Season
101108,43.3,0.0,7,3,0,0,Regular Season
101108,-108.3,262.5,7,3,7,3,Regular Season
101108,194.9,187.5,7,2,7,2,Regular Season
101108,-21.7,112.5,6,2,0,0,Regular Season
101108,-108.3,112.5,6,1,0,0,Regular Season
101108,151.6,37.5,6,2,0,0,Regular Season
101108,-173.2,225.0,6,1,6,1,Regular Season
101108,238.2,37.5,6,3,6,3,Regular Season
101108,216.5,150.0,5,2,5,2,Regular Season
101108,173.2,0.0,5,3,0,0,Regular Season
101108,-86.6,75.0,5,3,0,0,Regular Season
101108,-216.5,150.0,5,4,5,4,Regular Season
101108,-129.9,150.0,5,3,0,0,Regular Season
101108,-43.3,225.0,5,3,4,3,Regular Season
101108,173.2,225.0,4,2,4,2,Regular Season
101108,-65.0,37.5,4,2,0,0,Regular Season
101108,-86.6,0.0,4,3,0,0,Regular Season
101108,-173.2,150.0,4,2,3,2,Regular Season
101108,-65.0,187.5,4,2,0,0,Regular Season
101108,-238.2,-37.5,4,2,4,2,Regular Season
101108,-151.6,37.5,4,2,0,0,Regular Season
101108,-108.3,187.5,4,2,0,0,Regular Season
101108,216.5,0.0,3,1,3,1,Regular Season
101108,0.0,225.0,3,3,0,0,Regular Season
101108,-238.2,37.5,3,1,3,1,Regular Season
101141,238.2,37.5,4,1,4,1,Regular Season
101141,-216.5,0.0,3,0,3,0,Regular Season
101141,-194.9,187.5,3,3,3,3,Regular Season
101141,-151.6,187.5,3,1,3,1,Regular Season
101141,-65.0,262.5,3,2,3,2,Regular Season
101141,0.0,0.0,3,1,0,0,Regular Season
101150,0.0,0.0,67,44,0,0,Regular Season
101150,21.7,37.5,46,24,0,0,Regular Season
101150,43.3,0.0,20,7,0,0,Regular Season
101150,-21.7,112.5,19,9,0,0,Regular Season
101150,43.3,75.0,19,7,0,0,Regular Season
101150,-151.6,37.5,17,4,0,0,Regular Season
101150,65.0,37.5,16,5,0,0,Regular Season
101150,-238.2,37.5,15,7,15,7,Regular Season
101150,-151.6,187.5,15,6,15,6,Regular Season
101150,-21.7,37.5,15,4,0,0,Regular Season
101150,0.0,150.0,15,5,0,0,Regular Season
101150,-129.9,225.0,15,6,15,6,Regular Season
101150,21.7,112.5,13,8,0,0,Regular Season
101150,-43.3,75.0,13,2,0,0,Regular Season
101150,-86.6,150.0,12,5,0,0,Regular Season
101150,-65.0,112.5,12,8,0,0,Regular Season
101150,-129.9,75.0,12,5,0,0,Regular Season
101150,-194.9,187.5,12,5,12,5,Regular Season
101150,0.0,75.0,12,7,0,0,Regular Season
101150,-216.5,0.0,11,4,11,4,Regular Season
101150,-43.3,150.0,11,2,0,0,Regular Season
101150,-21.7,187.5,10,4,0,0,Regular Season
101150,-129.9,0.0,10,3,0,0,Regular Season
101150,65.0,112.5,10,1,0,0,Regular Season
101150,-108.3,187.5,9,3,0,0,Regular Season
101150,86.6,150.0,9,6,0,0,Regular Season
101150,238.2,37.5,8,2,8,2,Regular Season
101150,-108.3,37.5,8,3,0,0,Regular Season
101150,21.7,262.5,8,4,8,4,Regular Season
101150,216.5,0.0,7,6,7,6,Regular Season
101150,-129.9,150.0,7,0,0,0,Regular Season
101150,-216.5,75.0,7,2,7,2,Regular Season
101150,86.6,225.0,7,2,7,2,Regular Season
101150,-86.6,225.0,7,1,7,1,Regular Season
101150,108.3,112.5,6,3,0,0,Regular Season
101150,21.7,187.5,6,3,0,0,Regular Season
101150,-65.0,187.5,6,2,0,0,Regular Season
101150,-21.7,262.5,6,2,6,2,Regular Season
101150,-151.6,112.5,6,2,0,0,Regular Season
101150,86.6,0.0,6,1,0,0,Regular Season
101150,129.9,225.0,6,4,6,4,Regular Season
101150,-216.5,150.0,5,2,5,2,Regular Season
101150,43.3,150.0,5,2,0,0,Regular Season
101150,-173.2,0.0,5,3,0,0,Regular Season
101150,65.0,262.5,5,0,5,0,Regular Season
101150,216.5,75.0,5,2,5,2,Regular Season
101150,-43.3,225.0,5,1,1,0,Regular Season
101150,-86.6,75.0,5,2,0,0,Regular Season
101150,-65.0,262.5,5,3,5,3,Regular Season
101150,65.0,187.5,4,3,0,0,Regular Season
101150,-238.2,112.5,4,1,4,1,Regular Season
101150,-43.3,0.0,4,0,0,0,Regular Season
101150,108.3,37.5,4,1,0,0,Regular Season
101150,-108.3,112.5,4,2,0,0,Regular Season
101150,-65.0,37.5,3,1,0,0,Regular Season
101150,-173.2,225.0,3,1,3,1,Regular Season
101150,-173.2,75.0,3,0,0,0,Regular Season
101150,194.9,187.5,3,0,3,0,Regular Season
200746,0.0,0.0,36,25,0,0,Regular Season
200746,-21.7,37.5,12,7,0,0,Regular Season
200746,21.7,37.5,11,3,0,0,Regular Season
200746,-21.7,187.5,9,5,0,0,Regular Season
200746,-65.0,187.5,9,4,0,0,Regular Season
200746,65.0,187.5,9,6,0,0,Regular Season
200746,129.9,225.0,9,7,9,7,Regular Season
200746,-86.6,150.0,8,5,0,0,Regular Season
200746,-151.6,187.5,8,4,7,3,Regular Season
200746,-129.9,225.0,8,2,8,2,Regular Season
200746,-21.7,262.5,7,2,7,2,Regular Season
200746,86.6,150.0,7,2,0,0,Regular Season
200746,-151.6,37.5,7,5,0,0,Regular Season
200746,-108.3,37.5,7,5,0,0,Regular Season
200746,-129.9,150.0,7,2,0,0,Regular Season
200746,-108.3,187.5,6,3,0,0,Regular Season
200746,-65.0,112.5,5,1,0,0,Regular Season
200746,-108.3,262.5,5,0,5,0,Regular Season
200746,-216.5,0.0,5,2,4,2,Regular Season
200746,-129.9,0.0,5,3,0,0,Regular Season
200746,0.0,75.0,5,2,0,0,Regular Season
200746,-151.6,112.5,5,2,0,0,Regular Season
200746,0.0,225.0,5,1,0,0,Regular Season
200746,86.6,225.0,4,1,4,1,Regular Season
200746,-129.9,75.0,4,2,0,0,Regular Season
200746,-43.3,75.0,4,2,0,0,Regular Season
200746,21.7,187.5,4,3,0,0,Regular Season
200746,65.0,262.5,4,3,4,3,Regular Season
200746,21.7,262.5,4,2,4,2,Regular Season
200746,108.3,37.5,4,1,0,0,Regular Season
200746,238.2,37.5,3,3,3,3,Regular Season
200746,108.3,112.5,3,1,0,0,Regular Season
200746,-238.2,-37.5,3,1,3,1,Regular Season
200746,-86.6,0.0,3,2,0,0,Regular Season
200746,216.5,0.0,3,0,3,0,Regular Season
200746,86.6,75.0,3,1,0,0,Regular Season
200746,86.6,0.0,3,2,0,0,Regular Season
200746,129.9,75.0,3,1,0,0,Regular Season
200746,43.3,225.0,3,1,2,0,Regular Season
200746,-65.0,262.5,3,2,3,2,Regular Season
200746,-43.3,150.0,3,2,0,0,Regular Season
200746,43.3,0.0,3,1,0,0,Regular Season
200752,0.0,0.0,64,40,0,0,Regular Season
200752,0.0,75.0,23,10,0,0,Regular Season
200752,129.9,225.0,21,9,21,9,Regular Season
200752,-21.7,262.5,20,6,20,6,Regular Season
200752,151.6,187.5,19,6,19,6,Regular Season
200752,-216.5,0.0,17,5,17,5,Regular Season
200752,21.7,37.5,17,9,0,0,Regular Season
200752,-129.9,225.0,16,8,16,8,Regular Season
200752,-21.7,112.5,14,7,0,0,Regular Season
200752,-21.7,37.5,14,6,0,0,Regular Season
200752,-86.6,225.0,13,5,12,5,Regular Season
200752,-65.0,262.5,13,2,13,2,Regular Season
200752,238.2,37.5,13,6,13,6,Regular Season
200752,194.9,187.5,12,7,12,7,Regular Season
200752,21.7,112.5,12,7,0,0,Regular Season
200752,-216.5,150.0,11,5,11,5,Regular Season
200752,-43.3,75.0,11,5,0,0,Regular Season
200752,65.0,112.5,10,5,0,0,Regular Season
200752,216.5,0.0,10,3,10,3,Regular Season
200752,216.5,150.0,10,4,10,4,Regular Season
200752,-151.6,187.5,10,5,10,5,Regular Season
200752,21.7,262.5,10,6,10,6,Regular Season
200752,-194.9,187.5,9,3,9,3,Regular Season
200752,0.0,150.0,9,3,0,0,Regular Season
200752,151.6,37.5,9,2,0,0,Regular Season
200752,-86.6,75.0,9,4,0,0,Regular Season
200752,-65.0,112.5,8,1,0,0,Regular Season
200752,21.7,187.5,8,2,0,0,Regular Season
200752,108.3,262.5,8,4,8,4,Regular Season
200752,129.9,150.0,7,4,0,0,Regular Season
200752,216.5,75.0,7,1,7,1,Regular Season
200752,86.6,225.0,7,3,7,3,Regular Season
200752,-108.3,262.5,7,3,7,3,Regular Season
200752,-129.9,0.0,7,2,0,0,Regular Season
200752,86.6,75.0,6,3,0,0,Regular Season
200752,129.9,0.0,6,3,0,0,Regular Season
200752,-86.6,150.0,6,1,0,0,Regular Season
200752,43.3,75.0,5,3,0,0,Regular Season
200752,238.2,112.5,5,3,5,3,Regular Season
200752,-108.3,37.5,5,1,0,0,Regular Season
200752,65.0,262.5,5,2,5,2,Regular Season
200752,-65.0,37.5,5,1,0,0,Regular Season
200752,-151.6,37.5,5,2,0,0,Regular Season
200752,-173.2,225.0,5,3,5,3,Regular Season
200752,108.3,37.5,5,1,0,0,Regular Season
200752,129.9,75.0,5,3,0,0,Regular Season
200752,65.0,187.5,5,0,0,0,Regular Season
200752,-43.3,0.0,5,2,0,0,Regular Season
200752,43.3,0.0,4,1,0,0,Regular Season
200752,-65.0,187.5,4,2,0,0,Regular Season
200752,86.6,0.0,4,2,0,0,Regular Season
200752,-151.6,112.5,4,1,0,0,Regular Season
200752,-238.2,37.5,4,0,4,0,Regular Season
200752,-129.9,150.0,4,2,0,0,Regular Season
200752,43.3,225.0,4,2,2,1,Regular Season
200752,-21.7,187.5,4,1,0,0,Regular Season
200752,173.2,0.0,4,3,0,0,Regular Season
200752,173.2,225.0,4,1,4,1,Regular Season
200752,108.3,112.5,4,2,0,0,Regular Season
200752,-129.9,75.0,4,3,0,0,Regular Season
200752,43.3,150.0,4,1,0,0,Regular Season
200752,-43.3,225.0,3,1,2,0,Regular Season
200752,173.2,150.0,3,3,2,2,Regular Season
200752,-108.3,112.5,3,1,0,0,Regular Season
200752,-238.2,112.5,3,1,3,1,Regular Season
200752,86.6,150.0,3,2,0,0,Regular Season
200752,-43.3,150.0,3,1,0,0,Regular Season
200755,151.6,187.5,16,4,14,3,Regular Season
