PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2M,FG3M,FG3A,CLOSE_DEF,SEASON_TYPE
1628369,Jayson Tatum,BOS,72,0.054,34,78,0.436,0.449,32,2,6,VERY_TIGHT,Regular Season
1629636,Darius Garland,CLE,75,0.064,34,75,0.453,0.48,30,4,8,VERY_TIGHT,Regular Season
1626162,Kelly Oubre Jr.,PHI,60,0.101,34,75,0.453,0.453,34,0,1,VERY_TIGHT,Regular Season
1642274,Yves Missi,NOP,73,0.153,31,75,0.413,0.413,31,0,0,VERY_TIGHT,Regular Season
1631101,Shaedon Sharpe,POR,72,0.067,33,74,0.446,0.446,33,0,5,VERY_TIGHT,Regular Season
1630162,Anthony Edwards,MIN,79,0.046,33,74,0.446,0.453,32,1,2,VERY_TIGHT,Regular Season
203076,Anthony Davis,DAL,51,0.08,39,73,0.534,0.534,39,0,0,VERY_TIGHT,Regular Season
1629627,Zion Williamson,NOP,30,0.144,33,73,0.452,0.452,33,0,0,VERY_TIGHT,Regular Season
1629012,Collin Sexton,UTA,63,0.084,31,73,0.425,0.425,31,0,1,VERY_TIGHT,Regular Season
1629008,Michael Porter Jr.,DEN,77,0.07,35,72,0.486,0.514,31,4,9,VERY_TIGHT,Regular Season
203081,Damian Lillard,MIL,58,0.073,26,72,0.361,0.382,23,3,15,VERY_TIGHT,Regular Season
1627783,Pascal Siakam,IND,78,0.06,37,71,0.521,0.521,37,0,0,VERY_TIGHT,Regular Season
1642270,Donovan Clingan,POR,67,0.213,33,71,0.465,0.465,33,0,0,VERY_TIGHT,Regular Season
203952,Andrew Wiggins,MIA,60,0.085,32,71,0.451,0.451,32,0,0,VERY_TIGHT,Regular Season
201942,DeMar DeRozan,SAC,77,0.053,38,69,0.551,0.551,38,0,2,VERY_TIGHT,Regular Season
1629673,Jordan Poole,WAS,68,0.065,25,69,0.362,0.399,20,5,19,VERY_TIGHT,Regular Season
1627750,Jamal Murray,DEN,67,0.062,22,69,0.319,0.319,22,0,2,VERY_TIGHT,Regular Season
1629048,Goga Bitadze,ORL,70,0.201,40,68,0.588,0.588,40,0,0,VERY_TIGHT,Regular Season
1630567,Scottie Barnes,TOR,65,0.064,39,68,0.574,0.574,39,0,0,VERY_TIGHT,Regular Season
1626164,Devin Booker,PHX,75,0.048,27,68,0.397,0.441,21,6,9,VERY_TIGHT,Regular Season
1631128,Christian Braun,DEN,79,0.084,25,68,0.368,0.368,25,0,0,VERY_TIGHT,Regular Season
1630559,Austin Reaves,LAL,73,0.064,28,66,0.424,0.439,26,2,7,VERY_TIGHT,Regular Season
1628404,Josh Hart,NYK,76,0.085,35,65,0.538,0.538,35,0,1,VERY_TIGHT,Regular Season
202696,Nikola Vučević,CHI,73,0.063,33,65,0.508,0.508,33,0,0,VERY_TIGHT,Regular Season
1641705,Victor Wembanyama,SAS,46,0.075,37,64,0.578,0.578,37,0,0,VERY_TIGHT,Regular Season
201566,Russell Westbrook,DEN,75,0.079,30,64,0.469,0.469,30,0,0,VERY_TIGHT,Regular Season
202681,Kyrie Irving,DAL,50,0.068,26,64,0.406,0.406,26,0,0,VERY_TIGHT,Regular Season
1641744,Zach Edey,MEM,65,0.147,33,63,0.524,0.524,33,0,0,VERY_TIGHT,Regular Season
1631114,Jalen Williams,OKC,69,0.054,23,63,0.365,0.365,23,0,0,VERY_TIGHT,Regular Season
1629655,Daniel Gafford,DAL,57,0.154,40,62,0.645,0.645,40,0,0,VERY_TIGHT,Regular Season
1630163,LaMelo Ball,CHA,47,0.062,28,62,0.452,0.476,25,3,7,VERY_TIGHT,Regular Season
1629630,Ja Morant,MEM,49,0.072,25,62,0.403,0.411,24,1,1,VERY_TIGHT,Regular Season
1629014,Anfernee Simons,POR,70,0.055,20,62,0.323,0.355,16,4,9,VERY_TIGHT,Regular Season
1642258,Zaccharie Risacher,ATL,75,0.078,28,61,0.459,0.459,28,0,1,VERY_TIGHT,Regular Season
1628384,OG Anunoby,NYK,73,0.06,24,61,0.393,0.393,24,0,0,VERY_TIGHT,Regular Season
1631097,Bennedict Mathurin,IND,72,0.072,24,61,0.393,0.393,24,0,1,VERY_TIGHT,Regular Season
1630553,Keon Johnson,BKN,79,0.078,24,61,0.393,0.402,23,1,4,VERY_TIGHT,Regular Season
1628370,Malik Monk,SAC,65,0.064,28,60,0.467,0.467,28,0,2,VERY_TIGHT,Regular Season
1630166,Deni Avdija,POR,72,0.071,24,60,0.4,0.4,24,0,0,VERY_TIGHT,Regular Season
1641708,Amen Thompson,HOU,69,0.085,34,59,0.576,0.576,34,0,0,VERY_TIGHT,Regular Season
203991,Clint Capela,ATL,55,0.151,28,59,0.475,0.475,28,0,0,VERY_TIGHT,Regular Season
1630228,Jonathan Kuminga,GSW,47,0.104,27,59,0.458,0.458,27,0,0,VERY_TIGHT,Regular Season
1628381,John Collins,UTA,40,0.111,25,59,0.424,0.432,24,1,1,VERY_TIGHT,Regular Season
1630217,Desmond Bane,ORL,68,0.058,23,58,0.397,0.397,23,0,2,VERY_TIGHT,Regular Season
1628398,Kyle Kuzma,MIL,65,0.068,20,58,0.345,0.345,20,0,0,VERY_TIGHT,Regular Season
1641739,Toumani Camara,POR,78,0.081,18,58,0.31,0.31,18,0,0,VERY_TIGHT,Regular Season
1629640,Keldon Johnson,SAS,77,0.074,31,57,0.544,0.544,31,0,0,VERY_TIGHT,Regular Season
201939,Stephen Curry,GSW,70,0.045,29,57,0.509,0.535,26,3,6,VERY_TIGHT,Regular Season
1631106,Tari Eason,HOU,57,0.102,28,57,0.491,0.491,28,0,0,VERY_TIGHT,Regular Season
1630590,Scotty Pippen Jr.,MEM,78,0.096,21,57,0.368,0.368,21,0,0,VERY_TIGHT,Regular Season
1628389,Bam Adebayo,MIA,78,0.05,29,56,0.518,0.518,29,0,0,VERY_TIGHT,Regular Season
1631109,Mark Williams,CHA,44,0.125,29,56,0.518,0.518,29,0,0,VERY_TIGHT,Regular Season
1628973,Jalen Brunson,NYK,64,0.048,28,56,0.5,0.5,28,0,2,VERY_TIGHT,Regular Season
1627736,Malik Beasley,DET,82,0.052,21,56,0.375,0.438,14,7,20,VERY_TIGHT,Regular Season
1628436,Luke Kornet,BOS,73,0.197,36,55,0.655,0.655,36,0,0,VERY_TIGHT,Regular Season
202685,Jonas Valančiūnas,SAC,81,0.088,33,55,0.6,0.6,33,0,0,VERY_TIGHT,Regular Season
1630183,Jaden McDaniels,MIN,82,0.066,29,55,0.527,0.527,29,0,0,VERY_TIGHT,Regular Season
203468,CJ McCollum,NOP,56,0.055,21,55,0.382,0.4,19,2,6,VERY_TIGHT,Regular Season
1630208,Nick Richards,PHX,57,0.156,25,54,0.463,0.463,25,0,0,VERY_TIGHT,Regular Season
1629632,Coby White,CHI,74,0.048,25,54,0.463,0.481,23,2,5,VERY_TIGHT,Regular Season
203932,Aaron Gordon,DEN,51,0.109,25,54,0.463,0.463,25,0,0,VERY_TIGHT,Regular Season
1628378,Donovan Mitchell,CLE,71,0.041,16,54,0.296,0.306,15,1,6,VERY_TIGHT,Regular Season
202699,Tobias Harris,DET,73,0.066,26,53,0.491,0.491,26,0,0,VERY_TIGHT,Regular Season
1631170,Jaime Jaquez Jr.,MIA,66,0.115,23,53,0.434,0.434,23,0,0,VERY_TIGHT,Regular Season
202710,Jimmy Butler III,GSW,55,0.089,22,53,0.415,0.415,22,0,0,VERY_TIGHT,Regular Season
1631110,Jeremy Sochan,SAS,54,0.111,29,52,0.558,0.558,29,0,0,VERY_TIGHT,Regular Season
1626181,Norman Powell,LAC,60,0.054,25,51,0.49,0.51,23,2,3,VERY_TIGHT,Regular Season
1629060,Rui Hachimura,LAL,59,0.089,24,51,0.471,0.471,24,0,0,VERY_TIGHT,Regular Season
1630168,Onyeka Okongwu,ATL,74,0.075,23,51,0.451,0.451,23,0,0,VERY_TIGHT,Regular Season
201935,James Harden,LAC,79,0.039,19,51,0.373,0.392,17,2,5,VERY_TIGHT,Regular Season
203497,Rudy Gobert,MIN,72,0.098,32,50,0.64,0.64,32,0,0,VERY_TIGHT,Regular Season
1630549,Day'Ron Sharpe,BKN,50,0.158,27,50,0.54,0.54,27,0,0,VERY_TIGHT,Regular Season
1641731,Bilal Coulibaly,WAS,59,0.08,26,50,0.52,0.52,26,0,0,VERY_TIGHT,Regular Season
1629027,Trae Young,ATL,76,0.036,23,50,0.46,0.46,23,0,4,VERY_TIGHT,Regular Season
1641709,Ausar Thompson,DET,59,0.107,23,49,0.469,0.469,23,0,0,VERY_TIGHT,Regular Season
203944,Julius Randle,MIN,69,0.052,19,49,0.388,0.388,19,0,0,VERY_TIGHT,Regular Season
1630703,Scoot Henderson,POR,66,0.072,19,49,0.388,0.388,19,0,0,VERY_TIGHT,Regular Season
1642271,Kyle Filipowski,UTA,72,0.093,25,48,0.521,0.521,25,0,0,VERY_TIGHT,Regular Season
1630230,Naji Marshall,DAL,69,0.067,25,48,0.521,0.521,25,0,0,VERY_TIGHT,Regular Season
1629661,Cameron Johnson,BKN,57,0.064,21,48,0.438,0.448,20,1,4,VERY_TIGHT,Regular Season
1628969,Mikal Bridges,NYK,81,0.04,29,47,0.617,0.617,29,0,2,VERY_TIGHT,Regular Season
1629656,Quentin Grimes,PHI,75,0.057,24,47,0.511,0.511,24,0,1,VERY_TIGHT,Regular Season
1629675,Naz Reid,MIN,80,0.051,22,47,0.468,0.468,22,0,0,VERY_TIGHT,Regular Season
1630178,Tyrese Maxey,PHI,52,0.043,16,47,0.34,0.34,16,0,0,VERY_TIGHT,Regular Season
1631094,Paolo Banchero,ORL,46,0.052,13,47,0.277,0.277,13,0,0,VERY_TIGHT,Regular Season
204456,T.J. McConnell,IND,79,0.074,22,46,0.478,0.478,22,0,0,VERY_TIGHT,Regular Season
1641710,Anthony Black,ORL,78,0.074,18,46,0.391,0.391,18,0,0,VERY_TIGHT,Regular Season
1642259,Alex Sarr,WAS,67,0.056,17,46,0.37,0.37,17,0,0,VERY_TIGHT,Regular Season
1631218,Trayce Jackson-Davis,GSW,62,0.152,16,46,0.348,0.348,16,0,0,VERY_TIGHT,Regular Season
1631217,Moussa Diabaté,CHA,71,0.161,23,45,0.511,0.511,23,0,0,VERY_TIGHT,Regular Season
203078,Bradley Beal,PHX,53,0.065,22,45,0.489,0.489,22,0,0,VERY_TIGHT,Regular Season
1641718,Keyonte George,UTA,67,0.049,17,45,0.378,0.378,17,0,6,VERY_TIGHT,Regular Season
1630170,Devin Vassell,SAS,64,0.051,16,45,0.356,0.367,15,1,2,VERY_TIGHT,Regular Season
201572,Brook Lopez,MIL,80,0.057,28,44,0.636,0.636,28,0,0,VERY_TIGHT,Regular Season
1630598,Aaron Wiggins,OKC,76,0.06,27,44,0.614,0.614,27,0,0,VERY_TIGHT,Regular Season
1628976,Wendell Carter Jr.,ORL,68,0.09,20,44,0.455,0.455,20,0,0,VERY_TIGHT,Regular Season
201950,Jrue Holiday,BOS,62,0.078,20,44,0.455,0.455,20,0,1,VERY_TIGHT,Regular Season
1629023,P.J. Washington,DAL,57,0.066,18,44,0.409,0.409,18,0,1,VERY_TIGHT,Regular Season
1630625,Dalano Banton,POR,67,0.087,16,44,0.364,0.364,16,0,0,VERY_TIGHT,Regular Season
1642266,Ja'Kobe Walter,TOR,52,0.112,13,44,0.295,0.295,13,0,0,VERY_TIGHT,Regular Season
1630530,Trey Murphy III,NOP,53,0.051,24,43,0.558,0.558,24,0,0,VERY_TIGHT,Regular Season
203084,Harrison Barnes,SAS,82,0.063,17,43,0.395,0.395,17,0,0,VERY_TIGHT,Regular Season
203924,Jerami Grant,POR,47,0.075,12,43,0.279,0.279,12,0,1,VERY_TIGHT,Regular Season
1630169,Tyrese Haliburton,IND,73,0.042,23,42,0.548,0.571,21,2,3,VERY_TIGHT,Regular Season
1626167,Myles Turner,IND,72,0.052,19,42,0.452,0.452,19,0,0,VERY_TIGHT,Regular Season
1629029,Luka Dončić,LAL,50,0.041,16,42,0.381,0.393,15,1,1,VERY_TIGHT,Regular Season
1631099,Keegan Murray,SAC,76,0.05,28,41,0.683,0.683,28,0,0,VERY_TIGHT,Regular Season
1641717,Cason Wallace,OKC,68,0.084,23,41,0.561,0.561,23,0,0,VERY_TIGHT,Regular Season
1627884,Derrick Jones Jr.,LAC,77,0.07,23,41,0.561,0.561,23,0,0,VERY_TIGHT,Regular Season
1630215,Jared Butler,PHI,60,0.091,23,41,0.561,0.561,23,0,0,VERY_TIGHT,Regular Season
1641783,Tristan da Silva,ORL,74,0.085,15,41,0.366,0.366,15,0,0,VERY_TIGHT,Regular Season
1629634,Brandon Clarke,MEM,63,0.106,25,40,0.625,0.625,25,0,0,VERY_TIGHT,Regular Season
204001,Kristaps Porziņģis,BOS,42,0.072,22,40,0.55,0.55,22,0,0,VERY_TIGHT,Regular Season
1630191,Isaiah Stewart,DET,72,0.127,19,40,0.475,0.475,19,0,0,VERY_TIGHT,Regular Season
1627747,Caris LeVert,ATL,64,0.067,19,40,0.475,0.475,19,0,0,VERY_TIGHT,Regular Season
1628392,Isaiah Hartenstein,OKC,57,0.084,15,40,0.375,0.375,15,0,0,VERY_TIGHT,Regular Season
1629660,Ty Jerome,CLE,70,0.063,21,39,0.538,0.538,21,0,1,VERY_TIGHT,Regular Season
203994,Jusuf Nurkić,CHA,51,0.111,20,39,0.513,0.513,20,0,0,VERY_TIGHT,Regular Season
201142,Kevin Durant,PHX,62,0.035,15,39,0.385,0.385,15,0,1,VERY_TIGHT,Regular Season
1631096,Chet Holmgren,OKC,32,0.111,21,38,0.553,0.553,21,0,0,VERY_TIGHT,Regular Season
1628380,Zach Collins,CHI,64,0.126,20,38,0.526,0.526,20,0,0,VERY_TIGHT,Regular Season
1627741,Buddy Hield,GSW,82,0.048,18,38,0.474,0.513,15,3,10,VERY_TIGHT,Regular Season
1630552,Jalen Johnson,ATL,36,0.071,18,38,0.474,0.474,18,0,0,VERY_TIGHT,Regular Season
1630570,Trendon Watford,BKN,44,0.109,18,38,0.474,0.474,18,0,0,VERY_TIGHT,Regular Season
1627763,Malcolm Brogdon,WAS,24,0.158,18,38,0.474,0.474,18,0,0,VERY_TIGHT,Regular Season
1631200,Kris Murray,POR,69,0.136,15,38,0.395,0.395,15,0,0,VERY_TIGHT,Regular Season
1631212,Peyton Watson,DEN,68,0.088,20,37,0.541,0.541,20,0,0,VERY_TIGHT,Regular Season
1642347,Jamal Shead,TOR,75,0.074,20,37,0.541,0.541,20,0,0,VERY_TIGHT,Regular Season
203915,Spencer Dinwiddie,DAL,79,0.054,18,37,0.486,0.5,17,1,3,VERY_TIGHT,Regular Season
1629234,Drew Eubanks,LAC,61,0.191,16,37,0.432,0.432,16,0,0,VERY_TIGHT,Regular Season
1629674,Neemias Queta,BOS,62,0.187,15,37,0.405,0.405,15,0,0,VERY_TIGHT,Regular Season
1630557,Corey Kispert,WAS,61,0.065,12,37,0.324,0.324,12,0,3,VERY_TIGHT,Regular Season
1628415,Dillon Brooks,HOU,75,0.041,9,37,0.243,0.243,9,0,0,VERY_TIGHT,Regular Season
1628401,Derrick White,BOS,76,0.038,22,36,0.611,0.625,21,1,1,VERY_TIGHT,Regular Season
1630173,Precious Achiuwa,NYK,56,0.111,17,36,0.472,0.472,17,0,0,VERY_TIGHT,Regular Season
1626171,Bobby Portis,MIL,49,0.061,16,36,0.444,0.444,16,0,0,VERY_TIGHT,Regular Season
1630175,Cole Anthony,MEM,67,0.066,15,36,0.417,0.417,15,0,0,VERY_TIGHT,Regular Season
1630534,Ochai Agbaji,TOR,64,0.067,15,36,0.417,0.417,15,0,0,VERY_TIGHT,Regular Season
1642261,Dalton Knecht,LAL,78,0.065,15,36,0.417,0.417,15,0,4,VERY_TIGHT,Regular Season
1630172,Patrick Williams,CHI,63,0.07,12,36,0.333,0.333,12,0,1,VERY_TIGHT,Regular Season
1642276,Kel'el Ware,MIA,64,0.075,21,35,0.6,0.6,21,0,0,VERY_TIGHT,Regular Season
1627824,Guerschon Yabusele,PHI,70,0.062,20,35,0.571,0.571,20,0,0,VERY_TIGHT,Regular Season
1626172,Kevon Looney,GSW,76,0.127,15,35,0.429,0.429,15,0,0,VERY_TIGHT,Regular Season
1642268,Isaiah Collier,UTA,71,0.063,12,35,0.343,0.343,12,0,0,VERY_TIGHT,Regular Season
203471,Dennis Schröder,DET,75,0.042,11,35,0.314,0.314,11,0,0,VERY_TIGHT,Regular Season
1630540,Miles McBride,NYK,63,0.065,5,35,0.143,0.157,4,1,4,VERY_TIGHT,Regular Season
1629637,Jaxson Hayes,LAL,56,0.152,19,34,0.559,0.559,19,0,0,VERY_TIGHT,Regular Season
1630541,Moses Moody,GSW,74,0.06,15,34,0.441,0.441,15,0,0,VERY_TIGHT,Regular Season
1641824,Matas Buzelis,CHI,80,0.061,14,34,0.412,0.412,14,0,0,VERY_TIGHT,Regular Season
1630245,Ayo Dosunmu,CHI,46,0.073,16,33,0.485,0.485,16,0,0,VERY_TIGHT,Regular Season
1630583,Santi Aldama,MEM,64,0.052,15,33,0.455,0.455,15,0,0,VERY_TIGHT,Regular Season
1629631,De'Andre Hunter,CLE,64,0.043,15,33,0.455,0.455,15,0,1,VERY_TIGHT,Regular Season
1631124,Julian Strawther,DEN,65,0.068,17,32,0.531,0.531,17,0,2,VERY_TIGHT,Regular Season
1631115,Orlando Robinson,TOR,44,0.123,15,32,0.469,0.469,15,0,0,VERY_TIGHT,Regular Season
1630533,Ziaire Williams,BKN,63,0.062,13,32,0.406,0.406,13,0,0,VERY_TIGHT,Regular Season
1629645,Kevin Porter Jr.,MIL,75,0.049,13,32,0.406,0.406,13,0,3,VERY_TIGHT,Regular Season
203083,Andre Drummond,PHI,40,0.132,19,31,0.613,0.613,19,0,0,VERY_TIGHT,Regular Season
1630202,Payton Pritchard,BOS,80,0.036,17,31,0.548,0.548,17,0,0,VERY_TIGHT,Regular Season
1631133,Jabari Walker,POR,60,0.135,17,31,0.548,0.548,17,0,0,VERY_TIGHT,Regular Season
1641764,Brandin Podziemski,GSW,64,0.049,15,31,0.484,0.484,15,0,1,VERY_TIGHT,Regular Season
1628449,Chris Boucher,TOR,50,0.084,14,31,0.452,0.452,14,0,0,VERY_TIGHT,Regular Season
1630560,Cam Thomas,BKN,25,0.068,11,31,0.355,0.387,9,2,8,VERY_TIGHT,Regular Season
1630577,Julian Champagnie,SAS,82,0.047,8,31,0.258,0.258,8,0,1,VERY_TIGHT,Regular Season
1630188,Jalen Smith,CHI,64,0.074,20,30,0.667,0.667,20,0,0,VERY_TIGHT,Regular Season
1630167,Obi Toppin,IND,79,0.05,19,30,0.633,0.633,19,0,0,VERY_TIGHT,Regular Season
1626179,Terry Rozier,MIA,64,0.047,16,30,0.533,0.533,16,0,1,VERY_TIGHT,Regular Season
1628374,Lauri Markkanen,UTA,47,0.043,14,30,0.467,0.467,14,0,1,VERY_TIGHT,Regular Season
1641737,Adem Bona,PHI,58,0.156,11,30,0.367,0.367,11,0,0,VERY_TIGHT,Regular Season
1631108,Max Christie,DAL,78,0.051,8,30,0.267,0.267,8,0,2,VERY_TIGHT,Regular Season
203500,Steven Adams,HOU,58,0.174,18,29,0.621,0.621,18,0,0,VERY_TIGHT,Regular Season
1630551,Justin Champagnie,WAS,62,0.071,17,29,0.586,0.586,17,0,0,VERY_TIGHT,Regular Season
1629611,Terance Mann,ATL,67,0.07,15,29,0.517,0.517,15,0,0,VERY_TIGHT,Regular Season
1641842,Ronald Holland II,DET,81,0.07,15,29,0.517,0.517,15,0,0,VERY_TIGHT,Regular Season
1642272,Jared McCain,PHI,23,0.106,12,29,0.414,0.414,12,0,0,VERY_TIGHT,Regular Season
1641722,Jordan Hawkins,NOP,56,0.052,8,29,0.276,0.362,3,5,11,VERY_TIGHT,Regular Season
1641741,Ricky Council IV,PHI,73,0.063,8,29,0.276,0.276,8,0,0,VERY_TIGHT,Regular Season
1631104,Blake Wesley,SAS,58,0.151,15,28,0.536,0.536,15,0,1,VERY_TIGHT,Regular Season
1630200,Tre Jones,CHI,46,0.118,14,28,0.5,0.5,14,0,0,VERY_TIGHT,Regular Season
1642348,Justin Edwards,PHI,44,0.074,14,28,0.5,0.5,14,0,0,VERY_TIGHT,Regular Season
1642367,Jonathan Mogbo,TOR,63,0.079,12,28,0.429,0.429,12,0,0,VERY_TIGHT,Regular Season
1641711,Gradey Dick,TOR,54,0.043,8,28,0.286,0.286,8,0,0,VERY_TIGHT,Regular Season
1642267,Bub Carrington,WAS,82,0.037,8,28,0.286,0.286,8,0,2,VERY_TIGHT,Regular Season
1641726,Dereck Lively II,DAL,36,0.141,21,27,0.778,0.778,21,0,0,VERY_TIGHT,Regular Season
1629028,Deandre Ayton,POR,40,0.058,20,27,0.741,0.741,20,0,0,VERY_TIGHT,Regular Season
1631095,Jabari Smith Jr.,HOU,57,0.048,13,27,0.481,0.481,13,0,0,VERY_TIGHT,Regular Season
1628371,Jonathan Isaac,ORL,71,0.083,13,27,0.481,0.481,13,0,1,VERY_TIGHT,Regular Season
1631207,Dalen Terry,CHI,73,0.101,12,27,0.444,0.444,12,0,0,VERY_TIGHT,Regular Season
1626156,D'Angelo Russell,BKN,58,0.042,12,27,0.444,0.463,11,1,2,VERY_TIGHT,Regular Season
1630558,Davion Mitchell,MIA,74,0.057,9,27,0.333,0.333,9,0,0,VERY_TIGHT,Regular Season
1629021,Moritz Wagner,ORL,30,0.104,17,26,0.654,0.654,17,0,0,VERY_TIGHT,Regular Season
1627749,Dejounte Murray,NOP,31,0.053,11,26,0.423,0.423,11,0,1,VERY_TIGHT,Regular Season
1629638,Nickeil Alexander-Walker,MIN,82,0.042,11,26,0.423,0.423,11,0,0,VERY_TIGHT,Regular Season
1630526,Jeremiah Robinson-Earl,NOP,66,0.075,11,26,0.423,0.423,11,0,0,VERY_TIGHT,Regular Season
202691,Klay Thompson,DAL,72,0.03,11,26,0.423,0.423,11,0,0,VERY_TIGHT,Regular Season
203486,Mason Plumlee,PHX,74,0.129,10,26,0.385,0.385,10,0,0,VERY_TIGHT,Regular Season
1629614,Andrew Nembhard,IND,65,0.048,10,26,0.385,0.385,10,0,0,VERY_TIGHT,Regular Season
1626158,Richaun Holmes,WAS,31,0.18,15,25,0.6,0.6,15,0,0,VERY_TIGHT,Regular Season
201599,DeAndre Jordan,DEN,56,0.18,15,25,0.6,0.6,15,0,0,VERY_TIGHT,Regular Season
1629026,Kenrich Williams,OKC,69,0.071,13,25,0.52,0.52,13,0,0,VERY_TIGHT,Regular Season
1631323,Simone Fontecchio,DET,75,0.067,11,25,0.44,0.44,11,0,0,VERY_TIGHT,Regular Season
203903,Jordan Clarkson,UTA,37,0.051,9,25,0.36,0.44,5,4,8,VERY_TIGHT,Regular Season
203482,Kelly Olynyk,NOP,44,0.093,8,25,0.32,0.32,8,0,0,VERY_TIGHT,Regular Season
1626168,Trey Lyles,SAC,69,0.064,14,24,0.583,0.583,14,0,0,VERY_TIGHT,Regular Season
1641706,Brandon Miller,CHA,27,0.049,14,24,0.583,0.625,12,2,3,VERY_TIGHT,Regular Season
1628997,Caleb Martin,DAL,45,0.079,10,24,0.417,0.417,10,0,0,VERY_TIGHT,Regular Season
1630171,Isaac Okoro,CLE,55,0.09,10,24,0.417,0.417,10,0,0,VERY_TIGHT,Regular Season
203110,Draymond Green,GSW,68,0.047,9,24,0.375,0.375,9,0,0,VERY_TIGHT,Regular Season
1630314,Brandon Williams,DAL,33,0.122,11,23,0.478,0.478,11,0,0,VERY_TIGHT,Regular Season
1641729,Brice Sensabaugh,UTA,71,0.038,10,23,0.435,0.435,10,0,2,VERY_TIGHT,Regular Season
1642358,AJ Johnson,WAS,29,0.108,8,23,0.348,0.348,8,0,1,VERY_TIGHT,Regular Season
1628978,Donte DiVincenzo,MIN,62,0.039,8,23,0.348,0.391,6,2,5,VERY_TIGHT,Regular Season
1627832,Fred VanVleet,HOU,60,0.03,8,23,0.348,0.348,8,0,0,VERY_TIGHT,Regular Season
1630182,Josh Green,CHA,68,0.055,7,23,0.304,0.304,7,0,0,VERY_TIGHT,Regular Season
1631222,Jake LaRavia,SAC,66,0.068,6,23,0.261,0.261,6,0,0,VERY_TIGHT,Regular Season
1628998,Cody Martin,PHX,53,0.068,14,22,0.636,0.636,14,0,2,VERY_TIGHT,Regular Season
1629750,Javonte Green,CLE,68,0.076,11,22,0.5,0.5,11,0,0,VERY_TIGHT,Regular Season
