PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,WPA,WPA_PLAYS,SEASON,SEASON_TYPE
1629659,T. Horton-Tucker,LAL,11.79,323,2020-21,Regular Season
1629013,L. Shamet,BKN,11.57,252,2020-21,Regular Season
1629638,N. Alexander-Walker,NOP,11.48,240,2020-21,Regular Season
203145,K. Bazemore,GSW,11.46,229,2020-21,Regular Season
1630202,P. Pritchard,BOS,11.33,224,2020-21,Regular Season
203110,D. Green,GSW,11.29,240,2020-21,Regular Season
1628420,M. Morris,DEN,11.11,244,2020-21,Regular Season
1626192,P. Connaughton,MIL,11.07,199,2020-21,Regular Season
200794,P. Millsap,DEN,10.95,262,2020-21,Regular Season
1629673,J. Poole,GSW,10.89,310,2020-21,Regular Season
1628988,A. Holiday,IND,10.81,238,2020-21,Regular Season
1629001,D. Melton,MEM,10.64,213,2020-21,Regular Season
1629026,K. Williams,OKC,10.61,255,2020-21,Regular Season
203469,C. Zeller,CHA,10.51,266,2020-21,Regular Season
203500,S. Adams,NOP,10.48,249,2020-21,Regular Season
202066,G. Temple,CHI,10.26,198,2020-21,Regular Season
1628370,M. Monk,CHA,10.26,232,2020-21,Regular Season
1629676,I. Roby,OKC,10.13,294,2020-21,Regular Season
203920,K. Birch,ORL,10.1,280,2020-21,Regular Season
1626145,T. Jones,MEM,10.05,219,2020-21,Regular Season
201143,A. Horford,OKC,10.05,180,2020-21,Regular Season
1627884,D. Jones Jr.,POR,9.97,206,2020-21,Regular Season
1629014,A. Simons,POR,9.96,214,2020-21,Regular Season
1628410,E. Sumner,IND,9.95,216,2020-21,Regular Season
1626166,C. Payne,PHX,9.93,241,2020-21,Regular Season
1629611,T. Mann,LAC,9.93,256,2020-21,Regular Season
201569,E. Gordon,HOU,9.92,253,2020-21,Regular Season
203210,J. Green,DEN,9.86,219,2020-21,Regular Season
1627788,F. Korkmaz,PHI,9.84,230,2020-21,Regular Season
1629057,R. Williams III,BOS,9.82,230,2020-21,Regular Season
202709,C. Joseph,SAC,9.82,272,2020-21,Regular Season
1626220,R. O'Neale,UTA,9.79,214,2020-21,Regular Season
1628379,L. Kennard,LAC,9.75,223,2020-21,Regular Season
201599,D. Jordan,BKN,9.62,236,2020-21,Regular Season
201586,S. Ibaka,LAC,9.58,229,2020-21,Regular Season
1627814,D. Lee,GSW,9.54,168,2020-21,Regular Season
1627777,G. Niang,UTA,9.42,199,2020-21,Regular Season
202684,T. Thompson,BOS,9.41,240,2020-21,Regular Season
203458,A. Len,TOR,9.38,244,2020-21,Regular Season
203087,J. Lamb,IND,9.32,191,2020-21,Regular Season
1629637,J. Hayes,NOP,9.32,268,2020-21,Regular Season
201961,W. Ellington,DET,9.31,177,2020-21,Regular Season
203994,J. Nurkić,POR,9.29,240,2020-21,Regular Season
1629655,D. Gafford,CHI,9.25,226,2020-21,Regular Season
2730,D. Howard,PHI,9.17,299,2020-21,Regular Season
1628404,J. Hart,NOP,9.11,220,2020-21,Regular Season
203914,G. Harris,DEN,9.1,202,2020-21,Regular Season
200746,L. Aldridge,SAS,9.04,181,2020-21,Regular Season
201949,J. Johnson,DAL,9.0,191,2020-21,Regular Season
202693,M. Morris,LAL,8.97,189,2020-21,Regular Season
201952,J. Teague,BOS,8.87,212,2020-21,Regular Season
203107,T. Satoransky,CHI,8.86,236,2020-21,Regular Season
1629645,K. Porter Jr.,HOU,8.84,225,2020-21,Regular Season
1630214,X. Tillman,MEM,8.59,201,2020-21,Regular Season
1628467,M. Kleber,DAL,8.58,150,2020-21,Regular Season
1627936,A. Caruso,LAL,8.57,182,2020-21,Regular Season
1630183,J. McDaniels,MIN,8.56,191,2020-21,Regular Season
203967,D. Šarić,PHX,8.55,237,2020-21,Regular Season
1628402,F. Jackson,DET,8.5,195,2020-21,Regular Season
1627756,D. Valentine,CHI,8.5,171,2020-21,Regular Season
1630197,A. Pokusevski,OKC,8.46,170,2020-21,Regular Season
201571,D. Augustin,MIL,8.34,220,2020-21,Regular Season
203504,T. Burke,DAL,8.23,202,2020-21,Regular Season
1629643,C. Okeke,ORL,8.15,165,2020-21,Regular Season
1628425,S. Brown,HOU,8.13,175,2020-21,Regular Season
203488,M. Muscala,OKC,8.02,152,2020-21,Regular Season
1626195,W. Hernangomez,NOP,7.94,213,2020-21,Regular Season
1628408,P. Dozier,DEN,7.87,190,2020-21,Regular Season
200755,J. Redick,NOP,7.84,155,2020-21,Regular Season
1627823,J. Hernangomez,MIN,7.8,189,2020-21,Regular Season
1629020,J. Vanderbilt,MIN,7.78,199,2020-21,Regular Season
1630164,J. Wiseman,GSW,7.78,245,2020-21,Regular Season
1629631,D. Hunter,ATL,7.67,193,2020-21,Regular Season
1629672,E. Paschall,GSW,7.62,215,2020-21,Regular Season
1627752,T. Prince,BKN,7.61,196,2020-21,Regular Season
1630267,F. Campazzo,DEN,7.58,199,2020-21,Regular Season
1630178,T. Maxey,PHI,7.57,259,2020-21,Regular Season
203516,J. Ennis III,ORL,7.56,185,2020-21,Regular Season
203457,N. Noel,NYK,7.53,187,2020-21,Regular Season
1630231,K. Martin,HOU,7.45,222,2020-21,Regular Season
1626204,L. Nance Jr.,CLE,7.38,158,2020-21,Regular Season
1627789,T. Luwawu-Cabarrot,BKN,7.37,165,2020-21,Regular Season
1629669,J. Nowell,MIN,7.35,187,2020-21,Regular Season
203382,A. Baynes,TOR,7.22,163,2020-21,Regular Season
201580,J. McGee,CLE,7.21,187,2020-21,Regular Season
202326,D. Cousins,HOU,7.19,189,2020-21,Regular Season
1629006,J. Okogie,MIN,7.18,185,2020-21,Regular Season
1630201,M. Flynn,TOR,7.06,172,2020-21,Regular Season
202687,B. Biyombo,CHA,7.03,189,2020-21,Regular Season
1629731,D. Wade,CLE,7.02,164,2020-21,Regular Season
203939,D. Powell,DAL,7.01,217,2020-21,Regular Season
201567,K. Love,CLE,7.01,145,2020-21,Regular Season
1629667,J. McDaniels,CHA,7.01,178,2020-21,Regular Season
1627863,D. House Jr.,HOU,7.0,151,2020-21,Regular Season
202083,W. Matthews,LAL,6.99,124,2020-21,Regular Season
1628422,D. Dotson,CLE,6.93,143,2020-21,Regular Season
1629726,G. Mathews,WAS,6.92,181,2020-21,Regular Season
1626163,F. Kaminsky,PHX,6.87,158,2020-21,Regular Season
203490,O. Porter Jr.,CHI,6.87,134,2020-21,Regular Season
1630166,D. Avdija,WAS,6.87,159,2020-21,Regular Season
202954,B. Wanamaker,GSW,6.83,205,2020-21,Regular Season
202397,I. Smith,WAS,6.82,148,2020-21,Regular Season
1629629,C. Reddish,ATL,6.72,163,2020-21,Regular Season
1628964,M. Bamba,ORL,6.7,187,2020-21,Regular Season
1630184,K. Lewis Jr.,NOP,6.7,173,2020-21,Regular Season
202324,D. Favors,UTA,6.63,214,2020-21,Regular Season
203524,S. Hill,ATL,6.61,142,2020-21,Regular Season
203085,A. Rivers,NYK,6.6,126,2020-21,Regular Season
203463,B. McLemore,HOU,6.57,172,2020-21,Regular Season
1629650,M. Brown,OKC,6.51,224,2020-21,Regular Season
201588,G. Hill,OKC,6.43,135,2020-21,Regular Season
1630230,N. Marshall,NOP,6.41,135,2020-21,Regular Season
2738,A. Iguodala,MIA,6.4,120,2020-21,Regular Season
1630170,D. Vassell,SAS,6.39,166,2020-21,Regular Season
203503,T. Snell,ATL,6.36,99,2020-21,Regular Season
1629308,J. Toscano-Anderson,GSW,6.34,143,2020-21,Regular Season
202355,H. Whiteside,SAC,6.23,167,2020-21,Regular Season
1626161,W. Cauley-Stein,DAL,6.22,164,2020-21,Regular Season
1629684,G. Williams,BOS,6.15,138,2020-21,Regular Season
2772,T. Ariza,MIA,6.15,133,2020-21,Regular Season
1629021,M. Wagner,WAS,6.13,175,2020-21,Regular Season
1630173,P. Achiuwa,MIA,6.13,180,2020-21,Regular Season
1627761,D. Bembry,TOR,5.92,162,2020-21,Regular Season
203918,R. Hood,POR,5.9,118,2020-21,Regular Season
1629660,T. Jerome,OKC,5.87,154,2020-21,Regular Season
1629635,S. Doumbouya,DET,5.86,152,2020-21,Regular Season
201976,P. Beverley,LAC,5.82,129,2020-21,Regular Season
203487,M. Carter-Williams,ORL,5.81,154,2020-21,Regular Season
1628470,T. Craig,PHX,5.77,126,2020-21,Regular Season
1626169,S. Johnson,TOR,5.68,133,2020-21,Regular Season
201959,T. Gibson,NYK,5.68,138,2020-21,Regular Season
201188,M. Gasol,LAL,5.64,124,2020-21,Regular Season
1626184,C. Randle,ORL,5.6,130,2020-21,Regular Season
1626172,K. Looney,GSW,5.59,139,2020-21,Regular Season
1630181,R. Hampton,DEN,5.55,191,2020-21,Regular Season
1628021,D. Nwaba,HOU,5.52,153,2020-21,Regular Season
1629011,M. Robinson,NYK,5.49,141,2020-21,Regular Season
1628382,J. Jackson,OKC,5.36,120,2020-21,Regular Season
202357,N. Bjelica,SAC,5.35,126,2020-21,Regular Season
200765,R. Rondo,ATL,5.32,111,2020-21,Regular Season
1629048,G. Bitadze,IND,5.14,128,2020-21,Regular Season
1628400,S. Ojeleye,BOS,5.05,113,2020-21,Regular Season
1628997,C. Martin,CHA,5.05,137,2020-21,Regular Season
1629002,C. Metu,SAC,4.94,122,2020-21,Regular Season
1630167,O. Toppin,NYK,4.93,123,2020-21,Regular Season
1628396,T. Bradley,PHI,4.93,169,2020-21,Regular Season
1629234,D. Eubanks,SAS,4.92,193,2020-21,Regular Season
1629680,M. Thybulle,PHI,4.88,110,2020-21,Regular Season
1629651,N. Claxton,BKN,4.86,121,2020-21,Regular Season
1628539,M. Mulder,GSW,4.86,133,2020-21,Regular Season
1628418,T. Bryant,WAS,4.84,75,2020-21,Regular Season
1629162,J. McLaughlin,MIN,4.76,123,2020-21,Regular Season
1627774,J. Layman,MIN,4.67,117,2020-21,Regular Season
1629216,G. Vincent,MIA,4.67,108,2020-21,Regular Season
200782,P. Tucker,HOU,4.66,87,2020-21,Regular Season
1628975,J. Carter,PHX,4.61,98,2020-21,Regular Season
202335,P. Patterson,LAC,4.43,85,2020-21,Regular Season
203090,M. Harkless,MIA,4.39,102,2020-21,Regular Season
1629139,Y. Watanabe,TOR,4.33,103,2020-21,Regular Season
1630240,S. Lee,DET,4.32,160,2020-21,Regular Season
1628392,I. Hartenstein,DEN,4.29,140,2020-21,Regular Season
1630168,O. Okongwu,ATL,4.25,132,2020-21,Regular Season
202734,E. Moore,PHX,4.21,67,2020-21,Regular Season
203476,G. Dieng,MEM,4.12,143,2020-21,Regular Season
1629164,B. Goodwin,ATL,4.12,112,2020-21,Regular Season
1629622,M. Strus,MIA,4.05,100,2020-21,Regular Season
1628991,J. Jackson Jr.,MEM,4.01,88,2020-21,Regular Season
1629052,O. Brissett,IND,3.93,123,2020-21,Regular Season
204038,L. Galloway,PHX,3.9,88,2020-21,Regular Season
1629717,A. Brooks,HOU,3.88,85,2020-21,Regular Season
204020,T. Johnson,BKN,3.87,90,2020-21,Regular Season
1628998,C. Martin,CHA,3.8,107,2020-21,Regular Season
1630174,A. Nesmith,BOS,3.78,100,2020-21,Regular Season
1626159,J. Winslow,MEM,3.56,94,2020-21,Regular Season
1629723,J. Konchar,MEM,3.48,94,2020-21,Regular Season
203118,M. Scott,PHI,3.41,84,2020-21,Regular Season
1629633,J. Culver,MIN,3.37,98,2020-21,Regular Season
1626143,J. Okafor,DET,3.33,80,2020-21,Regular Season
1628372,D. Smith Jr.,NYK,3.3,77,2020-21,Regular Season
1630165,K. Hayes,DET,3.29,85,2020-21,Regular Season
1630205,L. Stevens,CLE,3.25,99,2020-21,Regular Season
202340,A. Bradley,MIA,3.1,76,2020-21,Regular Season
1627745,D. Jones,PHX,3.05,112,2020-21,Regular Season
1626246,B. Marjanović,DAL,3.04,93,2020-21,Regular Season
1628972,T. Brown Jr.,WAS,3.02,77,2020-21,Regular Season
1629642,N. Little,POR,2.85,114,2020-21,Regular Season
1627846,A. Nader,PHX,2.8,85,2020-21,Regular Season
1629685,D. Windler,CLE,2.79,78,2020-21,Regular Season
1628995,K. Knox II,NYK,2.79,72,2020-21,Regular Season
203648,T. Antetokounmpo,MIL,2.79,92,2020-21,Regular Season
203960,J. Sampson,IND,2.74,75,2020-21,Regular Season
1628365,M. Fultz,ORL,2.71,58,2020-21,Regular Season
203922,G. Robinson III,SAC,2.66,63,2020-21,Regular Season
1629103,K. Martin,IND,2.65,71,2020-21,Regular Season
1628391,D. Wilson,MIL,2.62,85,2020-21,Regular Season
1627853,R. Arcidiacono,CHI,2.61,62,2020-21,Regular Season
1629750,J. Green,BOS,2.58,83,2020-21,Regular Season
1629076,T. Cook,DET,2.56,86,2020-21,Regular Season
1626168,T. Lyles,SAS,2.55,58,2020-21,Regular Season
203473,D. Dedmon,MIA,2.51,66,2020-21,Regular Season
1629713,J. James,SAC,2.48,73,2020-21,Regular Season
1628436,L. Kornet,CHI,2.4,47,2020-21,Regular Season
1629109,G. Clark,ORL,2.34,48,2020-21,Regular Season
1629599,A. Coffey,LAC,2.31,72,2020-21,Regular Season
1630222,M. Jones,HOU,2.28,92,2020-21,Regular Season
1628990,C. Hutchison,CHI,2.28,60,2020-21,Regular Season
1629740,N. Melli,NOP,2.19,65,2020-21,Regular Season
1630273,F. Gillespie,TOR,2.19,67,2020-21,Regular Season
202329,A. Aminu,ORL,2.15,56,2020-21,Regular Season
1628966,K. Bates-Diop,SAS,2.14,44,2020-21,Regular Season
1628455,A. James,BKN,1.99,55,2020-21,Regular Season
1628373,F. Ntilikina,NYK,1.98,37,2020-21,Regular Season
1630223,J. Harris,TOR,1.97,43,2020-21,Regular Season
1629670,J. Nwora,MIL,1.91,81,2020-21,Regular Season
1628778,P. Watson,TOR,1.79,43,2020-21,Regular Season
1629644,K. Okpala,MIA,1.75,44,2020-21,Regular Season
1630192,Z. Nnaji,DEN,1.75,62,2020-21,Regular Season
1630233,N. Knight,ATL,1.74,81,2020-21,Regular Season
1629610,D. Jeffries,SAC,1.72,57,2020-21,Regular Season
203585,R. McGruder,DET,1.67,43,2020-21,Regular Season
1629035,C. Edwards,BOS,1.66,58,2020-21,Regular Season
1630237,A. Lamb,HOU,1.66,64,2020-21,Regular Season
1628411,W. Iwundu,DAL,1.64,60,2020-21,Regular Season
1630221,J. Hall,OKC,1.63,52,2020-21,Regular Season
1630198,I. Joe,PHI,1.59,66,2020-21,Regular Season
1629649,I. Brazdeikis,NYK,1.59,45,2020-21,Regular Season
1629010,J. Robinson,WAS,1.58,44,2020-21,Regular Season
1630185,N. Mannion,GSW,1.52,62,2020-21,Regular Season
203121,D. Miller,OKC,1.51,34,2020-21,Regular Season
1629067,I. Bonga,WAS,1.49,35,2020-21,Regular Season
1629658,J. Hoard,OKC,1.49,72,2020-21,Regular Season
1628035,A. McKinnie,LAL,1.44,58,2020-21,Regular Season
1629744,M. Thomas,TOR,1.44,62,2020-21,Regular Season
1629677,L. Samanic,SAS,1.43,63,2020-21,Regular Season
203933,T. Warren,IND,1.4,35,2020-21,Regular Season
1629641,R. Langford,BOS,1.39,30,2020-21,Regular Season
1629017,K. Thomas,HOU,1.39,41,2020-21,Regular Season
1630466,G. Deck,OKC,1.36,50,2020-21,Regular Season
1630264,A. Gill,WAS,1.36,43,2020-21,Regular Season
1630271,B. Thomas,HOU,1.34,70,2020-21,Regular Season
1629682,T. Waters,BOS,1.33,50,2020-21,Regular Season
1628427,V. Čančar,DEN,1.32,43,2020-21,Regular Season
1630210,M. Howard,DEN,1.31,47,2020-21,Regular Season
1629117,W. Gabriel,NOP,1.29,35,2020-21,Regular Season
203953,J. Parker,BOS,1.26,40,2020-21,Regular Season
1627885,S. Harrison,UTA,1.25,44,2020-21,Regular Season
1630219,S. Mays,ATL,1.19,66,2020-21,Regular Season
1629681,K. Tillie,MEM,1.19,28,2020-21,Regular Season
1629185,C. Chiozza,BKN,1.18,44,2020-21,Regular Season
1629657,K. Guy,SAC,1.17,45,2020-21,Regular Season
1630235,T. Forrest,UTA,1.15,51,2020-21,Regular Season
1628383,J. Patton,HOU,1.14,32,2020-21,Regular Season
1628993,A. Johnson,BKN,1.13,53,2020-21,Regular Season
1630182,J. Green,DAL,1.11,55,2020-21,Regular Season
1627812,Y. Ferrell,CLE,1.1,27,2020-21,Regular Season
1629663,L. King,SAC,1.05,23,2020-21,Regular Season
1629662,M. Kabengele,LAC,1.02,49,2020-21,Regular Season
202334,E. Davis,MIN,0.96,29,2020-21,Regular Season
